QGPIORecord, QRC v6.1.0, 15-12-2021 @ 22:35:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
417792, 0, 0, 0, 0, -3.08549, 0, 0, 0.249098, -0.249098, 2.7945e-05, 1.74344e-06, 0.0003635
417801, 4.80477, 4.65462, 0.198197, 0.01, -3.08549, 0, 0, 0.249098, -0.249098, 2.7945e-05, 1.49012e-07, 0.0003635
417811, 5.58229, 5.43239, 0.197864, 0.02, -3.08549, 0, 0, 0.249098, -0.248932, 2.7945e-05, 0.00198199, 0.0003635
417821, 3.83578, 3.77312, 0.197837, 0.03, -3.05394, 3.16263, 3.15211, 0.249098, -0.248918, 2.7945e-05, 0.00214496, 0.0003635
417830, 1.96782, 1.69932, 0.197835, 0.04, -2.99433, 5.96061, 6.30773, 0.249098, -0.248917, 2.7945e-05, 0.00215837, 0.0003635
417841, 1.79452, 1.75519, 0.202071, 0.05, -2.92771, 6.31124, 6.31124, 0.251411, -0.251035, 2.7945e-05, 0.00447176, 0.0003635
417851, 2.9088, 2.56215, 0.202419, 0.06, -2.87512, 4.89822, 5.24884, 0.251411, -0.25121, 2.7945e-05, 0.00239597, 0.0003635
417861, 4.643, 3.93233, 0.198211, 0.07, -2.84356, 2.80499, 3.50274, 0.249098, -0.249106, 2.7945e-05, -8.70228e-05, 0.0003635
417871, 5.05336, 4.79243, 0.197865, 0.08, -2.81201, 2.80499, 2.80499, 0.249098, -0.248933, 2.7945e-05, 0.00197481, 0.0003635
417881, 4.06474, 4.39393, 0.197837, 0.09, -2.77344, 4.56162, 3.85687, 0.249098, -0.248918, 2.7945e-05, 0.00214438, 0.0003635
417891, 2.59443, 3.05674, 0.197835, 0.1, -2.71383, 6.63381, 5.94308, 0.249098, -0.248917, 2.7945e-05, 0.00215833, 0.0003635
417901, 2.47159, 2.49017, 0.197834, 0.11, -2.65072, 6.6829, 6.6829, 0.249098, -0.248917, 2.7945e-05, 0.00215948, 0.0003635
417911, 3.13145, 2.85486, 0.181673, 0.12, -2.59111, 5.25586, 5.60648, 0.240277, -0.240836, 2.7945e-05, -0.00666144, 0.0003635
417921, 3.97054, 3.35115, 0.180344, 0.13, -2.54553, 4.20749, 4.90874, 0.240277, -0.240172, 2.7945e-05, 0.0012577, 0.0003635
417931, 3.57698, 3.69851, 0.180234, 0.14, -2.49644, 4.90173, 4.5511, 0.240277, -0.240117, 2.7945e-05, 0.00190899, 0.0003635
417941, 2.70944, 2.90894, 0.17637, 0.15, -2.44034, 5.96061, 5.60648, 0.238173, -0.238185, 2.7945e-05, -0.000141546, 0.0003635
417951, 2.7118, 2.95232, 0.179908, 0.16, -2.38424, 5.96412, 5.61349, 0.240277, -0.239954, 2.7945e-05, 0.00385591, 0.0003635
417960, 2.57694, 2.32469, 0.165191, 0.17, -2.32464, 5.60297, 5.95009, 0.232086, -0.232596, 2.7945e-05, -0.00606826, 0.0003635
417971, 2.46949, 2.44177, 0.163981, 0.18, -2.26854, 5.60297, 5.60297, 0.232086, -0.231991, 2.7945e-05, 0.00114267, 0.0003635
417981, 3.02525, 2.70855, 0.167532, 0.19, -2.21594, 4.91224, 5.25936, 0.234079, -0.233766, 2.7945e-05, 0.00372809, 0.0003635
417991, 2.69607, 2.88296, 0.164174, 0.2, -2.17036, 5.24884, 4.90173, 0.232086, -0.232087, 2.7945e-05, -4.20213e-06, 0.0003635
418000, 2.73082, 2.96363, 0.167548, 0.21, -2.11777, 5.26287, 4.91224, 0.234079, -0.233774, 2.7945e-05, 0.00363377, 0.0003635
418011, 0.554589, 0.634206, 0.0902348, 0.22, -2.06518, 5.60999, 5.60297, 0.19173, -0.195117, 2.7945e-05, -0.0403688, 0.0003635
418021, 1.75859, 1.51801, 0.143844, 0.23, -2.00908, 5.25936, 5.60297, 0.22446, -0.221922, 2.7945e-05, 0.0302454, 0.0003635
418031, 2.58919, 2.80663, 0.148253, 0.24, -1.967, 4.20749, 3.86388, 0.22446, -0.224127, 2.7945e-05, 0.00397664, 0.0003635
418041, 2.80716, 2.7976, 0.13245, 0.25, -1.93194, 3.50274, 3.50274, 0.215637, -0.216225, 2.7945e-05, -0.00700727, 0.0003635
418051, 1.99818, 2.01327, 0.13115, 0.26, -1.88636, 4.55811, 4.56162, 0.215637, -0.215575, 2.7945e-05, 0.000736445, 0.0003635
418061, 1.64433, 1.39861, 0.131043, 0.27, -1.83376, 4.90173, 5.25235, 0.215637, -0.215522, 2.7945e-05, 0.00137331, 0.0003635
418071, 1.51396, 1.49711, 0.131034, 0.28, -1.78818, 4.91224, 4.90874, 0.215637, -0.215517, 2.7945e-05, 0.00142568, 0.0003635
418081, 2.2351, 2.46133, 0.131034, 0.29, -1.74961, 3.85687, 3.50624, 0.215637, -0.215517, 2.7945e-05, 0.00142999, 0.0003635
418091, 2.23954, 2.51196, 0.119032, 0.3, -1.71806, 3.50624, 3.15562, 0.209086, -0.209516, 2.7945e-05, -0.00512025, 0.0003635
418101, 2.2344, 2.00979, 0.118045, 0.31, -1.67949, 3.49923, 3.84985, 0.209086, -0.209022, 2.7945e-05, 0.00076063, 0.0003635
418111, 1.74699, 1.7638, 0.120892, 0.32, -1.63741, 4.20749, 4.20749, 0.210684, -0.210446, 2.7945e-05, 0.00284232, 0.0003635
418121, 1.61052, 1.62937, 0.118198, 0.33, -1.59534, 4.20749, 4.20749, 0.209086, -0.209099, 2.7945e-05, -0.000150591, 0.0003635
418130, 1.87478, 1.88553, 0.120904, 0.34, -1.56028, 3.85687, 3.85336, 0.210684, -0.210452, 2.7945e-05, 0.00276737, 0.0003635
418141, 0.506667, 0.826144, 0.0537094, 0.35, -1.52522, 3.49923, 3.15211, 0.173888, -0.176855, 2.7945e-05, -0.0353554, 0.0003635
418151, 1.41555, 1.47536, 0.101415, 0.36, -1.49015, 3.50274, 3.50274, 0.202942, -0.200708, 2.7945e-05, 0.0266243, 0.0003635
418161, 2.357, 2.1139, 0.108087, 0.37, -1.4621, 2.45788, 2.8085, 0.204442, -0.204044, 2.7945e-05, 0.00474857, 0.0003635
