QGPIORecord, QRC v6.1.0, 15-12-2021 @ 22:37:58, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
26881, 0, 0, 0, 0, -3.01186, 0, 0, 0.258625, -0.257826, 2.7945e-05, 0.00952664, 0.0003635
26891, 2.42014, 2.34451, 0.0998308, 0.01, -3.01186, 0, 0, 0.249098, -0.249831, 2.7945e-05, -0.00872721, 0.0003635
26901, 2.79754, 2.72248, 0.0990761, 0.02, -3.01186, 0, 0, 0.249098, -0.249076, 2.7945e-05, 0.000265911, 0.0003635
26911, 1.79183, 2.03764, 0.0990134, 0.03, -2.99784, 1.74611, 1.38847, 0.249098, -0.249013, 2.7945e-05, 0.00101309, 0.0003635
26920, 1.38355, 1.14512, 0.0990082, 0.04, -2.96979, 2.46138, 2.81201, 0.249098, -0.249008, 2.7945e-05, 0.00107515, 0.0003635
26931, 1.51379, 0.958617, 0.101126, 0.05, -2.94174, 2.45086, 3.14861, 0.251411, -0.251126, 2.7945e-05, 0.00339259, 0.0003635
26941, 2.10515, 1.71176, 0.0991837, 0.06, -2.91719, 1.75312, 2.10374, 0.249098, -0.249184, 2.7945e-05, -0.00101633, 0.0003635
26951, 2.59971, 2.42186, 0.101141, 0.07, -2.90317, 1.39899, 1.39899, 0.251411, -0.251141, 2.7945e-05, 0.00321883, 0.0003635
26960, 2.2064, 2.31666, 0.0991849, 0.08, -2.88564, 2.10374, 1.75663, 0.249098, -0.249185, 2.7945e-05, -0.00103076, 0.0003635
26971, 1.76223, 1.66916, 0.0990224, 0.09, -2.85759, 2.80149, 2.79798, 0.249098, -0.249022, 2.7945e-05, 0.00090535, 0.0003635
26981, 0.93205, 0.591746, 0.0638186, 0.1, -2.82954, 2.80499, 3.15562, 0.210684, -0.213819, 2.7945e-05, -0.0373479, 0.0003635
26991, 1.88081, 1.73316, 0.0960841, 0.11, -2.80149, 2.45437, 2.45437, 0.249098, -0.246084, 2.7945e-05, 0.035918, 0.0003635
27001, 2.2861, 2.12766, 0.0987648, 0.12, -2.78045, 2.10374, 2.10374, 0.249098, -0.248765, 2.7945e-05, 0.00397509, 0.0003635
27011, 2.1273, 2.24919, 0.0989875, 0.13, -2.75941, 2.45437, 2.10374, 0.249098, -0.248988, 2.7945e-05, 0.00132124, 0.0003635
27021, 1.64087, 1.82878, 0.099006, 0.14, -2.73136, 3.15211, 2.79798, 0.249098, -0.249006, 2.7945e-05, 0.00110075, 0.0003635
27031, 1.61823, 1.02919, 0.0990076, 0.15, -2.69279, 3.15562, 3.86388, 0.249098, -0.249008, 2.7945e-05, 0.00108244, 0.0003635
27041, 1.68251, 1.27535, 0.0909269, 0.16, -2.66124, 2.80499, 3.15562, 0.240277, -0.240927, 2.7945e-05, -0.0077401, 0.0003635
27051, 1.66255, 1.7507, 0.0902556, 0.17, -2.63669, 2.80149, 2.45437, 0.240277, -0.240256, 2.7945e-05, 0.000259712, 0.0003635
27061, 1.93301, 1.78882, 0.0901998, 0.18, -2.61215, 2.45086, 2.45086, 0.240277, -0.2402, 2.7945e-05, 0.000924364, 0.0003635
27071, 1.68654, 1.82294, 0.0901952, 0.19, -2.58761, 2.80499, 2.45437, 0.240277, -0.240195, 2.7945e-05, 0.000979573, 0.0003635
27081, 1.73034, 1.36748, 0.0921583, 0.2, -2.55605, 2.79798, 3.14861, 0.242421, -0.242158, 2.7945e-05, 0.00312759, 0.0003635
27090, 1.728, 1.31932, 0.0923215, 0.21, -2.52449, 2.80499, 3.15562, 0.242421, -0.242321, 2.7945e-05, 0.00118405, 0.0003635
27101, 1.68256, 1.50115, 0.0903714, 0.22, -2.49644, 2.80149, 2.80149, 0.240277, -0.240371, 2.7945e-05, -0.00112085, 0.0003635
27111, 1.15226, 0.987163, 0.0573814, 0.23, -2.4719, 2.45437, 2.45437, 0.204442, -0.207381, 2.7945e-05, -0.0350257, 0.0003635
27121, 1.32565, 1.42394, 0.0799651, 0.24, -2.44736, 2.80499, 2.45437, 0.232086, -0.229965, 2.7945e-05, 0.0252789, 0.0003635
27130, 1.6017, 1.73566, 0.0818413, 0.25, -2.42632, 2.45437, 2.10374, 0.232086, -0.231841, 2.7945e-05, 0.00292106, 0.0003635
27141, 1.89214, 1.51953, 0.0819972, 0.26, -2.40178, 2.10024, 2.45086, 0.232086, -0.231997, 2.7945e-05, 0.00106356, 0.0003635
27151, 1.37895, 1.52155, 0.0820101, 0.27, -2.37723, 2.80499, 2.45437, 0.232086, -0.23201, 2.7945e-05, 0.000909224, 0.0003635
27161, 1.33714, 0.982133, 0.0820112, 0.28, -2.34918, 2.80499, 3.15562, 0.232086, -0.232011, 2.7945e-05, 0.000896409, 0.0003635
27171, 1.57861, 1.44063, 0.0820113, 0.29, -2.32113, 2.45086, 2.45086, 0.232086, -0.232011, 2.7945e-05, 0.000895336, 0.0003635
27181, 1.5803, 1.4424, 0.0820113, 0.3, -2.30009, 2.45437, 2.45437, 0.232086, -0.232011, 2.7945e-05, 0.000895247, 0.0003635
27191, 1.86763, 1.72088, 0.0820113, 0.31, -2.27555, 2.10024, 2.10024, 0.232086, -0.232011, 2.7945e-05, 0.000895247, 0.0003635
27201, 1.63468, 1.49678, 0.0820113, 0.32, -2.25101, 2.45437, 2.45437, 0.232086, -0.232011, 2.7945e-05, 0.000895247, 0.0003635
27211, 1.35821, 1.22908, 0.0820113, 0.33, -2.22646, 2.80499, 2.80499, 0.232086, -0.232011, 2.7945e-05, 0.000895247, 0.0003635
27220, 1.46876, 1.33487, 0.0767262, 0.34, -2.19841, 2.45437, 2.45437, 0.226317, -0.226726, 2.7945e-05, -0.00487404, 0.0003635
27231, 1.68327, 1.27312, 0.0745862, 0.35, -2.17387, 2.10024, 2.44736, 0.22446, -0.224586, 2.7945e-05, -0.00149855, 0.0003635
27241, 0.719212, 0.835198, 0.0456422, 0.36, -2.15283, 2.45437, 2.10374, 0.193059, -0.195642, 2.7945e-05, -0.0307813, 0.0003635
27251, 0.433498, 0.328161, 0.0396366, 0.37, -2.12829, 2.45437, 2.45437, 0.189128, -0.189637, 2.7945e-05, -0.00605758, 0.0003635
