QGPIORecord, QRC v6.1.0, 15-12-2021 @ 23:05:00, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
136541, 0, 0, 0, 0, -2.85759, 0, 0, 0.261127, -0.253502, 9.49522e-07, 0.00787038, 3.1485e-05
136551, 5.02977, 4.87259, 0.207478, 0.01, -2.85759, 0, 0, 0.261127, -0.253739, 9.49522e-07, 0.0076254, 3.1485e-05
136561, 5.75835, 5.6041, 0.203609, 0.02, -2.85759, 0, 0, 0.256173, -0.251805, 9.49522e-07, 0.00450847, 3.1485e-05
136570, 4.23603, 3.89371, 0.200088, 0.03, -2.82603, 2.80499, 3.14159, 0.258625, -0.250044, 9.49522e-07, 0.00885662, 3.1485e-05
136581, 2.0451, 1.73239, 0.196152, 0.04, -2.76292, 5.9571, 6.30422, 0.249098, -0.248076, 9.49522e-07, 0.00105515, 3.1485e-05
136591, 1.1141, 1.05403, 0.192415, 0.05, -2.69279, 7.00547, 7.00547, 0.249098, -0.246207, 9.49522e-07, 0.00298382, 3.1485e-05
136601, 2.48861, 2.11178, 0.186375, 0.06, -2.6402, 4.91224, 5.25936, 0.209086, -0.243188, 9.49522e-07, -0.035197, 3.1485e-05
136611, 4.2004, 4.26843, 0.183132, 0.07, -2.61566, 2.79447, 2.44385, 0.249098, -0.241566, 9.49522e-07, 0.0077744, 3.1485e-05
136621, 4.75257, 4.58601, 0.180052, 0.08, -2.59111, 2.46138, 2.46489, 0.249098, -0.240026, 9.49522e-07, 0.00936373, 3.1485e-05
136631, 3.40442, 3.29178, 0.177128, 0.09, -2.54553, 4.5476, 4.5511, 0.249098, -0.238564, 9.49522e-07, 0.0108728, 3.1485e-05
136641, 2.58884, 2.51001, 0.174352, 0.1, -2.48943, 5.617, 5.61349, 0.249098, -0.237176, 9.49522e-07, 0.0123056, 3.1485e-05
136651, 2.21762, 2.41307, 0.171715, 0.11, -2.43333, 5.94659, 5.60297, 0.249098, -0.235858, 9.49522e-07, 0.0136661, 3.1485e-05
136660, 2.88722, 2.83734, 0.169212, 0.12, -2.38424, 4.91224, 4.91224, 0.249098, -0.234606, 9.49522e-07, 0.0149579, 3.1485e-05
136671, 3.42719, 3.36132, 0.166836, 0.13, -2.34217, 4.20048, 4.20048, 0.249098, -0.233418, 9.49522e-07, 0.0161844, 3.1485e-05
