QGPIORecord, QRC v6.1.0, 15-12-2021 @ 22:59:53, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
100401, 0, 0, 0, 0, 7.86099, 0, 0, 0.249098, -0.243994, 8.24112e-06, 0.00699386, 4.17966e-05
100411, 4.10005, 3.97192, 0.169127, 0.01, 7.86099, 0, 0, 0.209086, -0.234563, 8.24112e-06, -0.0349077, 4.17966e-05
100421, 4.9936, 4.8585, 0.178334, 0.02, 7.86099, 0, 0, 0.256173, -0.239167, 8.24112e-06, 0.0233005, 4.17966e-05
100430, 3.93153, 3.85986, 0.186244, 0.03, 7.88203, 2.45086, 2.44034, 0.258625, -0.243122, 8.24112e-06, 0.0212415, 4.17966e-05
100441, 2.39243, 2.38057, 0.186755, 0.04, 7.93112, 4.91224, 4.90523, 0.249098, -0.243377, 8.24112e-06, 0.00783871, 4.17966e-05
100451, 1.9436, 1.93886, 0.18712, 0.05, 7.99073, 5.60648, 5.61349, 0.249098, -0.24356, 8.24112e-06, 0.00758858, 4.17966e-05
100461, 3.07747, 2.22416, 0.187381, 0.06, 8.03981, 4.20749, 5.26287, 0.249098, -0.243691, 8.24112e-06, 0.00740968, 4.17966e-05
100471, 4.39917, 3.91871, 0.187568, 0.07, 8.07487, 2.80149, 3.15211, 0.249098, -0.243784, 8.24112e-06, 0.00728171, 4.17966e-05
100481, 4.77662, 4.52202, 0.187701, 0.08, 8.10293, 2.80499, 2.80499, 0.249098, -0.243851, 8.24112e-06, 0.0071902, 4.17966e-05
100491, 3.76755, 3.82528, 0.187797, 0.09, 8.145, 4.54058, 4.19347, 0.249098, -0.243898, 8.24112e-06, 0.00712474, 4.17966e-05
100501, 3.05572, 3.19124, 0.187865, 0.1, 8.19759, 5.62051, 5.26638, 0.249098, -0.243933, 8.24112e-06, 0.0070779, 4.17966e-05
100511, 3.10508, 2.73676, 0.189164, 0.11, 8.2572, 5.60999, 5.96412, 0.251411, -0.244582, 8.24112e-06, 0.00935671, 4.17966e-05
100520, 3.70177, 3.27171, 0.190092, 0.12, 8.30979, 4.91224, 5.26287, 0.251411, -0.245046, 8.24112e-06, 0.00872056, 4.17966e-05
100531, 3.68858, 3.49099, 0.184741, 0.13, 8.35537, 4.90523, 4.90173, 0.240277, -0.24237, 8.24112e-06, -0.00286773, 4.17966e-05
100541, 2.66166, 3.0402, 0.161551, 0.14, 8.40797, 5.59947, 4.89822, 0.204442, -0.230775, 8.24112e-06, -0.0360809, 4.17966e-05
100551, 2.62565, 2.54798, 0.164327, 0.15, 8.46407, 5.61349, 5.617, 0.240277, -0.232163, 8.24112e-06, 0.0111174, 4.17966e-05
100561, 2.87418, 2.25309, 0.166312, 0.16, 8.52017, 5.25936, 5.95009, 0.240277, -0.233156, 8.24112e-06, 0.00975725, 4.17966e-05
100571, 2.59938, 2.69453, 0.167732, 0.17, 8.57627, 5.60999, 5.26988, 0.240277, -0.233866, 8.24112e-06, 0.00878438, 4.17966e-05
100581, 2.73667, 2.87801, 0.164322, 0.18, 8.62535, 5.24884, 4.89822, 0.232086, -0.232161, 8.24112e-06, -0.000102386, 4.17966e-05
100591, 2.37949, 2.57676, 0.16296, 0.19, 8.67795, 5.60999, 5.25936, 0.234079, -0.23148, 8.24112e-06, 0.00356089, 4.17966e-05
100601, 2.51679, 2.48114, 0.160909, 0.2, 8.73054, 5.26638, 5.26638, 0.232086, -0.230454, 8.24112e-06, 0.00223611, 4.17966e-05
100611, 2.3415, 2.038, 0.155321, 0.21, 8.78314, 5.25235, 5.60297, 0.22446, -0.227661, 8.24112e-06, -0.00438495, 4.17966e-05
100621, 2.44813, 2.36495, 0.151325, 0.22, 8.83573, 4.90874, 4.90874, 0.22446, -0.225663, 8.24112e-06, -0.00164711, 4.17966e-05
100631, 2.33377, 2.25284, 0.148467, 0.23, 8.88131, 4.91224, 4.91224, 0.22446, -0.224233, 8.24112e-06, 0.000311121, 4.17966e-05
100641, 2.23857, 2.43066, 0.146422, 0.24, 8.92689, 4.90173, 4.5511, 0.22446, -0.223211, 8.24112e-06, 0.00171173, 4.17966e-05
100651, 2.0463, 2.28836, 0.141114, 0.25, 8.97598, 4.90523, 4.55461, 0.217343, -0.220557, 8.24112e-06, -0.00440413, 4.17966e-05
100661, 2.12734, 2.13842, 0.136396, 0.26, 9.02156, 4.55811, 4.55811, 0.215637, -0.218198, 8.24112e-06, -0.00350907, 4.17966e-05
100671, 1.61522, 1.37156, 0.117333, 0.27, 9.07065, 4.5511, 4.89822, 0.186601, -0.208666, 8.24112e-06, -0.0302334, 4.17966e-05
100681, 1.38141, 1.36187, 0.10172, 0.28, 9.11272, 4.20749, 4.211, 0.182941, -0.20086, 8.24112e-06, -0.0245521, 4.17966e-05
100690, 1.58651, 1.55822, 0.10468, 0.29, 9.15129, 3.85687, 3.85687, 0.209086, -0.20234, 8.24112e-06, 0.00924347, 4.17966e-05
100701, 1.82876, 1.79011, 0.106797, 0.3, 9.18635, 3.50624, 3.50624, 0.209086, -0.203399, 8.24112e-06, 0.0077931, 4.17966e-05
100711, 1.83016, 1.79036, 0.108311, 0.31, 9.22142, 3.50624, 3.50624, 0.209086, -0.204156, 8.24112e-06, 0.00675571, 4.17966e-05
100721, 1.55222, 1.79192, 0.109394, 0.32, 9.25648, 3.84985, 3.49923, 0.209086, -0.204697, 8.24112e-06, 0.00601374, 4.17966e-05
100730, 1.77032, 1.51157, 0.110169, 0.33, 9.29154, 3.51325, 3.85336, 0.209086, -0.205085, 8.24112e-06, 0.00548303, 4.17966e-05
