QGPIORecord, QRC v6.1.0, 16-12-2021 @ 00:10:04, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
24451, 0, 0, 0, 0, -3.11004, 0, 0, 0.258625, -0.258532, 3.02058e-05, 0.00952668, 0.00311121
24461, 5.38674, 5.21841, 0.222203, 0.01, -3.11004, 0, 0, 0.261127, -0.261102, 3.02058e-05, 0.00259537, 0.00311121
24471, 5.58126, 5.43436, 0.193897, 0.02, -3.11004, 0, 0, 0.24683, -0.246948, 3.02058e-05, -0.0120494, 0.00311121
24481, 4.55054, 4.20173, 0.212126, 0.03, -3.08199, 2.80149, 3.13458, 0.256173, -0.256063, 3.02058e-05, 0.0111634, 0.00311121
24491, 2.33908, 2.56051, 0.217158, 0.04, -3.01887, 6.31124, 5.96061, 0.258625, -0.258579, 3.02058e-05, 0.00468314, 0.00311121
24501, 1.36833, 1.11816, 0.19834, 0.05, -2.94524, 6.99846, 7.3561, 0.249098, -0.24917, 3.02058e-05, -0.00730918, 0.00311121
24511, 2.35108, 2.03297, 0.198159, 0.06, -2.88564, 5.60297, 5.94308, 0.249098, -0.24908, 3.02058e-05, 0.00191174, 0.00311121
24521, 4.4697, 4.03166, 0.202737, 0.07, -2.85057, 3.15912, 3.51325, 0.251411, -0.251368, 3.02058e-05, 0.00431262, 0.00311121
24530, 5.31392, 5.08711, 0.198202, 0.08, -2.82603, 2.45437, 2.45788, 0.249098, -0.249101, 3.02058e-05, -0.000242636, 0.00311121
24541, 2.253, 2.41036, 0.122083, 0.09, -2.78396, 4.55461, 4.20398, 0.210684, -0.211042, 3.02058e-05, -0.0364344, 0.00311121
24551, 1.07658, 0.775039, 0.124568, 0.1, -2.72435, 5.96061, 6.30422, 0.212308, -0.212284, 3.02058e-05, 0.0024876, 0.00311121
24561, 2.83522, 2.95744, 0.19745, 0.11, -2.66825, 5.61349, 5.26988, 0.249098, -0.248725, 3.02058e-05, 0.0380601, 0.00311121
24571, 4.58918, 4.43946, 0.198151, 0.12, -2.63319, 3.50274, 3.49923, 0.249098, -0.249075, 3.02058e-05, 0.00234768, 0.00311121
24581, 4.11438, 4.25377, 0.176522, 0.13, -2.59813, 3.84985, 3.50624, 0.238173, -0.238261, 3.02058e-05, -0.00892057, 0.00311121
24591, 2.62526, 2.59595, 0.176314, 0.14, -2.53852, 5.95009, 5.95009, 0.238173, -0.238157, 3.02058e-05, 0.00167775, 0.00311121
24601, 2.63277, 2.32902, 0.180479, 0.15, -2.47541, 5.96762, 6.31825, 0.240277, -0.240239, 3.02058e-05, 0.00388367, 0.00311121
24611, 2.85464, 2.76778, 0.180519, 0.16, -2.41931, 5.60999, 5.60999, 0.240277, -0.240259, 3.02058e-05, 0.00184286, 0.00311121
24621, 3.40018, 3.30385, 0.180519, 0.17, -2.37373, 4.90523, 4.89471, 0.240277, -0.24026, 3.02058e-05, 0.00182326, 0.00311121
24631, 3.07804, 3.25361, 0.164298, 0.18, -2.32464, 4.90874, 4.56513, 0.232086, -0.232149, 3.02058e-05, -0.00636786, 0.00311121
24641, 2.52241, 2.49428, 0.164142, 0.19, -2.27204, 5.60999, 5.60999, 0.232086, -0.232071, 3.02058e-05, 0.00158054, 0.00311121
24651, 2.53484, 2.50101, 0.168086, 0.2, -2.21244, 5.60999, 5.61349, 0.234079, -0.234043, 3.02058e-05, 0.00364931, 0.00311121
24660, 2.37255, 2.34394, 0.164178, 0.21, -2.15634, 5.60999, 5.60999, 0.232086, -0.232089, 3.02058e-05, -0.000275746, 0.00311121
24671, 2.58312, 2.54533, 0.164141, 0.22, -2.10374, 5.24183, 5.24183, 0.232086, -0.23207, 3.02058e-05, 0.00163908, 0.00311121
24681, 1.00003, 1.01333, 0.0895226, 0.23, -2.05466, 4.91575, 4.91224, 0.194408, -0.194761, 3.02058e-05, -0.0360208, 0.00311121
24691, 2.1429, 2.10651, 0.148321, 0.24, -2.00557, 4.90874, 4.91224, 0.22446, -0.22416, 3.02058e-05, 0.0305943, 0.00311121
24700, 2.66343, 2.88307, 0.148886, 0.25, -1.967, 4.20749, 3.85687, 0.22446, -0.224443, 3.02058e-05, 0.00178318, 0.00311121
24711, 2.27973, 2.28674, 0.131417, 0.26, -1.92843, 4.20749, 4.20749, 0.215637, -0.215709, 3.02058e-05, -0.00731719, 0.00311121
24721, 1.69363, 1.71803, 0.131249, 0.27, -1.87935, 4.89822, 4.89822, 0.215637, -0.215625, 3.02058e-05, 0.00124243, 0.00311121
24731, 1.56191, 1.58666, 0.131248, 0.28, -1.82675, 4.91224, 4.91224, 0.215637, -0.215624, 3.02058e-05, 0.00132468, 0.00311121
24740, 2.00341, 2.01054, 0.131248, 0.29, -1.78468, 4.20749, 4.20749, 0.215637, -0.215624, 3.02058e-05, 0.00132547, 0.00311121
24751, 2.5399, 2.52932, 0.131248, 0.3, -1.74961, 3.49923, 3.49923, 0.215637, -0.215624, 3.02058e-05, 0.00132547, 0.00311121
24761, 2.28232, 2.01001, 0.118275, 0.31, -1.71105, 3.50624, 3.85687, 0.209086, -0.209138, 3.02058e-05, -0.00522511, 0.00311121
24771, 1.44798, 1.69967, 0.11815, 0.32, -1.66897, 4.55811, 4.20749, 0.209086, -0.209075, 3.02058e-05, 0.00113152, 0.00311121
24781, 1.68008, 1.69465, 0.121314, 0.33, -1.6269, 4.20398, 4.20398, 0.210684, -0.210657, 3.02058e-05, 0.00279063, 0.00311121
24791, 1.80995, 1.8183, 0.11818, 0.34, -1.59183, 3.86037, 3.86037, 0.209086, -0.20909, 3.02058e-05, -0.000357538, 0.00311121
24801, 1.76663, 2.04693, 0.105981, 0.35, -1.55677, 3.49923, 3.14861, 0.202942, -0.202991, 3.02058e-05, -0.00496605, 0.00311121
24811, 0.707677, 0.525006, 0.0526282, 0.36, -1.52171, 3.15912, 3.50624, 0.17606, -0.176314, 3.02058e-05, -0.0258704, 0.00311121
24821, 1.50351, 1.51047, 0.105351, 0.37, -1.48665, 3.50624, 3.50975, 0.202942, -0.202676, 3.02058e-05, 0.0271541, 0.00311121
24830, 2.03855, 2.02977, 0.105858, 0.38, -1.4586, 2.80149, 2.80149, 0.202942, -0.202929, 3.02058e-05, 0.00131975, 0.00311121
24841, 1.81738, 2.0889, 0.0944266, 0.39, -1.43405, 2.79798, 2.44736, 0.197167, -0.197213, 3.02058e-05, -0.00470325, 0.00311121
24851, 1.25079, 1.31713, 0.0943168, 0.4, -1.4025, 3.51325, 3.50975, 0.197167, -0.197158, 3.02058e-05, 0.000898153, 0.00311121
24861, 1.52172, 1.3002, 0.0971098, 0.41, -1.36393, 3.15211, 3.50624, 0.198578, -0.198555, 3.02058e-05, 0.00236286, 0.00311121
24870, 1.43005, 1.43867, 0.0943425, 0.42, -1.33237, 3.14861, 3.14861, 0.197167, -0.197171, 3.02058e-05, -0.000416622, 0.00311121
24881, 1.6664, 1.66645, 0.0943159, 0.43, -1.30432, 2.80499, 2.80499, 0.197167, -0.197158, 3.02058e-05, 0.000939339, 0.00311121
24891, 1.74388, 2.01345, 0.0971098, 0.44, -1.27978, 2.80149, 2.45086, 0.198578, -0.198555, 3.02058e-05, 0.00236325, 0.00311121
24901, 1.4286, 1.48274, 0.0835741, 0.45, -1.25173, 2.8085, 2.8085, 0.19173, -0.191787, 3.02058e-05, -0.00585417, 0.00311121
24911, 1.18109, 1.51085, 0.0860767, 0.46, -1.22368, 3.14861, 2.80149, 0.193059, -0.193038, 3.02058e-05, 0.00210775, 0.00311121
24921, 1.38871, 1.48616, 0.0861008, 0.47, -1.19563, 2.80149, 2.80149, 0.193059, -0.19305, 3.02058e-05, 0.000881433, 0.00311121
24931, 1.57742, 1.39646, 0.0834683, 0.48, -1.16758, 2.45437, 2.80499, 0.19173, -0.191734, 3.02058e-05, -0.00045976, 0.00311121
24941, 0.529432, 0.607392, 0.0398341, 0.49, -1.14303, 2.45437, 2.45437, 0.169709, -0.169917, 3.02058e-05, -0.0211902, 0.00311121
24951, 1.13281, 1.45855, 0.0830237, 0.5, -1.11849, 2.80499, 2.45437, 0.19173, -0.191512, 3.02058e-05, 0.0222109, 0.00311121
24961, 1.94655, 1.75079, 0.0834387, 0.51, -1.09745, 1.75312, 2.10024, 0.19173, -0.191719, 3.02058e-05, 0.00104801, 0.00311121
24971, 1.52412, 1.56563, 0.0732852, 0.52, -1.07642, 2.10024, 2.10374, 0.186601, -0.186643, 3.02058e-05, -0.00428435, 0.00311121
24981, 1.25422, 1.30691, 0.0731876, 0.53, -1.05187, 2.45437, 2.45437, 0.186601, -0.186594, 3.02058e-05, 0.000690848, 0.00311121
24991, 0.722496, 0.790838, 0.0756717, 0.54, -1.02382, 3.15562, 3.15562, 0.187855, -0.187836, 3.02058e-05, 0.00199343, 0.00311121
25000, 1.39151, 1.43814, 0.0732106, 0.55, -0.999279, 2.10374, 2.10024, 0.186601, -0.186605, 3.02058e-05, -0.000478521, 0.00311121
25011, 1.40875, 1.72479, 0.0731869, 0.56, -0.981748, 2.10024, 1.74961, 0.186601, -0.186593, 3.02058e-05, 0.000727415, 0.00311121
25021, 1.76486, 1.57264, 0.0756717, 0.57, -0.96071, 1.74961, 2.10024, 0.187855, -0.187836, 3.02058e-05, 0.00199379, 0.00311121
25031, 0.979827, 1.03751, 0.0636135, 0.58, -0.936167, 2.45437, 2.45788, 0.181755, -0.181807, 3.02058e-05, -0.00532459, 0.00311121
25040, 0.967884, 1.02333, 0.0658469, 0.59, -0.911623, 2.45086, 2.45437, 0.182941, -0.182923, 3.02058e-05, 0.0017702, 0.00311121
25051, 1.18652, 1.23553, 0.0658684, 0.6, -0.890585, 2.10374, 2.10374, 0.182941, -0.182934, 3.02058e-05, 0.000675827, 0.00311121
25061, 1.39878, 1.43801, 0.0635193, 0.61, -0.873054, 1.74961, 1.75312, 0.181755, -0.18176, 3.02058e-05, -0.000520959, 0.00311121
25071, 0.187719, 0.539495, 0.0243038, 0.62, -0.855523, 2.10374, 1.75312, 0.161964, -0.162152, 3.02058e-05, -0.0191604, 0.00311121
25081, 0.949878, 0.774642, 0.0631199, 0.63, -0.834486, 2.10374, 2.45437, 0.181755, -0.18156, 3.02058e-05, 0.0198457, 0.00311121
25091, 1.49774, 1.53047, 0.0634929, 0.64, -0.816954, 1.39899, 1.39899, 0.181755, -0.181746, 3.02058e-05, 0.000825778, 0.00311121
25101, 1.68076, 1.43547, 0.0566391, 0.65, -0.802929, 1.04837, 1.4025, 0.178292, -0.17832, 3.02058e-05, -0.00281961, 0.00311121
25111, 0.868305, 1.151, 0.0543488, 0.66, -0.785398, 2.10374, 1.75312, 0.177169, -0.177174, 3.02058e-05, -0.000584483, 0.00311121
25121, 0.584252, 0.9171, 0.0565512, 0.67, -0.764361, 2.45086, 2.10374, 0.178292, -0.178276, 3.02058e-05, 0.00166099, 0.00311121
25131, 0.992608, 0.81977, 0.054348, 0.68, -0.74683, 1.75312, 2.09673, 0.177169, -0.177174, 3.02058e-05, -0.000541434, 0.00311121
25141, 1.26151, 1.29847, 0.0543268, 0.69, -0.729298, 1.39899, 1.4025, 0.177169, -0.177163, 3.02058e-05, 0.00053817, 0.00311121
25151, 1.34497, 1.38259, 0.056551, 0.7, -0.715273, 1.4025, 1.4025, 0.178292, -0.178276, 3.02058e-05, 0.00167178, 0.00311121
25161, 1.05457, 1.10254, 0.054348, 0.71, -0.701248, 1.74961, 1.74961, 0.177169, -0.177174, 3.02058e-05, -0.000541329, 0.00311121
25170, 1.03781, 1.35762, 0.0543268, 0.72, -0.683717, 1.75312, 1.4025, 0.177169, -0.177163, 3.02058e-05, 0.00053817, 0.00311121
25181, 0.869118, 0.967889, 0.0478289, 0.73, -0.666186, 1.74961, 1.74961, 0.173888, -0.173914, 3.02058e-05, -0.00273246, 0.00311121
25191, 0.774393, 0.874896, 0.0456572, 0.74, -0.648655, 1.75312, 1.75312, 0.172823, -0.172829, 3.02058e-05, -0.000613585, 0.00311121
25201, 0.150281, -0.00295612, 0.0102203, 0.75, -0.63463, 1.39899, 1.74961, 0.154939, -0.15511, 3.02058e-05, -0.0174328, 0.00311121
25210, 0.906447, 1.22273, 0.0474051, 0.76, -0.620605, 1.4025, 1.05187, 0.173888, -0.173703, 3.02058e-05, 0.0188797, 0.00311121
25221, 1.43223, 1.50635, 0.0456532, 0.77, -0.613592, 0.697742, 0.697742, 0.172823, -0.172827, 3.02058e-05, -0.000405908, 0.00311121
25231, 1.28934, 1.09899, 0.0477456, 0.78, -0.599567, 1.05187, 1.4025, 0.173888, -0.173873, 3.02058e-05, 0.00151762, 0.00311121
25241, 0.448855, 0.512263, 0.0456564, 0.79, -0.57853, 2.10374, 2.10374, 0.172823, -0.172828, 3.02058e-05, -0.000572726, 0.00311121
25251, 0.685797, 0.738857, 0.0477456, 0.8, -0.560999, 1.75312, 1.75312, 0.173888, -0.173873, 3.02058e-05, 0.00151603, 0.00311121
25261, 0.728925, 1.05112, 0.0394909, 0.81, -0.55048, 1.39899, 1.04837, 0.169709, -0.169745, 3.02058e-05, -0.00368604, 0.00311121
