QGPIORecord, QRC v6.1.0, 15-12-2021 @ 19:57:24, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
31491, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249097, 2.7945e-05, 2.16663e-05, 0.0003635
31502, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249098, 2.7945e-05, 1.81794e-06, 0.0003635
31510, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.257826, 2.7945e-05, 0.00952683, 0.0003635
31520, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.258558, 2.7945e-05, 0.000799507, 0.0003635
31531, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.258619, 2.7945e-05, 6.7085e-05, 0.0003635
31541, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249897, 2.7945e-05, -0.00952105, 0.0003635
31550, 0, 0, 0, 0, -3.03641, 0, 0, 0.251411, -0.251284, 2.7945e-05, 0.00151327, 0.0003635
31560, 0, 0, 0, 0, -3.03641, 0, 0, 0.261127, -0.260301, 2.7945e-05, 0.00984335, 0.0003635
31570, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.258766, 2.7945e-05, -0.0016759, 0.0003635
31581, 0, 0, 0, 0, -3.03641, 0, 0, 0.215637, -0.219256, 2.7945e-05, -0.0431288, 0.0003635
31590, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.255321, 2.7945e-05, 0.0393688, 0.0003635
31600, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.258348, 2.7945e-05, 0.00330386, 0.0003635
31610, 0, 0, 0, 0, -3.03641, 0, 0, 0.258625, -0.258602, 2.7945e-05, 0.000277251, 0.0003635
31621, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249896, 2.7945e-05, -0.00950341, 0.0003635
31631, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249165, 2.7945e-05, -0.000797525, 0.0003635
31640, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249104, 2.7945e-05, -6.69211e-05, 0.0003635
31650, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249099, 2.7945e-05, -5.61774e-06, 0.0003635
31661, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249098, 2.7945e-05, -4.76837e-07, 0.0003635
31671, 0, 0, 0, 0, -3.03641, 0, 0, 0.249098, -0.249098, 2.7945e-05, -4.47035e-08, 0.0003635
31680, 0, 0, 0, 0, -3.03641, 0, 0, 0.251411, -0.251217, 2.7945e-05, 0.00231229, 0.0003635
31690, 0, 0, 0, 0, -3.03641, 0, 0, 0.261127, -0.260295, 2.7945e-05, 0.0099104, 0.0003635
