QGPIORecord, QRC v6.1.0, 16-12-2021 @ 20:46:25, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
16701, 0, 0, 0, 0, -3.17666, 0, 0, 0.261127, -0.255859, 8.24112e-06, 0.00721797, 4.17966e-05
16711, 6.08915, 5.89887, 0.251178, 0.01, -3.17666, 0, 0, 0.251411, -0.254657, 8.24112e-06, -0.00444835, 4.17966e-05
16720, 6.85504, 6.67193, 0.241703, 0.02, -3.17666, 0, 0, 0.24683, -0.25071, 8.24112e-06, -0.00531538, 4.17966e-05
16731, 4.38658, 4.05512, 0.215835, 0.03, -3.14159, 3.49923, 3.82882, 0.217343, -0.239931, 8.24112e-06, -0.0309497, 4.17966e-05
16741, 1.33445, 2.13289, 0.224175, 0.04, -3.06796, 8.06436, 7.0195, 0.258625, -0.243406, 8.24112e-06, 0.0208522, 4.17966e-05
16751, 0.60146, 1.55971, 0.223939, 0.05, -2.99082, 8.7656, 7.71373, 0.249098, -0.243308, 8.24112e-06, 0.0079339, 4.17966e-05
16761, 2.30195, 3.33927, 0.223771, 0.06, -2.93823, 6.31124, 5.25586, 0.249098, -0.243238, 8.24112e-06, 0.00802989, 4.17966e-05
16771, 4.78002, 5.33368, 0.219321, 0.07, -2.91018, 3.15562, 2.80499, 0.242421, -0.241384, 8.24112e-06, 0.00142069, 4.17966e-05
16781, 5.86485, 5.63225, 0.221981, 0.08, -2.87862, 2.45086, 3.14861, 0.251411, -0.242492, 8.24112e-06, 0.01222, 4.17966e-05
16791, 4.74229, 4.74001, 0.222376, 0.09, -2.82954, 4.56513, 4.91575, 0.249098, -0.242657, 8.24112e-06, 0.0088262, 4.17966e-05
16801, 2.79503, 3.08835, 0.222657, 0.1, -2.75941, 7.36311, 7.36311, 0.249098, -0.242774, 8.24112e-06, 0.0086655, 4.17966e-05
16811, 1.94223, 3.07488, 0.224357, 0.11, -2.68228, 8.37992, 7.32805, 0.251411, -0.243482, 8.24112e-06, 0.0108633, 4.17966e-05
16821, 3.08603, 3.77331, 0.224069, 0.12, -2.62267, 6.6829, 6.32877, 0.249098, -0.243362, 8.24112e-06, 0.00785983, 4.17966e-05
16831, 4.52279, 5.2065, 0.223863, 0.13, -2.57358, 4.89822, 4.5511, 0.249098, -0.243276, 8.24112e-06, 0.00797713, 4.17966e-05
16841, 4.64969, 4.56734, 0.219387, 0.14, -2.51748, 4.91224, 5.617, 0.242421, -0.241411, 8.24112e-06, 0.00138311, 4.17966e-05
16850, 3.64656, 3.78492, 0.214809, 0.15, -2.45086, 6.31124, 6.66186, 0.240277, -0.239504, 8.24112e-06, 0.00105989, 4.17966e-05
16861, 2.27007, 2.68628, 0.191325, 0.16, -2.38074, 7.35259, 7.34207, 0.209086, -0.229719, 8.24112e-06, -0.0282695, 4.17966e-05
16871, 2.4235, 3.0908, 0.194819, 0.17, -2.31412, 7.01248, 6.66537, 0.240277, -0.231175, 8.24112e-06, 0.0124721, 4.17966e-05
16881, 3.04315, 3.73467, 0.191998, 0.18, -2.25451, 5.97113, 5.62051, 0.232086, -0.229999, 8.24112e-06, 0.00285992, 4.17966e-05
16890, 3.54944, 3.46061, 0.189988, 0.19, -2.19491, 5.25235, 5.94659, 0.232086, -0.229162, 8.24112e-06, 0.00400728, 4.17966e-05
16901, 3.01416, 3.11418, 0.188557, 0.2, -2.13179, 5.96061, 6.31825, 0.232086, -0.228565, 8.24112e-06, 0.00482458, 4.17966e-05
16911, 2.39897, 2.48401, 0.187537, 0.21, -2.06167, 6.65835, 6.99846, 0.232086, -0.22814, 8.24112e-06, 0.00540675, 4.17966e-05
16921, 1.85621, 2.43963, 0.181866, 0.22, -1.99856, 7.00547, 6.66186, 0.22446, -0.225777, 8.24112e-06, -0.00180461, 4.17966e-05
16931, 2.3987, 3.00944, 0.177826, 0.23, -1.93895, 5.96061, 5.60999, 0.22446, -0.224094, 8.24112e-06, 0.000501573, 4.17966e-05
16941, 3.12763, 3.21564, 0.176153, 0.24, -1.88636, 4.90523, 5.25586, 0.226317, -0.223397, 8.24112e-06, 0.00400111, 4.17966e-05
16951, 2.98465, 2.7613, 0.168036, 0.25, -1.83376, 4.90874, 5.60999, 0.215637, -0.220015, 8.24112e-06, -0.0059986, 4.17966e-05
16961, 2.02134, 2.28874, 0.162254, 0.26, -1.77416, 5.96762, 5.9571, 0.215637, -0.217606, 8.24112e-06, -0.00269768, 4.17966e-05
16971, 1.4279, 1.96636, 0.142634, 0.27, -1.71455, 5.94308, 5.60297, 0.19173, -0.209431, 8.24112e-06, -0.0242536, 4.17966e-05
16980, 1.69408, 2.27023, 0.139912, 0.28, -1.66546, 5.26287, 4.91224, 0.209086, -0.208297, 8.24112e-06, 0.00108168, 4.17966e-05
16991, 2.38268, 2.4328, 0.13901, 0.29, -1.61988, 4.20749, 4.56162, 0.210684, -0.207921, 8.24112e-06, 0.00378661, 4.17966e-05
17001, 2.34261, 2.35856, 0.13733, 0.3, -1.57781, 4.20749, 4.5476, 0.209086, -0.207221, 8.24112e-06, 0.0025557, 4.17966e-05
17011, 1.93053, 2.17283, 0.132151, 0.31, -1.52872, 4.55811, 4.56513, 0.202942, -0.205063, 8.24112e-06, -0.00290577, 4.17966e-05
17020, 1.79225, 2.04656, 0.129433, 0.32, -1.48314, 4.55811, 4.5511, 0.204442, -0.203931, 8.24112e-06, 0.000700831, 4.17966e-05
17031, 1.64418, 1.89057, 0.126525, 0.33, -1.43756, 4.5511, 4.55811, 0.202942, -0.202719, 8.24112e-06, 0.000305742, 4.17966e-05
17041, 1.77507, 2.01895, 0.124454, 0.34, -1.39548, 4.20749, 4.20749, 0.202942, -0.201856, 8.24112e-06, 0.0014884, 4.17966e-05
17051, 2.27243, 2.22726, 0.123951, 0.35, -1.35692, 3.49923, 3.84985, 0.204442, -0.201646, 8.24112e-06, 0.00383091, 4.17966e-05
17061, 2.17738, 2.3621, 0.118875, 0.36, -1.32185, 3.50624, 3.50624, 0.197167, -0.199531, 8.24112e-06, -0.00323938, 4.17966e-05
17071, 1.84118, 2.03679, 0.116175, 0.37, -1.28328, 3.86037, 3.86037, 0.198578, -0.198406, 8.24112e-06, 0.000235409, 4.17966e-05
17081, 1.4752, 1.95259, 0.114251, 0.38, -1.24472, 4.20398, 3.85336, 0.198578, -0.197605, 8.24112e-06, 0.00133356, 4.17966e-05
17091, 1.60327, 1.84776, 0.111966, 0.39, -1.20615, 3.85336, 3.85336, 0.197167, -0.196653, 8.24112e-06, 0.000704929, 4.17966e-05
17101, 1.77848, 2.01561, 0.110339, 0.4, -1.17108, 3.50975, 3.50975, 0.197167, -0.195975, 8.24112e-06, 0.00163415, 4.17966e-05
17111, 1.92928, 1.88929, 0.105654, 0.41, -1.13602, 3.15211, 3.50274, 0.19173, -0.194022, 8.24112e-06, -0.00314149, 4.17966e-05
