QGPIORecord, QRC v6.1.0, 16-12-2021 @ 19:37:44, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
21131, 0, 0, 0, 0, -3.15912, 0, 0, 0.251411, -0.247327, 8.24112e-06, 0.00559558, 4.17966e-05
21141, 5.6905, 5.51267, 0.234733, 0.01, -3.15912, 0, 0, 0.249098, -0.247805, 8.24112e-06, 0.00177161, 4.17966e-05
21151, 6.54154, 6.36619, 0.23146, 0.02, -3.15912, 0, 0, 0.249098, -0.246442, 8.24112e-06, 0.00364034, 4.17966e-05
21160, 4.88355, 4.52782, 0.229128, 0.03, -3.12406, 3.14861, 3.4852, 0.249098, -0.24547, 8.24112e-06, 0.00497147, 4.17966e-05
21171, 2.39827, 2.62429, 0.233644, 0.04, -3.05744, 7.01248, 6.66186, 0.258625, -0.247352, 8.24112e-06, 0.0154464, 4.17966e-05
21181, 1.3603, 1.93934, 0.236861, 0.05, -2.98031, 8.41849, 7.71373, 0.258625, -0.248692, 8.24112e-06, 0.0136099, 4.17966e-05
21191, 2.54545, 3.16641, 0.234475, 0.06, -2.9207, 6.66186, 5.96762, 0.251411, -0.247698, 8.24112e-06, 0.0050873, 4.17966e-05
21200, 4.76989, 5.14766, 0.231276, 0.07, -2.88564, 3.85687, 3.50624, 0.249098, -0.246365, 8.24112e-06, 0.00374539, 4.17966e-05
21211, 6.01593, 5.60373, 0.230496, 0.08, -2.85057, 2.79097, 3.4852, 0.251411, -0.24604, 8.24112e-06, 0.0073586, 4.17966e-05
21221, 4.80923, 4.62466, 0.228442, 0.09, -2.80149, 4.92276, 5.27689, 0.249098, -0.245184, 8.24112e-06, 0.0053633, 4.17966e-05
21231, 3.36915, 3.46589, 0.226978, 0.1, -2.73136, 7.00547, 7.00547, 0.249098, -0.244574, 8.24112e-06, 0.00619879, 4.17966e-05
21241, 1.98097, 2.92762, 0.205346, 0.11, -2.65773, 8.06436, 7.023, 0.217343, -0.235561, 8.24112e-06, -0.0249617, 4.17966e-05
21251, 2.84059, 3.36189, 0.204807, 0.12, -2.59813, 6.67238, 6.31124, 0.240277, -0.235336, 8.24112e-06, 0.00676994, 4.17966e-05
21261, 3.91195, 4.15979, 0.204424, 0.13, -2.54203, 5.24534, 5.25235, 0.240277, -0.235176, 8.24112e-06, 0.00698908, 4.17966e-05
21271, 4.29316, 4.27118, 0.20415, 0.14, -2.48943, 4.91575, 5.25936, 0.240277, -0.235063, 8.24112e-06, 0.00714517, 4.17966e-05
21281, 3.62155, 3.30364, 0.203955, 0.15, -2.42632, 5.9571, 6.65835, 0.240277, -0.234981, 8.24112e-06, 0.00725636, 4.17966e-05
21291, 2.5563, 3.25693, 0.205206, 0.16, -2.3597, 7.36311, 6.67588, 0.242421, -0.235503, 8.24112e-06, 0.00947899, 4.17966e-05
21301, 2.55184, 3.34869, 0.199397, 0.17, -2.29308, 7.00547, 6.30422, 0.232086, -0.233082, 8.24112e-06, -0.00136411, 4.17966e-05
21311, 3.15862, 3.48898, 0.195259, 0.18, -2.23348, 5.96412, 5.9536, 0.232086, -0.231358, 8.24112e-06, 0.000998378, 4.17966e-05
21321, 3.40122, 3.17357, 0.193603, 0.19, -2.17387, 5.60297, 6.30422, 0.234079, -0.230668, 8.24112e-06, 0.00467364, 4.17966e-05
21330, 3.37581, 3.05287, 0.191131, 0.2, -2.10725, 5.60297, 6.31124, 0.232086, -0.229638, 8.24112e-06, 0.00335467, 4.17966e-05
21341, 2.81974, 2.97665, 0.190663, 0.21, -2.04414, 6.31474, 6.30773, 0.234079, -0.229443, 8.24112e-06, 0.00635208, 4.17966e-05
21351, 2.06682, 2.77857, 0.185296, 0.22, -1.98103, 7.00547, 6.31124, 0.226317, -0.227207, 8.24112e-06, -0.001219, 4.17966e-05
21361, 2.31288, 2.83305, 0.18027, 0.23, -1.92142, 6.31825, 5.97113, 0.22446, -0.225113, 8.24112e-06, -0.000893503, 4.17966e-05
21370, 2.55726, 2.30194, 0.159908, 0.24, -1.86181, 5.25586, 5.9536, 0.198578, -0.216628, 8.24112e-06, -0.0247318, 4.17966e-05
21381, 2.41732, 2.33973, 0.156464, 0.25, -1.80571, 5.25936, 5.61349, 0.215637, -0.215193, 8.24112e-06, 0.00060758, 4.17966e-05
21391, 2.01521, 2.18162, 0.154011, 0.26, -1.75312, 5.60297, 5.59596, 0.215637, -0.214171, 8.24112e-06, 0.00200808, 4.17966e-05
21401, 2.1225, 2.54896, 0.152264, 0.27, -1.70403, 5.26287, 4.91224, 0.215637, -0.213443, 8.24112e-06, 0.0030057, 4.17966e-05
21411, 1.9073, 2.65271, 0.146772, 0.28, -1.65495, 5.25936, 4.56162, 0.209086, -0.211155, 8.24112e-06, -0.00283426, 4.17966e-05
21421, 2.29521, 2.03494, 0.143896, 0.29, -1.60586, 4.55461, 5.25235, 0.210684, -0.209957, 8.24112e-06, 0.000997186, 4.17966e-05
21431, 2.19504, 2.11214, 0.140811, 0.3, -1.55327, 4.55461, 4.90874, 0.209086, -0.208671, 8.24112e-06, 0.000568718, 4.17966e-05
21441, 2.01038, 1.88847, 0.13463, 0.31, -1.50418, 4.5511, 4.90173, 0.202942, -0.206096, 8.24112e-06, -0.00432116, 4.17966e-05
21451, 2.14044, 2.2357, 0.131199, 0.32, -1.4621, 4.20749, 4.211, 0.204442, -0.204666, 8.24112e-06, -0.000307396, 4.17966e-05
21460, 2.02731, 2.39915, 0.127783, 0.33, -1.42353, 4.20749, 3.85687, 0.202942, -0.203243, 8.24112e-06, -0.000412449, 4.17966e-05
21471, 1.92447, 2.34401, 0.12535, 0.34, -1.38497, 4.20749, 3.85687, 0.202942, -0.202229, 8.24112e-06, 0.000976816, 4.17966e-05
