QGPIORecord, QRC v6.1.0, 16-12-2021 @ 20:44:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
23871, 0, 0, 0, 0, -3.17666, 0, 0, 0.249098, -0.249108, 3.04729e-05, -0.00951947, 0.030566
23880, 5.76573, 5.58555, 0.237836, 0.01, -3.17666, 0, 0, 0.249098, -0.249098, 3.04747e-05, -9.50694e-06, 0.030566
23890, 6.70828, 6.52811, 0.23783, 0.02, -3.17666, 0, 0, 0.249098, -0.249096, 3.04729e-05, 0.00237834, 0.030566
23901, 4.85157, 4.77247, 0.23783, 0.03, -3.1451, 3.49923, 3.4817, 0.249098, -0.249096, 3.04747e-05, 0.00238067, 0.030566
23911, 2.816, 3.35327, 0.260672, 0.04, -3.07848, 7.34207, 6.63381, 0.258625, -0.258613, 3.04729e-05, 0.0119074, 0.030566
23921, 1.17441, 2.1242, 0.237853, 0.05, -3.00134, 8.79365, 7.74178, 0.249098, -0.249105, 3.04747e-05, -0.00690807, 0.030566
23931, 1.97318, 3.29268, 0.243374, 0.06, -2.93823, 7.70321, 6.31124, 0.251411, -0.251406, 3.04729e-05, 0.00468391, 0.030566
23941, 4.59255, 4.93215, 0.237836, 0.07, -2.89265, 4.20749, 4.20749, 0.249098, -0.249098, 3.04747e-05, 0.000126138, 0.030566
23951, 5.69724, 5.74284, 0.232392, 0.08, -2.86109, 3.15211, 3.50274, 0.24683, -0.24683, 3.04729e-05, 0.000110224, 0.030566
23961, 5.34457, 5.37123, 0.243369, 0.09, -2.8085, 4.56162, 4.91224, 0.251411, -0.251404, 3.04747e-05, 0.00690457, 0.030566
23971, 3.20536, 4.077, 0.232397, 0.1, -2.74188, 7.36311, 6.66537, 0.24683, -0.246832, 3.04729e-05, -0.00213997, 0.030566
23981, 0.607734, 1.65865, 0.161688, 0.11, -2.66474, 8.41498, 7.70672, 0.217343, -0.21737, 3.04747e-05, -0.0271655, 0.030566
23991, 2.55582, 3.61597, 0.237756, 0.12, -2.59462, 7.71023, 7.01248, 0.249098, -0.249065, 3.04729e-05, 0.0333454, 0.030566
24001, 4.49767, 4.77657, 0.216681, 0.13, -2.54904, 4.56162, 4.90874, 0.240277, -0.240284, 3.04747e-05, -0.00641017, 0.030566
24011, 5.04547, 4.72386, 0.216661, 0.14, -2.49644, 4.20398, 5.25586, 0.240277, -0.240275, 3.04729e-05, 0.00216042, 0.030566
24020, 3.38805, 4.07724, 0.216661, 0.15, -2.42983, 6.66186, 6.31124, 0.240277, -0.240275, 3.04747e-05, 0.00216876, 0.030566
24031, 2.82566, 3.57789, 0.216661, 0.16, -2.3597, 7.34908, 6.99846, 0.240277, -0.240275, 3.04729e-05, 0.00216876, 0.030566
24041, 2.98964, 3.51039, 0.216661, 0.17, -2.28958, 7.01599, 7.01248, 0.240277, -0.240275, 3.04747e-05, 0.00216876, 0.030566
24051, 3.01562, 3.52874, 0.197022, 0.18, -2.22646, 6.31474, 6.31825, 0.232086, -0.232092, 3.04729e-05, -0.00602217, 0.030566
24060, 3.36922, 3.60041, 0.20178, 0.19, -2.16335, 5.96061, 6.31124, 0.234079, -0.234075, 3.04747e-05, 0.0039566, 0.030566
24071, 3.39508, 3.58294, 0.201784, 0.2, -2.10024, 5.9536, 6.30072, 0.234079, -0.234077, 3.04729e-05, 0.00202174, 0.030566
24081, 2.4621, 2.63165, 0.174347, 0.21, -2.03362, 6.31474, 6.66537, 0.222635, -0.222645, 3.04747e-05, -0.00942363, 0.030566
24091, 0.650535, 1.09836, 0.116641, 0.22, -1.967, 6.66186, 6.66186, 0.198578, -0.1986, 3.04729e-05, -0.0223232, 0.030566
24100, 2.025, 2.41709, 0.17864, 0.23, -1.90389, 6.31124, 6.31124, 0.22446, -0.224433, 3.04747e-05, 0.0270265, 0.030566
24111, 3.30871, 3.65973, 0.178701, 0.24, -1.86181, 4.56162, 4.55811, 0.22446, -0.224459, 3.04729e-05, 0.00181337, 0.030566
24121, 2.64103, 3.28316, 0.157545, 0.25, -1.81623, 4.89471, 4.5476, 0.215637, -0.215644, 3.04747e-05, -0.00703472, 0.030566
24131, 2.33023, 2.21178, 0.157525, 0.26, -1.75663, 5.26287, 5.96762, 0.215637, -0.215635, 3.04729e-05, 0.00156844, 0.030566
24141, 1.70241, 1.78385, 0.157525, 0.27, -1.69001, 5.96762, 6.31825, 0.215637, -0.215635, 3.04747e-05, 0.00157681, 0.030566
24151, 1.73769, 2.04174, 0.141819, 0.28, -1.63741, 5.25235, 5.24884, 0.209086, -0.209091, 3.04729e-05, -0.00497375, 0.030566
24161, 2.16782, 2.724, 0.141804, 0.29, -1.59534, 4.55811, 4.20749, 0.209086, -0.209085, 3.04747e-05, 0.00141323, 0.030566
24171, 2.78756, 2.82842, 0.145635, 0.3, -1.55327, 3.85687, 4.20398, 0.210684, -0.210681, 3.04729e-05, 0.00301749, 0.030566
24181, 2.1299, 2.14275, 0.127076, 0.31, -1.51119, 4.20749, 4.56162, 0.202942, -0.202948, 3.04747e-05, -0.00628302, 0.030566
24190, 1.8923, 1.86751, 0.130654, 0.32, -1.4586, 4.55461, 4.90523, 0.204442, -0.204439, 3.04729e-05, 0.00276457, 0.030566
24201, 1.53681, 2.0183, 0.130658, 0.33, -1.41302, 4.90173, 4.5511, 0.204442, -0.204441, 3.04747e-05, 0.00130931, 0.030566
24211, 1.88455, 2.12817, 0.127061, 0.34, -1.37094, 4.20398, 4.20048, 0.202942, -0.202942, 3.04729e-05, -0.000192195, 0.030566
24221, 0.743715, 1.01928, 0.0706863, 0.35, -1.33237, 3.86388, 3.86388, 0.17943, -0.179453, 3.04747e-05, -0.0222411, 0.030566
24230, 1.83981, 1.79963, 0.113157, 0.36, -1.2938, 3.49923, 3.85336, 0.197167, -0.197149, 3.04729e-05, 0.0184214, 0.030566
24241, 2.10652, 2.28585, 0.113198, 0.37, -1.26225, 3.15562, 3.15562, 0.197167, -0.197166, 3.04747e-05, 0.00114995, 0.030566
24251, 1.86755, 2.32721, 0.113199, 0.38, -1.23069, 3.49923, 3.14861, 0.197167, -0.197166, 3.04729e-05, 0.00113313, 0.030566
24261, 1.56401, 1.80971, 0.113199, 0.39, -1.19212, 3.86738, 3.86388, 0.197167, -0.197166, 3.04747e-05, 0.00113311, 0.030566
24271, 1.59725, 1.83787, 0.116581, 0.4, -1.15355, 3.85687, 3.85687, 0.198578, -0.198576, 3.04729e-05, 0.002544, 0.030566
24281, 1.79795, 1.76468, 0.103352, 0.41, -1.11849, 3.15211, 3.49572, 0.193059, -0.193063, 3.04747e-05, -0.00435069, 0.030566
24291, 1.71492, 2.17453, 0.100152, 0.42, -1.09044, 3.15562, 2.8085, 0.19173, -0.19173, 3.04729e-05, -0.000300229, 0.030566
24301, 1.77633, 2.00991, 0.103336, 0.43, -1.05888, 3.15562, 3.15562, 0.193059, -0.193057, 3.04747e-05, 0.00233063, 0.030566
24311, 1.97927, 1.93739, 0.100152, 0.44, -1.02733, 2.80149, 3.14861, 0.19173, -0.19173, 3.04729e-05, -0.000293717, 0.030566
24321, 1.44592, 1.91429, 0.100149, 0.45, -0.995773, 3.50624, 3.15912, 0.19173, -0.191729, 3.04747e-05, 0.00100122, 0.030566
24331, 0.331679, 0.3376, 0.0449279, 0.46, -0.96071, 3.14861, 3.49923, 0.168698, -0.16872, 3.04729e-05, -0.0220292, 0.030566
24341, 1.13157, 1.33106, 0.0877975, 0.47, -0.929154, 3.15562, 3.15562, 0.186601, -0.186582, 3.04747e-05, 0.0183299, 0.030566
24351, 1.98226, 2.15043, 0.0908478, 0.48, -0.908117, 2.10374, 2.10725, 0.187855, -0.187853, 3.04729e-05, 0.00215106, 0.030566
24360, 1.71662, 2.16974, 0.0878423, 0.49, -0.887079, 2.45086, 2.10024, 0.186601, -0.186601, 3.04747e-05, -0.000344157, 0.030566
24371, 1.18198, 1.15506, 0.0762204, 0.5, -0.855523, 2.80149, 3.15211, 0.181755, -0.181759, 3.04729e-05, -0.00396799, 0.030566
24381, 0.900225, 0.836954, 0.0790533, 0.51, -0.820461, 3.15912, 3.50624, 0.182941, -0.182939, 3.04747e-05, 0.00194453, 0.030566
24391, 1.01477, 1.44015, 0.0762118, 0.52, -0.795917, 2.80499, 2.45437, 0.181755, -0.181755, 3.04729e-05, -0.000393808, 0.030566
24400, 1.30214, 1.76237, 0.0790533, 0.53, -0.774879, 2.45086, 2.10024, 0.182941, -0.182939, 3.04747e-05, 0.00194801, 0.030566
24411, 1.85597, 1.80378, 0.0790561, 0.54, -0.753842, 1.74961, 2.09673, 0.182941, -0.18294, 3.04729e-05, 0.000792474, 0.030566
24421, 1.58541, 1.49348, 0.0762118, 0.55, -0.729298, 2.10725, 2.46138, 0.181755, -0.181755, 3.04747e-05, -0.000394925, 0.030566
24431, 1.40305, 1.27404, 0.0790533, 0.56, -0.704755, 2.45437, 2.80499, 0.182941, -0.182939, 3.04729e-05, 0.00194801, 0.030566
24441, 0.779426, 1.439, 0.0652168, 0.57, -0.680211, 2.80499, 2.10374, 0.177169, -0.177174, 3.04747e-05, -0.00497967, 0.030566
24451, 0.673507, 1.153, 0.0652033, 0.58, -0.655667, 2.80149, 2.45086, 0.177169, -0.177168, 3.04729e-05, 0.000647187, 0.030566
24461, 1.46949, 1.69758, 0.0678963, 0.59, -0.638136, 1.75312, 1.74961, 0.178292, -0.17829, 3.04747e-05, 0.00177591, 0.030566
24471, 1.72458, 1.40021, 0.0652059, 0.6, -0.617099, 1.4025, 2.10374, 0.177169, -0.177169, 3.04729e-05, -0.000442505, 0.030566
24481, 1.30381, 1.17494, 0.0678963, 0.61, -0.592555, 2.10374, 2.45437, 0.178292, -0.17829, 3.04747e-05, 0.00177485, 0.030566
