QGPIORecord, QRC v6.1.0, 16-12-2021 @ 19:42:35, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
18471, 0, 0, 0, 0, -3.1451, 0, 0, 0.251411, -0.251388, 3.02058e-05, 0.00231206, 0.00311121
18481, 5.76703, 5.58681, 0.23789, 0.01, -3.1451, 0, 0, 0.249098, -0.249121, 3.02058e-05, -0.00228961, 0.00311121
18491, 6.57661, 6.40056, 0.23239, 0.02, -3.1451, 0, 0, 0.24683, -0.246829, 3.02058e-05, 8.81851e-05, 0.00311121
18501, 5.23585, 5.14134, 0.243223, 0.03, -3.11705, 3.15562, 3.14159, 0.251411, -0.251343, 3.02058e-05, 0.0069053, 0.00311121
18511, 2.58497, 2.86682, 0.237832, 0.04, -3.05043, 6.99495, 6.6268, 0.249098, -0.249097, 3.02058e-05, 0.00018765, 0.00311121
18521, -0.35966, 0.302358, 0.162314, 0.05, -2.97329, 8.42199, 7.74529, 0.217343, -0.217631, 3.02058e-05, -0.0293755, 0.00311121
18531, 0.297795, 1.0352, 0.161591, 0.06, -2.90667, 7.00547, 6.30072, 0.217343, -0.21733, 3.02058e-05, 0.00133511, 0.00311121
18541, 5.21167, 5.33289, 0.237051, 0.07, -2.87862, 2.80499, 2.80499, 0.249098, -0.248771, 3.02058e-05, 0.0333846, 0.00311121
18551, 7.07368, 6.88288, 0.232382, 0.08, -2.8646, 1.05187, 1.4025, 0.24683, -0.246826, 3.02058e-05, 0.000429586, 0.00311121
18561, 5.3316, 4.90484, 0.232338, 0.09, -2.81902, 4.20749, 4.90523, 0.24683, -0.246807, 3.02058e-05, 0.00232804, 0.00311121
18571, 2.75575, 3.14229, 0.237728, 0.1, -2.74188, 8.05384, 7.70321, 0.249098, -0.249053, 3.02058e-05, 0.00461446, 0.00311121
18581, 1.79591, 2.79558, 0.237779, 0.11, -2.65773, 9.11623, 8.06786, 0.249098, -0.249075, 3.02058e-05, 0.00242251, 0.00311121
18591, 2.66799, 3.77787, 0.23778, 0.12, -2.59111, 7.71373, 6.65485, 0.249098, -0.249075, 3.02058e-05, 0.00240155, 0.00311121
18600, 4.565, 4.92867, 0.23778, 0.13, -2.53852, 5.25936, 5.26287, 0.249098, -0.249075, 3.02058e-05, 0.00240134, 0.00311121
18611, 5.15285, 4.9649, 0.216817, 0.14, -2.48943, 4.20749, 4.90874, 0.240277, -0.24034, 3.02058e-05, -0.00641967, 0.00311121
18621, 4.06295, 4.3759, 0.216616, 0.15, -2.42983, 5.95009, 5.94308, 0.240277, -0.240257, 3.02058e-05, 0.00210522, 0.00311121
18631, 3.13069, 3.73706, 0.221708, 0.16, -2.3597, 7.37012, 7.02651, 0.242421, -0.242378, 3.02058e-05, 0.00433023, 0.00311121
18640, 2.45125, 3.12657, 0.197198, 0.17, -2.28958, 7.37012, 7.0195, 0.232086, -0.232166, 3.02058e-05, -0.00807482, 0.00311121
18651, 1.15633, 1.37425, 0.127702, 0.18, -2.22296, 6.65485, 6.99846, 0.202942, -0.203209, 3.02058e-05, -0.0272517, 0.00311121
18661, 3.41126, 3.49423, 0.201033, 0.19, -2.15984, 5.60297, 5.9571, 0.234079, -0.233764, 3.02058e-05, 0.0321467, 0.00311121
18671, 4.09496, 4.11496, 0.192349, 0.2, -2.11076, 4.56513, 4.91575, 0.230129, -0.230145, 3.02058e-05, -0.001624, 0.00311121
18681, 3.54071, 3.80906, 0.196917, 0.21, -2.05466, 5.60297, 5.60297, 0.232086, -0.232049, 3.02058e-05, 0.00386469, 0.00311121
18691, 2.02245, 2.07344, 0.178837, 0.22, -1.98453, 7.01248, 7.3561, 0.22446, -0.224515, 3.02058e-05, -0.005619, 0.00311121
18701, 1.81548, 1.81061, 0.178664, 0.23, -1.9109, 7.00547, 7.36311, 0.22446, -0.224443, 3.02058e-05, 0.00173329, 0.00311121
18711, 2.71806, 2.90887, 0.178663, 0.24, -1.8513, 5.617, 5.617, 0.22446, -0.224443, 3.02058e-05, 0.00180364, 0.00311121
18721, 2.75539, 2.9442, 0.157694, 0.25, -1.80571, 4.90173, 4.90173, 0.215637, -0.215706, 3.02058e-05, -0.00701922, 0.00311121
18731, 2.82428, 3.28217, 0.161547, 0.26, -1.75663, 4.91224, 4.56162, 0.217343, -0.217311, 3.02058e-05, 0.00321399, 0.00311121
18741, 2.45541, 2.42987, 0.15753, 0.27, -1.70403, 5.24884, 5.59596, 0.215637, -0.215637, 3.02058e-05, -5.89043e-05, 0.00311121
18751, 1.71761, 1.93951, 0.141924, 0.28, -1.64443, 5.62051, 5.617, 0.209086, -0.209135, 3.02058e-05, -0.00497586, 0.00311121
18761, 0.537647, 0.514322, 0.0883383, 0.29, -1.58833, 5.25586, 5.60999, 0.186601, -0.186808, 3.02058e-05, -0.0211152, 0.00311121
18770, 2.05274, 1.92792, 0.141262, 0.3, -1.54275, 4.54409, 4.89471, 0.209086, -0.208859, 3.02058e-05, 0.023162, 0.00311121
18781, 2.85803, 3.20458, 0.141769, 0.31, -1.50768, 3.50975, 3.15912, 0.209086, -0.20907, 3.02058e-05, 0.00163971, 0.00311121
18791, 2.33492, 2.74689, 0.127172, 0.32, -1.47613, 3.84985, 3.49923, 0.202942, -0.202988, 3.02058e-05, -0.00471058, 0.00311121
18801, 1.76262, 1.69217, 0.127032, 0.33, -1.42704, 4.56162, 4.91575, 0.202942, -0.20293, 3.02058e-05, 0.00122552, 0.00311121
18811, 1.75867, 1.64182, 0.130595, 0.34, -1.37445, 4.55811, 4.90874, 0.204442, -0.204415, 3.02058e-05, 0.00278242, 0.00311121
18821, 1.8722, 1.97522, 0.127065, 0.35, -1.33237, 4.211, 4.211, 0.202942, -0.202944, 3.02058e-05, -0.000166848, 0.00311121
18831, 1.78044, 2.15659, 0.113307, 0.36, -1.29731, 3.84985, 3.49923, 0.197167, -0.197211, 3.02058e-05, -0.00450575, 0.00311121
18841, 2.07616, 2.48995, 0.116529, 0.37, -1.26575, 3.50975, 3.15562, 0.198578, -0.198554, 3.02058e-05, 0.00249977, 0.00311121
18851, 2.28173, 2.1866, 0.113206, 0.38, -1.23069, 3.15562, 3.50975, 0.197167, -0.197169, 3.02058e-05, -0.000221089, 0.00311121
18861, 2.12612, 1.99337, 0.116528, 0.39, -1.19212, 3.49572, 3.84635, 0.198578, -0.198553, 3.02058e-05, 0.0025408, 0.00311121
18871, 1.8398, 1.67029, 0.116559, 0.4, -1.15355, 3.86037, 4.211, 0.198578, -0.198566, 3.02058e-05, 0.00119019, 0.00311121
18881, 1.71839, 2.04894, 0.113207, 0.41, -1.11498, 3.85687, 3.50624, 0.197167, -0.197169, 3.02058e-05, -0.00023362, 0.00311121
18891, 0.509705, 1.19115, 0.0656488, 0.42, -1.08343, 3.85687, 3.15912, 0.177169, -0.177354, 3.02058e-05, -0.0188687, 0.00311121
18900, 1.65428, 1.57382, 0.0997974, 0.43, -1.05187, 3.15562, 3.50274, 0.19173, -0.191582, 3.02058e-05, 0.0150324, 0.00311121
18911, 2.21442, 2.07052, 0.100124, 0.44, -1.02032, 2.44385, 2.79097, 0.19173, -0.191718, 3.02058e-05, 0.00114536, 0.00311121
18921, 2.05727, 1.86986, 0.0909203, 0.45, -0.992266, 2.45788, 2.81201, 0.187855, -0.187883, 3.02058e-05, -0.00286177, 0.00311121
