QGPIORecord, QRC v6.1.0, 16-12-2021 @ 19:36:07, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
27571, 0, 0, 0, 0, -3.11354, 0, 0, 0.215637, -0.221007, 1.88531e-05, -0.01406, 7.98631e-05
27581, 5.14144, 4.98077, 0.212085, 0.01, -3.11354, 0, 0, 0.249098, -0.238369, 1.88531e-05, 0.0280911, 7.98631e-05
27591, 6.32076, 6.14951, 0.226056, 0.02, -3.11354, 0, 0, 0.249098, -0.24419, 1.88531e-05, 0.0128507, 7.98631e-05
27600, 5.09904, 5.00483, 0.231264, 0.03, -3.089, 2.80499, 2.79097, 0.249098, -0.24636, 1.88531e-05, 0.00716908, 7.98631e-05
27611, 2.61598, 3.15098, 0.233206, 0.04, -3.02589, 6.65485, 5.9536, 0.249098, -0.247169, 1.88531e-05, 0.00505099, 7.98631e-05
27621, 1.56542, 1.96036, 0.23393, 0.05, -2.95226, 8.05734, 7.69971, 0.249098, -0.247471, 1.88531e-05, 0.00426136, 7.98631e-05
27631, 2.56166, 2.96285, 0.2342, 0.06, -2.88564, 6.66186, 6.31124, 0.249098, -0.247583, 1.88531e-05, 0.003967, 7.98631e-05
27641, 4.94535, 5.04524, 0.23773, 0.07, -2.84707, 3.86037, 3.86388, 0.251411, -0.249054, 1.88531e-05, 0.00616954, 7.98631e-05
27651, 5.81929, 5.9078, 0.232252, 0.08, -2.81551, 3.14861, 3.14861, 0.24683, -0.246772, 1.88531e-05, 0.000153318, 7.98631e-05
27661, 4.95758, 5.08891, 0.233574, 0.09, -2.76642, 4.90173, 4.90173, 0.249098, -0.247323, 1.88531e-05, 0.00464934, 7.98631e-05
27671, 3.55716, 3.74115, 0.234067, 0.1, -2.6963, 7.023, 7.023, 0.249098, -0.247528, 1.88531e-05, 0.00411163, 7.98631e-05
27681, 3.02098, 3.22745, 0.234251, 0.11, -2.61916, 7.71023, 7.70321, 0.249098, -0.247604, 1.88531e-05, 0.00391118, 7.98631e-05
27691, 3.66033, 4.10882, 0.241246, 0.12, -2.55254, 7.023, 6.67588, 0.253768, -0.250519, 1.88531e-05, 0.0085064, 7.98631e-05
27701, 3.07587, 3.59463, 0.179948, 0.13, -2.49644, 5.94308, 5.58895, 0.210684, -0.224978, 1.88531e-05, -0.0374224, 7.98631e-05
27711, 3.51629, 3.52214, 0.200991, 0.14, -2.43333, 5.95009, 6.29721, 0.240277, -0.233746, 1.88531e-05, 0.0170985, 7.98631e-05
27721, 3.6996, 3.64674, 0.208836, 0.15, -2.37373, 5.98165, 6.33929, 0.240277, -0.237015, 1.88531e-05, 0.00854094, 7.98631e-05
27730, 2.97996, 3.45041, 0.199611, 0.16, -2.30711, 6.65835, 6.31124, 0.232086, -0.233171, 1.88531e-05, -0.00284021, 7.98631e-05
