QGPIORecord, QRC v6.1.0, 15-12-2021 @ 19:58:19, Windows 10 Version 2009, 10.0.19042, x86_64,,,,,,,
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
30460,0.342499,0.343806,0.00372744,2,0.441786,0,0,0.150871,-0.150932,2.79E-05,-0.000722617,0.0003635
30471,0.213154,0.490698,0.0093531,2.01,0.441786,0.350624,0,0.152471,-0.152338,2.79E-05,0.00157593,0.0003635
30481,0.35378,0.400782,0.00394589,2.02,0.441786,0,0,0.150871,-0.150986,2.79E-05,-0.00137353,0.0003635
30491,0.429491,0.202883,0.00642383,2.03,0.445293,0,0.350624,0.151666,-0.151606,2.79E-05,0.000719309,0.0003635
30500,0.459792,0.187171,0.00662345,2.04,0.448799,0,0.350624,0.151666,-0.151656,2.79E-05,0.000124604,0.0003635
30511,0.205936,0.439674,0.00663954,2.05,0.448799,0.350624,0,0.151666,-0.15166,2.79E-05,7.67E-05,0.0003635
30521,0.189228,0.466021,0.00664085,2.06,0.448799,0.347118,0,0.151666,-0.15166,2.79E-05,7.28E-05,0.0003635
30531,0.447844,0.492346,0.00664097,2.07,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30540,0.474166,0.246935,0.00664097,2.08,0.452305,0,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30551,0.500489,0.227396,0.00664097,2.09,0.455811,0,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30561,0.178485,0.411166,0.00372744,2.1,0.455811,0.347118,0,0.150871,-0.150932,2.79E-05,-0.000722617,0.0003635
30571,0.209993,0.488852,0.00640625,2.11,0.455811,0.350624,0,0.151666,-0.151602,2.79E-05,0.000771731,0.0003635
30581,0.475254,0.519313,0.00662208,2.12,0.455811,0,0,0.151666,-0.151656,2.79E-05,0.000128821,0.0003635
30590,0.501922,0.276951,0.00663942,2.13,0.459318,0,0.347118,0.151666,-0.15166,2.79E-05,7.70E-05,0.0003635
30601,0.319213,0.327104,0.00958771,2.14,0.462824,0.350624,0.347118,0.152471,-0.152397,2.79E-05,0.000877067,0.0003635
30611,-0.806507,-0.765941,-0.0480946,2.15,0.462824,0,0,0.136664,-0.137976,2.79E-05,-0.015637,0.0003635
30621,-0.0548083,0.225326,0.0022313,2.16,0.462824,0.347118,0,0.151666,-0.150558,2.79E-05,0.013209,0.0003635
30630,0.636553,0.670326,0.00923252,2.17,0.459318,-0.350624,-0.350624,0.152471,-0.152308,2.79E-05,0.00193501,0.0003635
30641,0.65844,0.694106,0.00684977,2.18,0.455811,-0.347118,-0.347118,0.151666,-0.151712,2.79E-05,-0.00054948,0.0003635
30651,0.448645,0.2214,0.00665778,2.19,0.459318,0,0.350624,0.151666,-0.151664,2.79E-05,2.24E-05,0.0003635
30661,-0.0863407,-0.0674525,0.00664228,2.2,0.46633,0.701248,0.697742,0.151666,-0.151661,2.79E-05,6.85E-05,0.0003635
30670,0.131538,0.408331,0.00664103,2.21,0.46633,0.347118,0,0.151666,-0.15166,2.79E-05,7.22E-05,0.0003635
30681,0.39015,0.434652,0.00664097,2.22,0.46633,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30691,0.416473,0.460975,0.00664097,2.23,0.46633,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30701,0.164978,-0.0535716,-0.00481898,2.24,0.469836,0,0.350624,0.148539,-0.148795,2.79E-05,-0.00305495,0.0003635
30710,0.123495,0.131517,-0.00574225,2.25,0.469836,0,0,0.148539,-0.148564,2.79E-05,-0.000304565,0.0003635
30721,-0.181568,0.10701,-0.00581664,2.26,0.469836,0.350624,0,0.148539,-0.148546,2.79E-05,-8.30E-05,0.0003635
30731,-1.19253,-1.10038,-0.0562465,2.27,0.469836,0,0,0.134778,-0.135938,2.79E-05,-0.0138259,0.0003635
30741,-1.34642,-1.25644,-0.0533984,2.28,0.469836,0,0,0.136664,-0.13665,2.79E-05,0.000163257,0.0003635
30751,0.273503,0.0318021,-0.0124419,2.29,0.462824,-1.04837,-0.694236,0.147779,-0.14689,2.79E-05,0.0105942,0.0003635
30760,0.511647,0.493379,-0.00635636,2.3,0.452305,-1.05187,-1.05187,0.148539,-0.148411,2.79E-05,0.00152493,0.0003635
30771,0.349936,0.340233,0.00559384,2.31,0.448799,-0.347118,-0.347118,0.151666,-0.151398,2.79E-05,0.00319184,0.0003635
30781,0.163155,0.161401,0.00655657,2.32,0.448799,0,0,0.151666,-0.151639,2.79E-05,0.000323802,0.0003635
30791,0.191025,0.189212,0.00663418,2.33,0.448799,0,0,0.151666,-0.151659,2.79E-05,9.27E-05,0.0003635
30800,0.217472,0.215654,0.00664043,2.34,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.41E-05,0.0003635
30811,0.521498,0.511002,0.00664091,2.35,0.445293,-0.347118,-0.347118,0.151666,-0.15166,2.79E-05,7.26E-05,0.0003635
30821,0.593225,0.582729,0.00664097,2.36,0.441786,-0.347118,-0.347118,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30831,0.387256,0.385438,0.00664097,2.37,0.441786,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30840,0.135884,0.142744,0.00664097,2.38,0.445293,0.347118,0.347118,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30851,0.113998,0.120946,0.00664097,2.39,0.448799,0.350624,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30861,0.374958,0.37314,0.00664097,2.4,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30871,-0.987808,-0.946217,-0.0506589,2.41,0.448799,0,0,0.136029,-0.137335,2.79E-05,-0.0155648,0.0003635
30880,0.0885776,0.0902568,0.00202471,2.42,0.448799,0,0,0.151666,-0.150506,2.79E-05,0.0138245,0.0003635
30891,0.479995,0.466976,0.00626904,2.43,0.445293,-0.350624,-0.347118,0.151666,-0.151567,2.79E-05,0.0011804,0.0003635
30901,0.55619,0.545258,0.00661099,2.44,0.441786,-0.347118,-0.347118,0.151666,-0.151653,2.79E-05,0.000161752,0.0003635
30911,0.350769,0.348494,0.00663853,2.45,0.441786,0,0,0.151666,-0.15166,2.79E-05,7.97E-05,0.0003635
30921,0.0994412,0.105843,0.00664073,2.46,0.445293,0.347118,0.347118,0.151666,-0.15166,2.79E-05,7.31E-05,0.0003635
30930,0.0775589,0.0840478,0.00664091,2.47,0.448799,0.350624,0.350624,0.151666,-0.15166,2.79E-05,7.26E-05,0.0003635
30941,0.33852,0.336243,0.00664097,2.48,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30951,0.364843,0.362566,0.00664097,2.49,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30961,0.391165,0.388888,0.00664097,2.5,0.448799,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
30970,0.488926,0.484417,0.00958782,2.51,0.448799,0,0,0.152471,-0.152397,2.79E-05,0.000876695,0.0003635
30981,0.180746,0.189772,0.00687838,2.52,0.452305,0.350624,0.347118,0.151666,-0.15172,2.79E-05,-0.00063476,0.0003635
30991,0.437356,0.435523,0.0066601,2.53,0.452305,0,0,0.151666,-0.151665,2.79E-05,1.55E-05,0.0003635
31001,-0.869351,-1.10126,-0.0483305,2.54,0.455811,0,0.350624,0.136664,-0.137917,2.79E-05,-0.0149343,0.0003635
31011,-0.113331,0.120039,0.00221229,2.55,0.455811,0.347118,0,0.151666,-0.150553,2.79E-05,0.0132656,0.0003635
31021,0.506941,0.767903,0.00628418,2.56,0.448799,-0.350624,-0.701248,0.151666,-0.151571,2.79E-05,0.00113538,0.0003635
31031,0.866163,0.620505,0.00661224,2.57,0.445293,-0.701248,-0.350624,0.151666,-0.151653,2.79E-05,0.000158116,0.0003635
31041,0.143237,0.152445,0.00663865,2.58,0.448799,0.350624,0.347118,0.151666,-0.15166,2.79E-05,7.94E-05,0.0003635
31051,-0.156759,-0.141045,0.00664079,2.59,0.455811,0.701248,0.701248,0.151666,-0.15166,2.79E-05,7.30E-05,0.0003635
31060,-0.0122891,0.268599,0.00372738,2.6,0.455811,0.350624,0,0.150871,-0.150932,2.79E-05,-0.000722572,0.0003635
31071,0.302065,0.346286,0.00640625,2.61,0.455811,0,0,0.151666,-0.151602,2.79E-05,0.000771746,0.0003635
31081,0.610383,0.376747,0.00662208,2.62,0.455811,-0.347118,0,0.151666,-0.151656,2.79E-05,0.000128821,0.0003635
31091,0.127066,0.131668,0.00663942,2.63,0.459318,0.347118,0.350624,0.151666,-0.15166,2.79E-05,7.70E-05,0.0003635
31100,0.385708,0.38389,0.00664085,2.64,0.459318,0,0,0.151666,-0.15166,2.79E-05,7.29E-05,0.0003635
31111,0.412033,0.410215,0.00664097,2.65,0.459318,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31121,0.0900297,0.0990967,0.00372744,2.66,0.462824,0.347118,0.347118,0.150871,-0.150932,2.79E-05,-0.000722617,0.0003635
31131,-0.930643,-0.890637,-0.0485668,2.67,0.462824,0,0,0.136664,-0.137858,2.79E-05,-0.0142305,0.0003635
31140,0.107401,0.108952,0.00219321,2.68,0.462824,0,0,0.151666,-0.150548,2.79E-05,0.0133223,0.0003635
31151,0.77623,0.754435,0.00628263,2.69,0.455811,-0.701248,-0.697742,0.151666,-0.151571,2.79E-05,0.00113995,0.0003635
31161,0.617537,0.606605,0.00661206,2.7,0.452305,-0.347118,-0.347118,0.151666,-0.151653,2.79E-05,0.000158489,0.0003635
31171,-0.146218,-0.131046,-0.0048213,2.71,0.455811,0.350624,0.350624,0.148539,-0.148795,2.79E-05,-0.00304802,0.0003635
31181,-0.514019,-0.489383,-0.00574243,2.72,0.462824,0.701248,0.701248,0.148539,-0.148564,2.79E-05,-0.000304013,0.0003635
31191,0.137882,-0.133165,0.00272977,2.73,0.46633,0,0.350624,0.150871,-0.150682,2.79E-05,0.00224939,0.0003635
31201,0.235879,0.459713,0.00632584,2.74,0.462824,0,-0.350624,0.151666,-0.151581,2.79E-05,0.00101118,0.0003635
31211,0.548476,0.534735,0.00661558,2.75,0.459318,-0.350624,-0.347118,0.151666,-0.151654,2.79E-05,0.000148118,0.0003635
31221,0.269994,0.269467,0.00372535,2.76,0.459318,0,0,0.150871,-0.150931,2.79E-05,-0.000716522,0.0003635
31230,0.0720525,-0.190843,0.00640607,2.77,0.46633,0.347118,0.694236,0.151666,-0.151602,2.79E-05,0.000772238,0.0003635
31241,0.33497,0.286846,0.00662202,2.78,0.46633,0,0,0.151666,-0.151656,2.79E-05,0.000128865,0.0003635
31251,0.361639,0.313502,0.00663942,2.79,0.46633,0,0,0.151666,-0.15166,2.79E-05,7.70E-05,0.0003635
31261,-0.887704,-0.895977,-0.0459815,2.8,0.46633,0,0,0.137306,-0.138505,2.79E-05,-0.0142879,0.0003635
31270,0.102965,0.0580381,0.00240153,2.81,0.46633,0,0,0.151666,-0.1506,2.79E-05,0.0127019,0.0003635
31281,0.487478,0.699849,0.00629944,2.82,0.459318,-0.350624,-0.697742,0.151666,-0.151575,2.79E-05,0.00108996,0.0003635
31291,0.563115,0.551722,0.00661343,2.83,0.455811,-0.347118,-0.347118,0.151666,-0.151653,2.79E-05,0.000154451,0.0003635
31301,0.357651,0.354917,0.00663877,2.84,0.455811,0,0,0.151666,-0.15166,2.79E-05,7.91E-05,0.0003635
31311,0.10632,-0.159472,0.00664079,2.85,0.462824,0.347118,0.697742,0.151666,-0.15166,2.79E-05,7.30E-05,0.0003635
31321,-0.190574,-0.221812,-0.00481898,2.86,0.46633,0.347118,0.347118,0.148539,-0.148795,2.79E-05,-0.0030549,0.0003635
31331,0.20742,0.161729,0.00280416,2.87,0.46633,0,0,0.150871,-0.150701,2.79E-05,0.00202776,0.0003635
31341,0.304054,0.255691,0.00633186,2.88,0.46633,0,0,0.151666,-0.151583,2.79E-05,0.000993326,0.0003635
31351,0.336041,0.556479,0.00661606,2.89,0.462824,0,-0.347118,0.151666,-0.151654,2.79E-05,0.000146672,0.0003635
31361,0.36282,0.359627,0.00663894,2.9,0.462824,0,0,0.151666,-0.15166,2.79E-05,7.85E-05,0.0003635
31371,-0.166332,-0.152167,-0.00481915,2.91,0.46633,0.347118,0.347118,0.148539,-0.148795,2.79E-05,-0.00305447,0.0003635
31381,0.302296,0.299801,0.00571769,2.92,0.46633,0,0,0.151666,-0.151429,2.79E-05,0.00282292,0.0003635
31391,-0.930154,-0.893427,-0.0460557,2.93,0.46633,0,0,0.137306,-0.138486,2.79E-05,-0.0140667,0.0003635
31400,0.0618731,0.0618953,0.00239551,2.94,0.46633,0,0,0.151666,-0.150599,2.79E-05,0.0127197,0.0003635
31411,0.726994,0.432077,0.0062989,2.95,0.462824,-0.701248,-0.347118,0.151666,-0.151575,2.79E-05,0.00109141,0.0003635
31421,0.570808,0.781566,0.00661337,2.96,0.455811,-0.350624,-0.697742,0.151666,-0.151653,2.79E-05,0.000154585,0.0003635
31431,0.0824986,0.0871546,0.00663871,2.97,0.459318,0.350624,0.350624,0.151666,-0.15166,2.79E-05,7.91E-05,0.0003635
31440,0.0630009,0.0703727,0.00664079,2.98,0.462824,0.350624,0.347118,0.151666,-0.15166,2.79E-05,7.30E-05,0.0003635
31451,0.0434638,0.0485768,0.00664091,2.99,0.46633,0.350624,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31461,0.304425,0.300772,0.00664097,3,0.46633,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31471,0.330748,0.327095,0.00664097,3.01,0.46633,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31480,0.286439,0.284993,0.00372744,3.02,0.46633,0,0,0.150871,-0.150932,2.79E-05,-0.000722617,0.0003635
31491,0.366154,0.362679,0.00640625,3.03,0.46633,0,0,0.151666,-0.151602,2.79E-05,0.000771731,0.0003635
31501,0.468216,0.462345,0.00956887,3.04,0.46633,0,0,0.152471,-0.152392,2.79E-05,0.000933021,0.0003635
31511,0.163065,0.167915,-0.00458312,3.05,0.46633,0,0,0.148539,-0.148854,2.79E-05,-0.00375764,0.0003635
31521,0.18555,-0.0826039,-0.00290626,3.06,0.469836,0,0.350624,0.149308,-0.149273,2.79E-05,0.000407577,0.0003635
31531,0.386831,0.3379,0.00587177,3.07,0.469836,0,0,0.151666,-0.151468,2.79E-05,0.00236383,0.0003635
31541,0.356618,0.309358,0.00366545,3.08,0.469836,0,0,0.150871,-0.150916,2.79E-05,-0.000538021,0.0003635
31551,0.15697,0.388136,0.00640124,3.09,0.469836,0.350624,0,0.151666,-0.1516,2.79E-05,0.000786617,0.0003635
31561,0.422323,0.418685,0.00662166,3.1,0.469836,0,0,0.151666,-0.151655,2.79E-05,0.000130028,0.0003635
31570,0.448999,0.445348,0.00663942,3.11,0.469836,0,0,0.151666,-0.15166,2.79E-05,7.71E-05,0.0003635
31581,0.197534,0.202563,-0.0048191,3.12,0.469836,0,0,0.148539,-0.148795,2.79E-05,-0.00305457,0.0003635
31591,0.43387,0.430916,0.00571769,3.13,0.469836,0,0,0.151666,-0.151429,2.79E-05,0.00282291,0.0003635
31601,0.477112,0.473515,0.00656658,3.14,0.469836,0,0,0.151666,-0.151642,2.79E-05,0.000294074,0.0003635
31610,0.22698,0.232013,-0.004825,3.15,0.469836,0,0,0.148539,-0.148794,2.79E-05,-0.0030371,0.0003635
31621,-0.0948922,-0.0776805,-0.00574273,3.16,0.473343,0.350624,0.347118,0.148539,-0.148564,2.79E-05,-0.000303119,0.0003635
31631,0.183481,0.18759,-0.00299972,3.17,0.473343,0,0,0.149308,-0.14925,2.79E-05,0.000685886,0.0003635
31641,0.0411223,0.0493088,-0.00838155,3.18,0.473343,0,0,0.147779,-0.147905,2.79E-05,-0.00150146,0.0003635
31650,0.0649263,0.0713307,-0.00602925,3.19,0.473343,0,0,0.148539,-0.148493,2.79E-05,0.000550449,0.0003635
31661,-1.23151,-1.18534,-0.0585214,3.2,0.473343,0,0,0.134162,-0.13537,2.79E-05,-0.014391,0.0003635
31671,-0.288856,-0.279391,-0.0100687,3.21,0.473343,0,0,0.148539,-0.147483,2.79E-05,0.012584,0.0003635
31681,0.60456,0.310408,-0.00616515,3.22,0.46633,-1.04837,-0.694236,0.148539,-0.148459,2.79E-05,0.000955373,0.0003635
31691,0.379642,0.595904,-0.00863659,3.23,0.455811,-0.701248,-1.05187,0.147779,-0.147841,2.79E-05,-0.00074175,0.0003635
31700,-0.0611557,-0.0551942,-0.00604981,3.24,0.455811,0,0,0.148539,-0.148488,2.79E-05,0.000611663,0.0003635
31711,-0.357776,-0.343295,-0.00584137,3.25,0.459318,0.347118,0.347118,0.148539,-0.14854,2.79E-05,-9.16E-06,0.0003635
31721,0.129585,-0.14504,0.00563532,3.26,0.462824,0,0.350624,0.151666,-0.151409,2.79E-05,0.00306825,0.0003635
31731,0.174335,0.396616,0.00655991,3.27,0.459318,0,-0.350624,0.151666,-0.15164,2.79E-05,0.000313848,0.0003635
31740,0.202143,0.198495,0.00663441,3.28,0.459318,0,0,0.151666,-0.151659,2.79E-05,9.19E-05,0.0003635
31751,0.509084,0.224933,0.00664043,3.29,0.459318,-0.350624,0,0.151666,-0.15166,2.79E-05,7.41E-05,0.0003635
31761,0.300779,0.522998,0.00664091,3.3,0.455811,0,-0.350624,0.151666,-0.15166,2.79E-05,7.26E-05,0.0003635
31771,0.0494078,0.32345,0.00664097,3.31,0.455811,0.347118,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31780,0.308022,0.0780382,0.00664097,3.32,0.459318,0,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31791,-0.94135,-0.905596,-0.0459814,3.33,0.459318,0,0,0.137306,-0.138505,2.79E-05,-0.0142882,0.0003635
31801,0.049316,0.0484166,0.00240153,3.34,0.459318,0,0,0.151666,-0.1506,2.79E-05,0.0127019,0.0003635
31811,0.714328,0.418493,0.00629944,3.35,0.455811,-0.701248,-0.347118,0.151666,-0.151575,2.79E-05,0.00108996,0.0003635
31821,0.558133,0.767973,0.00661343,3.36,0.448799,-0.350624,-0.697742,0.151666,-0.151653,2.79E-05,0.000154451,0.0003635
31831,0.0698233,0.345296,0.00663877,3.37,0.448799,0.350624,0,0.151666,-0.15166,2.79E-05,7.91E-05,0.0003635
31841,-0.22737,-0.169093,0.00664079,3.38,0.455811,0.697742,0.697742,0.151666,-0.15166,2.79E-05,7.30E-05,0.0003635
31851,0.265884,0.0349831,0.00664091,3.39,0.459318,0,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31860,0.292207,0.287179,0.00664097,3.4,0.459318,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31870,0.31853,0.313501,0.00664097,3.41,0.459318,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31881,0.344852,0.339823,0.00664097,3.42,0.459318,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31891,0.371174,0.0944121,0.00664097,3.43,0.462824,0,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31901,0.116997,0.346607,0.00664097,3.44,0.462824,0.350624,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31910,0.307326,0.304505,0.00372744,3.45,0.462824,0,0,0.150871,-0.150932,2.79E-05,-0.000722617,0.0003635
31921,-0.945638,-0.908842,-0.0485668,3.46,0.462824,0,0,0.136664,-0.137858,2.79E-05,-0.0142305,0.0003635
31931,0.0924063,0.0907472,0.00219321,3.47,0.462824,0,0,0.151666,-0.150548,2.79E-05,0.0133223,0.0003635
31941,0.761235,0.464496,0.00628263,3.48,0.459318,-0.701248,-0.347118,0.151666,-0.151571,2.79E-05,0.00113995,0.0003635
31950,0.602543,0.814272,0.00661206,3.49,0.452305,-0.347118,-0.697742,0.151666,-0.151653,2.79E-05,0.000158489,0.0003635
31961,0.116604,0.391618,0.00663865,3.5,0.452305,0.350624,0,0.151666,-0.15166,2.79E-05,7.94E-05,0.0003635
31971,0.0999129,-0.122768,0.00664079,3.51,0.459318,0.347118,0.697742,0.151666,-0.15166,2.79E-05,7.30E-05,0.0003635
31981,0.0780295,0.0813079,0.00664091,3.52,0.462824,0.350624,0.350624,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
31990,0.26836,0.26508,0.00372744,3.53,0.462824,0,0,0.150871,-0.150932,2.79E-05,-0.000722602,0.0003635
32001,0.348075,0.342765,0.00640625,3.54,0.462824,0,0,0.151666,-0.151602,2.79E-05,0.000771731,0.0003635
32011,0.378699,0.373226,0.00662208,3.55,0.462824,0,0,0.151666,-0.151656,2.79E-05,0.000128821,0.0003635
32021,0.405367,0.399881,0.00663942,3.56,0.462824,0,0,0.151666,-0.15166,2.79E-05,7.70E-05,0.0003635
32031,0.151219,0.157214,0.00664085,3.57,0.46633,0.350624,0.347118,0.151666,-0.15166,2.79E-05,7.29E-05,0.0003635
32040,0.341548,0.338727,0.00372738,3.58,0.46633,0,0,0.150871,-0.150932,2.79E-05,-0.000722587,0.0003635
32051,-0.911414,-0.874619,-0.0485668,3.59,0.46633,0,0,0.136664,-0.137858,2.79E-05,-0.0142305,0.0003635
32061,0.0559984,0.0565467,-0.000720322,3.6,0.46633,0,0,0.150871,-0.14982,2.79E-05,0.0125272,0.0003635
32071,0.497721,0.481659,0.0060479,3.61,0.462824,-0.350624,-0.347118,0.151666,-0.151512,2.79E-05,0.00183921,0.0003635
32080,0.861272,0.566556,0.00659317,3.62,0.459318,-0.701248,-0.350624,0.151666,-0.151648,2.79E-05,0.00021483,0.0003635
32091,0.138695,0.367849,0.0066371,3.63,0.459318,0.350624,0,0.151666,-0.151659,2.79E-05,8.40E-05,0.0003635
32101,0.122032,-0.14651,0.00664067,3.64,0.462824,0.347118,0.697742,0.151666,-0.15166,2.79E-05,7.34E-05,0.0003635
32111,0.102956,0.329302,0.00664091,3.65,0.46633,0.347118,0,0.151666,-0.15166,2.79E-05,7.26E-05,0.0003635
32120,0.29094,0.287201,0.00372744,3.66,0.46633,0,0,0.150871,-0.150932,2.79E-05,-0.000722602,0.0003635
32131,0.370655,0.364887,0.00640625,3.67,0.46633,0,0,0.151666,-0.151602,2.79E-05,0.000771731,0.0003635
32141,0.330647,0.326923,0.00370848,3.68,0.46633,0,0,0.150871,-0.150927,2.79E-05,-0.000666291,0.0003635
32151,0.410709,0.133208,0.0064047,3.69,0.469836,0,0.350624,0.151666,-0.151601,2.79E-05,0.000776291,0.0003635
32161,0.232299,0.458773,0.00956875,3.7,0.469836,0.350624,0,0.152471,-0.152392,2.79E-05,0.000933394,0.0003635
32171,0.439605,0.433481,0.00687683,3.71,0.469836,0,0,0.151666,-0.151719,2.79E-05,-0.000630185,0.0003635
32181,-0.814088,-0.780183,-0.0459624,3.72,0.469836,0,0,0.137306,-0.138509,2.79E-05,-0.0143449,0.0003635
32191,-0.101587,-0.0956402,-0.00905687,3.73,0.469836,0,0,0.148539,-0.147736,2.79E-05,0.00956985,0.0003635
32201,0.215092,0.207303,-0.00608367,3.74,0.46633,-0.350624,-0.347118,0.148539,-0.148479,2.79E-05,0.000712529,0.0003635
32210,0.242647,0.236936,-0.00584412,3.75,0.462824,-0.350624,-0.350624,0.148539,-0.148539,2.79E-05,-1.04E-06,0.0003635
32221,0.263131,0.257488,0.00563514,3.76,0.462824,0,0,0.151666,-0.151409,2.79E-05,0.00306891,0.0003635
32231,0.307885,0.301542,0.00655991,3.77,0.462824,0,0,0.151666,-0.15164,2.79E-05,0.000313893,0.0003635
32241,0.0578754,0.0601579,-0.00482553,3.78,0.462824,0,0,0.148539,-0.148794,2.79E-05,-0.0030355,0.0003635
32250,0.294329,0.288625,0.00571716,3.79,0.462824,0,0,0.151666,-0.151429,2.79E-05,0.00282446,0.0003635
32261,0.337581,0.0594989,0.00656652,3.8,0.46633,0,0.350624,0.151666,-0.151642,2.79E-05,0.000294209,0.0003635
32271,0.365267,0.313005,0.00663495,3.81,0.46633,0,0,0.151666,-0.151659,2.79E-05,9.04E-05,0.0003635
32281,0.3917,0.611168,0.00664049,3.82,0.462824,0,-0.350624,0.151666,-0.15166,2.79E-05,7.39E-05,0.0003635
32290,0.489469,0.480832,0.00958776,3.83,0.462824,0,0,0.152471,-0.152397,2.79E-05,0.000876799,0.0003635
32301,0.461789,0.183471,0.00687838,3.84,0.46633,0,0.350624,0.151666,-0.15172,2.79E-05,-0.000634745,0.0003635
32311,-1.07243,-0.804348,-0.0459623,3.85,0.46633,0.350624,0,0.137306,-0.138509,2.79E-05,-0.0143452,0.0003635
32321,0.152521,0.149328,0.00240308,3.86,0.46633,0,0,0.151666,-0.150601,2.79E-05,0.0126973,0.0003635
32331,0.537006,0.519377,0.00629956,3.87,0.462824,-0.350624,-0.347118,0.151666,-0.151575,2.79E-05,0.00108959,0.0003635
32340,0.612641,0.597121,0.00661343,3.88,0.459318,-0.347118,-0.347118,0.151666,-0.151653,2.79E-05,0.000154436,0.0003635
32351,0.336544,0.0601563,0.00372517,3.89,0.462824,0,0.350624,0.150871,-0.150931,2.79E-05,-0.000716016,0.0003635
32361,0.135801,0.0947377,0.00640607,3.9,0.46633,0.350624,0.347118,0.151666,-0.151602,2.79E-05,0.000772282,0.0003635
32371,-0.159933,0.0770801,0.00662202,3.91,0.469836,0.701248,0.350624,0.151666,-0.151656,2.79E-05,0.000128865,0.0003635
32380,0.336011,0.329608,0.00663942,3.92,0.469836,0,0,0.151666,-0.15166,2.79E-05,7.70E-05,0.0003635
32391,0.362362,0.355958,0.00664085,3.93,0.469836,0,0,0.151666,-0.15166,2.79E-05,7.29E-05,0.0003635
32401,0.388687,0.382283,0.00664097,3.94,0.469836,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
32411,0.415009,0.408605,0.00664097,3.95,0.469836,0,0,0.151666,-0.15166,2.79E-05,7.25E-05,0.0003635
32420,0.512771,0.504134,0.00958782,3.96,0.469836,0,0,0.152471,-0.152397,2.79E-05,0.000876695,0.0003635
32431,0.48509,0.478505,0.00687838,3.97,0.469836,0,0,0.151666,-0.15172,2.79E-05,-0.00063476,0.0003635
32441,0.226562,0.231626,0.0066601,3.98,0.473343,0.350624,0.347118,0.151666,-0.151665,2.79E-05,1.55E-05,0.0003635
32451,0.209355,0.21209,-0.00481743,3.99,0.473343,0,0,0.148539,-0.148796,2.79E-05,-0.00305954,0.0003635
32460,0.44566,0.440414,0.00571781,4,0.473343,0,0,0.151666,-0.151429,2.79E-05,0.0028225,0.0003635
32471,0.4889,0.483011,0.00656658,4.01,0.473343,0,0,0.151666,-0.151642,2.79E-05,0.000294045,0.0003635
32481,-0.106462,-0.0929334,-0.00761086,4.02,0.476849,0.347118,0.347118,0.147779,-0.148097,2.79E-05,-0.00379737,0.0003635
32491,0.13551,0.139116,-0.00596714,4.03,0.476849,0,0,0.148539,-0.148508,2.79E-05,0.000365481,0.0003635
32501,0.115068,0.118573,-0.00583476,4.04,0.476849,0,0,0.148539,-0.148541,2.79E-05,-2.90E-05,0.0003635
32510,0.0921994,0.0956969,-0.00582409,4.05,0.476849,0,0,0.148539,-0.148544,2.79E-05,-6.08E-05,0.0003635
32521,0.0691365,0.0726333,-0.00582319,4.06,0.476849,0,0,0.148539,-0.148544,2.79E-05,-6.33E-05,0.0003635
32531,0.0460569,0.0495537,-0.00582314,4.07,0.476849,0,0,0.148539,-0.148544,2.79E-05,-6.36E-05,0.0003635
32541,0.0229761,0.026473,-0.00582314,4.08,0.476849,0,0,0.148539,-0.148544,2.79E-05,-6.36E-05,0.0003635
