QGPIORecord, QRC v6.1.0, 16-12-2021 @ 20:38:56, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
210311, 0, 0, 0, 0, -2.66124, 0, 0, 0.249098, -0.249645, 1.88531e-05, -0.00143026, 7.98631e-05
210321, 5.77787, 5.59731, 0.238337, 0.01, -2.66124, 0, 0, 0.249098, -0.249307, 1.88531e-05, -0.000546306, 7.98631e-05
210331, 6.66208, 6.48341, 0.235843, 0.02, -2.66124, 0, 0, 0.249098, -0.248268, 1.88531e-05, 0.00217469, 7.98631e-05
210340, 4.69058, 4.61632, 0.231548, 0.03, -2.62968, 3.50274, 3.4852, 0.24683, -0.246478, 1.88531e-05, 0.000920832, 7.98631e-05
210351, 2.1906, 2.47198, 0.236741, 0.04, -2.55956, 7.3596, 7.00547, 0.251411, -0.248642, 1.88531e-05, 0.00724775, 7.98631e-05
210361, 1.64945, 1.99331, 0.238678, 0.05, -2.48242, 8.06436, 7.71023, 0.251411, -0.249449, 1.88531e-05, 0.00513582, 7.98631e-05
210371, 2.5914, 3.21232, 0.23597, 0.06, -2.41931, 6.66887, 5.97464, 0.249098, -0.248321, 1.88531e-05, 0.0020362, 7.98631e-05
210381, 4.9683, 5.06968, 0.23839, 0.07, -2.38074, 3.84985, 3.84985, 0.251411, -0.249329, 1.88531e-05, 0.00544974, 7.98631e-05
210391, 5.90374, 5.9924, 0.235862, 0.08, -2.34918, 3.15562, 3.15211, 0.249098, -0.248276, 1.88531e-05, 0.00215323, 7.98631e-05
210401, 5.00052, 4.8543, 0.23492, 0.09, -2.29659, 4.90874, 5.26638, 0.249098, -0.247883, 1.88531e-05, 0.00318107, 7.98631e-05
210411, 3.33722, 3.22968, 0.234569, 0.1, -2.22296, 7.33856, 7.66464, 0.249098, -0.247737, 1.88531e-05, 0.00356425, 7.98631e-05
210421, 2.42594, 3.0886, 0.234438, 0.11, -2.14231, 8.43602, 7.74879, 0.249098, -0.247682, 1.88531e-05, 0.00370711, 7.98631e-05
210430, 3.18922, 3.91791, 0.237819, 0.12, -2.0792, 7.36661, 6.67238, 0.251411, -0.249091, 1.88531e-05, 0.00607266, 7.98631e-05
210441, 4.21504, 4.73552, 0.222565, 0.13, -2.02661, 5.59596, 5.24534, 0.240277, -0.242736, 1.88531e-05, -0.00643557, 7.98631e-05
210451, 4.21338, 4.24372, 0.216879, 0.14, -1.967, 5.61349, 5.96061, 0.240277, -0.240366, 1.88531e-05, -0.000232518, 7.98631e-05
210461, 3.72637, 3.99675, 0.214759, 0.15, -1.90038, 6.31474, 6.31825, 0.240277, -0.239483, 1.88531e-05, 0.00207998, 7.98631e-05
210470, 3.17428, 3.46495, 0.213969, 0.16, -1.83026, 7.01248, 7.01248, 0.240277, -0.239154, 1.88531e-05, 0.00294207, 7.98631e-05
210481, 3.33643, 3.89161, 0.223394, 0.17, -1.76364, 7.00898, 6.65835, 0.24683, -0.243081, 1.88531e-05, 0.00981621, 7.98631e-05
210491, 2.37033, 2.45712, 0.161809, 0.18, -1.69702, 6.31124, 6.66186, 0.202942, -0.21742, 1.88531e-05, -0.0379048, 7.98631e-05
210501, 2.39428, 2.70315, 0.182079, 0.19, -1.6304, 6.66537, 6.66186, 0.232086, -0.225866, 1.88531e-05, 0.0162843, 7.98631e-05
210511, 3.00517, 3.01627, 0.189636, 0.2, -1.56729, 5.94308, 6.2937, 0.232086, -0.229015, 1.88531e-05, 0.00804082, 7.98631e-05
210521, 3.3121, 3.27238, 0.181142, 0.21, -1.51119, 5.26988, 5.61349, 0.22446, -0.225476, 1.88531e-05, -0.00265837, 7.98631e-05
210531, 2.43093, 2.90729, 0.177975, 0.22, -1.45158, 6.31124, 5.96762, 0.22446, -0.224156, 1.88531e-05, 0.000796005, 7.98631e-05
210541, 2.00734, 2.27999, 0.176795, 0.23, -1.38847, 6.65485, 6.64433, 0.22446, -0.223664, 1.88531e-05, 0.00208379, 7.98631e-05
210551, 2.06227, 2.31569, 0.163267, 0.24, -1.32536, 5.96412, 5.97113, 0.215637, -0.218028, 1.88531e-05, -0.00625964, 7.98631e-05
210561, 2.43218, 2.4081, 0.160754, 0.25, -1.26926, 5.25936, 5.60297, 0.217343, -0.216981, 1.88531e-05, 0.000947595, 7.98631e-05
210571, 2.58068, 2.49999, 0.157287, 0.26, -1.22017, 4.90523, 5.25586, 0.215637, -0.215536, 1.88531e-05, 0.000263602, 7.98631e-05
