QGPIORecord, QRC v6.1.0, 16-12-2021 @ 00:14:27, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
29331, 0, 0, 0, 0, -3.10653, 0, 0, 0.258625, -0.258625, 3.04747e-05, 0, 0.030566
29341, 5.26667, 5.10209, 0.21725, 0.01, -3.10653, 0, 0, 0.258625, -0.258625, 3.04729e-05, 0, 0.030566
29350, 5.66623, 5.51607, 0.198211, 0.02, -3.10653, 0, 0, 0.249098, -0.249106, 3.04747e-05, -0.00735418, 0.030566
29361, 4.66886, 4.31899, 0.217227, 0.03, -3.07497, 2.80499, 3.13458, 0.258625, -0.258614, 3.04729e-05, 0.0115014, 0.030566
29371, 2.36965, 2.31939, 0.217246, 0.04, -3.01186, 6.29721, 6.29721, 0.258625, -0.258623, 3.04747e-05, 0.00218374, 0.030566
29381, 1.55154, 1.79431, 0.217246, 0.05, -2.94174, 7.36661, 7.023, 0.258625, -0.258623, 3.04729e-05, 0.00217465, 0.030566
29391, 2.11524, 2.38757, 0.198211, 0.06, -2.88564, 5.9571, 5.60648, 0.249098, -0.249106, 3.04747e-05, -0.00735204, 0.030566
29401, 4.47162, 4.17291, 0.202813, 0.07, -2.85057, 3.15912, 3.50975, 0.251411, -0.251406, 3.04729e-05, 0.00428706, 0.030566
29411, 5.21274, 4.86266, 0.193665, 0.08, -2.82252, 2.44385, 2.78746, 0.24683, -0.246833, 3.04747e-05, -0.00254813, 0.030566
29421, 2.20708, 2.18084, 0.121437, 0.09, -2.78045, 4.57214, 4.57915, 0.210684, -0.210718, 3.04729e-05, -0.0342117, 0.030566
29431, 2.56084, 3.06516, 0.198118, 0.1, -2.72084, 6.30773, 5.60999, 0.249098, -0.249059, 3.04747e-05, 0.0395943, 0.030566
29441, 3.08667, 3.66731, 0.198193, 0.11, -2.67176, 5.60297, 4.90173, 0.249098, -0.249096, 3.04729e-05, 0.0020207, 0.030566
29451, 4.25856, 4.08074, 0.198193, 0.12, -2.62618, 4.20398, 4.55461, 0.249098, -0.249096, 3.04747e-05, 0.00198394, 0.030566
29461, 3.78088, 3.30776, 0.180568, 0.13, -2.57358, 4.56162, 5.26287, 0.240277, -0.240284, 3.04729e-05, -0.0068371, 0.030566
29471, 2.78873, 3.07381, 0.180551, 0.14, -2.51748, 5.95009, 5.59947, 0.240277, -0.240276, 3.04747e-05, 0.00179885, 0.030566
29480, 2.71488, 2.77444, 0.180551, 0.15, -2.46138, 5.96412, 5.96412, 0.240277, -0.240276, 3.04729e-05, 0.0018073, 0.030566
29491, 2.66163, 2.98985, 0.180551, 0.16, -2.40528, 5.95009, 5.60297, 0.240277, -0.240276, 3.04747e-05, 0.00180732, 0.030566
29501, 2.87108, 3.23892, 0.180551, 0.17, -2.34918, 5.60999, 5.25936, 0.240277, -0.240276, 3.04729e-05, 0.00180732, 0.030566
29511, 2.83039, 2.6959, 0.168166, 0.18, -2.29308, 5.26287, 5.62051, 0.234079, -0.234083, 3.04747e-05, -0.00439122, 0.030566
29520, 2.43968, 2.27809, 0.164174, 0.19, -2.23348, 5.60297, 5.95009, 0.232086, -0.232087, 3.04729e-05, -0.0003151, 0.030566
29531, 2.44553, 2.5048, 0.16815, 0.2, -2.17738, 5.61349, 5.61349, 0.234079, -0.234075, 3.04747e-05, 0.00363381, 0.030566
29541, 2.19809, 2.26298, 0.148937, 0.21, -2.12478, 5.25586, 5.25586, 0.22446, -0.224468, 3.04729e-05, -0.00793332, 0.030566
29551, 2.0977, 2.43442, 0.148918, 0.22, -2.0757, 5.25936, 4.90874, 0.22446, -0.224459, 3.04747e-05, 0.00148146, 0.030566
29561, 2.37046, 2.46973, 0.152628, 0.23, -2.02661, 4.90874, 4.90874, 0.226317, -0.226314, 3.04729e-05, 0.00334743, 0.030566
29571, 2.24351, 2.35103, 0.148921, 0.24, -1.97752, 4.90874, 4.90173, 0.22446, -0.224461, 3.04747e-05, -0.000327155, 0.030566
29581, 2.19724, 2.29463, 0.148918, 0.25, -1.92843, 4.90173, 4.90874, 0.22446, -0.224459, 3.04729e-05, 0.00148888, 0.030566
