QGPIORecord, QRC v6.1.0, 16-12-2021 @ 00:13:10, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
23941, 0, 0, 0, 0, -3.08199, 0, 0, 0.258625, -0.249553, 9.49522e-07, 0.00936365, 3.1485e-05
23951, 4.82612, 4.6753, 0.199078, 0.01, -3.08199, 0, 0, 0.249098, -0.249539, 9.49522e-07, -0.0004545, 3.1485e-05
23961, 5.51759, 5.36982, 0.195051, 0.02, -3.08199, 0, 0, 0.24683, -0.247526, 9.49522e-07, -0.000717834, 3.1485e-05
23971, 3.95745, 3.89347, 0.19137, 0.03, -3.05394, 2.80499, 2.79097, 0.249098, -0.245685, 9.49522e-07, 0.00352328, 3.1485e-05
23981, 1.74264, 1.47934, 0.187874, 0.04, -2.99082, 5.9571, 6.30773, 0.249098, -0.243937, 9.49522e-07, 0.0053273, 3.1485e-05
23991, 1.35625, 1.0608, 0.184699, 0.05, -2.92421, 6.30072, 6.64783, 0.251411, -0.242349, 9.49522e-07, 0.00935251, 3.1485e-05
24001, 2.5789, 2.47141, 0.18154, 0.06, -2.87862, 4.56162, 4.55461, 0.249098, -0.24077, 9.49522e-07, 0.00859609, 3.1485e-05
24011, 4.03999, 4.15791, 0.17854, 0.07, -2.85408, 2.79798, 2.44736, 0.249098, -0.23927, 9.49522e-07, 0.0101439, 3.1485e-05
24020, 4.58473, 4.19598, 0.175693, 0.08, -2.82954, 2.45788, 2.81201, 0.249098, -0.237846, 9.49522e-07, 0.0116136, 3.1485e-05
24031, 3.49719, 3.38226, 0.172989, 0.09, -2.78746, 4.20398, 4.20398, 0.249098, -0.236494, 9.49522e-07, 0.013009, 3.1485e-05
24041, 2.3904, 2.58333, 0.168131, 0.1, -2.73136, 5.60999, 5.26287, 0.212308, -0.234065, 9.49522e-07, -0.0224561, 3.1485e-05
24051, 2.27022, 2.51563, 0.165953, 0.11, -2.67877, 5.60999, 5.25586, 0.251411, -0.232976, 9.49522e-07, 0.0190266, 3.1485e-05
24060, 2.7072, 2.97746, 0.163741, 0.12, -2.63319, 4.90173, 4.55461, 0.249098, -0.23187, 9.49522e-07, 0.0177816, 3.1485e-05
24071, 3.21953, 3.25042, 0.16164, 0.13, -2.59111, 4.20749, 4.20749, 0.249098, -0.23082, 9.49522e-07, 0.0188655, 3.1485e-05
24081, 3.24822, 3.00929, 0.159097, 0.14, -2.54553, 4.20749, 4.55811, 0.240277, -0.229548, 9.49522e-07, 0.0110736, 3.1485e-05
24091, 2.43124, 2.44895, 0.156682, 0.15, -2.49294, 5.25586, 5.25235, 0.240277, -0.228341, 9.49522e-07, 0.0123199, 3.1485e-05
24101, 2.02872, 2.32912, 0.154389, 0.16, -2.44034, 5.60648, 5.25235, 0.240277, -0.227194, 9.49522e-07, 0.0135033, 3.1485e-05
24111, 2.12944, 2.18933, 0.152212, 0.17, -2.39126, 5.26287, 5.26988, 0.240277, -0.226106, 9.49522e-07, 0.0146268, 3.1485e-05
24121, 2.8474, 2.62042, 0.150278, 0.18, -2.34217, 4.20048, 4.54409, 0.242421, -0.225139, 9.49522e-07, 0.0178371, 3.1485e-05
24131, 2.5446, 2.82162, 0.147798, 0.19, -2.30009, 4.56162, 4.211, 0.232086, -0.223899, 9.49522e-07, 0.0084503, 3.1485e-05
24141, 2.20741, 2.26875, 0.145444, 0.2, -2.25101, 4.89822, 4.89822, 0.232086, -0.222722, 9.49522e-07, 0.00966525, 3.1485e-05
24151, 2.07519, 2.13866, 0.143333, 0.21, -2.20192, 4.91926, 4.91926, 0.234079, -0.221666, 9.49522e-07, 0.0128112, 3.1485e-05
24161, 1.9651, 1.75792, 0.141204, 0.22, -2.15283, 4.89822, 5.24884, 0.232086, -0.220602, 9.49522e-07, 0.0118534, 3.1485e-05
24171, 2.10437, 2.1189, 0.139183, 0.23, -2.10374, 4.56162, 4.55811, 0.232086, -0.219591, 9.49522e-07, 0.0128965, 3.1485e-05
24181, 2.56515, 2.5589, 0.136789, 0.24, -2.06518, 3.85687, 3.86037, 0.22446, -0.218394, 9.49522e-07, 0.00626083, 3.1485e-05
24190, 2.26725, 2.27374, 0.134516, 0.25, -2.02661, 4.20749, 4.20749, 0.22446, -0.217258, 9.49522e-07, 0.00743383, 3.1485e-05
24201, 1.92288, 2.20861, 0.132358, 0.26, -1.98103, 4.5511, 4.20398, 0.22446, -0.216179, 9.49522e-07, 0.0085476, 3.1485e-05
24211, 1.78361, 1.84787, 0.129759, 0.27, -1.93545, 4.55811, 4.55811, 0.215637, -0.21488, 9.49522e-07, 0.000781596, 3.1485e-05
24221, 1.64752, 1.71076, 0.127292, 0.28, -1.88986, 4.5511, 4.55461, 0.215637, -0.213646, 9.49522e-07, 0.00205486, 3.1485e-05
24230, 2.33307, 2.10529, 0.124949, 0.29, -1.8513, 3.50975, 3.85687, 0.215637, -0.212475, 9.49522e-07, 0.00326382, 3.1485e-05
24241, 2.04604, 2.04654, 0.122725, 0.3, -1.81273, 3.84635, 3.85336, 0.215637, -0.211362, 9.49522e-07, 0.00441171, 3.1485e-05
24251, 2.25026, 2.24838, 0.120613, 0.31, -1.77766, 3.50624, 3.50624, 0.215637, -0.210306, 9.49522e-07, 0.00550163, 3.1485e-05
24261, 1.65021, 1.93942, 0.1182, 0.32, -1.7391, 4.20749, 3.85687, 0.209086, -0.2091, 9.49522e-07, -1.40667e-05, 3.1485e-05
24271, 1.51564, 1.58062, 0.115909, 0.33, -1.69702, 4.20398, 4.20398, 0.209086, -0.207954, 9.49522e-07, 0.00116837, 3.1485e-05
24281, 1.65254, 1.71042, 0.113833, 0.34, -1.65845, 3.85687, 3.85687, 0.210684, -0.206916, 9.49522e-07, 0.00388911, 3.1485e-05
24291, 1.82955, 2.15197, 0.111762, 0.35, -1.6269, 3.50624, 3.15562, 0.209086, -0.205881, 9.49522e-07, 0.00330836, 3.1485e-05
24301, 2.04956, 1.86972, 0.109796, 0.36, -1.59183, 3.15211, 3.49923, 0.209086, -0.204898, 9.49522e-07, 0.00432299, 3.1485e-05
24311, 2.0268, 1.79484, 0.108028, 0.37, -1.55677, 3.15562, 3.51325, 0.210684, -0.204014, 9.49522e-07, 0.00688443, 3.1485e-05
24321, 1.43168, 1.72363, 0.105868, 0.38, -1.52171, 3.85336, 3.49923, 0.202942, -0.202934, 9.49522e-07, 8.04663e-06, 3.1485e-05
24331, 1.29475, 1.63195, 0.103817, 0.39, -1.48665, 3.85687, 3.50624, 0.202942, -0.201909, 9.49522e-07, 0.00106648, 3.1485e-05
24341, 1.43506, 1.81083, 0.10187, 0.4, -1.45509, 3.50624, 3.15562, 0.202942, -0.200935, 9.49522e-07, 0.00207146, 3.1485e-05
24351, 1.8992, 1.76114, 0.100021, 0.41, -1.42353, 2.80149, 3.15211, 0.202942, -0.20001, 9.49522e-07, 0.00302568, 3.1485e-05
24360, 1.88611, 1.43452, 0.0983586, 0.42, -1.39198, 2.80499, 3.50274, 0.204442, -0.199179, 9.49522e-07, 0.0054318, 3.1485e-05
24371, 1.85983, 1.58754, 0.0963274, 0.43, -1.36042, 2.80499, 3.15562, 0.197167, -0.198164, 9.49522e-07, -0.00102854, 3.1485e-05
24381, 1.26699, 1.78303, 0.0943988, 0.44, -1.32887, 3.50624, 2.80499, 0.197167, -0.197199, 9.49522e-07, -3.32594e-05, 3.1485e-05
24391, 1.14027, 1.74936, 0.0926555, 0.45, -1.30082, 3.50624, 2.80499, 0.198578, -0.196328, 9.49522e-07, 0.00232264, 3.1485e-05
24400, 1.28715, 1.43704, 0.0909123, 0.46, -1.26926, 3.15562, 3.15562, 0.197167, -0.195456, 9.49522e-07, 0.00176601, 3.1485e-05
24411, 1.76335, 1.35598, 0.089345, 0.47, -1.2377, 2.44736, 3.1451, 0.198578, -0.194672, 9.49522e-07, 0.00403105, 3.1485e-05
24421, 1.75075, 1.7916, 0.087769, 0.48, -1.21316, 2.45788, 2.46138, 0.197167, -0.193885, 9.49522e-07, 0.00338814, 3.1485e-05
24431, 1.45777, 1.51086, 0.0859341, 0.49, -1.18511, 2.80149, 2.80149, 0.19173, -0.192967, 9.49522e-07, -0.00127718, 3.1485e-05
24441, 1.11122, 1.44335, 0.0842746, 0.5, -1.15706, 3.15211, 2.80499, 0.193059, -0.192137, 9.49522e-07, 0.00095132, 3.1485e-05
24451, 1.27045, 1.64327, 0.0826162, 0.51, -1.13252, 2.80499, 2.45437, 0.19173, -0.191308, 9.49522e-07, 0.000435054, 3.1485e-05
24461, 1.47815, 1.61738, 0.0811243, 0.52, -1.10797, 2.45086, 2.45086, 0.193059, -0.190562, 9.49522e-07, 0.00257708, 3.1485e-05
24471, 1.43223, 1.3012, 0.0793057, 0.53, -1.07992, 2.45437, 2.80499, 0.186601, -0.189653, 9.49522e-07, -0.00315031, 3.1485e-05
24481, 1.38649, 1.21624, 0.077579, 0.54, -1.05538, 2.45086, 2.79447, 0.186601, -0.188789, 9.49522e-07, -0.00225919, 3.1485e-05
24491, 1.33275, 1.65415, 0.0760175, 0.55, -1.03084, 2.45437, 2.10725, 0.187855, -0.188009, 9.49522e-07, -0.00015831, 3.1485e-05
24501, 1.27799, 1.37687, 0.0744568, 0.56, -1.00629, 2.45086, 2.45086, 0.186601, -0.187228, 9.49522e-07, -0.000647977, 3.1485e-05
24511, 1.21381, 1.3139, 0.072975, 0.57, -0.981748, 2.45437, 2.45437, 0.186601, -0.186487, 9.49522e-07, 0.000116765, 3.1485e-05
24521, 1.15262, 1.25091, 0.071646, 0.58, -0.957204, 2.45086, 2.45437, 0.187855, -0.185823, 9.49522e-07, 0.00209767, 3.1485e-05
24530, 1.07342, 1.17802, 0.0700044, 0.59, -0.936167, 2.45437, 2.45086, 0.181755, -0.185002, 9.49522e-07, -0.00335202, 3.1485e-05
24541, 1.27717, 1.36906, 0.0685196, 0.6, -0.911623, 2.10024, 2.10374, 0.182941, -0.18426, 9.49522e-07, -0.00136136, 3.1485e-05
