QGPIORecord, QRC v6.1.0, 16-12-2021 @ 19:33:37, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
84221, 0, 0, 0, 0, 0.00701248, 0, 0, 0.249098, -0.249113, 2.7945e-05, -0.000177577, 0.0003635
84231, 5.88904, 5.70501, 0.242923, 0.01, 0.00701248, 0, 0, 0.251411, -0.251218, 2.7945e-05, 0.00229739, 0.0003635
84241, 6.72707, 6.54694, 0.237774, 0.02, 0.00701248, 0, 0, 0.249098, -0.249072, 2.7945e-05, 0.000309736, 0.0003635
84251, 5.1348, 5.04475, 0.237352, 0.03, 0.0385687, 3.15562, 3.14159, 0.249098, -0.248897, 2.7945e-05, 0.00240372, 0.0003635
84260, 2.29599, 2.57385, 0.237318, 0.04, 0.108693, 7.36311, 7.01248, 0.249098, -0.248882, 2.7945e-05, 0.00257523, 0.0003635
84271, 1.43478, 1.79286, 0.237315, 0.05, 0.189337, 8.41147, 8.05033, 0.249098, -0.248881, 2.7945e-05, 0.00258929, 0.0003635
84281, 2.79811, 3.14498, 0.242398, 0.06, 0.252449, 6.66186, 6.31474, 0.251411, -0.250999, 2.7945e-05, 0.00490272, 0.0003635
84291, 5.01837, 5.34676, 0.237731, 0.07, 0.287512, 3.85687, 3.50624, 0.249098, -0.249055, 2.7945e-05, 0.00052315, 0.0003635
84301, 6.2912, 6.09861, 0.237349, 0.08, 0.319068, 2.80149, 3.14861, 0.249098, -0.248895, 2.7945e-05, 0.0024212, 0.0003635
84311, 3.21995, 3.37305, 0.1675, 0.09, 0.371662, 5.24183, 5.23131, 0.217343, -0.219791, 2.7945e-05, -0.029179, 0.0003635
84321, 3.03823, 3.18412, 0.231596, 0.1, 0.445293, 7.38415, 7.39116, 0.249098, -0.246498, 2.7945e-05, 0.0309819, 0.0003635
84331, 3.13725, 3.55208, 0.236846, 0.11, 0.511911, 7.3596, 7.01248, 0.249098, -0.248686, 2.7945e-05, 0.00491598, 0.0003635
84341, 4.05335, 4.48965, 0.217882, 0.12, 0.564505, 5.60999, 5.25586, 0.240277, -0.240784, 2.7945e-05, -0.00603999, 0.0003635
84350, 4.42882, 4.62659, 0.216329, 0.13, 0.620605, 5.25586, 5.25936, 0.240277, -0.240137, 2.7945e-05, 0.00167194, 0.0003635
84361, 4.02911, 4.24423, 0.216202, 0.14, 0.680211, 5.96412, 5.96762, 0.240277, -0.240084, 2.7945e-05, 0.0023036, 0.0003635
84371, 3.55031, 3.52146, 0.216191, 0.15, 0.74683, 6.65835, 6.99846, 0.240277, -0.24008, 2.7945e-05, 0.00235534, 0.0003635
84381, 3.25017, 3.71294, 0.21619, 0.16, 0.816954, 7.01599, 6.67588, 0.240277, -0.240079, 2.7945e-05, 0.00235958, 0.0003635
84390, 3.03892, 3.2873, 0.198182, 0.17, 0.883573, 6.65835, 6.65835, 0.232086, -0.232576, 2.7945e-05, -0.005831, 0.0003635
84401, 2.91496, 3.16455, 0.196707, 0.18, 0.946685, 6.66186, 6.66186, 0.232086, -0.231961, 2.7945e-05, 0.00149249, 0.0003635
84411, 3.21264, 3.45006, 0.200967, 0.19, 1.0133, 6.30422, 6.30422, 0.234079, -0.233736, 2.7945e-05, 0.00408471, 0.0003635
84421, 2.6776, 2.66728, 0.180168, 0.2, 1.07642, 6.30773, 6.64783, 0.22446, -0.22507, 2.7945e-05, -0.007266, 0.0003635
84431, 2.51696, 2.45012, 0.178465, 0.21, 1.14303, 6.31825, 6.67588, 0.22446, -0.22436, 2.7945e-05, 0.00119191, 0.0003635
84441, 2.40294, 2.57177, 0.178325, 0.22, 1.20615, 6.30773, 6.30072, 0.22446, -0.224302, 2.7945e-05, 0.00188468, 0.0003635
84451, 1.81133, 2.53119, 0.158915, 0.23, 1.26575, 6.31124, 5.61349, 0.215637, -0.216214, 2.7945e-05, -0.00688212, 0.0003635
