QGPIORecord, QRC v6.1.0, 16-12-2021 @ 20:47:51, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
20291, 0, 0, 0, 0, -3.2012, 0, 0, 0.249098, -0.249508, 2.90179e-06, -0.000452191, 3.37118e-05
20300, 5.83999, 5.65749, 0.2409, 0.01, -3.2012, 0, 0, 0.258625, -0.250375, 2.90179e-06, 0.00911751, 3.37118e-05
20311, 6.70009, 6.52055, 0.236992, 0.02, -3.2012, 0, 0, 0.256173, -0.248747, 2.90179e-06, 0.0082068, 3.37118e-05
20321, 4.41577, 4.8913, 0.231407, 0.03, -3.16964, 3.86037, 3.1451, 0.24683, -0.24642, 2.90179e-06, 0.000453502, 3.37118e-05
20331, 1.69388, 2.62722, 0.229168, 0.04, -3.10302, 7.71023, 6.65134, 0.258625, -0.245487, 2.90179e-06, 0.0145194, 3.37118e-05
20341, 0.704115, 1.7956, 0.227762, 0.05, -3.02589, 8.77963, 7.73126, 0.261127, -0.244901, 2.90179e-06, 0.0179319, 3.37118e-05
20350, 2.34496, 2.70213, 0.223774, 0.06, -2.96277, 6.30072, 6.30072, 0.249098, -0.243239, 2.90179e-06, 0.00647508, 3.37118e-05
20361, 5.11898, 4.57895, 0.220252, 0.07, -2.92421, 2.80499, 3.85336, 0.249098, -0.241772, 2.90179e-06, 0.00809687, 3.37118e-05
20371, 5.58883, 5.72529, 0.218757, 0.08, -2.89616, 2.80499, 2.80499, 0.256173, -0.241149, 2.90179e-06, 0.0166035, 3.37118e-05
20381, 4.34045, 4.806, 0.215821, 0.09, -2.85408, 4.90173, 4.5476, 0.249098, -0.239925, 2.90179e-06, 0.0101373, 3.37118e-05
20390, 2.54119, 3.64587, 0.213756, 0.1, -2.78746, 7.3561, 6.31825, 0.251411, -0.239065, 2.90179e-06, 0.0136435, 3.37118e-05
20401, 2.35243, 3.34517, 0.211405, 0.11, -2.72084, 7.37713, 6.66186, 0.249098, -0.238085, 2.90179e-06, 0.012171, 3.37118e-05
20411, 2.75291, 3.8037, 0.209328, 0.12, -2.66124, 6.65485, 5.96412, 0.249098, -0.23722, 2.90179e-06, 0.0131272, 3.37118e-05
20421, 4.06458, 4.35641, 0.207494, 0.13, -2.60864, 4.90874, 5.25936, 0.249098, -0.236456, 2.90179e-06, 0.0139718, 3.37118e-05
20431, 4.16247, 3.87298, 0.20386, 0.14, -2.55254, 4.90173, 5.94659, 0.240277, -0.234942, 2.90179e-06, 0.00589664, 3.37118e-05
20441, 3.12395, 3.81152, 0.200651, 0.15, -2.48943, 6.31124, 5.96762, 0.240277, -0.233605, 2.90179e-06, 0.00737432, 3.37118e-05
20451, 2.18915, 3.50156, 0.197817, 0.16, -2.42632, 7.3561, 6.30072, 0.240277, -0.232424, 2.90179e-06, 0.00867935, 3.37118e-05
20461, 2.45762, 3.08163, 0.193444, 0.17, -2.36321, 6.66537, 6.65835, 0.232086, -0.230602, 2.90179e-06, 0.00164096, 3.37118e-05
20471, 3.11424, 3.16646, 0.190037, 0.18, -2.30009, 5.60999, 6.31124, 0.234079, -0.229182, 2.90179e-06, 0.0054117, 3.37118e-05
20481, 3.33843, 3.2871, 0.187028, 0.19, -2.23698, 5.26287, 5.97113, 0.234079, -0.227928, 2.90179e-06, 0.00679727, 3.37118e-05
20491, 2.73234, 3.15786, 0.182174, 0.2, -2.17738, 5.93957, 5.93957, 0.22446, -0.225906, 2.90179e-06, -0.00159749, 3.37118e-05
20501, 2.119, 2.56742, 0.171979, 0.21, -2.11426, 6.32877, 6.32175, 0.198578, -0.221658, 2.90179e-06, -0.0255061, 3.37118e-05
20511, 1.91747, 2.36309, 0.168884, 0.22, -2.05466, 6.30422, 6.30422, 0.22446, -0.220368, 2.90179e-06, 0.00452226, 3.37118e-05
20520, 2.25981, 2.68717, 0.166151, 0.23, -1.99505, 5.59947, 5.60297, 0.22446, -0.219229, 2.90179e-06, 0.00578092, 3.37118e-05
20531, 2.67441, 2.81703, 0.163736, 0.24, -1.94246, 4.91575, 5.26638, 0.22446, -0.218224, 2.90179e-06, 0.00689252, 3.37118e-05
20541, 2.31343, 2.69339, 0.15959, 0.25, -1.88986, 5.24884, 5.24884, 0.215637, -0.216496, 2.90179e-06, -0.000949293, 3.37118e-05
20551, 2.15383, 2.53709, 0.155928, 0.26, -1.83727, 5.26988, 5.26988, 0.215637, -0.21497, 2.90179e-06, 0.000736907, 3.37118e-05
20560, 2.01259, 2.40075, 0.152694, 0.27, -1.78468, 5.25936, 5.25586, 0.215637, -0.213623, 2.90179e-06, 0.0022261, 3.37118e-05
20571, 2.10489, 2.21088, 0.148342, 0.28, -1.73559, 4.90874, 5.26287, 0.209086, -0.211809, 2.90179e-06, -0.0030093, 3.37118e-05
20581, 2.25259, 2.31138, 0.144864, 0.29, -1.6865, 4.5511, 4.89822, 0.210684, -0.21036, 2.90179e-06, 0.000358418, 3.37118e-05
20591, 2.14537, 2.69949, 0.141427, 0.3, -1.64092, 4.55461, 4.20749, 0.209086, -0.208928, 2.90179e-06, 0.00017494, 3.37118e-05
20601, 2.32315, 2.3807, 0.138757, 0.31, -1.59534, 4.20749, 4.5511, 0.210684, -0.207815, 2.90179e-06, 0.00317059, 3.37118e-05
20611, 1.8222, 2.38849, 0.129794, 0.32, -1.55327, 4.56162, 4.211, 0.181755, -0.204081, 2.90179e-06, -0.0246732, 3.37118e-05
20621, 1.67378, 2.01354, 0.126715, 0.33, -1.51119, 4.5511, 4.55461, 0.202942, -0.202798, 2.90179e-06, 0.000159159, 3.37118e-05
20631, 1.78972, 2.12521, 0.123996, 0.34, -1.46561, 4.20749, 4.20749, 0.202942, -0.201665, 2.90179e-06, 0.00141117, 3.37118e-05
20641, 1.95595, 2.01267, 0.121595, 0.35, -1.42704, 3.85336, 4.20398, 0.202942, -0.200664, 2.90179e-06, 0.00251688, 3.37118e-05
20651, 1.87967, 2.16396, 0.119474, 0.36, -1.38497, 3.85687, 3.85687, 0.202942, -0.199781, 2.90179e-06, 0.00349341, 3.37118e-05
20661, 1.77699, 2.0608, 0.116283, 0.37, -1.3464, 3.84985, 3.85336, 0.197167, -0.198451, 2.90179e-06, -0.00141892, 3.37118e-05
20671, 1.66039, 1.95421, 0.113464, 0.38, -1.31133, 3.85687, 3.84985, 0.197167, -0.197277, 2.90179e-06, -0.000121117, 3.37118e-05
20681, 1.8308, 2.10764, 0.111297, 0.39, -1.27277, 3.50975, 3.51676, 0.198578, -0.196374, 2.90179e-06, 0.00243594, 3.37118e-05
20690, 1.49159, 1.78569, 0.109383, 0.4, -1.2342, 3.85336, 3.84985, 0.198578, -0.195576, 2.90179e-06, 0.00331719, 3.37118e-05
20701, 1.90044, 1.90557, 0.10613, 0.41, -1.20264, 3.15562, 3.50624, 0.19173, -0.194221, 2.90179e-06, -0.00275296, 3.37118e-05
20711, 1.56835, 2.08443, 0.10356, 0.42, -1.16758, 3.50274, 3.14861, 0.193059, -0.19315, 2.90179e-06, -0.000100389, 3.37118e-05
20721, 1.73317, 2.01448, 0.100986, 0.43, -1.13602, 3.15912, 3.15912, 0.19173, -0.192078, 2.90179e-06, -0.000384644, 3.37118e-05
20731, 1.6781, 1.68628, 0.0990174, 0.44, -1.10096, 3.15211, 3.50624, 0.193059, -0.191257, 2.90179e-06, 0.00199121, 3.37118e-05
20741, 1.19799, 1.4514, 0.0917167, 0.45, -1.0694, 3.50624, 3.50274, 0.168698, -0.188215, 2.90179e-06, -0.0215691, 3.37118e-05
20751, 1.32618, 1.57035, 0.0893563, 0.46, -1.03434, 3.15562, 3.15562, 0.186601, -0.187232, 2.90179e-06, -0.000697538, 3.37118e-05
20761, 1.50451, 1.74128, 0.0875581, 0.47, -1.00629, 2.80499, 2.80499, 0.187855, -0.186483, 2.90179e-06, 0.00151716, 3.37118e-05
20771, 1.16152, 1.68013, 0.0856836, 0.48, -0.978241, 3.15211, 2.80149, 0.186601, -0.185701, 2.90179e-06, 0.000993639, 3.37118e-05
20781, 1.32641, 1.33998, 0.0840281, 0.49, -0.946685, 2.80499, 3.15562, 0.186601, -0.185012, 2.90179e-06, 0.00175595, 3.37118e-05
20791, 1.54738, 1.50712, 0.0828524, 0.5, -0.918635, 2.45086, 2.80149, 0.187855, -0.184522, 2.90179e-06, 0.00368397, 3.37118e-05
20801, 1.21296, 1.40927, 0.0804214, 0.51, -0.890585, 2.80499, 2.80499, 0.181755, -0.183509, 2.90179e-06, -0.00193879, 3.37118e-05
20811, 1.11934, 1.58881, 0.0785451, 0.52, -0.866042, 2.80499, 2.45437, 0.182941, -0.182727, 2.90179e-06, 0.000236139, 3.37118e-05
20820, 1.02361, 1.54019, 0.0768881, 0.53, -0.841498, 2.80499, 2.45437, 0.182941, -0.182037, 2.90179e-06, 0.000999138, 3.37118e-05
20831, 1.48323, 1.48591, 0.0751539, 0.54, -0.816954, 2.10024, 2.45086, 0.181755, -0.181314, 2.90179e-06, 0.000486702, 3.37118e-05
20841, 1.47969, 1.43734, 0.0741678, 0.55, -0.792411, 2.10374, 2.45437, 0.184144, -0.180903, 2.90179e-06, 0.00358109, 3.37118e-05
20851, 1.15828, 1.35243, 0.0717045, 0.56, -0.767867, 2.45437, 2.45437, 0.177169, -0.179877, 2.90179e-06, -0.0029929, 3.37118e-05
20860, 1.06872, 1.53625, 0.069529, 0.57, -0.74683, 2.45437, 2.10374, 0.177169, -0.17897, 2.90179e-06, -0.00199115, 3.37118e-05
20871, 0.982916, 1.22584, 0.0678641, 0.58, -0.725792, 2.45437, 2.45437, 0.178292, -0.178277, 2.90179e-06, 1.67787e-05, 3.37118e-05
20881, 1.17232, 1.40769, 0.0661374, 0.59, -0.701248, 2.10024, 2.10024, 0.177169, -0.177557, 2.90179e-06, -0.000429407, 3.37118e-05
20891, 1.12619, 1.36262, 0.0648688, 0.6, -0.680211, 2.10374, 2.10374, 0.178292, -0.177029, 2.90179e-06, 0.00139605, 3.37118e-05
20900, 1.36428, 1.04924, 0.0637484, 0.61, -0.655667, 1.74961, 2.45086, 0.178292, -0.176562, 2.90179e-06, 0.00191194, 3.37118e-05
