QGPIORecord, QRC v6.1.0, 15-12-2021 @ 19:08:48, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
50821, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152383, 2.7945e-05, 0.00104478, 0.0003635
50832, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148861, 2.7945e-05, -0.00384396, 0.0003635
50840, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148566, 2.7945e-05, -0.00032258, 0.0003635
50850, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148541, 2.7945e-05, -2.70754e-05, 0.0003635
50861, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148539, 2.7945e-05, -2.26498e-06, 0.0003635
50871, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148539, 2.7945e-05, -1.93715e-07, 0.0003635
50880, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151404, 2.7945e-05, 0.00312743, 0.0003635
50890, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151644, 2.7945e-05, 0.000262454, 0.0003635
50900, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151664, 2.7945e-05, 2.20239e-05, 0.0003635
50911, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312559, 0.0003635
50920, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000262305, 0.0003635
50930, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151406, 2.7945e-05, 0.00310543, 0.0003635
50940, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151644, 2.7945e-05, 0.000260606, 0.0003635
50951, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152401, 2.7945e-05, 0.000826076, 0.0003635
50960, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151728, 2.7945e-05, -0.000734881, 0.0003635
50970, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151671, 2.7945e-05, -6.16759e-05, 0.0003635
50980, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151667, 2.7945e-05, -5.1707e-06, 0.0003635
50991, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, -4.32134e-07, 0.0003635
51001, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, -2.98023e-08, 0.0003635
51010, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312744, 0.0003635
51020, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151426, 2.7945e-05, 0.00286499, 0.0003635
51031, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151646, 2.7945e-05, 0.00024043, 0.0003635
51041, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.1488, 2.7945e-05, -0.00310726, 0.0003635
51050, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000260755, 0.0003635
51060, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151406, 2.7945e-05, 0.00310555, 0.0003635
51070, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.150916, 2.7945e-05, -0.00053449, 0.0003635
51081, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.15234, 2.7945e-05, 0.00155446, 0.0003635
51090, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151723, 2.7945e-05, -0.000673756, 0.0003635
51100, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151671, 2.7945e-05, -5.6535e-05, 0.0003635
51110, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151667, 2.7945e-05, -4.73857e-06, 0.0003635
51121, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.150938, 2.7945e-05, -0.000795513, 0.0003635
51130, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151605, 2.7945e-05, 0.000728354, 0.0003635
51140, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151661, 2.7945e-05, 6.11246e-05, 0.0003635
51150, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312231, 0.0003635
51161, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000262022, 0.0003635
51171, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151406, 2.7945e-05, 0.00310545, 0.0003635
51180, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.150916, 2.7945e-05, -0.000534505, 0.0003635
51190, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151603, 2.7945e-05, 0.000750259, 0.0003635
51201, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151661, 2.7945e-05, 6.29574e-05, 0.0003635
51211, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152403, 2.7945e-05, 0.000809491, 0.0003635
51220, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152465, 2.7945e-05, 6.79344e-05, 0.0003635
51230, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.151005, 2.7945e-05, -0.0015936, 0.0003635
51240, 0, 0, 0, 0, 3.03991, 0, 0, 0.137306, -0.138455, 2.7945e-05, -0.0136994, 0.0003635
51251, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.150558, 2.7945e-05, 0.0132111, 0.0003635
51260, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151573, 2.7945e-05, 0.00110868, 0.0003635
51270, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151659, 2.7945e-05, 9.30429e-05, 0.0003635
51280, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 7.80821e-06, 0.0003635
51291, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 6.55651e-07, 0.0003635
51301, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312738, 0.0003635
51310, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151426, 2.7945e-05, 0.00286499, 0.0003635
51320, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151646, 2.7945e-05, 0.00024043, 0.0003635
51331, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151665, 2.7945e-05, 2.01762e-05, 0.0003635
51341, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 1.69873e-06, 0.0003635
51350, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152403, 2.7945e-05, 0.00080435, 0.0003635
51360, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151728, 2.7945e-05, -0.000736699, 0.0003635
51371, 0, 0, 0, 0, 3.03991, 0, 0, 0.137306, -0.138516, 2.7945e-05, -0.0144226, 0.0003635
51381, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.151299, 2.7945e-05, 0.0139546, 0.0003635
51390, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151636, 2.7945e-05, 0.000366867, 0.0003635
51400, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151664, 2.7945e-05, 3.07858e-05, 0.0003635
51410, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 2.5779e-06, 0.0003635
51421, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 2.23517e-07, 0.0003635
51430, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 1.49012e-08, 0.0003635
51440, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 0, 0.0003635
51450, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 0, 0.0003635
51461, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 0, 0.0003635
51471, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 0, 0.0003635
51480, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152403, 2.7945e-05, 0.000804201, 0.0003635
51490, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151728, 2.7945e-05, -0.000736713, 0.0003635
51501, 0, 0, 0, 0, 3.03991, 0, 0, 0.137954, -0.13911, 2.7945e-05, -0.0137745, 0.0003635
51511, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.150613, 2.7945e-05, 0.0125567, 0.0003635
51520, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151578, 2.7945e-05, 0.00105377, 0.0003635
51530, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151659, 2.7945e-05, 8.84384e-05, 0.0003635
51540, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 7.42078e-06, 0.0003635
51551, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 6.25849e-07, 0.0003635
51560, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 5.96046e-08, 0.0003635
51570, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312744, 0.0003635
51580, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000262454, 0.0003635
51591, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148541, 2.7945e-05, -2.20239e-05, 0.0003635
51600, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151404, 2.7945e-05, 0.00312559, 0.0003635
51610, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152381, 2.7945e-05, 0.00106651, 0.0003635
51620, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151726, 2.7945e-05, -0.000714704, 0.0003635
51631, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151671, 2.7945e-05, -5.99772e-05, 0.0003635
51641, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151667, 2.7945e-05, -5.03659e-06, 0.0003635
51650, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312786, 0.0003635
51660, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000262484, 0.0003635
51671, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.150677, 2.7945e-05, 0.00231031, 0.0003635
51681, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148718, 2.7945e-05, -0.00213845, 0.0003635
51690, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148554, 2.7945e-05, -0.000179455, 0.0003635
51700, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151405, 2.7945e-05, 0.00311238, 0.0003635
51710, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151644, 2.7945e-05, 0.000261188, 0.0003635
51721, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.1488, 2.7945e-05, -0.00310552, 0.0003635
51730, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151426, 2.7945e-05, 0.00286682, 0.0003635
51740, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152383, 2.7945e-05, 0.00104478, 0.0003635
51750, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151726, 2.7945e-05, -0.000716522, 0.0003635
51761, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151671, 2.7945e-05, -6.01262e-05, 0.0003635
51770, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151667, 2.7945e-05, -5.05149e-06, 0.0003635
51780, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148801, 2.7945e-05, -0.00312786, 0.0003635
51790, 0, 0, 0, 0, 3.03991, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000262484, 0.0003635
51801, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151406, 2.7945e-05, 0.00310542, 0.0003635
51811, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.150916, 2.7945e-05, -0.000534505, 0.0003635
51820, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151603, 2.7945e-05, 0.000750259, 0.0003635
51830, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151661, 2.7945e-05, 6.29574e-05, 0.0003635
51841, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 5.28991e-06, 0.0003635
51851, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 4.47035e-07, 0.0003635
51860, 0, 0, 0, 0, 3.03991, 0, 0, 0.151666, -0.151666, 2.7945e-05, 4.47035e-08, 0.0003635
51870, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152403, 2.7945e-05, 0.000804201, 0.0003635
51880, 0, 0, 0, 0, 3.03991, 0, 0, 0.152471, -0.152465, 2.7945e-05, 6.74874e-05, 0.0003635
51891, 0, 0, 0, 0, 3.03991, 0, 0, 0.150871, -0.151005, 2.7945e-05, -0.00159365, 0.0003635
51901, 0, 0, 0, 0, 3.03991, 0, 0, 0.137954, -0.139049, 2.7945e-05, -0.0130513, 0.0003635
51911, -2.40952, 0, -0.0993925, 0.01, 3.03991, 0, 0, 0.151666, -0.150607, 2.7945e-05, 0.0126174, 0.0003635
51920, -2.77794, 0, -0.0983391, 0.02, 3.03991, 0, 0, 0.151666, -0.151661, 2.7945e-05, 6.49393e-05, 0.0003635
51931, -2.0436, 0, -0.0982516, 0.03, 3.02589, -1.4025, -1.39198, 0.151666, -0.151748, 2.7945e-05, -0.000977933, 0.0003635
51941, -1.13302, 0, -0.0982443, 0.04, 2.99784, -2.79798, -2.79798, 0.151666, -0.151756, 2.7945e-05, -0.0010646, 0.0003635
51951, -1.70902, 0, -0.0982437, 0.05, 2.9768, -2.10725, -2.10374, 0.151666, -0.151756, 2.7945e-05, -0.0010718, 0.0003635
51961, -2.10609, 0, -0.0982437, 0.06, 2.95927, -1.75312, -1.75312, 0.151666, -0.151756, 2.7945e-05, -0.00107238, 0.0003635
51971, -2.26619, 0, -0.0982437, 0.07, 2.94174, -1.75312, -1.75312, 0.151666, -0.151756, 2.7945e-05, -0.00107242, 0.0003635
51981, -2.42909, 0, -0.0982437, 0.08, 2.9207, -1.74961, -2.10024, 0.151666, -0.151756, 2.7945e-05, -0.00107244, 0.0003635
51991, -1.76299, 0, -0.0989721, 0.09, 2.88914, -2.80499, -3.15562, 0.150871, -0.151028, 2.7945e-05, -0.00186755, 0.0003635
