QGPIORecord, QRC v6.1.0, 16-12-2021 @ 19:41:01, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
29101, 0, 0, 0, 0, -3.15562, 0, 0, 0.249098, -0.252527, 9.49522e-07, -0.0035388, 3.1485e-05
29111, 5.96319, 5.77684, 0.245982, 0.01, -3.15562, 0, 0, 0.251411, -0.252492, 9.49522e-07, -0.00111637, 3.1485e-05
29121, 6.81061, 6.62825, 0.24072, 0.02, -3.15562, 0, 0, 0.258625, -0.2503, 9.49522e-07, 0.00859261, 3.1485e-05
29131, 4.8403, 4.76019, 0.235561, 0.03, -3.12056, 3.49923, 3.4852, 0.256173, -0.24815, 9.49522e-07, 0.00827995, 3.1485e-05
29140, 2.11136, 2.3941, 0.230866, 0.04, -3.05043, 7.36311, 7.01248, 0.258625, -0.246194, 9.49522e-07, 0.0128302, 3.1485e-05
29151, 1.10256, 1.46119, 0.225715, 0.05, -2.96979, 8.40797, 8.05734, 0.249098, -0.244048, 9.49522e-07, 0.00521284, 3.1485e-05
29161, 2.45394, 2.54893, 0.220844, 0.06, -2.91018, 6.31474, 6.30072, 0.249098, -0.242018, 9.49522e-07, 0.00730774, 3.1485e-05
29171, 4.92033, 5.19977, 0.21641, 0.07, -2.87862, 3.15912, 2.81201, 0.251411, -0.240171, 9.49522e-07, 0.011601, 3.1485e-05
29180, 5.25776, 5.31693, 0.211875, 0.08, -2.85057, 3.15562, 3.15562, 0.24683, -0.238281, 9.49522e-07, 0.00882345, 3.1485e-05
29191, 4.13336, 4.24102, 0.205384, 0.09, -2.79798, 4.89822, 4.89822, 0.217343, -0.235577, 9.49522e-07, -0.0188198, 3.1485e-05
29201, 2.80174, 2.95914, 0.201619, 0.1, -2.73487, 6.66537, 6.66186, 0.249098, -0.234008, 9.49522e-07, 0.0155755, 3.1485e-05
29211, 2.36503, 2.79785, 0.198058, 0.11, -2.66825, 7.01248, 6.66887, 0.249098, -0.232524, 9.49522e-07, 0.0171068, 3.1485e-05
29221, 3.00391, 3.73475, 0.19469, 0.12, -2.61215, 5.94659, 5.24534, 0.249098, -0.231121, 9.49522e-07, 0.0185549, 3.1485e-05
29231, 4.00698, 3.98823, 0.190847, 0.13, -2.56306, 4.56863, 4.91224, 0.240277, -0.22952, 9.49522e-07, 0.0111033, 3.1485e-05
29241, 3.53919, 3.48422, 0.187213, 0.14, -2.50696, 5.24183, 5.59947, 0.240277, -0.228006, 9.49522e-07, 0.0126661, 3.1485e-05
29251, 2.65505, 3.13159, 0.183937, 0.15, -2.44736, 6.31825, 5.96762, 0.242421, -0.22664, 9.49522e-07, 0.0162874, 3.1485e-05
29261, 2.47869, 2.73726, 0.180679, 0.16, -2.38424, 6.31825, 6.31124, 0.240277, -0.225283, 9.49522e-07, 0.0154764, 3.1485e-05
29271, 2.59212, 2.83103, 0.177758, 0.17, -2.32464, 5.95009, 5.96061, 0.242421, -0.224066, 9.49522e-07, 0.0189449, 3.1485e-05
29281, 2.99734, 2.95904, 0.174372, 0.18, -2.26854, 5.24884, 5.59596, 0.234079, -0.222655, 9.49522e-07, 0.0117908, 3.1485e-05
29291, 2.90109, 2.82326, 0.171022, 0.19, -2.21594, 5.27339, 5.617, 0.232086, -0.221259, 9.49522e-07, 0.0111751, 3.1485e-05
29301, 2.83284, 2.69824, 0.168003, 0.2, -2.15634, 5.25235, 5.61349, 0.234079, -0.220001, 9.49522e-07, 0.0145299, 3.1485e-05
29310, 2.1613, 2.55141, 0.16443, 0.21, -2.10024, 5.9571, 5.60648, 0.22446, -0.218512, 9.49522e-07, 0.0061392, 3.1485e-05
29321, 1.95754, 2.39318, 0.16105, 0.22, -2.04765, 5.95009, 5.60297, 0.22446, -0.217104, 9.49522e-07, 0.00759241, 3.1485e-05
29331, 2.28432, 2.48448, 0.157855, 0.23, -1.99155, 5.26988, 5.26638, 0.22446, -0.215773, 9.49522e-07, 0.00896658, 3.1485e-05
29341, 2.42038, 2.61204, 0.154174, 0.24, -1.94246, 4.90874, 4.90874, 0.215637, -0.214239, 9.49522e-07, 0.00144251, 3.1485e-05
29350, 2.58553, 2.23031, 0.150694, 0.25, -1.89337, 4.55811, 5.25586, 0.215637, -0.212789, 9.49522e-07, 0.00293936, 3.1485e-05
29361, 2.23195, 2.33186, 0.147402, 0.26, -1.84078, 4.90173, 4.90874, 0.215637, -0.211418, 9.49522e-07, 0.0043548, 3.1485e-05
29371, 1.81349, 2.20639, 0.14429, 0.27, -1.7952, 5.25936, 4.90173, 0.215637, -0.210121, 9.49522e-07, 0.00569327, 3.1485e-05
29381, 2.18713, 2.33162, 0.141347, 0.28, -1.74961, 4.55811, 4.56162, 0.215637, -0.208895, 9.49522e-07, 0.00695895, 3.1485e-05
29391, 2.35234, 2.49281, 0.138074, 0.29, -1.70403, 4.20749, 4.20749, 0.209086, -0.207531, 9.49522e-07, 0.00160523, 3.1485e-05
29401, 2.28277, 2.15901, 0.135099, 0.3, -1.65845, 4.20048, 4.54409, 0.210684, -0.206291, 9.49522e-07, 0.00453404, 3.1485e-05
29411, 2.19502, 2.02047, 0.132286, 0.31, -1.61287, 4.20749, 4.56162, 0.210684, -0.205119, 9.49522e-07, 0.00574391, 3.1485e-05
29421, 1.8072, 2.14654, 0.129047, 0.32, -1.5708, 4.56162, 4.20749, 0.202942, -0.20377, 9.49522e-07, -0.000854388, 3.1485e-05
29431, 1.89272, 2.27033, 0.124402, 0.33, -1.53223, 4.20749, 3.85687, 0.181755, -0.201834, 9.49522e-07, -0.0207247, 3.1485e-05
29441, 2.04785, 2.19295, 0.121592, 0.34, -1.49366, 3.85687, 3.85687, 0.202942, -0.200663, 9.49522e-07, 0.00235179, 3.1485e-05
29451, 1.96931, 1.84443, 0.118935, 0.35, -1.45158, 3.84635, 4.19697, 0.202942, -0.199556, 9.49522e-07, 0.0034945, 3.1485e-05
29461, 1.8683, 1.97145, 0.116422, 0.36, -1.41302, 3.85687, 3.85687, 0.202942, -0.198509, 9.49522e-07, 0.00457507, 3.1485e-05
29471, 2.04537, 2.14165, 0.114046, 0.37, -1.37795, 3.50975, 3.50975, 0.202942, -0.197519, 9.49522e-07, 0.00559689, 3.1485e-05
29480, 1.70617, 2.08456, 0.111799, 0.38, -1.34289, 3.85687, 3.50624, 0.202942, -0.196583, 9.49522e-07, 0.00656314, 3.1485e-05
29491, 1.87153, 1.74523, 0.109349, 0.39, -1.30432, 3.49923, 3.84985, 0.198578, -0.195562, 9.49522e-07, 0.00311296, 3.1485e-05
29501, 1.7801, 1.61275, 0.106926, 0.4, -1.26926, 3.50975, 3.85687, 0.197167, -0.194553, 9.49522e-07, 0.00269866, 3.1485e-05
29511, 1.69466, 1.75521, 0.10474, 0.41, -1.2342, 3.50624, 3.50274, 0.198578, -0.193642, 9.49522e-07, 0.00509481, 3.1485e-05
29520, 1.58869, 1.91795, 0.102162, 0.42, -1.20264, 3.50624, 3.15912, 0.19173, -0.192568, 9.49522e-07, -0.000864804, 3.1485e-05
29531, 1.75881, 2.1292, 0.0998232, 0.43, -1.17108, 3.15562, 2.80499, 0.193059, -0.191593, 9.49522e-07, 0.00151314, 3.1485e-05
29541, 1.6909, 1.56799, 0.0976116, 0.44, -1.13602, 3.15211, 3.49923, 0.193059, -0.190671, 9.49522e-07, 0.00246426, 3.1485e-05
29551, 1.60679, 1.43759, 0.0954208, 0.45, -1.10096, 3.15912, 3.50975, 0.19173, -0.189759, 9.49522e-07, 0.00203426, 3.1485e-05
29561, 1.4873, 1.54661, 0.0917042, 0.46, -1.0694, 3.15211, 3.15211, 0.169709, -0.18821, 9.49522e-07, -0.0190952, 3.1485e-05
29571, 1.39316, 1.72563, 0.0898347, 0.47, -1.04135, 3.15211, 2.80149, 0.19173, -0.187431, 9.49522e-07, 0.00443658, 3.1485e-05
29581, 1.28199, 1.66203, 0.0876838, 0.48, -1.0133, 3.15562, 2.80499, 0.186601, -0.186535, 9.49522e-07, 6.78152e-05, 3.1485e-05
29591, 1.73074, 1.59712, 0.0857435, 0.49, -0.985254, 2.45437, 2.80499, 0.187855, -0.185726, 9.49522e-07, 0.00219733, 3.1485e-05
29601, 1.42512, 1.25849, 0.083815, 0.5, -0.953698, 2.80149, 3.14861, 0.186601, -0.184923, 9.49522e-07, 0.00173157, 3.1485e-05
29611, 1.62666, 1.40454, 0.0820851, 0.51, -0.925648, 2.45437, 2.80499, 0.187855, -0.184202, 9.49522e-07, 0.0037706, 3.1485e-05
29621, 1.31363, 1.59904, 0.0804494, 0.52, -0.901104, 2.80149, 2.45086, 0.187855, -0.183521, 9.49522e-07, 0.00447409, 3.1485e-05
29631, 1.21406, 1.54967, 0.0785353, 0.53, -0.87656, 2.8085, 2.45437, 0.182941, -0.182723, 9.49522e-07, 0.000224754, 3.1485e-05
29641, 1.11692, 1.49742, 0.0767254, 0.54, -0.852017, 2.80499, 2.45437, 0.182941, -0.181969, 9.49522e-07, 0.00100312, 3.1485e-05
29650, 1.5743, 1.16921, 0.0749253, 0.55, -0.823967, 2.10024, 2.80149, 0.181755, -0.181219, 9.49522e-07, 0.000552878, 3.1485e-05
29661, 1.5525, 1.32879, 0.0732231, 0.56, -0.799423, 2.10374, 2.45437, 0.181755, -0.18051, 9.49522e-07, 0.00128493, 3.1485e-05
29671, 1.21557, 1.50047, 0.0702743, 0.57, -0.778386, 2.45437, 2.10374, 0.163829, -0.179281, 9.49522e-07, -0.0159488, 3.1485e-05
29681, 0.851947, 1.46448, 0.0684824, 0.58, -0.757348, 2.80149, 2.10024, 0.177169, -0.178534, 9.49522e-07, -0.00140953, 3.1485e-05
29690, 1.2761, 1.14893, 0.0668719, 0.59, -0.732805, 2.10374, 2.45437, 0.178292, -0.177863, 9.49522e-07, 0.000442401, 3.1485e-05
29701, 1.22907, 1.05719, 0.0653489, 0.6, -0.708261, 2.10374, 2.45437, 0.178292, -0.177229, 9.49522e-07, 0.00109735, 3.1485e-05
29711, 1.45928, 1.23383, 0.0638249, 0.61, -0.687223, 1.74961, 2.10024, 0.177169, -0.176594, 9.49522e-07, 0.000593454, 3.1485e-05
29721, 1.1672, 1.45196, 0.0624676, 0.62, -0.669692, 2.10374, 1.74961, 0.178292, -0.176028, 9.49522e-07, 0.00233646, 3.1485e-05
29731, 0.825979, 1.16415, 0.0611003, 0.63, -0.648655, 2.45437, 2.10374, 0.177169, -0.175458, 9.49522e-07, 0.00176516, 3.1485e-05
