QGPIORecord, QRC v6.1.0, 15-12-2021 @ 19:10:23, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, eA, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
51001, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148712, 2.7945e-05, -0.00206853, 0.0003635
51011, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148553, 2.7945e-05, -0.000173599, 0.0003635
51020, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151405, 2.7945e-05, 0.00311287, 0.0003635
51031, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151644, 2.7945e-05, 0.000261232, 0.0003635
51041, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.1488, 2.7945e-05, -0.00310552, 0.0003635
51050, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148561, 2.7945e-05, -0.000260621, 0.0003635
51060, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148541, 2.7945e-05, -2.18749e-05, 0.0003635
51070, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151404, 2.7945e-05, 0.00312561, 0.0003635
51081, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148779, 2.7945e-05, -0.00286514, 0.0003635
51090, 0, 0, 0, 0, 3.62896, 0, 0, 0.149308, -0.149263, 2.7945e-05, 0.000528306, 0.0003635
51100, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.1486, 2.7945e-05, -0.00072442, 0.0003635
51110, 0, 0, 0, 0, 3.62896, 0, 0, 0.148539, -0.148544, 2.7945e-05, -6.07967e-05, 0.0003635
51121, 0, 0, 0, 0, 3.62896, 0, 0, 0.1354, -0.136503, 2.7945e-05, -0.0131435, 0.0003635
51130, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.150394, 2.7945e-05, 0.0151629, 0.0003635
51140, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.15156, 2.7945e-05, 0.00127247, 0.0003635
51150, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151657, 2.7945e-05, 0.000106782, 0.0003635
51161, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151666, 2.7945e-05, 8.9556e-06, 0.0003635
51171, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151666, 2.7945e-05, 7.45058e-07, 0.0003635
51180, 0, 0, 0, 0, 3.62896, 0, 0, 0.150871, -0.150938, 2.7945e-05, -0.000795051, 0.0003635
51190, 0, 0, 0, 0, 3.62896, 0, 0, 0.151666, -0.151605, 2.7945e-05, 0.000728384, 0.0003635
