QGPIORecord, QRC v6.1.0, 23-12-2021 @ 15:26:09, Windows 10 Version 2009, 10.0.22000, x86_64
Time, desiredVelocityCart, VoltA, uA, P13, P22, P23, P33, x1, x2, x3, y1, y2
10813, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10823, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10833, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10844, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10853, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10863, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10873, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10884, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10894, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10903, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10913, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10924, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10934, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10943, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10953, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10963, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10974, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10983, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
10993, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11003, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11014, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11024, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11033, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11043, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11054, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11064, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11073, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11083, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11094, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11104, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11113, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11123, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11133, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11144, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11153, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11163, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11173, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11184, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11194, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11203, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11213, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11224, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11234, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11243, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11253, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11264, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11274, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11283, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11293, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11303, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11314, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11323, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11333, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11343, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11354, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11364, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11373, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11383, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11394, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11404, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11413, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11423, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11433, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11444, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11453, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11463, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11473, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11484, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11493, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11503, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11513, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11524, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11534, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11543, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11553, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11564, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11574, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11583, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11593, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
11603, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
12344, 0.58593, 12, 14.2044, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0058593, -0.0465393, 0, 0, 0
12353, 0.566908, 12, 16.0656, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.00790713, -0.0734602, 0.0395351, 0, 0
12363, 0.549975, 12, 12.0173, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0100217, -0.0854215, 0.101939, 0.00242983, 0
12374, 0.532124, 6.39564, 6.39564, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0137974, -0.0869517, 0.173351, 0.00752089, -0.00153548
12384, 0.513762, 3.02621, 3.02621, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.018989, -0.0825483, 0.242602, 0.0138847, -0.00614192
12394, 0.496989, 3.15609, 3.15609, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0244513, -0.0748178, 0.30465, 0.0197857, -0.0107484
12404, 0.483916, 6.94316, 6.94316, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0289098, -0.0671154, 0.354363, 0.0238354, -0.0184258
12413, 0.474731, 10.974, 10.974, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0320227, -0.0613164, 0.39061, 0.0262653, -0.0276386
12424, 0.467173, 11.4312, 11.4312, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0347094, -0.0578789, 0.415008, 0.0288108, -0.0368515
12434, 0.458378, 7.88691, 7.88691, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.038222, -0.0573244, 0.428409, 0.0329762, -0.0475999
12444, 0.447162, 4.35204, 4.35204, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.043027, -0.0598096, 0.43211, 0.0387615, -0.0598837
12454, 0.43509, 3.56677, 3.56677, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0482457, -0.0654521, 0.427537, 0.0444311, -0.0737031
12464, 0.424036, 5.84899, 5.84899, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0528459, -0.0743585, 0.416221, 0.0488279, -0.0890579
12474, 0.414633, 8.66094, 8.66094, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0564398, -0.0859259, 0.400933, 0.051952, -0.104413
12484, 0.405963, 9.41976, 9.41976, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.059442, -0.0994926, 0.383933, 0.0547289, -0.119767
12494, 0.396022, 7.39497, 7.39497, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0628492, -0.114316, 0.366922, 0.0585472, -0.135122
12504, 0.384127, 4.9329, 4.9329, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0670351, -0.129752, 0.350964, 0.0634069, -0.150477
12514, 0.371298, 3.69136, 3.69136, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0715092, -0.146002, 0.335429, 0.0682665, -0.167367
12524, 0.358793, 5.12062, 5.12062, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0756674, -0.162743, 0.321007, 0.0724319, -0.184258
12534, 0.347513, 6.64264, 6.64264, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0790737, -0.179791, 0.308114, 0.075556, -0.201148
12544, 0.336651, 6.75963, 6.75963, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0821969, -0.195744, 0.29932, 0.0786801, -0.214967
12554, 0.325093, 5.14962, 5.14962, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0856341, -0.210647, 0.293694, 0.0824984, -0.228787
12564, 0.313279, 4.14054, 4.14054, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0892603, -0.223443, 0.292652, 0.0864324, -0.239535
12574, 0.301857, 4.10239, 4.10239, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0928194, -0.234019, 0.295558, 0.090135, -0.248748
12583, 0.291258, 4.42143, 4.42143, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0961467, -0.242396, 0.301679, 0.0934904, -0.256425
12594, 0.281533, 4.5496, 4.5496, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0992511, -0.248644, 0.310302, 0.0966145, -0.262567
12604, 0.27236, 3.95806, 3.95806, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.102347, -0.252242, 0.321924, 0.0998543, -0.265638
12614, 0.263831, 3.24699, 3.24699, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.105447, -0.25284, 0.336603, 0.103094, -0.265638
12623, 0.256098, 3.33019, 3.33019, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.108556, -0.249633, 0.355252, 0.106334, -0.261032
12634, 0.249542, 3.24121, 3.24121, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.111537, -0.242684, 0.376945, 0.109342, -0.253354
12644, 0.244338, 3.47367, 3.47367, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.11434, -0.232121, 0.400811, 0.112119, -0.242606
12654, 0.240434, 3.5142, 3.5142, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.117017, -0.218085, 0.426088, 0.11478, -0.228787
12664, 0.237628, 3.35421, 3.35421, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.119656, -0.201306, 0.450979, 0.117442, -0.213432
12674, 0.236001, 3.47997, 3.47997, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.12222, -0.181779, 0.47546, 0.119987, -0.195006
12684, 0.235583, 3.40752, 3.40752, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.124698, -0.159509, 0.499507, 0.122417, -0.173509
12694, 0.235999, 3.62194, 3.62194, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.127221, -0.135662, 0.520787, 0.124962, -0.152013
12704, 0.237489, 3.90104, 3.90104, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.12963, -0.110561, 0.539116, 0.127277, -0.12898
12713, 0.239673, 3.68869, 3.68869, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.132074, -0.0843843, 0.554582, 0.129706, -0.104413
12724, 0.242598, 3.76989, 3.76989, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.134467, -0.0578378, 0.566271, 0.132021, -0.079845
12734, 0.24592, 4.13169, 4.13169, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.136916, -0.0313967, 0.573869, 0.13445, -0.0552773
12744, 0.24958, 3.96045, 3.96045, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.13939, -0.00537169, 0.577465, 0.13688, -0.0307096
12753, 0.253495, 4.10825, 4.10825, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.141875, 0.0200609, 0.577413, 0.13931, -0.00614192
12764, 0.257584, 4.24434, 4.24434, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.144367, 0.0448281, 0.574216, 0.14174, 0.0184258
12774, 0.261583, 4.13549, 4.13549, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.146933, 0.0683488, 0.567286, 0.144285, 0.041458
12784, 0.265512, 4.2249, 4.2249, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.149525, 0.0908168, 0.557682, 0.146831, 0.0644902
12794, 0.269113, 4.10557, 4.10557, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.152196, 0.111261, 0.54399, 0.149492, 0.0844514
12804, 0.272485, 4.19584, 4.19584, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.154894, 0.130759, 0.529084, 0.152153, 0.105948
12814, 0.275553, 4.28278, 4.28278, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.157601, 0.148412, 0.511458, 0.154815, 0.124374
12824, 0.278309, 4.38606, 4.38606, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.160307, 0.164747, 0.492682, 0.157476, 0.1428
12834, 0.280574, 4.22186, 4.22186, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.163079, 0.179627, 0.472721, 0.160253, 0.15969
12844, 0.282342, 4.2691, 4.2691, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.165872, 0.192368, 0.450502, 0.16303, 0.173509
12854, 0.28365, 4.32485, 4.32485, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.168668, 0.20366, 0.427845, 0.165807, 0.187329
12864, 0.284436, 4.36281, 4.36281, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.17146, 0.212878, 0.40367, 0.168584, 0.198077
12874, 0.284725, 4.38252, 4.38252, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.174246, 0.220749, 0.379741, 0.171361, 0.208825
12883, 0.284322, 4.13747, 4.13747, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.177094, 0.226676, 0.354895, 0.174253, 0.216503
12894, 0.283386, 4.37098, 4.37098, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.179888, 0.23019, 0.328476, 0.17703, 0.221109
12904, 0.281749, 4.07615, 4.07615, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.182727, 0.23216, 0.302532, 0.179923, 0.225716
12914, 0.279436, 3.99357, 3.99357, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.185576, 0.232085, 0.276068, 0.182815, 0.227251
12923, 0.276611, 4.15911, 4.15911, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.188352, 0.230161, 0.249669, 0.185592, 0.227251
12934, 0.273337, 4.07779, 4.07779, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.191025, 0.226551, 0.22375, 0.188254, 0.225716
12944, 0.269173, 3.9624, 3.9624, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.193792, 0.220826, 0.197436, 0.191146, 0.221109
12954, 0.264593, 3.81243, 3.81243, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.196447, 0.21381, 0.172524, 0.193808, 0.216503
12963, 0.259353, 3.63582, 3.63582, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.199126, 0.205571, 0.148958, 0.196584, 0.210361
12974, 0.253576, 3.70637, 3.70637, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.201807, 0.196735, 0.127775, 0.199361, 0.204219
12984, 0.247399, 3.50735, 3.50735, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.204414, 0.186561, 0.107176, 0.202023, 0.195006
12994, 0.240882, 3.55331, 3.55331, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.206918, 0.175045, 0.0871435, 0.204568, 0.184258
13004, 0.233824, 3.04751, 3.04751, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.209449, 0.162797, 0.0688178, 0.207229, 0.173509
13014, 0.226482, 3.022, 3.022, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.211915, 0.15026, 0.0528205, 0.209775, 0.162761
13024, 0.218947, 3.01419, 3.01419, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.214284, 0.137149, 0.0382432, 0.212205, 0.150477
13034, 0.211301, 3.00376, 3.00376, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.216542, 0.12381, 0.0255733, 0.214519, 0.138193
13044, 0.203472, 2.74456, 2.74456, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.218757, 0.110497, 0.0150052, 0.216833, 0.125909
13053, 0.195666, 2.71476, 2.71476, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.220883, 0.0979619, 0.00767044, 0.219031, 0.115161
13064, 0.187874, 2.71805, 2.71805, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.222905, 0.0849636, 0.000599981, 0.221114, 0.101342
13074, 0.180183, 2.72889, 2.72889, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.224816, 0.0722927, -0.00465855, 0.223081, 0.0890579
13084, 0.172493, 2.47701, 2.47701, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.226684, 0.0599655, -0.00838321, 0.225048, 0.076774
13093, 0.164788, 2.20831, 2.20831, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.228537, 0.0479713, -0.010866, 0.227015, 0.0644902
13104, 0.1573, 2.43834, 2.43834, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.230242, 0.0356645, -0.0135435, 0.228751, 0.0506709
13114, 0.149897, 2.21222, 2.21222, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.231892, 0.023742, -0.0149965, 0.230486, 0.038387
13124, 0.142672, 1.93625, 1.93625, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.233451, 0.0121374, -0.0155514, 0.232106, 0.0261032
13133, 0.135385, 1.91204, 1.91204, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.235046, 0.000803224, -0.0154782, 0.233842, 0.0138193
13144, 0.128425, 1.92027, 1.92027, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.236516, -0.00974441, -0.0138531, 0.235346, 0.00307096
13154, 0.12165, 1.67681, 1.67681, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.237939, -0.0197029, -0.011344, 0.23685, -0.0076774
13164, 0.1152, 1.68502, 1.68502, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.239276, -0.0286597, -0.00729769, 0.238239, -0.0168903
13173, 0.109113, 1.72188, 1.72188, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.240513, -0.0369113, -0.00256519, 0.239511, -0.0261032
13184, 0.103308, 1.50636, 1.50636, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.241714, -0.0441024, 0.0034082, 0.240784, -0.0337806
13194, 0.0977375, 1.28147, 1.28147, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.242903, -0.0505659, 0.00972171, 0.242057, -0.041458
13204, 0.0927038, 1.60101, 1.60101, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.243951, -0.056003, 0.0169109, 0.243098, -0.0475999
13214, 0.0880106, 1.44193, 1.44193, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.244948, -0.0607705, 0.0241038, 0.24414, -0.0537418
13223, 0.0836198, 1.27437, 1.27437, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.245928, -0.0645553, 0.0318855, 0.245181, -0.0583483
13234, 0.0795451, 1.09474, 1.09474, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.246905, -0.0671206, 0.0405749, 0.246222, -0.0614192
13244, 0.0759585, 1.19128, 1.19128, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.247815, -0.0683102, 0.0502897, 0.247148, -0.0629547
13254, 0.0728376, 1.32515, 1.32515, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.248632, -0.0692123, 0.0587075, 0.247958, -0.0660257
13263, 0.0701156, 1.23198, 1.23198, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.249417, -0.0688785, 0.0678916, 0.248768, -0.0660257
13274, 0.0678683, 1.41254, 1.41254, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.250124, -0.0677667, 0.0767923, 0.249462, -0.0660257
13284, 0.0658677, 1.08018, 1.08018, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.250874, -0.0656241, 0.0859022, 0.250272, -0.0644902
13294, 0.0641377, 0.975935, 0.975935, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.251644, -0.0628568, 0.0943457, 0.251082, -0.0629547
13303, 0.062851, 0.877928, 0.877928, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.252354, -0.0591985, 0.102746, 0.251776, -0.0598837
13314, 0.0618936, 1.34381, 1.34381, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.253045, -0.0550254, 0.110346, 0.25247, -0.0568128
13324, 0.0613334, 1.34904, 1.34904, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.253661, -0.050633, 0.116708, 0.253049, -0.0537418
13334, 0.0610232, 1.35297, 1.35297, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.25425, -0.0462248, 0.121647, 0.253628, -0.0506709
