QGPIORecord, QRC v6.1.0, 21-12-2021 @ 20:11:48, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, P11, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
16524, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16534, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16543, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16553, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16564, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16574, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16583, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16593, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16604, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16614, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16623, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16633, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16644, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16654, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16664, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16673, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16684, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16694, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16704, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16714, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16723, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16734, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16744, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16753, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16763, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16774, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16784, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16793, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16803, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16814, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16824, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16834, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16843, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16854, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16864, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16874, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16883, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16893, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16904, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16914, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16923, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16933, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16944, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16954, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16964, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16973, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16984, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
16994, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17004, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17013, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17024, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17034, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17044, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17053, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17063, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17074, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17084, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17093, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17103, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17114, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17124, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17134, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17143, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
17154, 0, 0, 0, 0, 0.000278783, 0, 0, 0.0901672, 0, 2.13389, 0, 0
