QGPIORecord, QRC v6.1.0, 21-12-2021 @ 19:50:32, Windows 10 Version 2009, 10.0.19042, x86_64
Time, trajectoryV, x1, x2, x3, P11, P12, P22, P13, P23, P33, y1, y2
56443, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56454, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56464, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56474, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56483, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56494, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56504, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56514, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56523, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56534, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56544, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56554, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56563, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56573, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56584, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56594, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56603, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56613, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56624, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56634, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56644, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56653, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56664, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56674, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56684, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56693, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56704, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56714, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56724, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56733, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56743, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56754, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56764, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56774, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56783, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56794, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56804, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56814, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56823, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56834, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56844, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56854, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56863, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56873, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56884, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56894, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56903, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56913, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56924, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56934, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56944, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56953, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56964, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56974, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56984, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
56993, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57004, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57014, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57024, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57033, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57043, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57054, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57064, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57073, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57083, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57094, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57104, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57114, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57123, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57134, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57144, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57154, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57163, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57174, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57184, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57194, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57203, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57213, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57224, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57234, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57243, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57253, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57264, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57274, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57284, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57293, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57304, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57314, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57324, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57333, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57344, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57354, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57364, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57373, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57383, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57394, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57404, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57414, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57423, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57434, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57444, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57454, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57463, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57474, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57484, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57494, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57503, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57513, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57524, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57534, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57543, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57553, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57564, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57574, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57584, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57593, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57604, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57614, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57624, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57633, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57644, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57654, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57664, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57673, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57683, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57694, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57704, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57713, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57723, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57734, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57744, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57754, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57763, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57774, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57784, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57794, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57803, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57814, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57824, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57834, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57843, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57853, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57864, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57874, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57883, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57893, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57904, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57914, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57924, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57933, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57944, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57954, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57964, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57973, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57984, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
57994, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58004, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58013, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58023, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58034, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58044, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58054, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58063, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58074, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58084, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58094, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58103, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58114, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58124, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58134, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58143, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58153, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58164, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58174, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58183, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58193, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58204, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58214, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58224, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58233, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58244, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58254, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58264, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58273, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58284, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58294, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58304, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58314, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58323, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58334, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58344, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58353, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58363, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58374, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58384, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58394, 0, 0.000231412, -0.00587578, 0.00232569, 0.000304318, 0, 0, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58403, 0.0229582, 0.000460994, -0.00769931, 0.00232569, 0.000304318, 0.695704, 0.539171, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58414, 0.0459165, 0.000709843, -0.0100807, 0.00645401, 0.000304318, 1.39141, 1.16934, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58424, 0.0688747, 0.000960309, -0.0123048, 0.0159735, 0.000304318, 2.08711, 1.62149, 0.43288, 0, 3.86342, 0.000231412, -0.00614192
58434, 0.091833, 0.0014229, -0.0140526, 0.0305283, 0.000304318, 2.78282, 1.8475, 0.43288, 0, 3.86342, 0.000462824, -0.00614192
