QGPIORecord, QRC v6.1.0, 23-12-2021 @ 02:08:22, Windows 10 Version 2009, 10.0.22000, x86_64
Time, trajectoryV, VoltA, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
26254, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26263, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26273, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26284, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26294, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26303, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26313, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26323, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26334, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26343, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26353, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26363, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26374, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26383, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26393, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26403, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26414, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26424, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26433, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26443, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26454, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26464, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26473, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26483, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26493, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26504, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26513, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26523, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26533, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26544, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26554, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26563, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26573, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26584, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26594, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26603, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26613, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26624, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26634, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26643, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26653, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26663, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26674, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26683, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26693, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26703, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26714, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26724, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26733, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26743, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26754, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26764, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26773, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26783, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26793, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26804, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26813, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26823, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26833, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26844, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26853, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26863, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26873, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26884, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26894, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26903, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26913, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26924, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26934, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26943, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26953, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26963, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26974, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26983, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
26993, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27003, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27014, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27023, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27033, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27043, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27054, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27064, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27073, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27083, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27094, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27104, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27113, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27123, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27133, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27144, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27153, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27163, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27173, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27184, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27194, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27203, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27213, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27224, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27234, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27243, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27253, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27264, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27274, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27283, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27293, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27303, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27314, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27323, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27333, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27343, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27354, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27364, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27373, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27383, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27394, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27404, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27413, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27423, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27433, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27444, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27453, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27463, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27473, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27484, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27493, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27503, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27513, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27524, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27534, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27543, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27553, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27564, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27574, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
27583, 0, 7.16364, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.002955, -0.023471, 0, 0, 0
27593, 0, 8.19787, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.00402719, -0.037361, 0.0199386, 0, 0
27603, 0, 5.88306, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.00524993, -0.0439061, 0.0516767, 0.00138847, 0
27614, 0, 2.14811, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.00753087, -0.0456208, 0.0878212, 0.00439683, -0.00153548
27624, 0, 0.773407, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.010644, -0.0446237, 0.123115, 0.00809942, -0.00460644
27634, 0, 2.60693, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0134392, -0.0426964, 0.1541, 0.0107607, -0.00921288
27643, 0, 5.6424, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0153374, -0.0412279, 0.178833, 0.0121491, -0.0153548
27654, 0, 6.95032, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0166837, -0.0411766, 0.19655, 0.0131905, -0.0230322
27664, 0, 5.85918, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0182445, -0.043115, 0.2073, 0.0149261, -0.0322451
27674, 0, 3.313, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0205925, -0.0467448, 0.212775, 0.0178187, -0.041458
27683, 0, 2.2582, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.023448, -0.0523623, 0.213257, 0.0210585, -0.0522063
27694, 0, 2.75671, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0262096, -0.0595783, 0.210434, 0.0238354, -0.0629547
27704, 0, 4.70787, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0285079, -0.0686426, 0.204512, 0.0259181, -0.0752385
27714, 0, 5.65653, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0303449, -0.0790968, 0.19706, 0.027538, -0.0875224
27724, 0, 4.48722, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0323603, -0.0898996, 0.190412, 0.0297364, -0.0982707
27734, 0, 3.03917, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0347962, -0.100811, 0.184864, 0.0325134, -0.109019
27744, 0, 2.72206, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0373906, -0.111685, 0.18051, 0.0352903, -0.119767
27754, 0, 3.53584, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0397616, -0.122456, 0.177317, 0.0376044, -0.130516
27764, 0, 3.94235, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0419053, -0.13368, 0.174043, 0.0396871, -0.1428
27773, 0, 3.59281, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0440349, -0.144001, 0.173382, 0.0418856, -0.152013
27784, 0, 3.17689, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0462319, -0.152975, 0.17572, 0.0441997, -0.15969
27794, 0, 2.71773, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.048528, -0.160306, 0.181066, 0.0466295, -0.165832
27804, 0, 2.44767, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.050794, -0.165824, 0.189178, 0.0489436, -0.170438
27813, 0, 3.04314, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0529824, -0.168865, 0.200825, 0.051142, -0.171974
27824, 0, 3.48112, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0549329, -0.170159, 0.213901, 0.0529933, -0.173509
27834, 0, 3.18583, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0568681, -0.169709, 0.228076, 0.0549603, -0.173509
27844, 0, 2.54783, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0589442, -0.16694, 0.244177, 0.0571588, -0.170438
27853, 0, 2.38342, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0610774, -0.162628, 0.260233, 0.0593572, -0.167367
27864, 0, 2.51364, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0631663, -0.156225, 0.277241, 0.0614399, -0.161225
27874, 0, 3.24425, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0650308, -0.147927, 0.294578, 0.0631755, -0.153548
27884, 0, 3.00925, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0668848, -0.138475, 0.310635, 0.0650268, -0.145871
27894, 0, 3.01655, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0687393, -0.12726, 0.326739, 0.0668781, -0.135122
27904, 0, 2.47695, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.070739, -0.114981, 0.341392, 0.0689608, -0.124374
27914, 0, 2.68195, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0727262, -0.101597, 0.354843, 0.0709278, -0.11209
27924, 0, 2.96755, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0746403, -0.0876598, 0.366156, 0.0727791, -0.0998062
27934, 0, 3.27164, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0763878, -0.0729909, 0.376012, 0.0743989, -0.0859869
27943, 0, 3.38485, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0782148, -0.0585889, 0.382637, 0.0762502, -0.0737031
27954, 0, 2.92658, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.080144, -0.0440117, 0.387412, 0.0782172, -0.0598837
27964, 0, 2.96085, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0821127, -0.0294782, 0.390187, 0.0801842, -0.0460644
27974, 0, 3.2639, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.084026, -0.0151384, 0.391, 0.0820355, -0.0322451
27983, 0, 3.06892, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0859185, -0.00107589, 0.390015, 0.0838868, -0.0184258
27994, 0, 3.40336, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0878729, 0.0120898, 0.386314, 0.0858538, -0.00614192
28004, 0, 2.92552, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0899216, 0.025097, 0.381812, 0.0879366, 0.0076774
28014, 0, 2.92892, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0920049, 0.0373574, 0.375491, 0.0900193, 0.0199612
28023, 0, 3.22574, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0940296, 0.0490198, 0.367985, 0.0919863, 0.0322451
28034, 0, 3.27676, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0960303, 0.0596377, 0.358648, 0.0939533, 0.0429934
28044, 0, 3.05705, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0980912, 0.069489, 0.348368, 0.096036, 0.0537418
28054, 0, 3.05635, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.100174, 0.0788084, 0.337795, 0.0981187, 0.0644902
28064, 0, 3.06907, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.102262, 0.0871979, 0.326227, 0.100201, 0.0737031
28073, 0, 3.36131, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.10428, 0.0943571, 0.313302, 0.102168, 0.0813805
28084, 0, 3.12392, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.10634, 0.100676, 0.300064, 0.104251, 0.0890579
28094, 0, 3.40471, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.108343, 0.106465, 0.287226, 0.106218, 0.0967353
28104, 0, 3.16448, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.110394, 0.111385, 0.274086, 0.108301, 0.102877
28113, 0, 2.88798, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.11246, 0.115174, 0.260228, 0.110384, 0.107484
28124, 0, 3.08782, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.1146, 0.117647, 0.245459, 0.112582, 0.110555
28134, 0, 3.33363, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.116624, 0.119253, 0.230896, 0.114549, 0.113626
28144, 0, 3.33759, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.118601, 0.119766, 0.216123, 0.116516, 0.115161
28153, 0, 3.05031, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.120629, 0.119025, 0.200914, 0.118599, 0.115161
28164, 0, 2.99127, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.122673, 0.117503, 0.186335, 0.120681, 0.115161
28174, 0, 2.64429, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.124721, 0.115568, 0.173048, 0.122764, 0.115161
28184, 0, 3.06472, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.12677, 0.112903, 0.160251, 0.124847, 0.113626
28193, 0, 3.28952, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.128674, 0.109242, 0.14741, 0.126698, 0.110555
28204, 0, 2.9932, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.130592, 0.104986, 0.135372, 0.128665, 0.107484
28214, 0, 2.63475, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.132585, 0.0998559, 0.123489, 0.130748, 0.102877
28224, 0, 2.48373, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.134532, 0.0942156, 0.112502, 0.132715, 0.0982707
28234, 0, 2.8867, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.136462, 0.088343, 0.102845, 0.134682, 0.0936643
28243, 0, 2.81061, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.138242, 0.081839, 0.0935621, 0.136417, 0.0875224
28254, 0, 2.98872, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.140034, 0.0749905, 0.0851891, 0.138269, 0.0813805
