QGPIORecord, QRC v6.1.0, 23-12-2021 @ 01:40:52, Windows 10 Version 2009, 10.0.22000, x86_64
Time, trajectoryV, VoltA, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
22584, 0, 68.4769, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.303839, 0.0376758, -0.225311, 0.30153, 0.0644902
22594, 0, 67.7767, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306903, -0.00514746, -0.241164, 0.305001, 0.0214967
22604, 0, 67.2961, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.309629, -0.0451235, -0.250636, 0.308125, -0.0184258
22614, 0, 67.0173, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.311934, -0.0822078, -0.254993, 0.310786, -0.0568128
22624, 0, 66.5262, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.313858, -0.115879, -0.254383, 0.3131, -0.0921288
22634, 0, 66.2616, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315358, -0.145935, -0.249398, 0.314952, -0.124374
22644, 0, 65.2094, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.316622, -0.172224, -0.240803, 0.316687, -0.153548
22653, 0, 64.6322, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.317587, -0.194168, -0.228335, 0.318076, -0.178116
22664, 0, 64.0686, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.318233, -0.211445, -0.212224, 0.319117, -0.198077
22674, 0, 64.1495, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.318442, -0.224719, -0.194128, 0.31958, -0.214967
22684, 0, 63.8532, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.318301, -0.233854, -0.173985, 0.319696, -0.227251
22693, 0, 63.0586, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.317973, -0.238638, -0.151852, 0.319696, -0.234929
22704, 0, 62.2325, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.317515, -0.238926, -0.127962, 0.31958, -0.237999
22714, 0, 61.6907, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.316888, -0.234721, -0.102673, 0.319233, -0.236464
22724, 0, 61.8286, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315963, -0.226877, -0.0774955, 0.318423, -0.231858
22733, 0, 61.9145, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.314754, -0.215391, -0.0520584, 0.317266, -0.222645
22744, 0, 61.8947, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.31334, -0.200818, -0.0271491, 0.315877, -0.210361
22754, 0, 61.7367, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.311801, -0.182823, -0.00192787, 0.314373, -0.193471
22764, 0, 61.6422, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.310173, -0.161748, 0.0230051, 0.312753, -0.173509
22774, 0, 61.6716, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.30847, -0.137859, 0.0473413, 0.311018, -0.150477
22784, 0, 62.1301, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306641, -0.112074, 0.0698446, 0.309051, -0.125909
22794, 0, 62.5216, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.304737, -0.0850281, 0.0900572, 0.306968, -0.0998062
22804, 0, 62.7877, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.302838, -0.0570569, 0.108062, 0.304885, -0.0721676
22814, 0, 63.1705, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300965, -0.0282966, 0.124226, 0.302803, -0.0429934
22823, 0, 63.394, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299205, -5.52293e-05, 0.136727, 0.300836, -0.0153548
22834, 0, 63.6942, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297584, 0.0273972, 0.146004, 0.298984, 0.0122838
22844, 0, 64.6794, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295981, 0.0532167, 0.151574, 0.297017, 0.038387
22854, 0, 65.0232, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294546, 0.0770149, 0.15367, 0.295282, 0.0629547
22863, 0, 65.3532, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29332, 0.0986732, 0.152857, 0.293777, 0.0859869
22874, 0, 65.1254, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.292453, 0.117663, 0.148643, 0.292736, 0.105948
22884, 0, 65.6193, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.291855, 0.134248, 0.142143, 0.291926, 0.124374
22894, 0, 65.6033, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29143, 0.147989, 0.133091, 0.291232, 0.139729
22903, 0, 66.3797, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.291143, 0.15859, 0.121597, 0.290653, 0.152013
22914, 0, 66.966, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.290978, 0.165908, 0.10802, 0.290191, 0.161225
22924, 0, 67.2515, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.290978, 0.170656, 0.0939946, 0.289959, 0.168903
22934, 0, 67.1739, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.291222, 0.172857, 0.0793972, 0.290075, 0.173509
22943, 0, 67.5629, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.291623, 0.171741, 0.0629297, 0.290306, 0.173509
22953, 0, 67.9169, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.292132, 0.16803, 0.0462566, 0.290653, 0.171974
22964, 0, 68.5332, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.292669, 0.161624, 0.0292753, 0.291001, 0.167367
22974, 0, 68.2835, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293402, 0.152592, 0.0119671, 0.291695, 0.15969
22984, 0, 68.4158, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294249, 0.141587, -0.00459117, 0.292505, 0.150477
22993, 0, 67.8886, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295318, 0.128526, -0.0210309, 0.293662, 0.138193
23004, 0, 68.0279, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.296459, 0.113134, -0.0379132, 0.294819, 0.122838
23014, 0, 68.4522, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297545, 0.0957602, -0.0544114, 0.29586, 0.105948
23024, 0, 68.6124, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298605, 0.0760582, -0.0711491, 0.296902, 0.0859869
23033, 0, 68.1262, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299759, 0.0552199, -0.0861489, 0.298174, 0.0660257
23044, 0, 67.7434, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300989, 0.0334872, -0.0995992, 0.299563, 0.0445289
23054, 0, 67.481, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.302216, 0.0115735, -0.11074, 0.300951, 0.0230322
23064, 0, 67.1425, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.303426, -0.0107297, -0.120572, 0.30234, 0
23074, 0, 67.0179, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.304546, -0.0330737, -0.128763, 0.303613, -0.0230322
23084, 0, 66.8272, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.305541, -0.0545659, -0.134126, 0.30477, -0.0445289
23094, 0, 66.3146, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306473, -0.0751868, -0.137384, 0.305927, -0.0660257
23104, 0, 65.9547, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.307285, -0.0937237, -0.13697, 0.306968, -0.0844514
23114, 0, 65.5326, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.307966, -0.109989, -0.1335, 0.307894, -0.101342
23123, 0, 65.3651, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308456, -0.124045, -0.12775, 0.308588, -0.116697
23134, 0, 64.9239, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308798, -0.135338, -0.119289, 0.309166, -0.12898
23144, 0, 64.7298, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308941, -0.143551, -0.108158, 0.309514, -0.138193
23154, 0, 64.2938, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.30895, -0.149171, -0.0958181, 0.309745, -0.145871
23163, 0, 64.126, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308771, -0.151365, -0.0810121, 0.309745, -0.148942
23174, 0, 63.7385, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308466, -0.150818, -0.0654961, 0.309629, -0.150477
23184, 0, 63.6982, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308004, -0.148209, -0.0504445, 0.309282, -0.150477
23194, 0, 63.4655, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.307432, -0.143357, -0.0353021, 0.308819, -0.147406
23203, 0, 63.6022, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306708, -0.136796, -0.0208202, 0.308125, -0.1428
23214, 0, 63.5626, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.305876, -0.128205, -0.00614281, 0.307315, -0.135122
23224, 0, 63.3305, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.305027, -0.118571, 0.00700535, 0.306505, -0.127445
23234, 0, 63.1174, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.304183, -0.1073, 0.0200453, 0.305695, -0.116697
23243, 0, 63.5142, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.303221, -0.0946324, 0.0327406, 0.304654, -0.104413
23254, 0, 63.7957, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.302175, -0.0813918, 0.0439053, 0.303497, -0.0921288
23264, 0, 63.8962, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301112, -0.0674553, 0.0542058, 0.30234, -0.0783095
23274, 0, 64.0619, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300062, -0.0533096, 0.0630512, 0.301183, -0.0644902
23284, 0, 63.9883, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299089, -0.0385621, 0.0714174, 0.300141, -0.0491354
23293, 0, 64.192, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298156, -0.0235631, 0.0787931, 0.2991, -0.0337806
23304, 0, 64.4638, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297325, -0.00921457, 0.0838112, 0.298174, -0.0199612
23314, 0, 64.5293, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.296473, 0.00506427, 0.0881777, 0.297133, -0.00460644
23324, 0, 65.2152, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295639, 0.0178346, 0.0896444, 0.296092, 0.0076774
23333, 0, 65.1569, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294955, 0.0294608, 0.0894928, 0.295282, 0.0199612
23344, 0, 65.6171, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294326, 0.0402736, 0.0886947, 0.294472, 0.0322451
23354, 0, 65.5747, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293864, 0.0493246, 0.0856339, 0.293893, 0.041458
23364, 0, 65.7736, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293538, 0.0565168, 0.0806529, 0.29343, 0.0491354
23373, 0, 65.9753, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293331, 0.0618483, 0.0741773, 0.293083, 0.0552773
23384, 0, 66.1692, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293235, 0.0653845, 0.0666338, 0.292852, 0.0598837
23394, 0, 66.3359, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293242, 0.0672267, 0.0583939, 0.292736, 0.0629547
23404, 0, 66.4753, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293347, 0.0674868, 0.0497427, 0.292736, 0.0644902
23413, 0, 66.8428, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29347, 0.0668939, 0.0420243, 0.292736, 0.0660257
23424, 0, 66.9226, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293654, 0.065397, 0.0348096, 0.292852, 0.0660257
23434, 0, 66.9658, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293928, 0.0622314, 0.026559, 0.293083, 0.0629547
23444, 0, 66.6467, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294354, 0.0581687, 0.0186901, 0.293546, 0.0598837
23454, 0, 67.0575, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294753, 0.0536987, 0.0119649, 0.293893, 0.0568128
23463, 0, 66.9581, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295209, 0.0478962, 0.00442194, 0.294356, 0.0506709
23474, 0, 67.0754, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295679, 0.0412903, -0.0028068, 0.294819, 0.0445289
23484, 0, 66.8634, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.296205, 0.0343808, -0.00903893, 0.295397, 0.038387
23494, 0, 66.547, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.2968, 0.0275497, -0.0140165, 0.296092, 0.0322451
23503, 0, 66.7393, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297352, 0.0202544, -0.0189598, 0.29667, 0.0245677
23514, 0, 66.6677, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297883, 0.0127142, -0.0234745, 0.297249, 0.0168903
23524, 0, 66.5698, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298399, 0.00511344, -0.0273526, 0.297827, 0.00921288
23534, 0, 66.1351, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298967, -0.00236398, -0.0305427, 0.298521, 0.00153548
23543, 0, 66.4888, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299418, -0.00975526, -0.0331496, 0.298984, -0.00614192
23554, 0, 66.3526, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299822, -0.0170389, -0.0352463, 0.299447, -0.0138193
23564, 0, 66.1615, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300196, -0.0235164, -0.0357707, 0.29991, -0.0199612
23574, 0, 65.9264, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300553, -0.0293279, -0.0354074, 0.300373, -0.0261032
23583, 0, 65.6655, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300901, -0.0346551, -0.0347224, 0.300836, -0.0322451
23593, 0, 65.9703, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.30112, -0.0397886, -0.0341269, 0.301067, -0.038387
23604, 0, 65.7576, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301276, -0.0435158, -0.0314779, 0.301298, -0.041458
23614, 0, 65.53, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301417, -0.0468773, -0.029124, 0.30153, -0.0460644
23623, 0, 65.5468, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301473, -0.048799, -0.0250683, 0.301645, -0.0475999
23633, 0, 65.0131, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301565, -0.04967, -0.0205339, 0.301877, -0.0491354
23644, 0, 65.2641, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301537, -0.0493388, -0.0152595, 0.301877, -0.0491354
23654, 0, 65.0497, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301474, -0.0483019, -0.0102665, 0.301877, -0.0491354
23664, 0, 65.1426, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301346, -0.0470121, -0.00615438, 0.301761, -0.0491354
23673, 0, 64.9966, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301197, -0.0450779, -0.00198416, 0.301645, -0.0475999
23684, 0, 64.5424, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301103, -0.0420766, 0.00285044, 0.301645, -0.0445289
23694, 0, 64.9309, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300915, -0.0391871, 0.00628924, 0.301414, -0.0429934
23704, 0, 64.8682, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300698, -0.035934, 0.00958092, 0.301183, -0.0399225
23713, 0, 64.8194, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300476, -0.032527, 0.0124166, 0.300951, -0.0368515
23724, 0, 64.7644, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.30025, -0.0284384, 0.0158193, 0.30072, -0.0322451
23734, 0, 65.0096, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299959, -0.0239603, 0.0192101, 0.300373, -0.0276386
23744, 0, 65.0469, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299651, -0.0193025, 0.022258, 0.300026, -0.0230322
23753, 0, 64.8052, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299408, -0.0145611, 0.0248103, 0.299794, -0.0184258
23763, 0, 65.1168, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299129, -0.00989365, 0.0267961, 0.299447, -0.0138193
23774, 0, 64.919, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298907, -0.00531541, 0.0282782, 0.299216, -0.00921288
23784, 0, 64.975, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29871, -0.000850192, 0.0293323, 0.298984, -0.00460644
23794, 0, 65.0767, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298535, 0.00281371, 0.0289008, 0.298753, -0.00153548
23803, 0, 65.1816, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298363, 0.00650515, 0.0288181, 0.298521, 0.00307096
23814, 0, 65.6147, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298135, 0.00953744, 0.027907, 0.298174, 0.00614192
23824, 0, 65.5163, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297943, 0.0128101, 0.0278813, 0.297943, 0.0107484
23834, 0, 65.3816, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297831, 0.0157369, 0.0273829, 0.297827, 0.0138193
23843, 0, 65.8066, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297694, 0.0176984, 0.0255521, 0.297596, 0.0153548
23854, 0, 65.4365, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29768, 0.0190421, 0.0232086, 0.297596, 0.0168903
23864, 0, 65.8519, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297652, 0.0192862, 0.0197237, 0.29748, 0.0168903
23874, 0, 66.056, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297619, 0.0187726, 0.0160314, 0.297364, 0.0168903
23883, 0, 65.9636, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297641, 0.0178869, 0.0127755, 0.297364, 0.0168903
23894, 0, 66.0925, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297674, 0.0168984, 0.0102719, 0.297364, 0.0168903
23904, 0, 66.2319, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29771, 0.0153055, 0.00745431, 0.297364, 0.0153548
23914, 0, 66.0742, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297809, 0.0134044, 0.00483617, 0.29748, 0.0138193
23923, 0, 66.1367, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297924, 0.0113958, 0.00267922, 0.297596, 0.0122838
23933, 0, 66.4811, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297972, 0.00936003, 0.00107478, 0.297596, 0.0107484
23944, 0, 66.3144, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298067, 0.00675708, -0.00110776, 0.297711, 0.0076774
23954, 0, 66.0766, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298242, 0.00383309, -0.00338662, 0.297943, 0.00460644
23964, 0, 66.0602, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298442, 0.000750972, -0.00548906, 0.298174, 0.00153548
23973, 0, 66.325, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298581, -0.00242903, -0.00728077, 0.29829, -0.00153548
23984, 0, 66.0493, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298761, -0.00557176, -0.00867859, 0.298521, -0.00460644
23994, 0, 66.2882, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298885, -0.00867182, -0.00971418, 0.298637, -0.0076774
24004, 0, 65.9809, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299051, -0.0116525, -0.0104238, 0.298869, -0.0107484
24013, 0, 65.8922, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29923, -0.0145057, -0.0109089, 0.2991, -0.0138193
24024, 0, 66.0862, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299348, -0.0173058, -0.0112776, 0.299216, -0.0168903
24034, 0, 65.7216, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299498, -0.0193443, -0.0104215, 0.299447, -0.0184258
24044, 0, 65.8808, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299601, -0.0215118, -0.0101411, 0.299563, -0.0214967
24053, 0, 65.788, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299682, -0.023175, -0.00917325, 0.299678, -0.0230322
24064, 0, 65.9788, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29969, -0.0245246, -0.00794623, 0.299678, -0.0245677
24074, 0, 65.6378, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299738, -0.025638, -0.00672649, 0.299794, -0.0261032
24084, 0, 65.4997, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299792, -0.0259408, -0.0045609, 0.29991, -0.0261032
24093, 0, 65.6679, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299794, -0.0264007, -0.0032919, 0.29991, -0.0276386
24103, 0, 65.5925, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299775, -0.0264258, -0.00163218, 0.29991, -0.0276386
24114, 0, 65.5137, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29975, -0.0261687, 4.88611e-05, 0.29991, -0.0276386
24124, 0, 65.4363, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299727, -0.0257648, 0.00151147, 0.29991, -0.0276386
24133, 0, 65.3383, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299697, -0.0246424, 0.00378478, 0.29991, -0.0261032
24143, 0, 65.2577, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299676, -0.0236974, 0.00510456, 0.29991, -0.0261032
24154, 0, 65.1673, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299656, -0.02232, 0.0067753, 0.29991, -0.0245677
24164, 0, 65.0756, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299637, -0.0206622, 0.00842973, 0.29991, -0.0230322
24174, 0, 65.2849, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299558, -0.0189158, 0.00982967, 0.299794, -0.0214967
24183, 0, 65.2961, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299472, -0.0178623, 0.00974598, 0.299678, -0.0214967
24194, 0, 65.3128, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29938, -0.0167336, 0.00992116, 0.299563, -0.0199612
24204, 0, 65.0316, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299351, -0.0154716, 0.0102912, 0.299563, -0.0184258
24214, 0, 64.9805, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299341, -0.0140915, 0.010743, 0.299563, -0.0168903
24223, 0, 65.2237, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299275, -0.0126845, 0.0111761, 0.299447, -0.0153548
24233, 0, 65.2444, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29919, -0.0112828, 0.0115677, 0.299331, -0.0138193
24244, 0, 65.2749, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299098, -0.00989622, 0.0119224, 0.299216, -0.0122838
24254, 0, 65.309, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.299004, -0.0085253, 0.0122529, 0.2991, -0.0107484
24263, 0, 65.027, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298964, -0.00643475, 0.0137263, 0.2991, -0.0076774
24273, 0, 65.3083, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298895, -0.00518132, 0.0134239, 0.298984, -0.0076774
24284, 0, 65.07, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29888, -0.0039283, 0.0132103, 0.298984, -0.00614192
24294, 0, 65.3553, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298817, -0.00269861, 0.0130862, 0.298869, -0.00460644
24304, 0, 65.4178, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298736, -0.0014795, 0.0130711, 0.298753, -0.00307096
24313, 0, 65.5073, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298659, -0.000931851, 0.0120204, 0.298637, -0.00307096
24324, 0, 65.292, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29864, -0.000167753, 0.0116583, 0.298637, -0.00153548
24334, 0, 65.6176, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298582, 0.000106042, 0.010647, 0.298521, -0.00153548
24344, 0, 65.4062, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298566, 0.000741612, 0.0105569, 0.298521, 0
24353, 0, 65.4373, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298569, 0.00104845, 0.00992694, 0.298521, 0
24364, 0, 65.7688, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298516, 0.00104938, 0.00903628, 0.298406, 0
24374, 0, 65.5836, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298507, 0.000887059, 0.00814483, 0.298406, 0
