QGPIORecord, QRC v6.1.0, 23-12-2021 @ 01:37:00, Windows 10 Version 2009, 10.0.22000, x86_64
Time, trajectoryV, VoltA, P12, P13, P22, P23, P33, x1, x2, x3, y1, y2
33103, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33114, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33124, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33133, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33143, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33154, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33164, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33173, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33183, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33193, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33204, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33214, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33223, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33233, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33244, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33254, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33263, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33273, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33284, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33294, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33303, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33313, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33324, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33334, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33343, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33353, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33363, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33374, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33383, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33393, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33403, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33414, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33424, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33433, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33443, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33454, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33464, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33473, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33483, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33494, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33504, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33513, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33523, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33533, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33544, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33553, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33563, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33573, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33584, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33594, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33603, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33613, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33624, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33634, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33643, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33653, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33664, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33674, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33683, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33693, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33703, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33714, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33723, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33733, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33743, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33754, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33764, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33773, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33783, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33794, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33804, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33813, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33823, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33833, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33844, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33853, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33863, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
33873, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0, 0, 0, 0, 0
34224, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0280011, -0.222407, 0, 0, 0
34234, 0, 2.305, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0349674, -0.32866, 0.188935, 0, 0
34244, 0, 4.376, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0342778, -0.349681, 0.468132, 0.000462824, 0
34253, 0, 4.047, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0313899, -0.313821, 0.765186, 0.00161988, 0
34264, 0, 2.023, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0285792, -0.246834, 1.03062, 0.00335547, -0.00153548
34274, 0, 0.752, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0264023, -0.169874, 1.23685, 0.00485965, -0.00460644
34284, 0, 1.223, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0248435, -0.0991146, 1.37308, 0.00566959, -0.0107484
34294, 0, 4.282, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0239797, -0.0424546, 1.44574, 0.00613242, -0.0153548
34304, 0, 7.905, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0243397, -0.00369045, 1.46565, 0.00740518, -0.0214967
34314, 0, 9.788, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0261912, 0.0180653, 1.44802, 0.00995071, -0.0276386
34324, 0, 10.729, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0296019, 0.0259723, 1.40729, 0.0140004, -0.0337806
34334, 0, 10.588, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0344326, 0.022657, 1.35292, 0.0194386, -0.0429934
34344, 0, 10.823, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.04009, 0.0119848, 1.29445, 0.0254553, -0.0522063
34354, 0, 11.435, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0461928, -0.00343159, 1.23696, 0.0318191, -0.0629547
34364, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0525856, -0.0215136, 1.18334, 0.0385301, -0.0752385
34374, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0591986, -0.0400814, 1.13585, 0.0455882, -0.0875224
34384, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0660847, -0.0582866, 1.09375, 0.053109, -0.101342
34394, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0730761, -0.075281, 1.05674, 0.0607456, -0.115161
34404, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0800738, -0.0914604, 1.02262, 0.0683822, -0.130516
34414, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0870521, -0.106739, 0.990706, 0.0760188, -0.145871
34424, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.0941404, -0.121087, 0.960236, 0.0838868, -0.161225
34434, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.101187, -0.134063, 0.931571, 0.0916391, -0.175045
34444, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.108292, -0.146671, 0.902391, 0.0995071, -0.1904
34454, 0, 12, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.115363, -0.159214, 0.872385, 0.107259, -0.205754
34464, 0, 10.776, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.122486, -0.171137, 0.842649, 0.115127, -0.219574
34475, 0, 10.07, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.129491, -0.182109, 0.813812, 0.122764, -0.231858
34484, 0, 8.988, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.136199, -0.192689, 0.785065, 0.129938, -0.244141
34494, 0, 8.894, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.142407, -0.202776, 0.75723, 0.136417, -0.25489
34504, 0, 9.411, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.14818, -0.212812, 0.729888, 0.142434, -0.265638
34514, 0, 9.505, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.153722, -0.222237, 0.704148, 0.148335, -0.274851
34524, 0, 8.705, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.15924, -0.231095, 0.679493, 0.154352, -0.284064
34534, 0, 7.952, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.164528, -0.23829, 0.657747, 0.160021, -0.290206
34544, 0, 7.2, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.169596, -0.244319, 0.637499, 0.16546, -0.296348
34554, 0, 7.152, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.174382, -0.249043, 0.61891, 0.170551, -0.300954
34564, 0, 6.635, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.179056, -0.252222, 0.602028, 0.175642, -0.304025
34574, 0, 5.552, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.183598, -0.252373, 0.589, 0.180617, -0.30249
34584, 0, 4.611, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.187819, -0.249899, 0.578408, 0.18513, -0.299419
34594, 0, 4.423, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.191773, -0.243834, 0.571483, 0.189411, -0.291741
34604, 0, 3.811, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.19549, -0.234138, 0.567481, 0.19346, -0.280993
34614, 0, 2.823, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.198966, -0.219551, 0.567935, 0.197279, -0.264103
34624, 0, 2.588, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.202025, -0.200688, 0.570996, 0.200518, -0.244141
34634, 0, 2.588, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.204674, -0.17749, 0.576493, 0.203295, -0.219574
34644, 0, 2.635, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.207058, -0.150525, 0.583051, 0.205841, -0.191935
34654, 0, 2.352, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.209353, -0.119489, 0.590931, 0.208386, -0.15969
34664, 0, 1.552, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.211503, -0.0849153, 0.598983, 0.210701, -0.124374
34674, 0, 1.317, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.213559, -0.0472329, 0.606508, 0.212899, -0.0859869
34684, 0, 0.894, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.215411, -0.00686892, 0.613173, 0.21475, -0.0445289
34694, 0, 1.176, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.21703, 0.0351915, 0.617854, 0.216254, -0.00153548
34704, 0, 1.647, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.21846, 0.0789802, 0.621418, 0.217527, 0.0445289
34714, 0, 2.117, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.219913, 0.12415, 0.62355, 0.218916, 0.0921288
34724, 0, 1.882, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.221482, 0.169171, 0.621924, 0.22042, 0.138193
34734, 0, 1.741, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.222989, 0.214098, 0.617818, 0.221693, 0.185793
34744, 0, 2.494, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.224522, 0.25719, 0.609006, 0.222965, 0.230322
34754, 0, 2.964, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.226113, 0.297207, 0.594739, 0.224238, 0.27178
34764, 0, 3.576, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.227756, 0.334079, 0.576475, 0.225511, 0.311703
34774, 0, 4.376, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.229583, 0.366756, 0.553425, 0.227015, 0.347019
34784, 0, 4.8, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.231699, 0.394658, 0.525691, 0.228866, 0.377728
34794, 0, 4.894, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.234058, 0.418161, 0.495021, 0.230949, 0.405367
34804, 0, 5.27, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.236715, 0.43643, 0.460539, 0.233379, 0.426864
34813, 0, 5.317, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.239612, 0.449533, 0.423228, 0.23604, 0.443754
34824, 0, 5.6, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.242646, 0.458275, 0.38517, 0.238817, 0.457573
34834, 0, 6.07, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.245798, 0.461352, 0.344301, 0.24171, 0.463715
34844, 0, 6.588, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.249103, 0.459834, 0.303125, 0.244834, 0.466786
34854, 0, 6.776, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.252632, 0.45407, 0.262086, 0.248305, 0.465251
34864, 0, 6.541, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.256356, 0.443603, 0.220174, 0.252008, 0.457573
34874, 0, 6.447, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.260131, 0.428594, 0.177923, 0.25571, 0.445289
34884, 0, 6.729, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.263902, 0.409173, 0.135732, 0.259413, 0.428399
34894, 0, 6.729, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.267767, 0.386243, 0.0950399, 0.263347, 0.408438
34904, 0, 6.87, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.271646, 0.359071, 0.0542127, 0.267281, 0.382335
34914, 0, 6.682, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.275491, 0.329022, 0.0157008, 0.271215, 0.354696
34924, 0, 6.635, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.279368, 0.295208, -0.0226679, 0.275265, 0.320915
34934, 0, 6.164, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.283284, 0.258867, -0.0588477, 0.27943, 0.285599
34945, 0, 5.552, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.28705, 0.220138, -0.0929997, 0.283364, 0.247212
34954, 0, 5.317, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.290787, 0.179852, -0.12425, 0.287414, 0.20729
34964, 0, 4.988, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294335, 0.139132, -0.151274, 0.291232, 0.167367
34974, 0, 4.517, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.29772, 0.0974268, -0.176012, 0.294935, 0.124374
34984, 0, 3.952, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300993, 0.0569066, -0.19532, 0.298637, 0.0844514
34994, 0, 2.964, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.303987, 0.017705, -0.210203, 0.301993, 0.0445289
35004, 0, 2.305, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306712, -0.0195915, -0.220628, 0.305117, 0.00614192
35014, 0, 2.164, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.30904, -0.0540999, -0.225906, 0.307778, -0.0291741
35024, 0, 1.411, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.311068, -0.0858626, -0.227253, 0.310208, -0.0629547
35034, 0, 1.27, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.312693, -0.113823, -0.223538, 0.312175, -0.0921288
35044, 0, 0.8, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.314029, -0.138532, -0.216839, 0.31391, -0.119767
35054, 0, 0.094, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315049, -0.159279, -0.206456, 0.315299, -0.1428
35064, 0, -0.329, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315686, -0.176326, -0.193447, 0.316224, -0.162761
35074, 0, -0.423, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.316059, -0.189892, -0.178648, 0.316919, -0.179651
35084, 0, -0.988, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.316202, -0.199519, -0.161554, 0.317382, -0.191935
35094, 0, -1.552, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.316063, -0.204927, -0.142052, 0.317497, -0.199612
35103, 0, -1.835, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315767, -0.206546, -0.121416, 0.317497, -0.204219
35113, 0, -2.541, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.315226, -0.204196, -0.0994054, 0.31715, -0.204219
35124, 0, -2.682, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.314483, -0.198399, -0.0770831, 0.316572, -0.201148
35134, 0, -2.964, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.313559, -0.189583, -0.0550711, 0.315762, -0.195006
35144, 0, -3.152, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.312517, -0.177337, -0.0324711, 0.314836, -0.184258
35153, 0, -3.529, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.311254, -0.162066, -0.00989029, 0.313563, -0.170438
35164, 0, -3.2, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.309867, -0.144002, 0.0124091, 0.312175, -0.153548
35174, 0, -3.011, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.308324, -0.123334, 0.0343621, 0.310555, -0.133587
35184, 0, -3.247, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.306753, -0.100751, 0.05491, 0.308935, -0.11209
35194, 0, -3.105, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.305146, -0.0774795, 0.0724263, 0.307199, -0.0905933
35204, 0, -2.776, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.303482, -0.0530617, 0.0886335, 0.305348, -0.0660257
35214, 0, -2.352, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.301827, -0.0282889, 0.102558, 0.303497, -0.041458
35224, 0, -2.023, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.300269, -0.00365683, 0.113898, 0.301761, -0.0168903
35234, 0, -1.835, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.298836, 0.0205547, 0.122773, 0.300141, 0.0076774
35244, 0, -1.647, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.297478, 0.0434975, 0.128387, 0.298521, 0.0307096
35254, 0, -1.082, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.296242, 0.0646431, 0.130664, 0.297017, 0.0522063
35264, 0, -0.658, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.295201, 0.0837734, 0.129976, 0.295744, 0.0721676
35274, 0, -0.47, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.294311, 0.100807, 0.126883, 0.294587, 0.0905933
35283, 0, 0, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293689, 0.115207, 0.120857, 0.293777, 0.105948
35294, 0, -0.047, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293244, 0.126541, 0.111828, 0.293083, 0.118232
35304, 0, 0.329, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.293061, 0.135331, 0.101247, 0.292736, 0.12898
35314, 0, 0.235, 0, 0, 4.57026e-06, 1.09549e-05, 5.81861e-05, 0.292975, 0.141274, 0.0889683, 0.292389, 0.136658
