QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:24:21, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
21651, 0, 0, 0, 0, -4.52656, 0, 0, 0.251411, -0.25141, 8.37585e-06, 2.2471e-05, 0.000862715
21661, 8.80935, 8.53406, 0.363386, 0.01, -4.52656, 0, 0, 0.251411, -0.251411, 8.37585e-06, 2.08616e-07, 0.000862715
21670, 9.6062, 9.35102, 0.336842, 0.02, -4.52656, 0, 0, 0.240277, -0.240351, 8.37585e-06, -0.00749944, 0.000862715
21681, 6.61206, 6.51119, 0.331588, 0.03, -4.47396, 5.25235, 5.22781, 0.238173, -0.238162, 8.37585e-06, 0.0011908, 0.000862715
21691, 3.24629, 2.98537, 0.362996, 0.04, -4.36176, 11.1954, 11.5425, 0.251411, -0.251248, 8.37585e-06, 0.016565, 0.000862715
21701, 2.47745, 1.93077, 0.368899, 0.05, -4.23203, 12.3034, 12.9906, 0.253768, -0.253708, 8.37585e-06, 0.00615004, 0.000862715
21711, 4.12947, 3.16767, 0.336895, 0.06, -4.12685, 9.08467, 10.119, 0.240277, -0.240373, 8.37585e-06, -0.00974168, 0.000862715
21721, 6.47102, 5.54719, 0.336589, 0.07, -4.06023, 6.33227, 7.05456, 0.240277, -0.240245, 8.37585e-06, 0.00327343, 0.000862715
21731, 8.24473, 7.752, 0.34168, 0.08, -4.01114, 4.90173, 4.89471, 0.242421, -0.242366, 8.37585e-06, 0.00554141, 0.000862715
21741, 6.87488, 7.79325, 0.336634, 0.09, -3.95153, 7.35259, 5.60999, 0.240277, -0.240264, 8.37585e-06, 0.00132769, 0.000862715
21751, 4.71899, 5.94974, 0.336586, 0.1, -3.86388, 10.5117, 8.7621, 0.240277, -0.240244, 8.37585e-06, 0.00337937, 0.000862715
21761, 3.92928, 4.06449, 0.34168, 0.11, -3.74817, 11.6022, 11.5916, 0.242421, -0.242366, 8.37585e-06, 0.00554243, 0.000862715
21771, 4.64516, 3.66461, 0.341728, 0.12, -3.62896, 10.5047, 11.9002, 0.242421, -0.242387, 8.37585e-06, 0.00347114, 0.000862715
21781, 6.57792, 5.06851, 0.341729, 0.13, -3.53079, 8.06436, 9.828, 0.242421, -0.242387, 8.37585e-06, 0.00345132, 0.000862715
21791, 6.84321, 6.19657, 0.31717, 0.14, -3.45365, 7.36311, 7.71724, 0.232086, -0.232154, 8.37585e-06, -0.00688323, 0.000862715
21800, 6.40485, 6.56628, 0.321669, 0.15, -3.37651, 8.41498, 7.6962, 0.234079, -0.234029, 8.37585e-06, 0.0050966, 0.000862715
21811, 4.63759, 5.19555, 0.298854, 0.16, -3.28885, 10.1506, 9.11973, 0.22446, -0.224523, 8.37585e-06, -0.00635177, 0.000862715
21821, 3.90852, 4.36691, 0.298636, 0.17, -3.18717, 10.8764, 10.1716, 0.22446, -0.224432, 8.37585e-06, 0.00292628, 0.000862715
21831, 4.9041, 4.32373, 0.303047, 0.18, -3.08199, 9.46685, 10.1716, 0.226317, -0.226269, 8.37585e-06, 0.00487182, 0.000862715
21840, 4.80811, 4.41185, 0.277707, 0.19, -2.99082, 8.77262, 9.12324, 0.215637, -0.215711, 8.37585e-06, -0.00760207, 0.000862715
21851, 4.86501, 4.68866, 0.281519, 0.2, -2.90317, 8.75859, 8.7621, 0.217343, -0.2173, 8.37585e-06, 0.00440842, 0.000862715
21861, 3.79383, 4.19575, 0.261934, 0.21, -2.81902, 9.46685, 8.7656, 0.209086, -0.209139, 8.37585e-06, -0.00539805, 0.000862715
21871, 3.34131, 3.57383, 0.25071, 0.22, -2.72786, 9.44231, 9.08818, 0.204442, -0.204462, 8.37585e-06, -0.00207785, 0.000862715
21881, 3.35262, 3.61813, 0.250602, 0.23, -2.6402, 9.12324, 8.77612, 0.204442, -0.204418, 8.37585e-06, 0.00248672, 0.000862715
21891, 3.98566, 4.00152, 0.250601, 0.24, -2.55605, 8.08189, 8.08189, 0.204442, -0.204417, 8.37585e-06, 0.0025304, 0.000862715
21901, 4.51089, 3.9676, 0.250601, 0.25, -2.47541, 7.34558, 8.04332, 0.204442, -0.204417, 8.37585e-06, 0.00253083, 0.000862715
21911, 3.35003, 3.29351, 0.236666, 0.26, -2.39126, 8.41498, 8.41498, 0.198578, -0.198611, 8.37585e-06, -0.00333314, 0.000862715
21921, 2.4979, 3.0064, 0.220257, 0.27, -2.31061, 8.77963, 8.07838, 0.19173, -0.191774, 8.37585e-06, -0.00451446, 0.000862715
21931, 2.57337, 2.89905, 0.210893, 0.28, -2.23348, 8.05734, 7.6962, 0.187855, -0.187872, 8.37585e-06, -0.00171593, 0.000862715
21941, 3.18629, 2.98161, 0.210804, 0.29, -2.16335, 7.01599, 7.36661, 0.187855, -0.187835, 8.37585e-06, 0.00209211, 0.000862715
21951, 3.38743, 3.39977, 0.210803, 0.3, -2.09323, 6.66186, 6.66186, 0.187855, -0.187835, 8.37585e-06, 0.00212856, 0.000862715
21961, 3.07408, 3.08966, 0.199124, 0.31, -2.02661, 6.65485, 6.66186, 0.182941, -0.182968, 8.37585e-06, -0.00278567, 0.000862715
21970, 2.37993, 2.69092, 0.185294, 0.32, -1.95999, 7.00197, 6.65134, 0.177169, -0.177206, 8.37585e-06, -0.00380822, 0.000862715
21981, 2.53771, 2.61223, 0.187831, 0.33, -1.89337, 6.65485, 6.65485, 0.178292, -0.178263, 8.37585e-06, 0.00293884, 0.000862715
21991, 2.68443, 3.02216, 0.187856, 0.34, -1.83376, 6.31474, 5.96412, 0.178292, -0.178273, 8.37585e-06, 0.00190714, 0.000862715
22001, 2.63263, 2.749, 0.177389, 0.35, -1.77416, 5.96061, 5.9536, 0.173888, -0.173912, 8.37585e-06, -0.00250697, 0.000862715
22010, 3.10624, 2.66015, 0.177289, 0.36, -1.71455, 5.26988, 5.96762, 0.173888, -0.173871, 8.37585e-06, 0.00174931, 0.000862715
22021, 2.60682, 2.62624, 0.167359, 0.37, -1.65845, 5.60999, 5.60999, 0.169709, -0.169733, 8.37585e-06, -0.00238833, 0.000862715
22031, 2.26199, 2.55901, 0.167264, 0.38, -1.60235, 5.95009, 5.60297, 0.169709, -0.169693, 8.37585e-06, 0.00165017, 0.000862715
22041, 2.36049, 2.69623, 0.164859, 0.39, -1.54976, 5.60999, 5.26287, 0.168698, -0.168691, 8.37585e-06, 0.000677496, 0.000862715
22051, 2.16653, 2.55393, 0.148833, 0.4, -1.50067, 5.26638, 4.91575, 0.161964, -0.162014, 8.37585e-06, -0.00507872, 0.000862715
22061, 2.51213, 2.38804, 0.155368, 0.41, -1.44808, 4.90874, 5.25936, 0.164778, -0.164737, 8.37585e-06, 0.00425281, 0.000862715
22071, 2.61699, 2.44294, 0.148742, 0.42, -1.39899, 4.54409, 4.89471, 0.161964, -0.161976, 8.37585e-06, -0.0012189, 0.000862715
22081, 2.10615, 2.1765, 0.140133, 0.43, -1.3499, 4.91575, 4.91224, 0.158368, -0.158389, 8.37585e-06, -0.00212055, 0.000862715
22091, 2.07308, 2.13675, 0.142149, 0.44, -1.30082, 4.90874, 4.91224, 0.159251, -0.159229, 8.37585e-06, 0.0022634, 0.000862715
22100, 1.75493, 2.10008, 0.131922, 0.45, -1.25523, 4.89822, 4.5476, 0.154939, -0.154967, 8.37585e-06, -0.00286794, 0.000862715
22111, 2.18734, 2.01769, 0.131824, 0.46, -1.21316, 4.20749, 4.55811, 0.154939, -0.154927, 8.37585e-06, 0.0012911, 0.000862715
22121, 2.01164, 2.34966, 0.125956, 0.47, -1.17108, 4.2145, 3.85687, 0.152471, -0.152482, 8.37585e-06, -0.00113782, 0.000862715
22131, 1.92316, 2.02649, 0.123989, 0.48, -1.12901, 4.20048, 4.20749, 0.151666, -0.151662, 8.37585e-06, 0.000444204, 0.000862715
22140, 1.90825, 2.01475, 0.125881, 0.49, -1.08693, 4.20398, 4.20398, 0.152471, -0.15245, 8.37585e-06, 0.00204843, 0.000862715
22151, 1.91455, 1.74753, 0.116556, 0.5, -1.04486, 3.84985, 4.20048, 0.148539, -0.148565, 8.37585e-06, -0.00265275, 0.000862715
22161, 1.57629, 1.91614, 0.116467, 0.51, -1.00629, 4.21801, 3.86738, 0.148539, -0.148528, 8.37585e-06, 0.00113955, 0.000862715
22171, 1.7341, 1.84034, 0.114659, 0.52, -0.967723, 3.85336, 3.85336, 0.147779, -0.147775, 8.37585e-06, 0.000415564, 0.000862715
22181, 1.96182, 2.0594, 0.114642, 0.53, -0.93266, 3.50624, 3.50624, 0.147779, -0.147767, 8.37585e-06, 0.00115065, 0.000862715
22191, 1.6771, 2.05517, 0.114641, 0.54, -0.897598, 3.85687, 3.50624, 0.147779, -0.147767, 8.37585e-06, 0.0011577, 0.000862715
22201, 1.73706, 1.88582, 0.10761, 0.55, -0.862535, 3.50624, 3.50624, 0.14482, -0.144837, 8.37585e-06, -0.00180109, 0.000862715
22211, 1.5457, 1.43314, 0.100808, 0.56, -0.823967, 3.49923, 3.84284, 0.141986, -0.142004, 8.37585e-06, -0.00177518, 0.000862715
22221, 1.51493, 1.61743, 0.1024, 0.57, -0.788904, 3.51325, 3.52027, 0.142683, -0.142667, 8.37585e-06, 0.00168777, 0.000862715
22231, 1.98809, 2.07865, 0.100759, 0.58, -0.760854, 2.80499, 2.80499, 0.141986, -0.141983, 8.37585e-06, 0.000343457, 0.000862715
