QGPIORecord, QRC v6.1.0, 20-12-2021 @ 23:41:29, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
23241, 0, 0, 0, 0, -4.46695, 0, 0, 0.251411, -0.251411, 7.74893e-06, 0, 0.000100796
23250, 7.34113, 7.11171, 0.302821, 0.01, -4.46695, 0, 0, 0.251411, -0.251411, 7.74894e-06, 0, 0.000100796
23261, 8.32563, 8.10296, 0.293921, 0.02, -4.46695, 0, 0, 0.24683, -0.24696, 7.74893e-06, -0.00155233, 0.000100796
23271, 6.21324, 5.83756, 0.297345, 0.03, -4.42137, 4.20048, 4.53006, 0.249098, -0.248672, 7.74894e-06, 0.0050772, 0.000100796
23281, 3.00529, 2.69282, 0.301863, 0.04, -4.3267, 9.13376, 9.48088, 0.251411, -0.250931, 7.74893e-06, 0.00571182, 0.000100796
23290, 1.70533, 0.841951, 0.281836, 0.05, -4.2145, 10.1541, 11.2059, 0.240277, -0.240918, 7.74894e-06, -0.00763533, 0.000100796
23301, 2.50045, 1.46533, 0.254612, 0.06, -4.12685, 8.07137, 9.12675, 0.226317, -0.227306, 7.74893e-06, -0.0117826, 0.000100796
23311, 5.85273, 4.85867, 0.27795, 0.07, -4.07075, 4.53006, 5.21729, 0.240277, -0.238975, 7.74894e-06, 0.0155175, 0.000100796
23321, 7.59476, 7.27119, 0.283797, 0.08, -4.0427, 3.16614, 2.82252, 0.242421, -0.241898, 7.74893e-06, 0.00622515, 0.000100796
23331, 6.82787, 6.60085, 0.280351, 0.09, -3.99712, 4.90874, 4.55811, 0.240277, -0.240175, 7.74894e-06, 0.00121696, 0.000100796
23341, 4.48235, 4.66088, 0.280067, 0.1, -3.92348, 8.41849, 7.71724, 0.240277, -0.240034, 7.74893e-06, 0.00290564, 0.000100796
23351, 2.91416, 3.23913, 0.283971, 0.11, -3.8218, 10.5082, 9.79995, 0.242421, -0.241985, 7.74894e-06, 0.00518794, 0.000100796
23361, 3.12479, 2.98458, 0.280365, 0.12, -3.72714, 9.82449, 9.81748, 0.240277, -0.240182, 7.74893e-06, 0.00113165, 0.000100796
23371, 4.64603, 4.16845, 0.268712, 0.13, -3.64649, 7.35259, 7.71373, 0.234079, -0.234356, 7.74894e-06, -0.00329992, 0.000100796
23380, 6.12024, 5.28899, 0.267753, 0.14, -3.58338, 5.60999, 6.31124, 0.234079, -0.233877, 7.74893e-06, 0.00241019, 0.000100796
23391, 5.79632, 5.43718, 0.264024, 0.15, -3.52027, 6.31124, 6.31124, 0.232086, -0.232012, 7.74894e-06, 0.000887409, 0.000100796
23401, 4.50828, 4.7452, 0.271084, 0.16, -3.44664, 8.41147, 7.70321, 0.236107, -0.235542, 7.74893e-06, 0.00673571, 0.000100796
23411, 3.1218, 3.49116, 0.237285, 0.17, -3.36249, 9.08818, 8.38342, 0.217343, -0.218643, 7.74894e-06, -0.0154886, 0.000100796
23420, 3.71811, 3.59621, 0.250948, 0.18, -3.27834, 8.44654, 8.46056, 0.226317, -0.225474, 7.74893e-06, 0.0100475, 0.000100796
23431, 4.50476, 4.08942, 0.252072, 0.19, -3.2012, 7.3596, 7.71373, 0.226317, -0.226036, 7.74894e-06, 0.00335266, 0.000100796
23441, 4.34961, 4.17654, 0.232596, 0.2, -3.12757, 7.00898, 6.99846, 0.215637, -0.216298, 7.74893e-06, -0.00787824, 0.000100796
23451, 3.5474, 3.93081, 0.23412, 0.21, -3.05394, 8.06436, 7.37012, 0.217343, -0.21706, 7.74894e-06, 0.0033707, 0.000100796
23461, 2.84454, 3.07046, 0.222046, 0.22, -2.97329, 8.41849, 8.06786, 0.210684, -0.211023, 7.74893e-06, -0.00403437, 0.000100796
23471, 2.81176, 3.0831, 0.218125, 0.23, -2.89616, 8.06436, 7.70672, 0.209086, -0.209062, 7.74894e-06, 0.000283852, 0.000100796
23481, 3.54019, 3.2807, 0.22073, 0.24, -2.82252, 6.99495, 7.34558, 0.210684, -0.210365, 7.74893e-06, 0.0038031, 0.000100796
23491, 3.48895, 3.45296, 0.209508, 0.25, -2.75591, 6.66887, 6.67238, 0.204442, -0.204754, 7.74894e-06, -0.00371583, 0.000100796
23501, 2.88936, 3.14479, 0.197841, 0.26, -2.68929, 7.01248, 6.66186, 0.198578, -0.198921, 7.74893e-06, -0.00408073, 0.000100796
23511, 2.79105, 2.82224, 0.199506, 0.27, -2.61916, 7.0195, 7.01599, 0.20001, -0.199753, 7.74894e-06, 0.00306837, 0.000100796
23521, 2.62861, 2.65863, 0.197018, 0.28, -2.54904, 6.98794, 6.98794, 0.198578, -0.198509, 7.74893e-06, 0.00082013, 0.000100796
23531, 2.74859, 3.04516, 0.196814, 0.29, -2.48593, 6.66537, 6.31124, 0.198578, -0.198407, 7.74894e-06, 0.00203902, 0.000100796
23541, 2.97232, 2.75645, 0.186685, 0.3, -2.42632, 5.96412, 6.31825, 0.193059, -0.193343, 7.74893e-06, -0.00337978, 0.000100796
23550, 2.68365, 2.70368, 0.176318, 0.31, -2.36321, 5.96061, 5.96061, 0.187855, -0.188159, 7.74894e-06, -0.00362043, 0.000100796
