QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:15:31, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, y, x, P, nu, S
36841, 0.347881, 0.262354, 0.00240832, 2.02, 2.25802, 0, 0.350624, 0.10133, -0.101003, 2.63295e-07, 0.0003374, 8.73055e-06
36851, 0.0755663, 0.496454, 0.00235219, 2.03, 2.25802, 0.350624, 0, 0.101002, -0.10098, 2.63295e-07, 2.22549e-05, 8.73055e-06
36860, 0.318836, 0.505107, 0.00232367, 2.04, 2.25802, 0, 0, 0.10133, -0.100968, 2.63295e-07, 0.000373803, 8.73055e-06
36871, 0.327392, 0.513684, 0.00229669, 2.05, 2.25802, 0, 0, 0.10133, -0.100957, 2.63295e-07, 0.000385404, 8.73055e-06
36881, 0.335281, 0.521611, 0.00224662, 2.06, 2.25802, 0, 0, 0.101002, -0.100936, 2.63295e-07, 6.76587e-05, 8.73055e-06
36891, 0.3407, 0.255405, 0.00210282, 2.07, 2.26153, 0, 0.350624, 0.0997103, -0.100876, 2.63295e-07, -0.00120332, 8.73055e-06
36900, 0.0675774, 0.488684, 0.0020633, 2.08, 2.26153, 0.350624, 0, 0.101002, -0.10086, 2.63295e-07, 0.000146493, 8.73055e-06
36911, 0.310082, 0.496561, 0.00205048, 2.09, 2.26153, 0, 0, 0.10133, -0.100854, 2.63295e-07, 0.000491284, 8.73055e-06
36921, 0.317916, 0.504403, 0.00203835, 2.1, 2.26153, 0, 0, 0.10133, -0.100849, 2.63295e-07, 0.000496499, 8.73055e-06
36931, 0.325122, 0.511637, 0.00200234, 2.11, 2.26153, 0, 0, 0.101002, -0.100834, 2.63295e-07, 0.000172712, 8.73055e-06
36941, 0.332829, 0.247617, 0.00199285, 2.12, 2.26503, 0, 0.350624, 0.10133, -0.10083, 2.63295e-07, 0.000516072, 8.73055e-06
36951, 0.339914, 0.4806, 0.0019593, 2.13, 2.26503, 0, 0, 0.101002, -0.100816, 2.63295e-07, 0.000191219, 8.73055e-06
36961, 0.0692169, 0.487621, 0.00192758, 2.14, 2.26503, 0.347118, 0, 0.101002, -0.100803, 2.63295e-07, 0.000204861, 8.73055e-06
36971, 0.309017, 0.495134, 0.00192214, 2.15, 2.26503, 0, 0, 0.10133, -0.100801, 2.63295e-07, 0.000546478, 8.73055e-06
36981, 0.315915, 0.502055, 0.00189244, 2.16, 2.26503, 0, 0, 0.101002, -0.100789, 2.63295e-07, 0.000219971, 8.73055e-06
36990, 0.32393, 0.510054, 0.00191365, 2.17, 2.26503, 0, 0, 0.101661, -0.100797, 2.63295e-07, 0.000891902, 8.73055e-06
37001, 0.328468, 0.245671, 0.00178796, 2.18, 2.26854, 0, 0.347118, 0.0997103, -0.100745, 2.63295e-07, -0.00106791, 8.73055e-06
37011, 0.335012, 0.475845, 0.00176556, 2.19, 2.26854, 0, 0, 0.101002, -0.100736, 2.63295e-07, 0.000274539, 8.73055e-06
37021, 0.342092, 0.482922, 0.00176892, 2.2, 2.26854, 0, 0, 0.10133, -0.100737, 2.63295e-07, 0.000612371, 8.73055e-06
37030, 0.0680855, 0.489431, 0.00174755, 2.21, 2.26854, 0.350624, 0, 0.101002, -0.100728, 2.63295e-07, 0.00028228, 8.73055e-06
37041, 0.309755, 0.49646, 0.00175189, 2.22, 2.26854, 0, 0, 0.10133, -0.10073, 2.63295e-07, 0.000619695, 8.73055e-06
37051, 0.316799, 0.503501, 0.00175602, 2.23, 2.26854, 0, 0, 0.10133, -0.100732, 2.63295e-07, 0.000617921, 8.73055e-06
37061, 0.323258, 0.509975, 0.00173535, 2.24, 2.26854, 0, 0, 0.101002, -0.100723, 2.63295e-07, 0.000287525, 8.73055e-06
37070, 0.330258, 0.245238, 0.00174038, 2.25, 2.27204, 0, 0.350624, 0.10133, -0.100725, 2.63295e-07, 0.000624649, 8.73055e-06
37081, 0.334916, 0.475838, 0.00164795, 2.26, 2.27204, 0, 0, 0.10003, -0.100687, 2.63295e-07, -0.0006781, 8.73055e-06
37091, 0.063395, 0.482022, 0.00163316, 2.27, 2.27204, 0.347118, 0, 0.101002, -0.10068, 2.63295e-07, 0.000331476, 8.73055e-06
37101, 0.303016, 0.489325, 0.00166848, 2.28, 2.27204, 0, 0, 0.101661, -0.100695, 2.63295e-07, 0.000997342, 8.73055e-06
37110, 0.307483, 0.493859, 0.00157996, 2.29, 2.27204, 0, 0, 0.10003, -0.100658, 2.63295e-07, -0.000648864, 8.73055e-06
37121, 0.311716, 0.498156, 0.00149626, 2.3, 2.27204, 0, 0, 0.10003, -0.100623, 2.63295e-07, -0.000612862, 8.73055e-06
37131, 0.315728, 0.502228, 0.00141712, 2.31, 2.27204, 0, 0, 0.10003, -0.10059, 2.63295e-07, -0.000578828, 8.73055e-06
37141, 0.321291, 0.507792, 0.00141488, 2.32, 2.27204, 0, 0, 0.101002, -0.10059, 2.63295e-07, 0.000425346, 8.73055e-06
37151, 0.327443, 0.242194, 0.00143732, 2.33, 2.27555, 0, 0.350624, 0.10133, -0.100599, 2.63295e-07, 0.000754975, 8.73055e-06
37160, 0.330721, 0.471419, 0.00133753, 2.34, 2.27555, 0, 0, 0.0997103, -0.100557, 2.63295e-07, -0.000874206, 8.73055e-06
37171, 0.0566184, 0.475064, 0.001267, 2.35, 2.27555, 0.347118, 0, 0.10003, -0.100528, 2.63295e-07, -0.000514276, 8.73055e-06
37181, 0.292315, 0.47852, 0.00120031, 2.36, 2.27555, 0, 0, 0.10003, -0.1005, 2.63295e-07, -0.000485592, 8.73055e-06
37191, 0.294965, 0.481236, 0.00111338, 2.37, 2.27555, 0, 0, 0.0997103, -0.100464, 2.63295e-07, -0.000777818, 8.73055e-06
37200, 0.297964, 0.484279, 0.00105506, 2.38, 2.27555, 0, 0, 0.10003, -0.10044, 2.63295e-07, -0.000423126, 8.73055e-06
37211, 0.300809, 0.487166, 0.000999892, 2.39, 2.27555, 0, 0, 0.10003, -0.100417, 2.63295e-07, -0.000399403, 8.73055e-06
37221, 0.302929, 0.489344, 0.000923878, 2.4, 2.27555, 0, 0, 0.0997103, -0.100385, 2.63295e-07, -0.000696316, 8.73055e-06
37231, 0.302576, 0.489116, 0.000758261, 2.41, 2.27555, 0, 0, 0.0984555, -0.100316, 2.63295e-07, -0.00192024, 8.73055e-06
37240, 0.304057, 0.221628, 0.000695372, 2.42, 2.27906, 0, 0.347118, 0.0997103, -0.10029, 2.63295e-07, -0.000598051, 8.73055e-06
37251, 0.30595, 0.447162, 0.00065977, 2.43, 2.27906, 0, 0, 0.10003, -0.100275, 2.63295e-07, -0.000253133, 8.73055e-06
37261, 0.307749, 0.448986, 0.000626099, 2.44, 2.27906, 0, 0, 0.10003, -0.100261, 2.63295e-07, -0.00023865, 8.73055e-06
37271, 0.309459, 0.45072, 0.00059427, 2.45, 2.27906, 0, 0, 0.10003, -0.100248, 2.63295e-07, -0.000224963, 8.73055e-06
37281, 0.311085, 0.452369, 0.000564158, 2.46, 2.27906, 0, 0, 0.10003, -0.100235, 2.63295e-07, -0.000212014, 8.73055e-06
37291, 0.312631, 0.453936, 0.000535691, 2.47, 2.27906, 0, 0, 0.10003, -0.100223, 2.63295e-07, -0.000199772, 8.73055e-06
37301, 0.314101, 0.455427, 0.000508779, 2.48, 2.27906, 0, 0, 0.10003, -0.100212, 2.63295e-07, -0.000188194, 8.73055e-06
37311, 0.315501, 0.456846, 0.000483316, 2.49, 2.27906, 0, 0, 0.10003, -0.100201, 2.63295e-07, -0.000177249, 8.73055e-06
37321, 0.316255, 0.457636, 0.000435394, 2.5, 2.27906, 0, 0, 0.0997103, -0.100181, 2.63295e-07, -0.00048624, 8.73055e-06
37330, 0.036961, 0.458858, 0.000413936, 2.51, 2.27906, 0.350624, 0, 0.10003, -0.100172, 2.63295e-07, -0.00014741, 8.73055e-06
37341, 0.269896, 0.45726, 0.000276035, 2.52, 2.27906, 0, 0, 0.0984555, -0.100115, 2.63295e-07, -0.00171286, 8.73055e-06
37351, 0.27068, 0.458054, 0.00026325, 2.53, 2.27906, 0, 0, 0.10003, -0.10011, 2.63295e-07, -8.26046e-05, 8.73055e-06
37361, 0.271431, 0.458814, 0.000251162, 2.54, 2.27906, 0, 0, 0.10003, -0.100105, 2.63295e-07, -7.74041e-05, 8.73055e-06
37370, 0.272149, 0.45954, 0.000239718, 2.55, 2.27906, 0, 0, 0.10003, -0.1001, 2.63295e-07, -7.24867e-05, 8.73055e-06
37381, 0.272837, 0.460236, 0.0002289, 2.56, 2.27906, 0, 0, 0.10003, -0.100095, 2.63295e-07, -6.78301e-05, 8.73055e-06
37391, 0.273496, 0.460903, 0.000218672, 2.57, 2.27906, 0, 0, 0.10003, -0.100091, 2.63295e-07, -6.34342e-05, 8.73055e-06
37401, 0.274128, 0.461543, 0.000208998, 2.58, 2.27906, 0, 0, 0.10003, -0.100087, 2.63295e-07, -5.92768e-05, 8.73055e-06
37410, 0.274735, 0.462156, 0.000199842, 2.59, 2.27906, 0, 0, 0.10003, -0.100083, 2.63295e-07, -5.53355e-05, 8.73055e-06
37421, 0.275317, 0.462745, 0.000191188, 2.6, 2.27906, 0, 0, 0.10003, -0.10008, 2.63295e-07, -5.16176e-05, 8.73055e-06
37431, 0.275876, 0.463311, 0.000182998, 2.61, 2.27906, 0, 0, 0.10003, -0.100076, 2.63295e-07, -4.80935e-05, 8.73055e-06
37441, 0.276997, 0.464419, 0.000199288, 2.62, 2.27906, 0, 0, 0.100351, -0.100083, 2.63295e-07, 0.000276893, 8.73055e-06
37451, 0.277578, 0.465006, 0.000190669, 2.63, 2.27906, 0, 0, 0.10003, -0.100079, 2.63295e-07, -5.13941e-05, 8.73055e-06
37460, 0.278136, 0.46557, 0.000182515, 2.64, 2.27906, 0, 0, 0.10003, -0.100076, 2.63295e-07, -4.78849e-05, 8.73055e-06
37471, 0.278672, 0.466113, 0.000174809, 2.65, 2.27906, 0, 0, 0.10003, -0.100073, 2.63295e-07, -4.45694e-05, 8.73055e-06
37481, 0.27861, 0.466074, 0.000143659, 2.66, 2.27906, 0, 0, 0.0997103, -0.10006, 2.63295e-07, -0.000360779, 8.73055e-06
37491, 0.279044, 0.466512, 0.000138062, 2.67, 2.27906, 0, 0, 0.10003, -0.100058, 2.63295e-07, -2.87667e-05, 8.73055e-06
37500, 0.279463, 0.466935, 0.000132769, 2.68, 2.27906, 0, 0, 0.10003, -0.100055, 2.63295e-07, -2.64943e-05, 8.73055e-06
37511, 0.279289, 0.466783, 0.000103909, 2.69, 2.27906, 0, 0, 0.0997103, -0.100043, 2.63295e-07, -0.000343688, 8.73055e-06
37521, 0.279618, 0.467115, 0.000100476, 2.7, 2.27906, 0, 0, 0.10003, -0.100042, 2.63295e-07, -1.26064e-05, 8.73055e-06
37531, 0.279359, 0.466876, 7.33674e-05, 2.71, 2.27906, 0, 0, 0.0997103, -0.100031, 2.63295e-07, -0.000330552, 8.73055e-06
37540, 0.279607, 0.467126, 7.15971e-05, 2.72, 2.27906, 0, 0, 0.10003, -0.10003, 2.63295e-07, -1.86265e-07, 8.73055e-06
37551, 0.280432, 0.467934, 9.39488e-05, 2.73, 2.27906, 0, 0, 0.100351, -0.100039, 2.63295e-07, 0.000322193, 8.73055e-06
37561, 0.280735, 0.468239, 9.10521e-05, 2.74, 2.27906, 0, 0, 0.10003, -0.100038, 2.63295e-07, -8.55327e-06, 8.73055e-06
37571, 0.27874, 0.466318, -6.09756e-06, 2.75, 2.27906, 0, 0, 0.0987659, -0.0999975, 2.63295e-07, -0.00127118, 8.73055e-06
37580, 0.278778, 0.466353, -3.5584e-06, 2.76, 2.27906, 0, 0, 0.10003, -0.0999985, 2.63295e-07, 3.21344e-05, 8.73055e-06
37591, 0.278822, 0.466396, -1.14441e-06, 2.77, 2.27906, 0, 0, 0.10003, -0.0999995, 2.63295e-07, 3.10987e-05, 8.73055e-06
37601, 0.278873, 0.466445, 1.14441e-06, 2.78, 2.27906, 0, 0, 0.10003, -0.1, 2.63295e-07, 3.01152e-05, 8.73055e-06
37611, 0.27893, 0.4665, 3.29018e-06, 2.79, 2.27906, 0, 0, 0.10003, -0.100001, 2.63295e-07, 2.91914e-05, 8.73055e-06
37621, 0.278992, 0.466561, 5.32866e-06, 2.8, 2.27906, 0, 0, 0.10003, -0.100002, 2.63295e-07, 2.83122e-05, 8.73055e-06
37630, 0.27906, 0.466628, 7.25985e-06, 2.81, 2.27906, 0, 0, 0.10003, -0.100003, 2.63295e-07, 2.74852e-05, 8.73055e-06
37641, 0.278554, 0.466139, -1.47879e-05, 2.82, 2.27906, 0, 0, 0.0997103, -0.0999938, 2.63295e-07, -0.000292644, 8.73055e-06
37651, 0.278569, 0.466151, -1.1766e-05, 2.83, 2.27906, 0, 0, 0.10003, -0.0999951, 2.63295e-07, 3.56659e-05, 8.73055e-06
37661, 0.278013, 0.465611, -3.27587e-05, 2.84, 2.27906, 0, 0, 0.0997103, -0.0999864, 2.63295e-07, -0.00028491, 8.73055e-06
37670, 0.277981, 0.465575, -2.87533e-05, 2.85, 2.27906, 0, 0, 0.10003, -0.099988, 2.63295e-07, 4.29749e-05, 8.73055e-06
37681, 0.275107, 0.462789, -0.000142568, 2.86, 2.27906, 0, 0, 0.0984555, -0.0999406, 2.63295e-07, -0.00153284, 8.73055e-06
37691, 0.274784, 0.462457, -0.000132608, 2.87, 2.27906, 0, 0, 0.10003, -0.0999447, 2.63295e-07, 8.76337e-05, 8.73055e-06
37701, 0.274487, 0.462153, -0.000123185, 2.88, 2.27906, 0, 0, 0.10003, -0.0999487, 2.63295e-07, 8.35806e-05, 8.73055e-06
37710, 0.274214, 0.461874, -0.00011428, 2.89, 2.27906, 0, 0, 0.10003, -0.0999524, 2.63295e-07, 7.9751e-05, 8.73055e-06
37721, 0.273965, 0.461619, -0.000105858, 2.9, 2.27906, 0, 0, 0.10003, -0.0999559, 2.63295e-07, 7.613e-05, 8.73055e-06
37731, 0.273739, 0.461387, -9.78828e-05, 2.91, 2.27906, 0, 0, 0.10003, -0.0999592, 2.63295e-07, 7.27028e-05, 8.73055e-06
37741, 0.273534, 0.461175, -9.03547e-05, 2.92, 2.27906, 0, 0, 0.10003, -0.0999624, 2.63295e-07, 6.94618e-05, 8.73055e-06
37750, 0.273348, 0.460984, -8.32379e-05, 2.93, 2.27906, 0, 0, 0.10003, -0.0999653, 2.63295e-07, 6.63996e-05, 8.73055e-06
37761, 0.273182, 0.460813, -7.64966e-05, 2.94, 2.27906, 0, 0, 0.10003, -0.0999681, 2.63295e-07, 6.35013e-05, 8.73055e-06
37771, 0.272455, 0.460099, -9.39667e-05, 2.95, 2.27906, 0, 0, 0.0997103, -0.0999608, 2.63295e-07, -0.000258587, 8.73055e-06
37781, 0.272842, 0.460463, -6.26206e-05, 2.96, 2.27906, 0, 0, 0.100351, -0.0999739, 2.63295e-07, 0.000389524, 8.73055e-06
37791, 0.273313, 0.460911, -3.29733e-05, 2.97, 2.27906, 0, 0, 0.100351, -0.0999863, 2.63295e-07, 0.000376776, 8.73055e-06
37800, 0.273279, 0.460874, -2.89679e-05, 2.98, 2.27906, 0, 0, 0.10003, -0.0999879, 2.63295e-07, 4.30644e-05, 8.73055e-06
37811, 0.273256, 0.460849, -2.5177e-05, 2.99, 2.27906, 0, 0, 0.10003, -0.0999895, 2.63295e-07, 4.14327e-05, 8.73055e-06
37821, 0.272665, 0.460273, -4.54545e-05, 3, 2.27906, 0, 0, 0.0997103, -0.0999811, 2.63295e-07, -0.000279456, 8.73055e-06
37831, 0.272598, 0.460202, -4.07696e-05, 3.01, 2.27906, 0, 0, 0.10003, -0.099983, 2.63295e-07, 4.81382e-05, 8.73055e-06
37840, 0.272544, 0.460145, -3.6335e-05, 3.02, 2.27906, 0, 0, 0.10003, -0.0999849, 2.63295e-07, 4.62309e-05, 8.73055e-06
37851, 0.271924, 0.459539, -5.60045e-05, 3.03, 2.27906, 0, 0, 0.0997103, -0.0999767, 2.63295e-07, -0.000274919, 8.73055e-06
37861, 0.271829, 0.459441, -5.07474e-05, 3.04, 2.27906, 0, 0, 0.10003, -0.0999789, 2.63295e-07, 5.24297e-05, 8.73055e-06
37871, 0.27117, 0.458796, -6.96302e-05, 3.05, 2.27906, 0, 0, 0.0997103, -0.099971, 2.63295e-07, -0.000269055, 8.73055e-06
37880, 0.271039, 0.458661, -6.36399e-05, 3.06, 2.27906, 0, 0, 0.10003, -0.0999735, 2.63295e-07, 5.7973e-05, 8.73055e-06
37891, 0.271507, 0.459106, -3.39389e-05, 3.07, 2.27906, 0, 0, 0.100351, -0.0999859, 2.63295e-07, 0.000377193, 8.73055e-06
37901, 0.270893, 0.458506, -5.37336e-05, 3.08, 2.27906, 0, 0, 0.0997103, -0.0999776, 2.63295e-07, -0.000275895, 8.73055e-06
37911, 0.267954, 0.455653, -0.00016619, 3.09, 2.27906, 0, 0, 0.0984555, -0.0999308, 2.63295e-07, -0.00152268, 8.73055e-06
37920, 0.267567, 0.455258, -0.000154942, 3.1, 2.27906, 0, 0, 0.10003, -0.0999354, 2.63295e-07, 9.72375e-05, 8.73055e-06
37931, 0.266633, 0.454333, -0.000168157, 3.11, 2.27906, 0, 0, 0.0997103, -0.0999299, 2.63295e-07, -0.000226684, 8.73055e-06
37941, 0.266242, 0.453934, -0.000156784, 3.12, 2.27906, 0, 0, 0.10003, -0.0999347, 2.63295e-07, 9.80347e-05, 8.73055e-06
37951, 0.265303, 0.453004, -0.000169909, 3.13, 2.27906, 0, 0, 0.0997103, -0.0999292, 2.63295e-07, -0.000225931, 8.73055e-06
37961, 0.264907, 0.4526, -0.000158447, 3.14, 2.27906, 0, 0, 0.10003, -0.099934, 2.63295e-07, 9.875e-05, 8.73055e-06
37970, 0.264542, 0.452226, -0.000147611, 3.15, 2.27906, 0, 0, 0.10003, -0.0999385, 2.63295e-07, 9.40859e-05, 8.73055e-06
37981, 0.264205, 0.451882, -0.000137365, 3.16, 2.27906, 0, 0, 0.10003, -0.0999428, 2.63295e-07, 8.96826e-05, 8.73055e-06
37991, 0.263895, 0.451565, -0.000127691, 3.17, 2.27906, 0, 0, 0.10003, -0.0999468, 2.63295e-07, 8.55178e-05, 8.73055e-06
38001, 0.263611, 0.451274, -0.000118536, 3.18, 2.27906, 0, 0, 0.10003, -0.0999506, 2.63295e-07, 8.15839e-05, 8.73055e-06
38010, 0.262773, 0.450447, -0.000133735, 3.19, 2.27906, 0, 0, 0.0997103, -0.0999443, 2.63295e-07, -0.000241488, 8.73055e-06
38021, 0.260183, 0.447922, -0.000218672, 3.2, 2.27906, 0, 0, 0.0987659, -0.0999089, 2.63295e-07, -0.00117976, 8.73055e-06
38031, 0.25908, 0.446826, -0.000228435, 3.21, 2.27906, 0, 0, 0.0997103, -0.0999048, 2.63295e-07, -0.000200763, 8.73055e-06
38041, 0.25853, 0.446265, -0.00021379, 3.22, 2.27906, 0, 0, 0.10003, -0.0999109, 2.63295e-07, 0.000122547, 8.73055e-06
38050, 0.258018, 0.445742, -0.00019995, 3.23, 2.27906, 0, 0, 0.10003, -0.0999167, 2.63295e-07, 0.000116594, 8.73055e-06
38061, 0.257543, 0.445257, -0.000186861, 3.24, 2.27906, 0, 0, 0.10003, -0.0999221, 2.63295e-07, 0.000110969, 8.73055e-06
38071, 0.257102, 0.444807, -0.000174487, 3.25, 2.27906, 0, 0, 0.10003, -0.0999273, 2.63295e-07, 0.000105642, 8.73055e-06
38081, 0.256694, 0.44439, -0.000162792, 3.26, 2.27906, 0, 0, 0.10003, -0.0999322, 2.63295e-07, 0.000100613, 8.73055e-06
38091, 0.256316, 0.444004, -0.000151742, 3.27, 2.27906, 0, 0, 0.10003, -0.0999368, 2.63295e-07, 9.58592e-05, 8.73055e-06
38100, 0.255969, 0.443649, -0.000141263, 3.28, 2.27906, 0, 0, 0.10003, -0.0999411, 2.63295e-07, 9.1359e-05, 8.73055e-06
38111, 0.255071, 0.442762, -0.00015521, 3.29, 2.27906, 0, 0, 0.0997103, -0.0999353, 2.63295e-07, -0.000232249, 8.73055e-06
38121, 0.254714, 0.442397, -0.000144553, 3.3, 2.27906, 0, 0, 0.10003, -0.0999398, 2.63295e-07, 9.27746e-05, 8.73055e-06
38131, 0.254968, 0.442625, -0.000110453, 3.31, 2.27906, 0, 0, 0.100351, -0.099954, 2.63295e-07, 0.000410095, 8.73055e-06
38140, 0.254151, 0.441819, -0.0001261, 3.32, 2.27906, 0, 0, 0.0997103, -0.0999475, 2.63295e-07, -0.000244774, 8.73055e-06
38151, 0.253871, 0.441532, -0.000117034, 3.33, 2.27906, 0, 0, 0.10003, -0.0999512, 2.63295e-07, 8.09357e-05, 8.73055e-06
38161, 0.253037, 0.44071, -0.000132304, 3.34, 2.27906, 0, 0, 0.0997103, -0.0999449, 2.63295e-07, -0.000242099, 8.73055e-06
38171, 0.252741, 0.440407, -0.000122881, 3.35, 2.27906, 0, 0, 0.10003, -0.0999488, 2.63295e-07, 8.3454e-05, 8.73055e-06
38180, 0.252469, 0.440129, -0.000113976, 3.36, 2.27906, 0, 0, 0.10003, -0.0999525, 2.63295e-07, 7.96244e-05, 8.73055e-06
38191, 0.252222, 0.439875, -0.000105554, 3.37, 2.27906, 0, 0, 0.10003, -0.099956, 2.63295e-07, 7.60034e-05, 8.73055e-06
38201, 0.251996, 0.439643, -9.75966e-05, 3.38, 2.27906, 0, 0, 0.10003, -0.0999593, 2.63295e-07, 7.25761e-05, 8.73055e-06
38211, 0.251792, 0.439433, -9.00686e-05, 3.39, 2.27906, 0, 0, 0.10003, -0.0999625, 2.63295e-07, 6.93426e-05, 8.73055e-06
38220, 0.251608, 0.439243, -8.29518e-05, 3.4, 2.27906, 0, 0, 0.10003, -0.0999654, 2.63295e-07, 6.62804e-05, 8.73055e-06
38231, 0.251442, 0.439073, -7.62284e-05, 3.41, 2.27906, 0, 0, 0.10003, -0.0999682, 2.63295e-07, 6.33895e-05, 8.73055e-06
38241, 0.251293, 0.438919, -6.98805e-05, 3.42, 2.27906, 0, 0, 0.10003, -0.0999709, 2.63295e-07, 6.06552e-05, 8.73055e-06
38251, 0.251163, 0.438784, -6.38545e-05, 3.43, 2.27906, 0, 0, 0.10003, -0.0999734, 2.63295e-07, 5.80698e-05, 8.73055e-06
38261, 0.246534, 0.434292, -0.000244349, 3.44, 2.27906, 0, 0, 0.0975374, -0.0998982, 2.63295e-07, -0.00243665, 8.73055e-06
38270, 0.245941, 0.433688, -0.000228846, 3.45, 2.27906, 0, 0, 0.10003, -0.0999046, 2.63295e-07, 0.000129022, 8.73055e-06
38281, 0.24539, 0.433125, -0.000214183, 3.46, 2.27906, 0, 0, 0.10003, -0.0999108, 2.63295e-07, 0.000122719, 8.73055e-06
38291, 0.244298, 0.432041, -0.000224179, 3.47, 2.27906, 0, 0, 0.0997103, -0.0999066, 2.63295e-07, -0.000202589, 8.73055e-06
38301, 0.243759, 0.431491, -0.000209767, 3.48, 2.27906, 0, 0, 0.10003, -0.0999126, 2.63295e-07, 0.000120819, 8.73055e-06
38310, 0.243258, 0.43098, -0.000196141, 3.49, 2.27906, 0, 0, 0.10003, -0.0999183, 2.63295e-07, 0.000114955, 8.73055e-06
38321, 0.242214, 0.429944, -0.00020712, 3.5, 2.27906, 0, 0, 0.0997103, -0.0999137, 2.63295e-07, -0.000209928, 8.73055e-06
38331, 0.24172, 0.42944, -0.000193638, 3.51, 2.27906, 0, 0, 0.10003, -0.0999193, 2.63295e-07, 0.000113882, 8.73055e-06
38341, 0.241262, 0.428972, -0.000180888, 3.52, 2.27906, 0, 0, 0.10003, -0.0999246, 2.63295e-07, 0.000108398, 8.73055e-06
38350, 0.240837, 0.428538, -0.000168836, 3.53, 2.27906, 0, 0, 0.10003, -0.0999297, 2.63295e-07, 0.000103213, 8.73055e-06
38361, 0.240445, 0.428137, -0.000157428, 3.54, 2.27906, 0, 0, 0.10003, -0.0999344, 2.63295e-07, 9.83104e-05, 8.73055e-06
38371, 0.239503, 0.427205, -0.000170517, 3.55, 2.27906, 0, 0, 0.0997103, -0.099929, 2.63295e-07, -0.000225671, 8.73055e-06
38381, 0.239106, 0.4268, -0.000159019, 3.56, 2.27906, 0, 0, 0.10003, -0.0999337, 2.63295e-07, 9.89959e-05, 8.73055e-06
38390, 0.238739, 0.426424, -0.000148165, 3.57, 2.27906, 0, 0, 0.10003, -0.0999383, 2.63295e-07, 9.43244e-05, 8.73055e-06
38401, 0.238401, 0.426078, -0.000137883, 3.58, 2.27906, 0, 0, 0.10003, -0.0999426, 2.63295e-07, 8.99062e-05, 8.73055e-06
38411, 0.23809, 0.42576, -0.000128174, 3.59, 2.27906, 0, 0, 0.10003, -0.0999466, 2.63295e-07, 8.57264e-05, 8.73055e-06
38421, 0.237805, 0.425468, -0.000118983, 3.6, 2.27906, 0, 0, 0.10003, -0.0999504, 2.63295e-07, 8.17776e-05, 8.73055e-06
38431, 0.237544, 0.4252, -0.000110292, 3.61, 2.27906, 0, 0, 0.10003, -0.099954, 2.63295e-07, 7.80374e-05, 8.73055e-06
38440, 0.237305, 0.424956, -0.000102085, 3.62, 2.27906, 0, 0, 0.10003, -0.0999575, 2.63295e-07, 7.45058e-05, 8.73055e-06
38451, 0.236511, 0.424173, -0.000118178, 3.63, 2.27906, 0, 0, 0.0997103, -0.0999508, 2.63295e-07, -0.000248179, 8.73055e-06
38461, 0.236252, 0.423908, -0.000109524, 3.64, 2.27906, 0, 0, 0.10003, -0.0999544, 2.63295e-07, 7.77096e-05, 8.73055e-06
38471, 0.236599, 0.42423, -7.73191e-05, 3.65, 2.27906, 0, 0, 0.100351, -0.0999678, 2.63295e-07, 0.000395849, 8.73055e-06
38480, 0.236448, 0.424075, -7.08997e-05, 3.66, 2.27906, 0, 0, 0.10003, -0.0999705, 2.63295e-07, 6.10948e-05, 8.73055e-06
38491, 0.230172, 0.417986, -0.000318182, 3.67, 2.27906, 0, 0, 0.0966384, -0.0998674, 2.63295e-07, -0.00333281, 8.73055e-06
38501, 0.229384, 0.417183, -0.000298673, 3.68, 2.27906, 0, 0, 0.10003, -0.0998756, 2.63295e-07, 0.000159048, 8.73055e-06
38511, 0.228069, 0.415872, -0.000304073, 3.69, 2.27906, 0, 0, 0.0997103, -0.0998733, 2.63295e-07, -0.000168234, 8.73055e-06
38520, 0.227318, 0.415107, -0.000285333, 3.7, 2.27906, 0, 0, 0.10003, -0.0998811, 2.63295e-07, 0.000153311, 8.73055e-06
38531, 0.226617, 0.414393, -0.000267595, 3.71, 2.27906, 0, 0, 0.10003, -0.0998885, 2.63295e-07, 0.000145689, 8.73055e-06
38541, 0.225963, 0.413726, -0.000250822, 3.72, 2.27906, 0, 0, 0.10003, -0.0998955, 2.63295e-07, 0.000138476, 8.73055e-06
38551, 0.225354, 0.413105, -0.000234962, 3.73, 2.27906, 0, 0, 0.10003, -0.0999021, 2.63295e-07, 0.000131652, 8.73055e-06
38560, 0.224785, 0.412525, -0.000219977, 3.74, 2.27906, 0, 0, 0.10003, -0.0999083, 2.63295e-07, 0.000125207, 8.73055e-06
38571, 0.22484, 0.41255, -0.000181782, 3.75, 2.27906, 0, 0, 0.100351, -0.0999243, 2.63295e-07, 0.000440769, 8.73055e-06
38581, 0.223834, 0.411554, -0.00019353, 3.76, 2.27906, 0, 0, 0.0997103, -0.0999194, 2.63295e-07, -0.000215769, 8.73055e-06
38591, 0.223376, 0.411086, -0.000180781, 3.77, 2.27906, 0, 0, 0.10003, -0.0999247, 2.63295e-07, 0.000108354, 8.73055e-06
38601, 0.220101, 0.407891, -0.000286335, 3.78, 2.27906, 0, 0, 0.0984555, -0.0998807, 2.63295e-07, -0.00147101, 8.73055e-06
