QGPIORecord, QRC v6.1.0, 21-12-2021 @ 00:32:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, desired_velocity, time, PositionB, SpeedA, SpeedB, GetFrontDistance, xhat, Phat, nu, S
16681, 0, 0, 0, 0, -4.37228, 0, 0, 0.242421, -0.250253, 2.633e-07, -0.00808415, 8.73056e-06
16691, 8.74411, 8.47085, 0.360694, 0.01, -4.37228, 0, 0, 0.251411, -0.250289, 2.633e-07, 0.00115737, 8.73056e-06
16701, 9.96829, 9.70145, 0.352218, 0.02, -4.37228, 0, 0, 0.249098, -0.246758, 2.633e-07, 0.002416, 8.73056e-06
16711, 6.97938, 6.86588, 0.344203, 0.03, -4.31969, 5.23833, 5.21729, 0.249098, -0.243418, 2.63299e-07, 0.00586298, 8.73056e-06
16721, 2.9447, 2.69594, 0.336624, 0.04, -4.20749, 10.9009, 11.248, 0.249098, -0.24026, 2.63299e-07, 0.00912252, 8.73056e-06
16731, 1.59521, 1.06591, 0.329629, 0.05, -4.07776, 12.2613, 12.9626, 0.251411, -0.237345, 2.63299e-07, 0.0145171, 8.73056e-06
16741, 3.937, 2.42102, 0.323015, 0.06, -3.97257, 8.7621, 10.5117, 0.251411, -0.23459, 2.63299e-07, 0.0173615, 8.73056e-06
16751, 6.71339, 5.42674, 0.316761, 0.07, -3.90946, 5.26988, 6.32175, 0.251411, -0.231984, 2.63298e-07, 0.0200512, 8.73056e-06
16761, 7.98196, 7.35098, 0.310674, 0.08, -3.86738, 4.20749, 4.20749, 0.249098, -0.229447, 2.63298e-07, 0.0202824, 8.73056e-06
16771, 6.55522, 7.07705, 0.304259, 0.09, -3.81479, 6.64783, 5.24534, 0.240277, -0.226774, 2.63298e-07, 0.0139368, 8.73056e-06
16781, 3.92666, 4.9936, 0.298353, 0.1, -3.73415, 10.1751, 8.4255, 0.242421, -0.224314, 2.63298e-07, 0.018689, 8.73056e-06
16791, 2.52826, 3.32237, 0.292608, 0.11, -3.62896, 11.5636, 10.5117, 0.240277, -0.22192, 2.63298e-07, 0.0189474, 8.73056e-06
16801, 3.45302, 3.25785, 0.287335, 0.12, -3.52377, 9.80696, 10.1576, 0.242421, -0.219723, 2.63297e-07, 0.0234271, 8.73056e-06
16811, 5.72516, 4.32713, 0.282512, 0.13, -3.43962, 6.64082, 8.38693, 0.244605, -0.217714, 2.63297e-07, 0.0277551, 8.73056e-06
16821, 6.39476, 5.56231, 0.277789, 0.14, -3.373, 5.97464, 6.67939, 0.242421, -0.215745, 2.63297e-07, 0.0275324, 8.73056e-06
