QGPIORecord, QRC v6.1.0, 05-12-2021 @ 23:59:34, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
622811, 3.58959, 3.68448, 241.913, 234.708, 5.94308, 5.94308, 1.04299, -0.0522063, 0.81, 0, 0.0569201, 0.0569201
622821, 3.5774, 3.6729, 241.973, 234.767, 5.96762, 5.96762, 1.08786, -0.0445289, 0.82, 0, 0.0323763, 0.0323763
622831, 3.58164, 3.67714, 242.032, 234.827, 5.96762, 5.96762, 0.739443, -0.0368515, 0.83, 0, 0.0323763, 0.0323763
622840, 3.30818, 3.68409, 242.092, 234.887, 6.31474, 5.96412, 1.04299, -0.0307096, 0.84, 0, -0.314742, -0.314742
622851, 3.55592, 3.69965, 242.155, 234.946, 5.9536, 5.95009, 0.487266, -0.0230322, 0.85, 0, 0.0464015, 0.0464015
622861, 3.83688, 3.69531, 242.211, 235.009, 5.60999, 5.96412, 1.66222, -0.0168903, 0.86, 0, 0.390013, 0.390013
622871, 3.3297, 3.71087, 242.271, 235.069, 6.30773, 5.95009, 1.55902, -0.0107484, 0.87, 0, -0.307729, -0.307729
622880, 3.56153, 3.7011, 242.334, 235.129, 5.96762, 5.97113, 0.809944, -0.00460644, 0.88, 0, 0.0323763, 0.0323763
622891, 3.57138, 3.71303, 242.394, 235.188, 5.96061, 5.96061, 0.69897, 0, 0.89, 0, 0.0393887, 0.0393887
622901, 3.58495, 3.46275, 242.453, 235.248, 5.95009, 6.2902, 0.69897, 0.00460644, 0.9, 0, 0.0499077, 0.0499077
622911, 3.29975, 3.67207, 242.513, 235.307, 6.31474, 5.97113, 0.928316, 0.0076774, 0.91, 0, -0.314742, -0.314742
622920, 3.82239, 3.95845, 242.572, 235.367, 5.60999, 5.60648, 0.809944, 0.0107484, 0.92, 0, 0.390013, 0.390013
622930, 3.5929, 3.73003, 242.632, 235.427, 5.96061, 5.96762, 0.784975, 0.0138193, 0.93, 0, 0.0393887, 0.0393887
622941, 3.32597, 3.47884, 242.695, 235.49, 6.30072, 6.29721, 0.895553, 0.0153548, 0.94, 0, -0.300716, -0.300716
622951, 3.55311, 3.42909, 242.755, 235.549, 5.96762, 6.31124, 0.865048, 0.0168903, 0.95, 0, 0.0323763, 0.0323763
622960, 3.57137, 3.93457, 242.814, 235.609, 5.95009, 5.60648, 1.66222, 0.0168903, 0.96, 0, 0.0499077, 0.0499077
622970, 3.56107, 3.70616, 242.874, 235.669, 5.97113, 5.96762, 2.76309, 0.0168903, 0.97, 0, 0.0288701, 0.0288701
622981, 3.58168, 3.72126, 242.933, 235.728, 5.95009, 5.9536, 0.680374, 0.0168903, 0.98, 0, 0.0499077, 0.0499077
622991, 3.57698, 3.7219, 242.993, 235.788, 5.96412, 5.96061, 1.04299, 0.0153548, 0.99, 0, 0.0358825, 0.0358825
623001, 3.58448, 3.72705, 243.053, 235.847, 5.96061, 5.96061, 1.08786, 0.0138193, 1, 0, 0.0393887, 0.0393887
623010, 3.58963, 3.46047, 243.112, 235.91, 5.96061, 6.31124, 0.928316, 0.0107484, 1.01, 0, 0.0393887, 0.0393887
623021, 3.59198, 3.68877, 243.172, 235.97, 5.96412, 5.96412, 2.76309, 0.00921288, 1.02, 0, 0.0358825, 0.0358825
623031, 3.60509, 3.70434, 243.232, 236.026, 5.9536, 5.95009, 2.76309, 0.00614192, 1.03, 0, 0.0464015, 0.0464015
623041, 3.60836, 3.70543, 243.291, 236.089, 5.9571, 5.9571, 0.928316, 0.00153548, 1.04, 0, 0.0428953, 0.0428953
623050, 3.33066, 3.70289, 243.354, 236.149, 6.31124, 5.96762, 1.55902, -0.00153548, 1.05, 0, -0.311235, -0.311235
623060, 3.56484, 3.44354, 243.414, 236.208, 5.96762, 6.30773, 1.66222, -0.00614192, 1.06, 0, 0.0323763, 0.0323763
623071, 3.57749, 3.66959, 243.473, 236.272, 5.9571, 5.96412, 1.2494, -0.0107484, 1.07, 0, 0.0428953, 0.0428953
623081, 3.30821, 3.68787, 243.537, 236.331, 6.30072, 5.94659, 1.19043, -0.0168903, 1.08, 0, -0.300716, -0.300716
623090, 3.53255, 3.67312, 243.596, 236.391, 5.97113, 5.97464, 0.53794, -0.0214967, 1.09, 0, 0.0288701, 0.0288701
623100, 3.83085, 3.69817, 243.652, 236.45, 5.60297, 5.94659, 1.04299, -0.0276386, 1.1, 0, 0.397026, 0.397026
623111, 3.31056, 3.68614, 243.715, 236.51, 6.31825, 5.97113, 1.08786, -0.0337806, 1.11, 0, -0.318248, -0.318248
623121, 3.56065, 3.42905, 243.775, 236.57, 5.9536, 6.30773, 1.55902, -0.0399225, 1.12, 0, 0.0464015, 0.0464015
623130, 3.56111, 3.66325, 243.835, 236.629, 5.96061, 5.9536, 0.784975, -0.0460644, 1.13, 0, 0.0393887, 0.0393887
623140, 3.28576, 3.9329, 243.898, 236.689, 6.31124, 5.61349, 0.784975, -0.0522063, 1.14, 0, -0.311235, -0.311235
623151, 3.53397, 3.44814, 243.957, 236.752, 5.95009, 6.30422, 1.55902, -0.0583483, 1.15, 0, 0.0499077, 0.0499077
623161, 3.81258, 3.67465, 244.013, 236.812, 5.60999, 5.96061, 1.55902, -0.0644902, 1.16, 0, 0.390013, 0.390013
623171, 3.57749, 3.67708, 244.073, 236.871, 5.96762, 5.96412, 0.69897, -0.0721676, 1.17, 0, 0.0323763, 0.0323763
623180, 3.31525, 3.42635, 244.133, 236.934, 6.30072, 6.2937, 2.07505, -0.0783095, 1.18, 0, -0.300716, -0.300716
623191, 3.548, 3.64064, 244.196, 236.994, 5.96061, 5.96762, 2.07505, -0.0844514, 1.19, 0, 0.0393887, 0.0393887
623201, 3.83645, 3.65303, 244.252, 237.053, 5.60648, 5.9571, 0.784975, -0.0905933, 1.2, 0, 0.393519, 0.393519
623211, 3.87951, 3.6532, 244.308, 237.113, 5.617, 5.96412, 0.784975, -0.0951998, 1.21, 0, 0.383, 0.383
623220, 3.66033, 3.66061, 244.368, 237.173, 5.9536, 5.96061, 0.423754, -0.101342, 1.22, 0, 0.0464015, 0.0464015
623230, 3.65798, 3.66033, 244.427, 237.232, 5.96412, 5.96762, 2.76309, -0.105948, 1.23, 0, 0.0358825, 0.0358825
623241, 3.6767, 3.68359, 244.487, 237.292, 5.94659, 5.94308, 2.76309, -0.110555, 1.24, 0, 0.0534139, 0.0534139
623251, 3.67808, 3.41387, 244.546, 237.355, 5.9536, 6.30072, 1.2494, -0.113626, 1.25, 0, 0.0464015, 0.0464015
623260, 3.95062, 3.35551, 244.602, 237.415, 5.62051, 6.32526, 1.2494, -0.115161, 1.26, 0, 0.379494, 0.379494
623270, 4.00587, 3.59013, 244.659, 237.478, 5.61349, 5.96762, 1.2494, -0.116697, 1.27, 0, 0.386507, 0.386507
623281, 3.50945, 3.61067, 244.722, 237.537, 6.29721, 5.94659, 2.07505, -0.118232, 1.28, 0, -0.29721, -0.29721
623291, 3.45375, 3.60136, 244.785, 237.593, 6.31825, 5.96762, 2.26269, -0.118232, 1.29, 0, -0.318248, -0.318248
623301, 3.42334, 3.61646, 244.848, 237.657, 6.30422, 5.9536, 1.55902, -0.118232, 1.3, 0, -0.304223, -0.304223
623310, 3.65283, 3.34808, 244.907, 237.716, 5.96762, 6.30773, 2.76309, -0.118232, 1.31, 0, 0.0323763, 0.0323763
623321, 3.38217, 3.56869, 244.971, 237.779, 6.31124, 5.97113, 2.76309, -0.118232, 1.32, 0, -0.311235, -0.311235
623331, 3.90807, 3.31976, 245.027, 237.839, 5.60297, 6.29721, 0.69897, -0.116697, 1.33, 0, 0.397026, 0.397026
623341, 3.67389, 3.80533, 245.086, 237.899, 5.96061, 5.62051, 0.630166, -0.116697, 1.34, 0, 0.0393887, 0.0393887
623350, 3.39854, 3.86312, 245.149, 237.955, 6.31124, 5.60999, 0.646044, -0.115161, 1.35, 0, -0.311235, -0.311235
623361, 3.63833, 3.64783, 245.209, 238.014, 5.96061, 5.9536, 0.809944, -0.113626, 1.36, 0, 0.0393887, 0.0393887
623371, 3.6491, 3.38217, 245.269, 238.074, 5.9536, 6.30422, 0.784975, -0.110555, 1.37, 0, 0.0464015, 0.0464015
623381, 3.64675, 3.60867, 245.328, 238.137, 5.96412, 5.96061, 1.2494, -0.109019, 1.38, 0, 0.0358825, 0.0358825
623390, 3.66266, 3.61383, 245.388, 238.197, 5.95009, 5.96061, 0.895553, -0.105948, 1.39, 0, 0.0499077, 0.0499077
623400, 3.65797, 3.88799, 245.447, 238.253, 5.96412, 5.61349, 0.928316, -0.102877, 1.4, 0, 0.0358825, 0.0358825
623411, 3.66547, 3.66953, 245.507, 238.312, 5.96061, 5.96061, 1.04299, -0.0998062, 1.41, 0, 0.0393887, 0.0393887
623421, 3.67062, 3.4111, 245.567, 238.375, 5.96061, 6.30072, 1.04299, -0.0967353, 1.42, 0, 0.0393887, 0.0393887
623430, 3.67858, 3.62992, 245.626, 238.435, 5.9571, 5.96762, 0.895553, -0.0936643, 1.43, 0, 0.0428953, 0.0428953
623440, 3.68138, 3.91132, 245.686, 238.491, 5.96061, 5.60999, 2.07505, -0.0890579, 1.44, 0, 0.0393887, 0.0393887
623451, 3.68934, 3.69332, 245.745, 238.551, 5.9571, 5.9571, 2.26269, -0.0859869, 1.45, 0, 0.0428953, 0.0428953
623461, 3.42006, 3.43263, 245.809, 238.614, 6.30072, 6.30072, 0.487266, -0.0813805, 1.46, 0, -0.300716, -0.300716
623470, 3.6444, 3.65144, 245.868, 238.673, 5.97113, 5.96762, 2.07505, -0.076774, 1.47, 0, 0.0288701, 0.0288701
623480, 3.665, 3.66926, 245.928, 238.733, 5.95009, 5.95009, 2.26269, -0.0737031, 1.48, 0, 0.0499077, 0.0499077
623491, 3.65751, 3.66764, 245.987, 238.793, 5.96762, 5.96061, 2.07505, -0.0690966, 1.49, 0, 0.0323763, 0.0323763
623501, 3.67296, 3.67279, 246.047, 238.852, 5.9536, 5.96061, 2.07505, -0.0660257, 1.5, 0, 0.0464015, 0.0464015
623511, 3.67623, 3.68338, 246.107, 238.912, 5.9571, 5.9536, 0.53794, -0.0614192, 1.51, 0, 0.0428953, 0.0428953
623520, 3.39292, 3.67858, 246.166, 238.971, 6.31825, 5.96762, 1.04299, -0.0583483, 1.52, 0, -0.318248, -0.318248
623531, 3.64021, 3.69096, 246.229, 239.031, 5.9571, 5.9571, 1.04299, -0.0537418, 1.53, 0, 0.0428953, 0.0428953
623541, 3.65143, 3.43028, 246.289, 239.094, 5.95009, 6.30072, 0.445482, -0.0506709, 1.54, 0, 0.0499077, 0.0499077
623551, 3.64954, 3.65452, 246.349, 239.154, 5.96061, 5.96061, 0.865048, -0.0475999, 1.55, 0, 0.0393887, 0.0393887
623560, 3.65189, 3.65968, 246.408, 239.21, 5.96412, 5.96061, 0.928316, -0.0445289, 1.56, 0, 0.0358825, 0.0358825
623570, 3.65939, 3.65939, 246.468, 239.273, 5.96061, 5.96762, 1.2494, -0.041458, 1.57, 0, 0.0393887, 0.0393887
623581, 3.40087, 3.68537, 246.527, 239.333, 6.2902, 5.93957, 1.31458, -0.038387, 1.58, 0, -0.290198, -0.290198
623591, 3.61817, 3.66881, 246.59, 239.392, 5.97113, 5.97113, 0.487266, -0.0368515, 1.59, 0, 0.0288701, 0.0288701
623600, 3.62475, 3.40357, 246.65, 239.452, 5.96762, 6.31825, 1.19043, -0.0337806, 1.6, 0, 0.0323763, 0.0323763
623610, 3.64301, 3.64727, 246.71, 239.515, 5.95009, 5.95009, 1.19043, -0.0322451, 1.61, 0, 0.0499077, 0.0499077
623621, 3.35501, 3.91466, 246.773, 239.571, 6.31825, 5.61349, 0.895553, -0.0307096, 1.62, 0, -0.318248, -0.318248
623631, 3.6023, 3.43262, 246.832, 239.631, 5.9571, 6.30072, 0.69897, -0.0307096, 1.63, 0, 0.0428953, 0.0428953
623641, 3.60511, 3.65143, 246.892, 239.694, 5.96061, 5.96762, 0.718628, -0.0291741, 1.64, 0, 0.0393887, 0.0393887
623650, 3.61867, 3.66925, 246.952, 239.753, 5.95009, 5.95009, 1.55902, -0.0291741, 1.65, 0, 0.0499077, 0.0499077
623661, 3.60837, 3.66219, 247.011, 239.813, 5.97113, 5.96762, 1.55902, -0.0291741, 1.66, 0, 0.0288701, 0.0288701
623671, 3.63178, 3.68273, 247.071, 239.873, 5.94659, 5.94659, 0.809944, -0.0291741, 1.67, 0, 0.0534139, 0.0534139
623681, 3.34144, 3.67885, 247.134, 239.932, 6.31825, 5.96061, 0.784975, -0.0307096, 1.68, 0, -0.318248, -0.318248
623690, 3.59153, 3.684, 247.194, 239.992, 5.9536, 5.96061, 0.809944, -0.0307096, 1.69, 0, 0.0464015, 0.0464015
623700, 3.86688, 3.68372, 247.25, 240.051, 5.617, 5.96762, 0.809944, -0.0322451, 1.7, 0, 0.383, 0.383
623711, 3.65331, 3.70426, 247.309, 240.111, 5.94659, 5.94659, 0.784975, -0.0337806, 1.71, 0, 0.0534139, 0.0534139
623721, 3.64347, 3.70037, 247.369, 240.171, 5.96762, 5.96061, 0.809944, -0.0337806, 1.72, 0, 0.0323763, 0.0323763
623730, 3.38123, 3.70281, 247.432, 240.23, 6.30072, 5.96412, 1.66222, -0.0353161, 1.73, 0, -0.300716, -0.300716
623740, 3.60837, 3.7075, 247.492, 240.29, 5.96762, 5.96412, 1.55902, -0.0368515, 1.74, 0, 0.0323763, 0.0323763
623751, 3.62102, 3.71763, 247.551, 240.349, 5.9571, 5.9571, 0.784975, -0.038387, 1.75, 0, 0.0428953, 0.0428953
623761, 3.62382, 3.45423, 247.611, 240.409, 5.96061, 6.30422, 0.895553, -0.0399225, 1.76, 0, 0.0393887, 0.0393887
623770, 3.62617, 3.68073, 247.67, 240.469, 5.96412, 5.96061, 0.895553, -0.0429934, 1.77, 0, 0.0358825, 0.0358825
623780, 3.63367, 3.9549, 247.73, 240.528, 5.96061, 5.61349, 2.07505, -0.0445289, 1.78, 0, 0.0393887, 0.0393887
623791, 3.36112, 3.46742, 247.793, 240.591, 6.30773, 6.30773, 2.07505, -0.0475999, 1.79, 0, -0.307729, -0.307729
623801, 3.60137, 3.43261, 247.853, 240.651, 5.9571, 6.30072, 0.718628, -0.0491354, 1.8, 0, 0.0428953, 0.0428953
623811, 3.60418, 3.65414, 247.912, 240.711, 5.96061, 5.96412, 0.69897, -0.0506709, 1.81, 0, 0.0393887, 0.0393887
623820, 3.61214, 3.93328, 247.972, 240.77, 5.9571, 5.60999, 0.718628, -0.0522063, 1.82, 0, 0.0428953, 0.0428953
623831, 3.33164, 3.70984, 248.032, 240.83, 6.31474, 5.96412, 1.2494, -0.0552773, 1.83, 0, -0.314742, -0.314742
623841, 3.58499, 3.72812, 248.095, 240.889, 5.94659, 5.94659, 1.2494, -0.0568128, 1.84, 0, 0.0534139, 0.0534139
623851, 3.57515, 3.71881, 248.154, 240.949, 5.96762, 5.96762, 1.31458, -0.0583483, 1.85, 0, 0.0323763, 0.0323763
623860, 3.58499, 3.45402, 248.214, 241.009, 5.96061, 6.31474, 2.07505, -0.0598837, 1.86, 0, 0.0393887, 0.0393887
623870, 3.59015, 3.69546, 248.273, 241.068, 5.96061, 5.95009, 2.07505, -0.0614192, 1.87, 0, 0.0393887, 0.0393887
623881, 3.60652, 3.971, 248.333, 241.128, 5.94659, 5.60297, 0.784975, -0.0629547, 1.88, 0, 0.0534139, 0.0534139
623891, 3.59387, 4.0175, 248.393, 241.184, 5.97113, 5.60999, 1.55902, -0.0660257, 1.89, 0, 0.0288701, 0.0288701
623900, 3.32556, 3.52776, 248.452, 241.243, 6.31124, 6.30773, 1.55902, -0.0675611, 1.9, 0, -0.311235, -0.311235
623910, 3.58499, 3.5011, 248.515, 241.31, 5.93607, 6.2902, 1.55902, -0.0690966, 1.91, 0, 0.0639324, 0.0639324
623921, 3.55688, 3.69683, 248.575, 241.366, 5.98165, 5.98866, 1.55902, -0.0690966, 1.92, 0, 0.0183516, 0.0183516
623931, 3.58453, 3.73364, 248.635, 241.426, 5.95009, 5.94308, 0.928316, -0.0706321, 1.93, 0, 0.0499077, 0.0499077
