QGPIORecord, QRC v6.1.0, 05-12-2021 @ 15:24:42, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
99990, 0, 0, 167.283, 167.202, 0, 0, 3.54942, -0.0445289, 0, 0, 0, 0
100000, 0, 0, 167.283, 167.202, 0, 0, 0.784975, -0.0337806, 0, 0, 0, 0
100011, 0, 0, 167.283, 167.202, 0, 0, 0.809944, -0.0245677, 0, 0, 0, 0
100020, 0, 0, 167.283, 167.202, 0, 0, 1.38701, -0.0153548, 0, 0, 0, 0
100030, 0, 0, 167.283, 167.202, 0, 0, 8.2674, -0.00460644, 0, 0, 0, 0
100040, 0, 0, 167.283, 167.202, 0, 0, 0.761519, 0.00460644, 0, 0, 0, 0
100050, 0, 0, 167.283, 167.202, 0, 0, 8.2674, 0.0138193, 0, 0, 0, 0
100060, 0, 0, 167.283, 167.202, 0, 0, 1.55902, 0.0230322, 0, 0, 0, 0
100070, 0, 0, 167.283, 167.202, 0, 0, 1.66222, 0.0322451, 0, 0, 0, 0
100080, 0, 0, 167.283, 167.202, 0, 0, 1.55902, 0.0399225, 0, 0, 0, 0
100090, 0, 0, 167.283, 167.202, 0, 0, 1.66222, 0.0491354, 0, 0, 0, 0
100101, 0, 0, 167.283, 167.202, 0, 0, 0.718628, 0.0552773, 0, 0, 0, 0
100110, 0, 0, 167.283, 167.202, 0, 0, 0.809944, 0.0629547, 0, 0, 0, 0
100120, 0, 0, 167.283, 167.202, 0, 0, 0.809944, 0.0690966, 0, 0, 0, 0
100130, 0, 0, 167.283, 167.202, 0, 0, 0.375187, 0.0752385, 0, 0, 0, 0
100141, 0, 0, 167.283, 167.202, 0, 0, 3.54942, 0.079845, 0, 0, 0, 0
100150, 0, 0, 167.283, 167.202, 0, 0, 3.54942, 0.0829159, 0, 0, 0, 0
100160, 0, 0, 167.283, 167.202, 0, 0, 0.646044, 0.0859869, 0, 0, 0, 0
100170, 0, 0, 167.283, 167.202, 0, 0, 0.646044, 0.0890579, 0, 0, 0, 0
100180, 0, 0, 167.283, 167.202, 0, 0, 3.54942, 0.0905933, 0, 0, 0, 0
100190, 0, 0, 167.283, 167.202, 0, 0, 0.487266, 0.0921288, 0, 0, 0, 0
100200, 0, 0, 167.283, 167.202, 0, 0, 0.496606, 0.0921288, 0, 0, 0, 0
100210, 0, 0, 167.283, 167.202, 0, 0, 0.487266, 0.0905933, 0, 0, 0, 0
100220, 0, 0, 167.283, 167.202, 0, 0, 0.487266, 0.0890579, 0, 0, 0, 0
100230, 0, 0, 167.283, 167.202, 0, 0, 3.54942, 0.0875224, 0, 0, 0, 0
100240, 0, 0, 167.283, 167.202, 0, 0, 4.96481, 0.0844514, 0, 0, 0, 0
100250, 0, 0, 167.283, 167.202, 0, 0, 0.739443, 0.079845, 0, 0, 0, 0
100260, 0, 0, 167.283, 167.202, 0, 0, 1.31458, 0.076774, 0, 0, 0, 0
100271, 0, 0, 167.283, 167.202, 0, 0, 2.07505, 0.0721676, 0, 0, 0, 0
100280, 0, 0, 167.283, 167.202, 0, 0, 2.07505, 0.0660257, 0, 0, 0, 0
100290, 0, 0, 167.283, 167.202, 0, 0, 2.07505, 0.0614192, 0, 0, 0, 0
100300, 0, 0, 167.283, 167.202, 0, 0, 2.07505, 0.0552773, 0, 0, 0, 0
100311, 0, 0, 167.283, 167.202, 0, 0, 0.718628, 0.0491354, 0, 0, 0, 0
100320, 0, 0, 167.283, 167.202, 0, 0, 0.391999, 0.041458, 0, 0, 0, 0
100330, 0, 0, 167.283, 167.202, 0, 0, 0.397953, 0.0353161, 0, 0, 0, 0
100340, 0, 0, 167.283, 167.202, 0, 0, 1.08786, 0.0276386, 0, 0, 0, 0
100350, 0, 0, 167.283, 167.202, 0, 0, 0.453242, 0.0214967, 0, 0, 0, 0
100360, 0, 0, 167.283, 167.202, 0, 0, 0.302336, 0.0138193, 0, 0, 0, 0
100370, 0, 0, 167.283, 167.202, 0, 0, 1.08786, 0.00614192, 0, 0, 0, 0
100380, 0, 0, 167.283, 167.202, 0, 0, 1.08786, -0.00153548, 0, 0, 0, 0
100390, 0, 0, 167.283, 167.202, 0, 0, 0.397953, -0.0076774, 0, 0, 0, 0
100401, 0, 0, 167.283, 167.202, 0, 0, 8.2674, -0.0153548, 0, 0, 0, 0
100410, 0, 0, 167.283, 167.202, 0, 0, 8.2674, -0.0214967, 0, 0, 0, 0
100420, 0, 0, 167.283, 167.202, 0, 0, 0.416987, -0.0276386, 0, 0, 0, 0
100430, 0, 0, 167.283, 167.202, 0, 0, 3.54942, -0.0337806, 0, 0, 0, 0
100441, 0, 0, 167.283, 167.202, 0, 0, 3.54942, -0.0399225, 0, 0, 0, 0
100450, 0, 0, 167.283, 167.202, 0, 0, 2.07505, -0.0460644, 0, 0, 0, 0
100460, 0, 0, 167.283, 167.202, 0, 0, 2.26269, -0.0506709, 0, 0, 0, 0
100470, 0, 0, 167.283, 167.202, 0, 0, 0.600679, -0.0552773, 0, 0, 0, 0
100481, 0, 0, 167.283, 167.202, 0, 0, 0.453242, -0.0598837, 0, 0, 0, 0
100490, 0, 0, 167.283, 167.202, 0, 0, 0.453242, -0.0629547, 0, 0, 0, 0
100500, 0, 0, 167.283, 167.202, 0, 0, 1.31458, -0.0660257, 0, 0, 0, 0
100510, 0, 0, 167.283, 167.202, 0, 0, 1.31458, -0.0675611, 0, 0, 0, 0
100520, 0, 0, 167.283, 167.202, 0, 0, 0.928316, -0.0690966, 0, 0, 0, 0
100530, 0, 0, 167.283, 167.202, 0, 0, 1.08786, -0.0706321, 0, 0, 0, 0
100540, 0, 0, 167.283, 167.202, 0, 0, 1.08786, -0.0706321, 0, 0, 0, 0
100550, 0, 0, 167.283, 167.202, 0, 0, 0.784975, -0.0706321, 0, 0, 0, 0
100560, 0, 0, 167.283, 167.202, 0, 0, 2.76309, -0.0706321, 0, 0, 0, 0
100571, 0, 0, 167.283, 167.202, 0, 0, 2.76309, -0.0690966, 0, 0, 0, 0
100580, 0, 0, 167.283, 167.202, 0, 0, 1.55902, -0.0675611, 0, 0, 0, 0
100590, 0, 0, 167.283, 167.202, 0, 0, 1.66222, -0.0660257, 0, 0, 0, 0
100600, 0, 0, 167.283, 167.202, 0, 0, 4.96481, -0.0629547, 0, 0, 0, 0
100611, 0, 0, 167.283, 167.202, 0, 0, 1.04299, -0.0598837, 0, 0, 0, 0
100620, 0, 0, 167.283, 167.202, 0, 0, 1.08786, -0.0568128, 0, 0, 0, 0
100630, 0, 0, 167.283, 167.202, 0, 0, 0.573872, -0.0537418, 0, 0, 0, 0
100640, 0, 0, 167.283, 167.202, 0, 0, 0.573872, -0.0491354, 0, 0, 0, 0
100651, 0, 0, 167.283, 167.202, 0, 0, 0.487266, -0.0445289, 0, 0, 0, 0
100660, 0, 0, 167.283, 167.202, 0, 0, 3.54942, -0.0399225, 0, 0, 0, 0
100670, 0, 0, 167.283, 167.202, 0, 0, 3.54942, -0.0368515, 0, 0, 0, 0
100680, 0, 0, 167.283, 167.202, 0, 0, 1.19043, -0.0307096, 0, 0, 0, 0
100690, 0, 0, 167.283, 167.202, 0, 0, 0.784975, -0.0261032, 0, 0, 0, 0
100700, 0, 0, 167.283, 167.202, 0, 0, 0.809944, -0.0214967, 0, 0, 0, 0
100710, 0, 0, 167.283, 167.202, 0, 0, 1.66222, -0.0168903, 0, 0, 0, 0
100720, 0, 0, 167.283, 167.202, 0, 0, 1.66222, -0.0122838, 0, 0, 0, 0
100730, 0, 0, 167.283, 167.202, 0, 0, 2.76309, -0.0076774, 0, 0, 0, 0
100741, 0, 0, 167.283, 167.202, 0, 0, 0.53794, -0.00307096, 0, 0, 0, 0
100750, 0, 0, 167.283, 167.202, 0, 0, 0.53794, 0.00307096, 0, 0, 0, 0
100760, 0, 0, 167.283, 167.202, 0, 0, 1.08786, 0.00614192, 0, 0, 0, 0
100770, 0, 0, 167.283, 167.202, 0, 0, 0.928316, 0.0107484, 0, 0, 0, 0
100781, 12.975, 12.975, 167.283, 167.202, 0, 0, 0.9636, 0.0153548, 0.01, 0, 0, 15
100791, 14.583, 14.583, 167.283, 167.202, 0, 0, 0.680374, 0.0184258, 0.02, 0, 0, 15
100800, 9.82191, 9.84921, 167.356, 167.272, 7.36311, 7.33155, 0.391999, 0.0230322, 0.03, 0, 0, 7.63689
100810, 4.07436, 4.09291, 167.507, 167.423, 14.9541, 14.9366, 0.761519, 0.0276386, 0.04, 0, 0, 0.0458784
100820, 1.85617, 2.14955, 167.683, 167.598, 17.5242, 17.1911, 1.31458, 0.0353161, 0.05, 0, 0, -2.5242
100831, 4.33035, 4.37738, 167.826, 167.739, 14.351, 14.344, 1.2494, 0.0445289, 0.06, 0, 0, 0.648952
100841, 9.52248, 9.56723, 167.91, 167.826, 8.42901, 8.4255, 0.784975, 0.0552773, 0.07, 0, 0, 6.57099
100850, 12.6623, 12.3981, 167.967, 167.886, 5.61349, 5.96762, 1.46795, 0.0675611, 0.08, 0, 0, 9.38651
100860, 10.5871, 10.5912, 168.058, 167.977, 9.17583, 9.17583, 1.55902, 0.079845, 0.09, 0, 0, 5.82417
100871, 5.90996, 5.92622, 168.212, 168.128, 15.3047, 15.2907, 1.2494, 0.0936643, 0.1, 0, 0, -0.304746
100881, 3.08096, 3.37775, 168.398, 168.31, 18.5375, 18.2009, 1.31458, 0.107484, 0.11, 0, 0, -3.5375
100890, 4.76411, 5.12125, 168.559, 168.468, 16.1533, 15.7886, 1.31458, 0.122838, 0.12, 0, 0, -1.15326
100900, 8.9017, 9.57696, 168.668, 168.577, 11.227, 10.5398, 1.2494, 0.139729, 0.13, 0, 0, 3.77301
100911, 12.0418, 11.893, 168.752, 168.661, 8.06436, 8.41498, 1.31458, 0.156619, 0.14, 0, 0, 6.93564
100921, 10.3378, 10.1514, 168.857, 168.773, 10.8939, 11.2445, 6.20328, 0.171974, 0.15, 0, 0, 4.10611
100930, 6.60773, 6.0835, 169.015, 168.934, 15.715, 16.4127, 8.2674, 0.187329, 0.16, 0, 0, -0.714976
100940, 4.30494, 4.64307, 169.201, 169.113, 18.2886, 17.9029, 0.586964, 0.204219, 0.17, 0, 0, -3.28856
100951, 4.95933, 6.18802, 169.373, 169.271, 17.1245, 15.7571, 8.2674, 0.221109, 0.18, 0, 0, -2.12449
100961, 8.30131, 9.40969, 169.502, 169.39, 12.9976, 11.9388, 8.2674, 0.236464, 0.19, 0, 0, 2.00236
100970, 10.6542, 10.9631, 169.607, 169.499, 10.5257, 10.5222, 0.615063, 0.250283, 0.2, 0, 0, 4.47426
100980, 9.63251, 9.01988, 169.73, 169.632, 12.2613, 13.3237, 0.52696, 0.262567, 0.21, 0, 0, 2.73867
100990, 7.20558, 6.79752, 169.884, 169.793, 15.4064, 16.1007, 0.52696, 0.273316, 0.22, 0, 0, -0.406426
101001, 5.63343, 6.05475, 170.056, 169.958, 17.1736, 16.8229, 8.2674, 0.282528, 0.23, 0, 0, -2.17357
101011, 6.00701, 7.07855, 170.218, 170.112, 16.4723, 15.4134, 8.2674, 0.291741, 0.24, 0, 0, -1.47232
101020, 8.25123, 9.12087, 170.358, 170.246, 13.6954, 13.0011, 2.26269, 0.299419, 0.25, 0, 0, 1.30462
101030, 9.31915, 9.06825, 170.484, 170.375, 12.6225, 13.3097, 2.48787, 0.305561, 0.26, 0, 0, 2.37753
101041, 8.35783, 8.02416, 170.624, 170.523, 14.0285, 14.7262, 2.76309, 0.310167, 0.27, 0, 0, 0.971526
101051, 6.66953, 7.14971, 170.782, 170.68, 16.1007, 15.7711, 0.895553, 0.310167, 0.28, 0, 0, -1.10066
101060, 6.82754, 7.36124, 170.943, 170.835, 15.7816, 15.431, 1.08786, 0.310167, 0.29, 0, 0, -0.781594
101070, 7.3382, 7.90949, 171.094, 170.982, 15.0944, 14.7437, 1.08786, 0.308632, 0.3, 0, 0, -0.0943708
101081, 8.24402, 8.27058, 171.234, 171.126, 14.0355, 14.3581, 0.895553, 0.305561, 0.31, 0, 0, 0.964514
101091, 7.76813, 8.027, 171.382, 171.276, 14.7052, 14.7192, 0.928316, 0.300954, 0.32, 0, 0, 0.294822
101100, 7.17496, 7.14117, 171.536, 171.431, 15.4275, 15.7781, 6.20328, 0.293277, 0.33, 0, 0, -0.427464
101110, 6.83191, 7.06382, 171.69, 171.588, 15.7711, 15.7711, 0.895553, 0.284064, 0.34, 0, 0, -0.771076
101121, 7.03738, 7.57258, 171.848, 171.743, 15.438, 15.0874, 0.928316, 0.27178, 0.35, 0, 0, -0.437983
101131, 7.30281, 7.58445, 171.999, 171.89, 15.0768, 15.0628, 0.573872, 0.257961, 0.36, 0, 0, -0.0768394
101141, 7.5827, 7.54738, 172.146, 172.044, 14.7437, 15.0979, 0.573872, 0.242606, 0.37, 0, 0, 0.256253
101150, 7.32205, 7.24876, 172.297, 172.199, 15.0768, 15.431, 0.928316, 0.225716, 0.38, 0, 0, -0.0768394
101160, 6.73149, 7.21166, 172.451, 172.353, 15.75, 15.4205, 4.96481, 0.205754, 0.39, 0, 0, -0.750038
101171, 6.93011, 7.16052, 172.609, 172.504, 15.4275, 15.4275, 4.96481, 0.185793, 0.4, 0, 0, -0.427464
101181, 7.18758, 7.73341, 172.76, 172.654, 15.0768, 14.7122, 2.76309, 0.164296, 0.41, 0, 0, -0.0768394
101190, 7.78289, 7.77033, 172.903, 172.802, 14.3791, 14.7052, 0.69897, 0.141264, 0.42, 0, 0, 0.620902
101200, 7.54919, 7.46225, 173.051, 172.952, 14.7262, 15.0979, 0.69897, 0.118232, 0.43, 0, 0, 0.273785
101211, 6.96286, 7.17273, 173.205, 173.103, 15.438, 15.4205, 2.07505, 0.0936643, 0.44, 0, 0, -0.437983
101221, 6.94321, 7.44611, 173.359, 173.254, 15.4064, 15.0523, 2.26269, 0.0675611, 0.45, 0, 0, -0.406426
101230, 7.19686, 7.41624, 173.506, 173.405, 15.0628, 15.0803, 8.2674, 0.0429934, 0.46, 0, 0, -0.0628147
101240, 7.49949, 7.41067, 173.657, 173.555, 14.7052, 15.0768, 0.784975, 0.0168903, 0.47, 0, 0, 0.294822
101251, 7.5038, 7.40849, 173.804, 173.706, 14.7367, 15.0698, 0.423754, -0.0076774, 0.48, 0, 0, 0.263266
101261, 7.22873, 7.40101, 173.955, 173.857, 15.0874, 15.0698, 2.76309, -0.0337806, 0.49, 0, 0, -0.0873585
101270, 6.90394, 7.36319, 174.109, 174.008, 15.452, 15.1049, 0.630166, -0.0583483, 0.5, 0, 0, -0.452007
101280, 6.88885, 7.36105, 174.26, 174.159, 15.4134, 15.0944, 0.630166, -0.0844514, 0.51, 0, 0, -0.413439
101291, 7.43594, 7.0901, 174.411, 174.313, 14.7297, 15.3959, 8.2674, -0.109019, 0.52, 0, 0, 0.270278
101301, 7.46795, 7.33579, 174.558, 174.464, 14.7262, 15.0628, 8.2674, -0.132051, 0.53, 0, 0, 0.273785
101311, 7.20008, 7.60505, 174.709, 174.611, 15.0698, 14.7437, 0.53794, -0.152013, 0.54, 0, 0, -0.0698271
101320, 7.19259, 7.66588, 174.86, 174.758, 15.0698, 14.7052, 1.2494, -0.173509, 0.55, 0, 0, -0.0698271
101330, 7.17601, 7.3396, 175.011, 174.912, 15.0803, 15.1189, 1.31458, -0.191935, 0.56, 0, 0, -0.0803461
101341, 7.18256, 6.78397, 175.161, 175.067, 15.0628, 15.7465, 0.478278, -0.208825, 0.57, 0, 0, -0.0628147
101351, 7.19099, 7.29535, 175.312, 175.217, 15.0453, 15.0628, 0.487266, -0.22418, 0.58, 0, 0, -0.0452833
101360, 7.14064, 7.86487, 175.459, 175.365, 15.0979, 14.3966, 0.445482, -0.237999, 0.59, 0, 0, -0.0978775
101370, 7.43647, 7.64446, 175.61, 175.512, 14.7437, 14.7262, 3.54942, -0.248748, 0.6, 0, 0, 0.256253
101381, 7.17582, 7.06723, 175.761, 175.663, 15.0768, 15.4275, 3.54942, -0.257961, 0.61, 0, 0, -0.0768394
101391, 7.16758, 7.30953, 175.912, 175.817, 15.0768, 15.0944, 0.630166, -0.265638, 0.62, 0, 0, -0.0768394
101400, 7.17754, 7.34794, 176.062, 175.964, 15.0558, 15.0383, 4.96481, -0.270245, 0.63, 0, 0, -0.0558023
101410, 7.46878, 7.61073, 176.21, 176.115, 14.7122, 14.7297, 4.96481, -0.273316, 0.64, 0, 0, 0.287809
101421, 7.15388, 7.30912, 176.36, 176.266, 15.1119, 15.1119, 3.54942, -0.273316, 0.65, 0, 0, -0.111902
101431, 7.20558, 7.05752, 176.511, 176.417, 15.0383, 15.3889, 3.54942, -0.273316, 0.66, 0, 0, -0.038271
101441, 7.13172, 7.55569, 176.662, 176.567, 15.1189, 14.7648, 0.928316, -0.268709, 0.67, 0, 0, -0.118915
101450, 7.45866, 7.6264, 176.809, 176.715, 14.7262, 14.7122, 1.55902, -0.262567, 0.68, 0, 0, 0.273785
101460, 7.21201, 7.05674, 176.96, 176.865, 15.0453, 15.4064, 1.78017, -0.256425, 0.69, 0, 0, -0.0452833
101471, 7.18593, 7.01924, 177.111, 177.02, 15.0698, 15.3994, 0.423754, -0.247212, 0.7, 0, 0, -0.0698271
101481, 6.85392, 7.54054, 177.262, 177.17, 15.445, 14.7473, 1.04299, -0.236464, 0.71, 0, 0, -0.444995
101490, 7.42493, 7.58583, 177.412, 177.314, 14.7297, 14.7262, 1.04299, -0.222645, 0.72, 0, 0, 0.270278
101500, 7.45694, 7.60002, 177.56, 177.465, 14.7262, 14.7437, 0.52696, -0.208825, 0.73, 0, 0, 0.273785
101511, 7.50752, 7.36059, 177.703, 177.612, 14.7017, 15.0523, 0.52696, -0.191935, 0.74, 0, 0, 0.298328
101521, 7.22104, 7.33982, 177.854, 177.766, 15.0698, 15.0698, 1.04299, -0.175045, 0.75, 0, 0, -0.0698271
101530, 7.18323, 7.01388, 178.008, 177.917, 15.1049, 15.438, 1.2494, -0.156619, 0.76, 0, 0, -0.10489
101540, 7.20838, 7.29145, 178.159, 178.068, 15.0628, 15.0628, 1.31458, -0.136658, 0.77, 0, 0, -0.0628147
101551, 7.18951, 7.57587, 178.306, 178.219, 15.0768, 14.7262, 0.809944, -0.116697, 0.78, 0, 0, -0.0768394
101561, 7.48153, 7.31406, 178.457, 178.366, 14.7297, 15.0628, 0.809944, -0.0951998, 0.79, 0, 0, 0.270278
101570, 7.52567, 7.29217, 178.604, 178.517, 14.7122, 15.0803, 4.96481, -0.0737031, 0.8, 0, 0, 0.287809
101580, 7.2411, 7.27142, 178.755, 178.671, 15.0768, 15.0944, 0.895553, -0.0522063, 0.81, 0, 0, -0.0768394
101591, 6.91441, 7.27647, 178.906, 178.818, 15.445, 15.0768, 0.9636, -0.0307096, 0.82, 0, 0, -0.444995
101601, 7.21852, 7.59275, 179.057, 178.969, 15.0383, 14.7017, 0.895553, -0.0076774, 0.83, 0, 0, -0.038271
101611, 7.76944, 7.28505, 179.204, 179.116, 14.3966, 15.0944, 0.784975, 0.0138193, 0.84, 0, 0, 0.603371
101620, 7.23664, 7.57822, 179.351, 179.267, 15.0874, 14.7437, 0.809944, 0.0368515, 0.85, 0, 0, -0.0873585
101630, 7.25457, 7.34486, 179.506, 179.414, 15.0558, 15.0453, 0.895553, 0.0583483, 0.86, 0, 0, -0.0558023
101641, 7.53975, 7.31878, 179.653, 179.565, 14.7192, 15.0698, 0.928316, 0.079845, 0.87, 0, 0, 0.280797
101651, 7.2423, 7.58425, 179.804, 179.712, 15.0979, 14.7543, 3.54942, 0.0998062, 0.88, 0, 0, -0.0978775
101660, 7.27123, 7.65306, 179.954, 179.863, 15.0523, 14.7052, 0.809944, 0.119767, 0.89, 0, 0, -0.0522966
101670, 7.52949, 7.35408, 180.102, 180.01, 14.7473, 15.0874, 0.809944, 0.138193, 0.9, 0, 0, 0.252747
101681, 7.27149, 7.35078, 180.252, 180.161, 15.0768, 15.0803, 0.573872, 0.155084, 0.91, 0, 0, -0.0768394
101691, 6.9721, 7.37249, 180.403, 180.312, 15.4134, 15.0453, 1.04299, 0.170438, 0.92, 0, 0, -0.413439
101700, 7.23713, 7.33731, 180.557, 180.463, 15.0558, 15.0803, 1.08786, 0.184258, 0.93, 0, 0, -0.0558023
101710, 7.19475, 7.61682, 180.705, 180.614, 15.0979, 14.7473, 0.784975, 0.196541, 0.94, 0, 0, -0.0978775
101721, 7.50272, 7.34973, 180.855, 180.764, 14.7297, 15.0874, 0.809944, 0.20729, 0.95, 0, 0, 0.270278
101731, 7.25873, 7.37676, 181.006, 180.912, 15.0453, 15.0453, 0.69897, 0.216503, 0.96, 0, 0, -0.0452833
101740, 7.5056, 7.62363, 181.153, 181.062, 14.7543, 14.7543, 1.55902, 0.22418, 0.97, 0, 0, 0.245734
101750, 7.25899, 7.38915, 181.301, 181.21, 15.0698, 15.0558, 1.55902, 0.230322, 0.98, 0, 0, -0.0698271
101761, 7.2515, 7.36497, 181.455, 181.36, 15.0698, 15.0768, 3.54942, 0.233393, 0.99, 0, 0, -0.0698271
101771, 7.23795, 7.36279, 181.602, 181.511, 15.0768, 15.0698, 3.54942, 0.234929, 1, 0, 0, -0.0768394
101781, 7.5239, 7.35531, 181.753, 181.662, 14.7367, 15.0698, 0.809944, 0.234929, 1.01, 0, 0, 0.263266
101790, 7.24884, 7.32356, 181.904, 181.813, 15.0874, 15.0979, 1.55902, 0.233393, 1.02, 0, 0, -0.0873585
101800, 6.96348, 7.65275, 182.055, 181.96, 15.4064, 14.7052, 0.573872, 0.228787, 1.03, 0, 0, -0.406426
101811, 7.22623, 7.36894, 182.209, 182.111, 15.0523, 15.0698, 2.76309, 0.22418, 1.04, 0, 0, -0.0522966
101821, 7.47236, 7.36145, 182.356, 182.261, 14.7613, 15.0698, 1.55902, 0.218038, 1.05, 0, 0, 0.238722
101830, 7.51918, 7.63603, 182.503, 182.409, 14.7367, 14.7437, 1.55902, 0.208825, 1.06, 0, 0, 0.263266
101840, 6.99541, 7.3875, 182.658, 182.559, 15.3749, 15.0628, 3.54942, 0.199612, 1.07, 0, 0, -0.37487
101851, 7.18876, 7.35954, 182.808, 182.71, 15.1049, 15.0874, 3.54942, 0.187329, 1.08, 0, 0, -0.10489
101861, 7.21391, 7.65953, 182.959, 182.861, 15.0628, 14.7297, 0.69897, 0.175045, 1.09, 0, 0, -0.0628147
101870, 7.48924, 7.39431, 183.106, 183.008, 14.7367, 15.0698, 4.96481, 0.162761, 1.1, 0, 0, 0.263266
101880, 7.24146, 7.38683, 183.257, 183.163, 15.0558, 15.0698, 4.96481, 0.147406, 1.11, 0, 0, -0.0558023
101891, 7.20819, 7.37328, 183.408, 183.313, 15.0874, 15.0768, 3.54942, 0.132051, 1.12, 0, 0, -0.0873585
101901, 7.21399, 7.38627, 183.559, 183.461, 15.0698, 15.0523, 2.76309, 0.115161, 1.13, 0, 0, -0.0698271
101910, 7.1974, 7.65362, 183.71, 183.611, 15.0803, 14.7367, 2.76309, 0.0967353, 1.14, 0, 0, -0.0803461
101920, 7.19789, 7.38462, 183.857, 183.759, 15.0698, 15.0803, 1.66222, 0.079845, 1.15, 0, 0, -0.0698271
101931, 7.1813, 7.66413, 184.008, 183.909, 15.0803, 14.7473, 1.55902, 0.0614192, 1.16, 0, 0, -0.0803461
101941, 7.47901, 7.4395, 184.158, 184.06, 14.7262, 15.0383, 0.423754, 0.0429934, 1.17, 0, 0, 0.273785
101951, 7.52656, 7.4081, 184.306, 184.211, 14.7052, 15.0698, 0.615063, 0.0230322, 1.18, 0, 0, 0.294822
101960, 7.23364, 7.08822, 184.456, 184.362, 15.0803, 15.431, 0.646044, 0.00307096, 1.19, 0, 0, -0.0803461
101970, 6.90961, 7.61827, 184.611, 184.512, 15.445, 14.7648, 0.487266, -0.0153548, 1.2, 0, 0, -0.444995
101981, 7.19856, 7.40692, 184.761, 184.66, 15.0558, 15.0383, 0.487266, -0.0353161, 1.21, 0, 0, -0.0558023
101991, 7.48374, 7.36036, 184.909, 184.814, 14.7192, 15.0874, 0.928316, -0.0537418, 1.22, 0, 0, 0.280797
102000, 7.50777, 7.06894, 185.056, 184.965, 14.7262, 15.4134, 2.07505, -0.0706321, 1.23, 0, 0, 0.273785
102010, 7.21563, 7.5948, 185.207, 185.116, 15.0979, 14.7543, 0.630166, -0.0890579, 1.24, 0, 0, -0.0978775
102021, 6.93218, 7.34818, 185.361, 185.263, 15.4134, 15.0698, 3.54942, -0.105948, 1.25, 0, 0, -0.413439
102031, 7.17902, 7.35283, 185.512, 185.414, 15.0768, 15.0558, 2.76309, -0.121303, 1.26, 0, 0, -0.0768394
102040, 7.45587, 7.31955, 185.659, 185.564, 14.7473, 15.0874, 2.76309, -0.136658, 1.27, 0, 0, 0.252747
102050, 7.5133, 7.60741, 185.806, 185.715, 14.7122, 14.7437, 0.784975, -0.148942, 1.28, 0, 0, 0.287809
102061, 7.53202, 7.36495, 185.954, 185.862, 14.7262, 15.0558, 0.809944, -0.161225, 1.29, 0, 0, 0.273785
102071, 7.27021, 7.35291, 186.104, 186.013, 15.0628, 15.0628, 1.2494, -0.173509, 1.3, 0, 0, -0.0628147
102080, 6.95412, 7.34011, 186.259, 186.164, 15.4205, 15.0698, 1.2494, -0.182722, 1.31, 0, 0, -0.420451
102090, 6.89388, 7.31139, 186.413, 186.315, 15.438, 15.0944, 1.31458, -0.1904, 1.32, 0, 0, -0.437983
