QGPIORecord, QRC v6.1.0, 05-12-2021 @ 00:23:56, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, ValueIn11
42060, 10.0686, 8.48501, 82.1688, 81.6849, 13.0117, 15.1294, 2.76309, 0.30249, 0.27, 0, 1.98834, 0
42071, 5.45376, 6.69076, 82.3476, 81.8532, 17.4611, 16.7423, 2.76309, 0.307096, 0.28, 0, -2.46108, 0
42081, 3.12195, 5.95941, 82.5369, 82.0215, 19.2598, 17.1806, 0.630166, 0.311703, 0.29, 0, -4.25979, 0
42090, 5.94166, 7.96038, 82.7017, 82.1723, 16.1462, 15.0803, 8.2674, 0.314773, 0.3, 0, -1.14624, 0
42100, 10.422, 9.10702, 82.8209, 82.3125, 11.9282, 14.0285, 8.2674, 0.314773, 0.31, 0, 3.07176, 0
42110, 12.0381, 8.86358, 82.9296, 82.4598, 10.8588, 14.3756, 1.08786, 0.311703, 0.32, 0, 4.14117, 0
42121, 7.92749, 6.96079, 83.0804, 82.6176, 15.1294, 16.1848, 6.20328, 0.307096, 0.33, 0, -0.129434, 0
42131, 3.40396, 6.57156, 83.2732, 82.7824, 19.2212, 16.3847, 1.08786, 0.300954, 0.34, 0, -4.22122, 0
42140, 3.51534, 7.78287, 83.4591, 82.9331, 18.5726, 15.1049, 12.3956, 0.293277, 0.35, 0, -3.57256, 0
42150, 8.38653, 8.55927, 83.5958, 83.0804, 13.6849, 14.3861, 12.3956, 0.282528, 0.36, 0, 1.31514, 0
42161, 12.0564, 7.88258, 83.701, 83.2312, 10.5222, 15.0803, 1.66222, 0.270245, 0.37, 0, 4.47777, 0
42171, 9.95881, 6.68211, 83.8307, 83.3889, 13.0082, 16.1603, 8.2674, 0.256425, 0.38, 0, 1.99184, 0
42180, 4.58008, 6.99511, 84.0131, 83.5502, 18.1518, 15.7255, 8.2674, 0.239535, 0.39, 0, -3.15181, 0
42190, 2.84064, 7.6134, 84.2059, 83.701, 19.3229, 15.0698, 1.31458, 0.219574, 0.4, 0, -4.3229, 0
42201, 6.14161, 7.58412, 84.3637, 83.8483, 15.7641, 15.0874, 1.2494, 0.199612, 0.41, 0, -0.764063, 0
42211, 11.0626, 7.22807, 84.4759, 84.0061, 11.1954, 15.3994, 0.809944, 0.17658, 0.42, 0, 3.80457, 0
42220, 11.5595, 6.7271, 84.5881, 84.1603, 11.2375, 15.8026, 8.2674, 0.153548, 0.43, 0, 3.7625, 0
42230, 7.09377, 7.4386, 84.7459, 84.3111, 15.7816, 15.0523, 8.2674, 0.12898, 0.44, 0, -0.781594, 0
42241, 2.76663, 8.17618, 84.9422, 84.4548, 19.6104, 14.3756, 1.91627, 0.104413, 0.45, 0, -4.61041, 0
42251, 3.25866, 7.87931, 85.128, 84.6021, 18.5655, 14.7262, 8.2674, 0.0783095, 0.46, 0, -3.56555, 0
42261, 8.86433, 6.73327, 85.2578, 84.7599, 13.0117, 15.8026, 12.3956, 0.0506709, 0.47, 0, 1.98834, 0
42270, 12.6882, 7.0626, 85.3559, 84.9177, 9.79644, 15.3994, 2.07505, 0.0261032, 0.48, 0, 5.20356, 0
42280, 9.90291, 7.68885, 85.4857, 85.0649, 13.0011, 14.7788, 2.07505, 0, 0.49, 0, 1.99886, 0
42291, 4.4943, 7.84397, 85.6645, 85.2087, 18.1729, 14.6666, 8.2674, -0.0276386, 0.5, 0, -3.17285, 0
42301, 2.79432, 7.42833, 85.8608, 85.3595, 19.3054, 15.0874, 12.3956, -0.0552773, 0.51, 0, -4.30537, 0
42310, 6.4568, 6.65536, 86.0151, 85.5172, 15.4205, 15.7781, 12.3956, -0.0829159, 0.52, 0, -0.420451, 0
42320, 11.0138, 6.91871, 86.1273, 85.6715, 11.227, 15.438, 8.2674, -0.109019, 0.53, 0, 3.77301, 0
42331, 11.9618, 8.02586, 86.236, 85.8188, 10.8553, 14.3756, 6.20328, -0.132051, 0.54, 0, 4.14468, 0
42341, 7.11435, 8.13046, 86.3938, 85.959, 15.7956, 14.3616, 8.2674, -0.153548, 0.55, 0, -0.795619, 0
42350, 2.78521, 7.81629, 86.5901, 86.1098, 19.6244, 14.7297, 8.2674, -0.175045, 0.56, 0, -4.62444, 0
42360, 3.64969, 6.68133, 86.7725, 86.2676, 18.2395, 15.7956, 1.04299, -0.196541, 0.57, 0, -3.23947, 0
42371, 9.35596, 6.58316, 86.8987, 86.4219, 12.6365, 15.7816, 6.20328, -0.213432, 0.58, 0, 2.3635, 0
42381, 12.8281, 7.29767, 86.9969, 86.5726, 9.78943, 15.0313, 8.2674, -0.227251, 0.59, 0, 5.21057, 0
42390, 9.58826, 8.28918, 87.1301, 86.7164, 13.4079, 14.1266, 8.2674, -0.24107, 0.6, 0, 1.59213, 0
42400, 4.58481, 7.85414, 87.3124, 86.8636, 18.1588, 14.6351, 8.2674, -0.251819, 0.61, 0, -3.15883, 0
42411, 2.93702, 6.25788, 87.5053, 87.0214, 19.2458, 16.1322, 12.3956, -0.264103, 0.62, 0, -4.24576, 0
42421, 6.91684, 6.1155, 87.656, 87.1827, 15.0803, 16.1147, 12.3956, -0.27178, 0.63, 0, -0.0803461, 0
42431, 11.1479, 7.85563, 87.7682, 87.33, 11.227, 14.3896, 12.3956, -0.276386, 0.64, 0, 3.77301, 0
42440, 11.32, 8.35199, 87.8839, 87.4667, 11.5601, 14.018, 8.2674, -0.277922, 0.65, 0, 3.43992, 0
42450, 6.40281, 7.71243, 88.0452, 87.6175, 16.4723, 14.7262, 8.2674, -0.279457, 0.66, 0, -1.47232, 0
42461, 3.47486, 6.60885, 88.2381, 87.7753, 18.9407, 15.7641, 1.66222, -0.279457, 0.67, 0, -3.94072, 0
42471, 4.83845, 6.48044, 88.4064, 87.9295, 17.1911, 15.7816, 0.718628, -0.276386, 0.68, 0, -2.1911, 0
42480, 9.59037, 7.54625, 88.5361, 88.0803, 12.5909, 14.7122, 8.2674, -0.270245, 0.69, 0, 2.40909, 0
42490, 11.7989, 7.91548, 88.6448, 88.2241, 10.8974, 14.4142, 6.20328, -0.262567, 0.7, 0, 4.1026, 0
42501, 8.55531, 7.29269, 88.7886, 88.3713, 14.3756, 15.0558, 2.76309, -0.251819, 0.71, 0, 0.624409, 0
42511, 4.44825, 6.91798, 88.9709, 88.5256, 18.1869, 15.3889, 3.54942, -0.24107, 0.72, 0, -3.18688, 0
42520, 3.5415, 6.7891, 89.1532, 88.6834, 18.5971, 15.4555, 4.13916, -0.228787, 0.73, 0, -3.59711, 0
42530, 7.66028, 7.12167, 89.3005, 88.8341, 14.3896, 15.0944, 8.2674, -0.214967, 0.74, 0, 0.610384, 0
42541, 10.8435, 7.50968, 89.4127, 88.9814, 11.5776, 14.7297, 8.2674, -0.199612, 0.75, 0, 3.42239, 0
42551, 10.591, 7.57915, 89.5389, 89.1252, 12.2508, 14.7017, 8.2674, -0.181187, 0.76, 0, 2.74919, 0
42561, 5.94964, 7.24344, 89.7037, 89.2759, 16.8229, 15.0453, 8.2674, -0.161225, 0.77, 0, -1.82295, 0
42570, 4.13746, 7.19065, 89.8895, 89.4267, 18.2325, 15.0874, 8.2674, -0.1428, 0.78, 0, -3.23246, 0
42580, 6.36654, 7.17817, 90.0473, 89.581, 15.7886, 15.0874, 6.20328, -0.122838, 0.79, 0, -0.788607, 0
42591, 9.73599, 7.185, 90.1735, 89.7317, 12.626, 15.0698, 8.2674, -0.101342, 0.8, 0, 2.37402, 0
42601, 10.075, 7.16345, 90.2962, 89.8825, 12.626, 15.0803, 8.2674, -0.0783095, 0.81, 0, 2.37402, 0
42610, 7.33729, 7.15197, 90.454, 90.0298, 15.4205, 15.0803, 8.2674, -0.0568128, 0.82, 0, -0.420451, 0
42620, 4.60201, 7.93188, 90.6328, 90.177, 17.8503, 14.3616, 8.2674, -0.0337806, 0.83, 0, -2.85028, 0
42631, 5.3338, 7.24325, 90.8011, 90.3243, 16.8159, 15.0698, 8.2674, -0.0122838, 0.84, 0, -1.81594, 0
42641, 8.51022, 6.82794, 90.9379, 90.4821, 13.6954, 15.438, 12.3956, 0.0076774, 0.85, 0, 1.30462, 0
42650, 10.26, 7.14371, 91.0606, 90.6328, 12.2754, 15.0944, 8.2674, 0.0307096, 0.86, 0, 2.72465, 0
42660, 8.35213, 7.57032, 91.2044, 90.7766, 14.3616, 14.6947, 8.2674, 0.0537418, 0.87, 0, 0.638433, 0
42671, 5.33956, 7.57532, 91.3762, 90.9239, 17.1806, 14.7297, 8.2674, 0.0752385, 0.88, 0, -2.18059, 0
42681, 4.64985, 7.61391, 91.5515, 91.0746, 17.5242, 14.7297, 12.3956, 0.0951998, 0.89, 0, -2.5242, 0
42690, 7.34681, 7.24717, 91.6987, 91.2254, 14.7473, 15.0979, 8.2674, 0.113626, 0.9, 0, 0.252747, 0
42700, 10.1083, 6.89348, 91.8215, 91.3762, 12.2718, 15.4064, 8.2674, 0.132051, 0.91, 0, 2.72815, 0
42711, 9.73355, 7.59208, 91.9512, 91.5269, 12.9661, 14.7192, 1.31458, 0.150477, 0.92, 0, 2.03392, 0
42721, 6.16362, 7.64762, 92.116, 91.6742, 16.4723, 14.7052, 8.2674, 0.165832, 0.93, 0, -1.47232, 0
42731, 4.75666, 7.63567, 92.2913, 91.8215, 17.5593, 14.7543, 12.3956, 0.179651, 0.94, 0, -2.55926, 0
42740, 5.98939, 7.31175, 92.4526, 91.9722, 16.1077, 15.0803, 12.3956, 0.191935, 0.95, 0, -1.10768, 0
42750, 9.27853, 6.93354, 92.5823, 92.123, 12.9766, 15.4134, 1.31458, 0.202683, 0.96, 0, 2.0234, 0
42761, 9.59449, 7.26054, 92.712, 92.2738, 12.9521, 15.0628, 1.2494, 0.211896, 0.97, 0, 2.04794, 0
42771, 7.52439, 8.00434, 92.8593, 92.4175, 15.0979, 14.3791, 8.2674, 0.219574, 0.98, 0, -0.0978775, 0
42780, 5.60339, 8.0737, 93.0311, 92.5648, 16.83, 14.3966, 12.3956, 0.225716, 0.99, 0, -1.82996, 0
42790, 6.12959, 7.43411, 93.1924, 92.7156, 16.1147, 15.0558, 8.2674, 0.228787, 1, 0, -1.11469, 0
42801, 8.27891, 7.01694, 93.3326, 92.8663, 14.018, 15.4275, 8.2674, 0.230322, 1.01, 0, 0.982045, 0
42811, 9.1835, 7.34194, 93.4659, 93.0206, 13.3237, 15.0768, 1.13681, 0.231858, 1.02, 0, 1.67628, 0
42820, 7.47339, 7.6977, 93.6132, 93.1679, 15.0944, 14.7437, 2.76309, 0.230322, 1.03, 0, -0.0943708, 0
42830, 6.30952, 7.77676, 93.7779, 93.3151, 16.1392, 14.7052, 3.54942, 0.227251, 1.04, 0, -1.13923, 0
42841, 6.56762, 7.40966, 93.9357, 93.4624, 15.7571, 15.0768, 3.54942, 0.221109, 1.05, 0, -0.757051, 0
42851, 7.98822, 7.39869, 94.0795, 93.6132, 14.3686, 15.0768, 8.2674, 0.214967, 1.06, 0, 0.631421, 0
42860, 8.43354, 7.74287, 94.2197, 93.7639, 14.046, 14.7543, 12.3956, 0.20729, 1.07, 0, 0.953995, 0
42870, 7.44254, 7.44983, 94.3705, 93.9112, 15.0698, 15.0523, 8.2674, 0.198077, 1.08, 0, -0.0698271, 0
42881, 6.68752, 7.81682, 94.5283, 94.062, 15.7465, 14.7122, 8.2674, 0.187329, 1.09, 0, -0.746532, 0
42891, 6.92063, 7.45258, 94.6826, 94.2092, 15.438, 15.0803, 8.2674, 0.175045, 1.1, 0, -0.437983, 0
42901, 8.02392, 7.46041, 94.8263, 94.36, 14.3791, 15.0628, 2.76309, 0.161225, 1.11, 0, 0.620902, 0
42910, 8.10486, 7.43213, 94.9701, 94.5143, 14.3861, 15.0803, 2.76309, 0.147406, 1.12, 0, 0.61389, 0
42920, 7.05372, 7.03462, 95.1243, 94.665, 15.4205, 15.431, 0.496606, 0.130516, 1.13, 0, -0.420451, 0
42931, 6.61536, 7.37842, 95.2821, 94.8158, 15.7641, 15.0628, 8.2674, 0.113626, 1.14, 0, -0.764063, 0
42941, 7.24358, 7.76321, 95.4329, 94.9631, 15.0944, 14.7052, 8.2674, 0.0967353, 1.15, 0, -0.0943708, 0
42950, 8.04078, 7.75126, 95.5766, 95.1138, 14.3581, 14.7543, 8.2674, 0.0783095, 1.16, 0, 0.64194, 0
42960, 7.73483, 7.06832, 95.7239, 95.2681, 14.7192, 15.4064, 0.52696, 0.0598837, 1.17, 0, 0.280797, 0
42971, 6.63226, 6.60881, 95.8782, 95.4224, 15.7571, 15.7711, 0.52696, 0.0399225, 1.18, 0, -0.757051, 0
42981, 6.84071, 7.25147, 96.036, 95.5731, 15.4695, 15.0874, 0.52696, 0.0214967, 1.19, 0, -0.469539, 0
42990, 7.58819, 8.01879, 96.1832, 95.7204, 14.7297, 14.3791, 0.53794, 0.00307096, 1.2, 0, 0.270278, 0
43000, 7.66539, 7.72528, 96.3305, 95.8642, 14.6947, 14.7262, 0.487266, -0.0168903, 1.21, 0, 0.305341, 0
43011, 7.65495, 6.98844, 96.4778, 96.0184, 14.7437, 15.431, 1.66222, -0.0353161, 1.22, 0, 0.256253, 0
43021, 6.56818, 6.56016, 96.6355, 96.1762, 15.7641, 15.7641, 1.66222, -0.0537418, 1.23, 0, -0.764063, 0
43030, 6.82966, 7.18839, 96.7898, 96.327, 15.4275, 15.0944, 2.76309, -0.0721676, 1.24, 0, -0.427464, 0
43040, 7.55614, 7.98173, 96.9371, 96.4742, 14.7122, 14.3616, 0.646044, -0.0905933, 1.25, 0, 0.287809, 0
43051, 7.57021, 7.65984, 97.0843, 96.618, 14.7367, 14.7367, 0.646044, -0.107484, 1.26, 0, 0.263266, 0
43061, 7.22949, 6.56634, 97.2351, 96.7758, 15.0803, 15.7641, 8.2674, -0.124374, 1.27, 0, -0.0803461, 0
43071, 6.46525, 6.83555, 97.3929, 96.9301, 15.7641, 15.4205, 8.2674, -0.141264, 1.28, 0, -0.764063, 0
43080, 6.72673, 7.52828, 97.5436, 97.0773, 15.4275, 14.7367, 0.928316, -0.155084, 1.29, 0, -0.427464, 0
43090, 7.43391, 7.97894, 97.6909, 97.2211, 14.7297, 14.3616, 2.76309, -0.168903, 1.3, 0, 0.270278, 0
43101, 8.26388, 7.66862, 97.8347, 97.3718, 14.0109, 14.7262, 2.76309, -0.179651, 1.31, 0, 0.989058, 0
43111, 7.6176, 6.54575, 97.9819, 97.5261, 14.7262, 15.7816, 0.809944, -0.1904, 1.32, 0, 0.273785, 0
43120, 6.45226, 7.18691, 98.1397, 97.6769, 15.8202, 15.0979, 0.784975, -0.198077, 1.33, 0, -0.820163, 0
43130, 6.7675, 7.95659, 98.294, 97.8242, 15.4275, 14.3861, 2.26269, -0.204219, 1.34, 0, -0.427464, 0
43141, 7.50556, 7.69296, 98.4412, 97.9679, 14.7017, 14.7052, 1.08786, -0.210361, 1.35, 0, 0.298328, 0
43151, 7.9342, 6.9707, 98.5815, 98.1257, 14.351, 15.3994, 0.586964, -0.213432, 1.36, 0, 0.648952, 0
43160, 7.21619, 6.49289, 98.7323, 98.2835, 15.0874, 15.7816, 1.66222, -0.214967, 1.37, 0, -0.0873585, 0
43170, 6.80996, 7.15335, 98.89, 98.4307, 15.445, 15.0803, 6.20328, -0.214967, 1.38, 0, -0.444995, 0
43181, 6.75413, 7.90623, 99.0408, 98.5745, 15.438, 14.3861, 8.2674, -0.213432, 1.39, 0, -0.437983, 0
43191, 7.50226, 8.0132, 99.1916, 98.7182, 14.7017, 14.3686, 1.08786, -0.210361, 1.4, 0, 0.298328, 0
43201, 7.9116, 6.97999, 99.3353, 98.876, 14.3686, 15.3889, 1.08786, -0.205754, 1.41, 0, 0.631421, 0
43210, 7.60801, 6.07518, 99.4826, 99.0338, 14.7262, 16.1603, 12.3956, -0.199612, 1.42, 0, 0.273785, 0
43220, 6.48899, 7.12551, 99.6369, 99.1846, 15.7781, 15.0558, 8.2674, -0.191935, 1.43, 0, -0.778089, 0
43231, 7.14996, 8.24863, 99.7911, 99.3248, 15.0768, 14.0285, 8.2674, -0.182722, 1.44, 0, -0.0768394, 0
43241, 7.54818, 8.02449, 99.9384, 99.4686, 14.7052, 14.3581, 12.3956, -0.173509, 1.45, 0, 0.294822, 0
43250, 7.90297, 6.50638, 100.082, 99.6264, 14.4212, 15.8202, 8.2674, -0.161225, 1.46, 0, 0.578827, 0
43260, 7.29076, 6.45103, 100.233, 99.7841, 15.0523, 15.7641, 1.13681, -0.148942, 1.47, 0, -0.0522966, 0
43271, 7.23697, 7.89765, 100.384, 99.9279, 15.0944, 14.351, 8.2674, -0.135122, 1.48, 0, -0.0943708, 0
43281, 7.28526, 8.33775, 100.531, 100.072, 15.0383, 14.0355, 12.3956, -0.119767, 1.49, 0, -0.038271, 0
43290, 7.61951, 7.32896, 100.682, 100.219, 14.7297, 15.0768, 12.3956, -0.104413, 1.5, 0, 0.270278, 0
43300, 7.28365, 6.16759, 100.829, 100.38, 15.0698, 16.1217, 0.718628, -0.0875224, 1.51, 0, -0.0698271, 0
43311, 7.60953, 7.1385, 100.98, 100.531, 14.7648, 15.0944, 0.718628, -0.0690966, 1.52, 0, 0.235215, 0
43321, 6.93667, 7.92412, 101.134, 100.678, 15.4064, 14.3686, 8.2674, -0.0506709, 1.53, 0, -0.406426, 0
43330, 6.85161, 7.99113, 101.288, 100.822, 15.431, 14.3896, 2.76309, -0.0337806, 1.54, 0, -0.43097, 0
43340, 7.21471, 6.9665, 101.436, 100.976, 15.0453, 15.3994, 3.10711, -0.0153548, 1.55, 0, -0.0452833, 0
43351, 7.90311, 6.07949, 101.583, 101.134, 14.4142, 16.1533, 1.08786, 0.00153548, 1.56, 0, 0.58584, 0
43361, 7.69724, 7.13468, 101.73, 101.285, 14.6771, 15.0453, 1.13681, 0.0199612, 1.57, 0, 0.322872, 0
43370, 6.88634, 8.23614, 101.881, 101.429, 15.4555, 14.039, 4.96481, 0.0368515, 1.58, 0, -0.455514, 0
43380, 6.85218, 8.00278, 102.035, 101.569, 15.4275, 14.3756, 0.928316, 0.0522063, 1.59, 0, -0.427464, 0
43390, 7.54391, 6.95699, 102.186, 101.723, 14.7437, 15.4064, 0.9636, 0.0675611, 1.6, 0, 0.256253, 0
43401, 7.63455, 6.10372, 102.333, 101.888, 14.6947, 16.1287, 8.2674, 0.0829159, 1.61, 0, 0.305341, 0
43411, 7.25351, 7.08907, 102.484, 102.039, 15.0803, 15.0874, 8.2674, 0.0982707, 1.62, 0, -0.0803461, 0
43420, 6.85986, 8.24242, 102.638, 102.175, 15.4275, 14.0285, 12.3956, 0.11209, 1.63, 0, -0.427464, 0
43430, 7.16169, 8.35414, 102.789, 102.319, 15.0979, 14.053, 0.445482, 0.122838, 1.64, 0, -0.0978775, 0
43441, 7.96225, 6.63253, 102.933, 102.473, 14.3581, 15.7395, 0.453242, 0.133587, 1.65, 0, 0.64194, 0
43451, 7.67174, 6.49218, 103.08, 102.631, 14.7052, 15.7711, 8.2674, 0.144335, 1.66, 0, 0.294822, 0
43460, 7.30079, 7.54018, 103.231, 102.778, 15.0803, 14.7192, 0.928316, 0.153548, 1.67, 0, -0.0803461, 0
43470, 6.50952, 7.94701, 103.389, 102.922, 15.7886, 14.3861, 0.928316, 0.161225, 1.68, 0, -0.788607, 0
43481, 7.16126, 7.65636, 103.539, 103.069, 15.0944, 14.7297, 0.809944, 0.165832, 1.69, 0, -0.0943708, 0
43491, 7.58014, 6.53685, 103.687, 103.227, 14.7017, 15.7816, 0.496606, 0.170438, 1.7, 0, 0.298328, 0
43500, 7.59186, 6.81513, 103.83, 103.382, 14.7297, 15.4275, 0.69897, 0.173509, 1.71, 0, 0.270278, 0
43510, 7.26372, 7.53389, 103.985, 103.529, 15.0628, 14.7192, 2.76309, 0.175045, 1.72, 0, -0.0628147, 0
43521, 6.44793, 7.96774, 104.142, 103.673, 15.7956, 14.3616, 2.76309, 0.173509, 1.73, 0, -0.795619, 0
43531, 7.15272, 7.65357, 104.293, 103.823, 15.0523, 14.7297, 8.2674, 0.171974, 1.74, 0, -0.0522966, 0
43541, 7.87486, 6.55336, 104.437, 103.978, 14.3896, 15.7641, 8.2674, 0.168903, 1.75, 0, 0.610384, 0
43550, 7.99291, 6.80326, 104.581, 104.132, 14.3616, 15.438, 8.2674, 0.165832, 1.76, 0, 0.638433, 0
43560, 6.91052, 7.52051, 104.735, 104.279, 15.4275, 14.7297, 0.928316, 0.15969, 1.77, 0, -0.427464, 0
43571, 6.07741, 8.33504, 104.893, 104.423, 16.1287, 14.025, 0.928316, 0.153548, 1.78, 0, -1.12871, 0
43581, 7.05504, 7.69834, 105.044, 104.567, 15.0944, 14.7297, 12.3956, 0.144335, 1.79, 0, -0.0943708, 0
43590, 8.62431, 6.59813, 105.184, 104.728, 13.6568, 15.7641, 1.66222, 0.136658, 1.8, 0, 1.34319, 0
43600, 8.3992, 6.45428, 105.324, 104.882, 14.0355, 15.7956, 0.739443, 0.127445, 1.81, 0, 0.964514, 0
43611, 6.63377, 7.93114, 105.482, 105.029, 15.7641, 14.351, 2.76309, 0.116697, 1.82, 0, -0.764063, 0
43621, 6.1116, 8.37896, 105.643, 105.17, 16.1392, 14.0285, 2.76309, 0.104413, 1.83, 0, -1.13923, 0
43630, 7.11475, 7.34414, 105.794, 105.32, 15.0803, 15.0944, 8.2674, 0.0921288, 1.84, 0, -0.0803461, 0
43640, 8.28455, 5.43523, 105.934, 105.485, 14.0074, 16.8159, 12.3956, 0.0783095, 1.85, 0, 0.992564, 0
43651, 7.61561, 5.91324, 106.081, 105.65, 14.7437, 16.1462, 8.2674, 0.0644902, 1.86, 0, 0.256253, 0
43661, 6.52884, 7.34775, 106.239, 105.794, 15.7641, 14.6947, 12.3956, 0.0491354, 1.87, 0, -0.764063, 0
43670, 6.7633, 9.26749, 106.393, 105.924, 15.452, 12.9906, 8.2674, 0.0337806, 1.88, 0, -0.452007, 0
43680, 8.26993, 8.7978, 106.534, 106.064, 14.025, 13.6778, 8.2674, 0.0184258, 1.89, 0, 0.975033, 0
43691, 8.82608, 6.70512, 106.67, 106.218, 13.6463, 15.75, 8.2674, 0.00460644, 1.9, 0, 1.35371, 0
43701, 7.44436, 6.56327, 106.821, 106.379, 15.0768, 15.7816, 8.2674, -0.00921288, 1.91, 0, -0.0768394, 0
43711, 6.64201, 7.23532, 106.979, 106.527, 15.7956, 15.0698, inf, -0.0230322, 1.92, 0, -0.795619, 0
43720, 6.96848, 8.38346, 107.133, 106.67, 15.3959, 14.018, 8.2674, -0.0353161, 1.93, 0, -0.395908, 0
43730, 7.61839, 8.09905, 107.28, 106.814, 14.7543, 14.4036, 12.3956, -0.0475999, 1.94, 0, 0.245734, 0
43741, 7.70752, 6.73657, 107.424, 106.968, 14.7052, 15.7185, 8.2674, -0.0583483, 1.95, 0, 0.294822, 0
43751, 7.73418, 6.54132, 107.575, 107.126, 14.7192, 15.8026, 8.2674, -0.0690966, 1.96, 0, 0.280797, 0
43760, 6.96746, 7.58096, 107.729, 107.277, 15.452, 14.7543, 12.3956, -0.0783095, 1.97, 0, -0.452007, 0
43770, 6.96082, 8.06772, 107.884, 107.421, 15.3994, 14.344, 8.2674, -0.0875224, 1.98, 0, -0.399414, 0
43781, 7.23964, 7.71744, 108.031, 107.568, 15.0944, 14.7473, 8.2674, -0.0967353, 1.99, 0, -0.0943708, 0
43791, 7.63922, 6.62631, 108.178, 107.726, 14.7192, 15.7711, 2.26269, -0.102877, 2, 0, 0.280797, 0
43800, 7.6523, 6.4969, 108.325, 107.884, 14.7437, 15.7886, 8.2674, -0.109019, 2.01, 0, 0.256253, 0
43810, 7.34918, 7.57714, 108.48, 108.031, 15.0523, 14.7052, 12.3956, -0.115161, 2.02, 0, -0.0522966, 0
