QGPIORecord, QRC v6.1.0, 05-12-2021 @ 19:58:25, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
35230, 3.3501, 3.49438, 32.3065, 32.0085, 5.61349, 5.26287, 1.31458, 0.0967353, 0.12, 0, 0.386507, 0.386507
35240, 3.96445, 4.1546, 32.3556, 32.0541, 4.90874, 4.55811, 4.96481, 0.109019, 0.13, 0, 1.09126, 1.09126
35251, 3.5518, 3.50732, 32.4117, 32.1102, 5.60297, 5.60297, 4.96481, 0.119767, 0.14, 0, 0.397026, 0.397026
35261, 3.03993, 2.99825, 32.4748, 32.1733, 6.30773, 6.30422, 8.2674, 0.12898, 0.15, 0, -0.307729, -0.307729
35270, 3.27176, 2.95285, 32.5344, 32.2364, 5.96762, 6.31124, 0.718628, 0.138193, 0.16, 0, 0.0323763, 0.0323763
35280, 3.00952, 2.91214, 32.5975, 32.2995, 6.30072, 6.31124, 0.52696, 0.147406, 0.17, 0, -0.300716, -0.300716
35291, 3.24227, 3.43242, 32.6571, 32.3556, 5.96061, 5.60999, 8.2674, 0.156619, 0.18, 0, 0.0393887, 0.0393887
35301, 3.52793, 3.20294, 32.7132, 32.4117, 5.60999, 5.96061, 8.2674, 0.162761, 0.19, 0, 0.390013, 0.390013
35310, 3.03197, 3.21931, 32.7763, 32.4748, 6.2937, 5.94659, 6.20328, 0.168903, 0.2, 0, -0.293704, -0.293704
35320, 2.9655, 2.92055, 32.8395, 32.5379, 6.32877, 6.32877, 0.928316, 0.171974, 0.21, 0, -0.328766, -0.328766
35331, 2.94213, 2.89719, 32.9026, 32.601, 6.30422, 6.30422, 0.928316, 0.175045, 0.22, 0, -0.304223, -0.304223
35341, 3.18003, 3.13509, 32.9622, 32.6606, 5.9571, 5.9571, 8.2674, 0.17658, 0.23, 0, 0.0428953, 0.0428953
35350, 3.18845, 3.14631, 33.0183, 32.7202, 5.9536, 5.95009, 8.2674, 0.17658, 0.24, 0, 0.0464015, 0.0464015
35360, 3.4638, 3.1332, 33.0779, 32.7763, 5.617, 5.97464, 1.31458, 0.17658, 0.25, 0, 0.383, 0.383
35371, 3.24181, 3.15054, 33.1375, 32.8395, 5.9571, 5.9571, 0.718628, 0.173509, 0.26, 0, 0.0428953, 0.0428953
35381, 2.96412, 3.15896, 33.2006, 32.8991, 6.31124, 5.9536, 0.739443, 0.170438, 0.27, 0, -0.311235, -0.311235
35391, 2.92902, 2.88172, 33.2637, 32.9622, 6.30422, 6.30773, 12.3956, 0.165832, 0.28, 0, -0.304223, -0.304223
35400, 3.16411, 3.11636, 33.3233, 33.0218, 5.96061, 5.96412, 8.2674, 0.161225, 0.29, 0, 0.0393887, 0.0393887
35410, 3.17488, 3.12947, 33.3794, 33.0814, 5.9536, 5.9536, 0.928316, 0.155084, 0.3, 0, 0.0464015, 0.0464015
35421, 3.17533, 3.12993, 33.4425, 33.141, 5.96061, 5.96061, 12.3956, 0.148942, 0.31, 0, 0.0393887, 0.0393887
35431, 3.17488, 3.12947, 33.5021, 33.2006, 5.96762, 5.96762, 8.2674, 0.139729, 0.32, 0, 0.0323763, 0.0323763
35440, 2.90703, 2.85882, 33.5617, 33.2637, 6.30773, 6.31124, 12.3956, 0.130516, 0.33, 0, -0.307729, -0.307729
35450, 3.15289, 3.11263, 33.6249, 33.3233, 5.95009, 5.94308, 1.55902, 0.121303, 0.34, 0, 0.0499077, 0.0499077
35461, 3.42308, 3.09483, 33.681, 33.3794, 5.62051, 5.97464, 1.66222, 0.110555, 0.35, 0, 0.379494, 0.379494
35471, 3.20905, 3.39548, 33.7406, 33.439, 5.95009, 5.60297, 8.2674, 0.101342, 0.36, 0, 0.0499077, 0.0499077
35480, 3.20155, 2.87519, 33.8002, 33.4986, 5.96762, 6.31825, 8.2674, 0.0890579, 0.37, 0, 0.0323763, 0.0323763
35490, 2.94773, 3.1337, 33.8633, 33.5617, 6.2902, 5.94308, 0.928316, 0.0783095, 0.38, 0, -0.290198, -0.290198
35501, 3.16222, 3.1159, 33.9229, 33.6214, 5.97464, 5.97464, 3.54942, 0.0660257, 0.39, 0, 0.0253639, 0.0253639
35511, 3.46848, 3.14446, 33.979, 33.681, 5.59596, 5.94308, 0.662757, 0.0552773, 0.4, 0, 0.404038, 0.404038
35520, 3.224, 3.13227, 34.0386, 33.7406, 5.96762, 5.96762, 8.2674, 0.0429934, 0.41, 0, 0.0323763, 0.0323763
35530, 2.95334, 3.13651, 34.1017, 33.8002, 6.31124, 5.96762, 3.54942, 0.0322451, 0.42, 0, -0.311235, -0.311235
35540, 3.19594, 3.15477, 34.1613, 33.8598, 5.9571, 5.95009, 3.54942, 0.0199612, 0.43, 0, 0.0428953, 0.0428953
35551, 2.92105, 2.87238, 34.2244, 33.9229, 6.30773, 6.31124, 8.2674, 0.00921288, 0.44, 0, -0.307729, -0.307729
35561, 3.15849, 2.83448, 34.284, 33.9825, 5.96061, 6.30773, 8.2674, -0.00153548, 0.45, 0, 0.0393887, 0.0393887
35570, 3.44134, 3.07192, 34.3401, 34.0421, 5.61349, 5.96061, 8.2674, -0.0122838, 0.46, 0, 0.386507, 0.386507
35580, 2.94211, 3.35757, 34.4032, 34.1017, 6.30072, 5.60999, 0.895553, -0.0230322, 0.47, 0, -0.300716, -0.300716
35591, 2.89437, 3.13089, 34.4664, 34.1613, 6.31124, 5.9571, 0.928316, -0.0337806, 0.48, 0, -0.311235, -0.311235
35601, 3.13416, 2.8532, 34.526, 34.2244, 5.96061, 6.31124, 8.2674, -0.0429934, 0.49, 0, 0.0393887, 0.0393887
35610, 3.14772, 2.8209, 34.5821, 34.2875, 5.95009, 6.30072, 8.2674, -0.0506709, 0.5, 0, 0.0499077, 0.0499077
35620, 3.14023, 3.05085, 34.6452, 34.3436, 5.96762, 5.96412, 6.20328, -0.0583483, 0.51, 0, 0.0323763, 0.0323763
35631, 3.16129, 3.34445, 34.7048, 34.4032, 5.94659, 5.60297, 8.2674, -0.0660257, 0.52, 0, 0.0534139, 0.0534139
35641, 3.14864, 3.38517, 34.7644, 34.4593, 5.97113, 5.617, 8.2674, -0.0721676, 0.53, 0, 0.0288701, 0.0288701
35650, 3.16083, 2.88268, 34.824, 34.519, 5.96061, 6.30773, 6.20328, -0.076774, 0.54, 0, 0.0393887, 0.0393887
35660, 2.89671, 2.84804, 34.8836, 34.5856, 6.29721, 6.30072, 1.66222, -0.0813805, 0.55, 0, -0.29721, -0.29721
35671, 3.11869, 3.07237, 34.9432, 34.6452, 5.97113, 5.97113, 1.55902, -0.0844514, 0.56, 0, 0.0288701, 0.0288701
35681, 3.417, 3.37067, 35.0028, 34.7013, 5.60297, 5.60297, 0.630166, -0.0859869, 0.57, 0, 0.397026, 0.397026
35690, 3.18282, 3.14491, 35.0624, 34.7574, 5.96061, 5.95009, 0.646044, -0.0875224, 0.58, 0, 0.0393887, 0.0393887
35700, 2.90186, 3.1318, 35.1255, 34.8205, 6.31825, 5.97464, 2.76309, -0.0890579, 0.59, 0, -0.318248, -0.318248
35710, 2.87145, 2.87145, 35.1886, 34.8836, 6.30422, 6.30422, 12.3956, -0.0890579, 0.6, 0, -0.304223, -0.304223
35721, 3.11496, 3.12057, 35.2482, 34.9432, 5.95009, 5.94308, 8.2674, -0.0875224, 0.61, 0, 0.0499077, 0.0499077
35731, 3.10747, 3.10558, 35.3079, 35.0028, 5.96762, 5.97113, 4.96481, -0.0844514, 0.62, 0, 0.0323763, 0.0323763
35740, 3.11731, 3.11777, 35.3675, 35.0589, 5.96061, 5.96061, 0.784975, -0.0813805, 0.63, 0, 0.0393887, 0.0393887
35750, 3.12246, 3.40062, 35.4271, 35.1185, 5.96061, 5.61349, 0.404096, -0.076774, 0.64, 0, 0.0393887, 0.0393887
35761, 2.84712, 3.17348, 35.4902, 35.1781, 6.31124, 5.96061, 4.96481, -0.0737031, 0.65, 0, -0.311235, -0.311235
35771, 3.09532, 2.90654, 35.5498, 35.2412, 5.95009, 6.30072, 4.96481, -0.0675611, 0.66, 0, 0.0499077, 0.0499077
35780, 3.09343, 3.13929, 35.6094, 35.3008, 5.96061, 5.96061, 8.2674, -0.0629547, 0.67, 0, 0.0393887, 0.0393887
35790, 3.37909, 3.14445, 35.6655, 35.3569, 5.60999, 5.96061, 2.76309, -0.0552773, 0.68, 0, 0.390013, 0.390013
35801, 3.1468, 3.4329, 35.7251, 35.4165, 5.96412, 5.60648, 2.76309, -0.0475999, 0.69, 0, 0.0358825, 0.0358825
35811, 2.88221, 3.20107, 35.7847, 35.4762, 6.30072, 5.96061, 6.20328, -0.0399225, 0.7, 0, -0.300716, -0.300716
35820, 3.39546, 2.92572, 35.8443, 35.5358, 5.60999, 6.31124, 6.20328, -0.0322451, 0.71, 0, 0.390013, 0.390013
35830, 3.16317, 3.16271, 35.9039, 35.5989, 5.96412, 5.96412, 0.496606, -0.0230322, 0.72, 0, 0.0358825, 0.0358825
35841, 2.89858, 2.89812, 35.967, 35.6585, 6.30072, 6.30072, 8.2674, -0.0153548, 0.73, 0, -0.300716, -0.300716
35851, 2.85925, 3.41979, 36.0266, 35.7181, 6.30072, 5.59947, 8.2674, -0.00614192, 0.74, 0, -0.300716, -0.300716
35861, 3.36408, 3.18326, 36.0862, 35.7742, 5.62051, 5.96061, 1.08786, 0.00307096, 0.75, 0, 0.379494, 0.379494
35870, 3.41933, 3.17719, 36.1423, 35.8373, 5.61349, 5.97464, 2.07505, 0.0122838, 0.76, 0, 0.386507, 0.386507
35880, 3.19219, 3.19734, 36.2019, 35.8934, 5.96061, 5.9536, 2.26269, 0.0230322, 0.77, 0, 0.0393887, 0.0393887
35891, 2.92526, 3.1978, 36.2616, 35.9565, 6.30072, 5.96061, 6.20328, 0.0322451, 0.78, 0, -0.300716, -0.300716
35901, 3.16082, 3.21137, 36.3247, 36.0161, 5.9571, 5.95009, 8.2674, 0.041458, 0.79, 0, 0.0428953, 0.0428953
35910, 3.15801, 3.20107, 36.3843, 36.0757, 5.96762, 5.97113, 3.54942, 0.0506709, 0.8, 0, 0.0323763, 0.0323763
35920, 3.16786, 2.93276, 36.4439, 36.1353, 5.96061, 6.31124, 8.2674, 0.0598837, 0.81, 0, 0.0393887, 0.0393887
35931, 3.18142, 3.18096, 36.5035, 36.1984, 5.95009, 5.95009, 8.2674, 0.0675611, 0.82, 0, 0.0499077, 0.0499077
35941, 2.89904, 3.17627, 36.5666, 36.258, 6.31124, 5.96412, 0.784975, 0.076774, 0.83, 0, -0.311235, -0.311235
35950, 3.13602, 3.18377, 36.6262, 36.3177, 5.96412, 5.96061, 1.04299, 0.0829159, 0.84, 0, 0.0358825, 0.0358825
35960, 3.15754, 2.92245, 36.6858, 36.3773, 5.94308, 6.2937, 1.08786, 0.0905933, 0.85, 0, 0.0569201, 0.0569201
35971, 3.14255, 3.14209, 36.7454, 36.4404, 5.97113, 5.97113, 4.96481, 0.0967353, 0.86, 0, 0.0288701, 0.0288701
35981, 2.88546, 3.16831, 36.8085, 36.5, 6.29721, 5.94308, 4.96481, 0.102877, 0.87, 0, -0.29721, -0.29721
35990, 3.10465, 3.1477, 36.8681, 36.5596, 5.97464, 5.97814, 0.430751, 0.107484, 0.88, 0, 0.0253639, 0.0253639
36000, 3.1304, 3.17581, 36.9277, 36.6192, 5.94659, 5.94659, 6.20328, 0.11209, 0.89, 0, 0.0534139, 0.0534139
36011, 3.11775, 3.16316, 36.9873, 36.6788, 5.97113, 5.97113, 6.20328, 0.115161, 0.9, 0, 0.0288701, 0.0288701
36021, 3.14117, 2.90607, 37.047, 36.7384, 5.94659, 6.29721, 0.423754, 0.118232, 0.91, 0, 0.0534139, 0.0534139
36031, 3.13413, 3.13647, 37.1066, 36.8015, 5.96412, 5.96061, 1.04299, 0.119767, 0.92, 0, 0.0358825, 0.0358825
36040, 3.13882, 3.41651, 37.1662, 36.8576, 5.96412, 5.617, 1.08786, 0.121303, 0.93, 0, 0.0358825, 0.0358825
36050, 2.87143, 3.20014, 37.2258, 36.9172, 6.30422, 5.95009, 0.445482, 0.121303, 0.94, 0, -0.304223, -0.304223
36061, 3.38703, 2.91775, 37.2854, 36.9803, 5.60999, 6.31124, 0.453242, 0.121303, 0.95, 0, 0.390013, 0.390013
36071, 3.15474, 3.15754, 37.345, 37.0399, 5.96412, 5.96061, 1.66222, 0.119767, 0.96, 0, 0.0358825, 0.0358825
36080, 3.16504, 3.16269, 37.4046, 37.0995, 5.9571, 5.96061, 1.31458, 0.118232, 0.97, 0, 0.0428953, 0.0428953
36090, 2.88735, 2.88734, 37.4677, 37.1591, 6.31124, 6.31124, 1.31458, 0.115161, 0.98, 0, -0.311235, -0.311235
36101, 3.13555, 3.14396, 37.5273, 37.2223, 5.95009, 5.93957, 2.07505, 0.11209, 0.99, 0, 0.0499077, 0.0499077
36111, 2.85036, 3.12382, 37.5869, 37.2784, 6.31474, 5.97464, 2.07505, 0.109019, 1, 0, -0.314742, -0.314742
36120, 3.37299, 3.42446, 37.6465, 37.338, 5.60999, 5.60297, 0.809944, 0.104413, 1.01, 0, 0.390013, 0.390013
36130, 3.14351, 2.90979, 37.7061, 37.4011, 5.96061, 6.31124, 1.04299, 0.0998062, 1.02, 0, 0.0393887, 0.0393887
36141, 3.15147, 2.86627, 37.7657, 37.4607, 5.9571, 6.31474, 1.04299, 0.0951998, 1.03, 0, 0.0428953, 0.0428953
36151, 2.88219, 3.11682, 37.8288, 37.5238, 6.30072, 5.95009, 1.55902, 0.0890579, 1.04, 0, -0.300716, -0.300716
36160, 3.10933, 3.39263, 37.8885, 37.5799, 5.96762, 5.61349, 2.76309, 0.0829159, 1.05, 0, 0.0323763, 0.0323763
36170, 3.11917, 3.16269, 37.9481, 37.6395, 5.96061, 5.96412, 2.76309, 0.076774, 1.06, 0, 0.0393887, 0.0393887
36180, 3.12432, 2.89249, 38.0077, 37.6991, 5.96061, 6.30773, 0.809944, 0.0706321, 1.07, 0, 0.0393887, 0.0393887
36191, 3.13509, 3.13554, 38.0673, 37.7622, 5.9536, 5.9536, 0.784975, 0.0644902, 1.08, 0, 0.0464015, 0.0464015
36201, 3.13274, 3.136, 38.1269, 37.8218, 5.96412, 5.96061, 2.07505, 0.0583483, 1.09, 0, 0.0358825, 0.0358825
36210, 2.86816, 3.14677, 38.19, 37.8814, 6.30072, 5.9536, 2.76309, 0.0506709, 1.1, 0, -0.300716, -0.300716
36220, 3.0953, 3.14161, 38.2496, 37.941, 5.96762, 5.96762, 0.615063, 0.0445289, 1.11, 0, 0.0323763, 0.0323763
36231, 3.11075, 3.15707, 38.3092, 38.0006, 5.9536, 5.9536, 8.2674, 0.0368515, 1.12, 0, 0.0464015, 0.0464015
36241, 3.11121, 2.88264, 38.3653, 38.0603, 5.96061, 6.30422, 0.52696, 0.0307096, 1.13, 0, 0.0393887, 0.0393887
36250, 3.11356, 3.10932, 38.4284, 38.1234, 5.96412, 5.97113, 0.52696, 0.0245677, 1.14, 0, 0.0358825, 0.0358825
36260, 2.85739, 3.13834, 38.4915, 38.183, 6.2902, 5.93957, 3.54942, 0.0168903, 1.15, 0, -0.290198, -0.290198
36271, 3.07188, 3.1182, 38.5511, 38.2426, 5.97464, 5.97464, 3.54942, 0.0107484, 1.16, 0, 0.0253639, 0.0253639
36281, 3.09203, 3.13834, 38.6107, 38.3022, 5.9536, 5.9536, 4.96481, 0.00460644, 1.17, 0, 0.0464015, 0.0464015
36290, 3.08968, 3.136, 38.6703, 38.3618, 5.96412, 5.96412, 1.04299, -0.00153548, 1.18, 0, 0.0358825, 0.0358825
36300, 3.09998, 3.1463, 38.7299, 38.4214, 5.9571, 5.9571, 1.04299, -0.0076774, 1.19, 0, 0.0428953, 0.0428953
36311, 3.09998, 3.1463, 38.7896, 38.481, 5.96412, 5.96412, 0.573872, -0.0138193, 1.2, 0, 0.0358825, 0.0358825
36321, 3.1159, 3.16222, 38.8492, 38.5406, 5.95009, 5.95009, 0.586964, -0.0184258, 1.21, 0, 0.0499077, 0.0499077
36330, 3.1084, 3.16313, 38.9088, 38.6002, 5.96762, 5.9571, 1.66222, -0.0230322, 1.22, 0, 0.0323763, 0.0323763
36340, 3.12105, 3.16033, 38.9684, 38.6598, 5.9571, 5.96762, 0.646044, -0.0261032, 1.23, 0, 0.0428953, 0.0428953
36350, 3.12666, 3.17859, 39.028, 38.7194, 5.9571, 5.95009, 0.359796, -0.0307096, 1.24, 0, 0.0428953, 0.0428953
36361, 3.12947, 3.17109, 39.0876, 38.779, 5.96061, 5.96762, 0.646044, -0.0337806, 1.25, 0, 0.0393887, 0.0393887
36371, 2.85973, 2.91166, 39.1507, 38.8386, 6.30422, 6.29721, 1.31458, -0.0353161, 1.26, 0, -0.304223, -0.304223
36380, 3.08922, 3.13084, 39.2103, 38.9018, 5.96762, 5.97464, 1.2494, -0.0368515, 1.27, 0, 0.0323763, 0.0323763
36390, 3.10467, 3.1566, 39.2699, 38.9579, 5.9536, 5.94659, 1.2494, -0.038387, 1.28, 0, 0.0464015, 0.0464015
36401, 3.09952, 3.42445, 39.326, 39.0175, 5.96762, 5.62051, 1.2494, -0.038387, 1.29, 0, 0.0323763, 0.0323763
36411, 3.40108, 2.94114, 39.3856, 39.0771, 5.59596, 6.28669, 0.516429, -0.038387, 1.3, 0, 0.404038, 0.404038
36420, 3.1538, 2.87279, 39.4452, 39.1402, 5.97113, 6.32526, 6.20328, -0.038387, 1.31, 0, 0.0288701, 0.0288701
36430, 2.88549, 3.11916, 39.5083, 39.1998, 6.31124, 5.96412, 8.2674, -0.0368515, 1.32, 0, -0.311235, -0.311235
36441, 2.8532, 3.41557, 39.5679, 39.2594, 6.30072, 5.59947, 0.928316, -0.0353161, 1.33, 0, -0.300716, -0.300716
36451, 3.08314, 3.17624, 39.6311, 39.319, 5.96412, 5.96412, 1.66222, -0.0322451, 1.34, 0, 0.0358825, 0.0358825
36460, 3.36833, 2.90043, 39.6872, 39.3821, 5.61349, 6.31474, 1.66222, -0.0307096, 1.35, 0, 0.386507, 0.386507
36470, 3.14119, 2.58157, 39.7468, 39.4452, 5.96061, 6.66186, 8.2674, -0.0276386, 1.36, 0, 0.0393887, 0.0393887
36481, 2.87146, 3.06161, 39.8099, 39.5083, 6.30422, 5.9536, 12.3956, -0.0245677, 1.37, 0, -0.304223, -0.304223
36491, 2.82605, 3.34257, 39.873, 39.5644, 6.31124, 5.60999, 3.54942, -0.0214967, 1.38, 0, -0.311235, -0.311235
36500, 2.78815, 3.39919, 39.9361, 39.6205, 6.30773, 5.60297, 3.54942, -0.0184258, 1.39, 0, -0.307729, -0.307729
36510, 3.31731, 2.89293, 39.9887, 39.6836, 5.59596, 6.30072, 3.54942, -0.0138193, 1.4, 0, 0.404038, 0.404038
36520, 3.62822, 3.11446, 40.0448, 39.7433, 5.27339, 5.97464, 1.2494, -0.0107484, 1.41, 0, 0.726612, 0.726612
36531, 3.17629, 3.1318, 40.1044, 39.8029, 5.9571, 5.9571, 8.2674, -0.00614192, 1.42, 0, 0.0428953, 0.0428953
36541, 2.61809, 3.13461, 40.1675, 39.8625, 6.66186, 5.96061, 12.3956, -0.00307096, 1.43, 0, -0.66186, -0.66186
36550, 2.81202, 3.13976, 40.2341, 39.9221, 6.31124, 5.96061, 0.718628, 0, 1.44, 0, -0.311235, -0.311235
36560, 3.33792, 2.87283, 40.2902, 39.9852, 5.60297, 6.30072, 0.718628, 0.00460644, 1.45, 0, 0.397026, 0.397026
36571, 3.38144, 3.10277, 40.3463, 40.0448, 5.61349, 5.96412, 0.784975, 0.00921288, 1.46, 0, 0.386507, 0.386507
36581, 3.15991, 3.11588, 40.4059, 40.1044, 5.9536, 5.9536, 0.561362, 0.0138193, 1.47, 0, 0.0464015, 0.0464015
36590, 2.87987, 3.11634, 40.469, 40.164, 6.31124, 5.96061, 0.34119, 0.0184258, 1.48, 0, -0.311235, -0.311235
36600, 3.11966, 3.12149, 40.5286, 40.2201, 5.96061, 5.96061, 1.55902, 0.0230322, 1.49, 0, 0.0393887, 0.0393887
36611, 3.122, 3.12664, 40.5883, 40.2832, 5.96412, 5.96061, 1.66222, 0.0261032, 1.5, 0, 0.0358825, 0.0358825
36621, 3.13231, 3.1346, 40.6444, 40.3428, 5.9571, 5.9571, 1.55902, 0.0307096, 1.51, 0, 0.0428953, 0.0428953
36630, 3.13792, 2.86813, 40.704, 40.4024, 5.9571, 6.29721, 2.07505, 0.0353161, 1.52, 0, 0.0428953, 0.0428953
36640, 3.13511, 3.08731, 40.7671, 40.462, 5.96762, 5.97464, 2.07505, 0.038387, 1.53, 0, 0.0323763, 0.0323763
36651, 3.15337, 3.38796, 40.8267, 40.5216, 5.95009, 5.60297, 0.928316, 0.0429934, 1.54, 0, 0.0499077, 0.0499077
36661, 2.87099, 3.15658, 40.8898, 40.5777, 6.31124, 5.9571, 0.718628, 0.0460644, 1.55, 0, -0.311235, -0.311235
36671, 3.11078, 3.1622, 40.9494, 40.6409, 5.96061, 5.9571, 0.69897, 0.0491354, 1.56, 0, 0.0393887, 0.0393887
36680, 3.11873, 2.8817, 41.009, 40.704, 5.9571, 6.31474, 0.630166, 0.0506709, 1.57, 0, 0.0428953, 0.0428953
36690, 3.11874, 2.84333, 41.0686, 40.7636, 5.96412, 6.31124, 0.646044, 0.0537418, 1.58, 0, 0.0358825, 0.0358825
36701, 3.13184, 3.09154, 41.1282, 40.8232, 5.9536, 5.95009, 0.496606, 0.0552773, 1.59, 0, 0.0464015, 0.0464015
36711, 2.86302, 3.37576, 41.1913, 40.8828, 6.29721, 5.60297, 0.784975, 0.0568128, 1.6, 0, -0.29721, -0.29721
36720, 2.80451, 3.13317, 41.2544, 40.9389, 6.32175, 5.97113, 0.809944, 0.0583483, 1.61, 0, -0.321754, -0.321754
36730, 3.04573, 3.13975, 41.314, 41.002, 5.96762, 5.96762, 12.3956, 0.0598837, 1.62, 0, 0.0323763, 0.0323763
36741, 3.33888, 2.8719, 41.3701, 41.0651, 5.60648, 6.30773, 0.69897, 0.0598837, 1.63, 0, 0.393519, 0.393519
36751, 3.11827, 3.12056, 41.4262, 41.1247, 5.94659, 5.94659, 0.69897, 0.0598837, 1.64, 0, 0.0534139, 0.0534139
36760, 3.10562, 3.39402, 41.4894, 41.1808, 5.97113, 5.61349, 0.487266, 0.0598837, 1.65, 0, 0.0288701, 0.0288701
36770, 2.84012, 3.16969, 41.5525, 41.2404, 6.30773, 5.9571, 0.487266, 0.0583483, 1.66, 0, -0.307729, -0.307729
36781, 2.79706, 2.89199, 41.6156, 41.3, 6.31124, 6.31124, 6.20328, 0.0568128, 1.67, 0, -0.311235, -0.311235
36791, 3.03685, 3.12898, 41.6752, 41.3596, 5.96061, 5.96412, 1.66222, 0.0568128, 1.68, 0, 0.0393887, 0.0393887
36800, 3.3225, 3.41698, 41.7313, 41.4192, 5.60999, 5.60999, 1.66222, 0.0552773, 1.69, 0, 0.390013, 0.390013
36810, 3.09863, 3.1931, 41.7909, 41.4788, 5.9536, 5.9536, 0.630166, 0.0537418, 1.7, 0, 0.0464015, 0.0464015
36820, 3.09348, 3.18795, 41.8505, 41.5384, 5.96762, 5.96762, 0.646044, 0.0522063, 1.71, 0, 0.0323763, 0.0323763
36831, 3.11174, 3.20902, 41.9101, 41.5981, 5.95009, 5.94659, 0.34119, 0.0491354, 1.72, 0, 0.0499077, 0.0499077
36841, 3.10704, 3.20198, 41.9697, 41.6577, 5.96412, 5.96412, 0.928316, 0.0475999, 1.73, 0, 0.0358825, 0.0358825
36850, 2.83965, 3.20948, 42.0328, 41.7173, 6.30422, 5.96061, 0.928316, 0.0460644, 1.74, 0, -0.304223, -0.304223
36860, 3.07475, 3.21743, 42.0924, 41.7769, 5.96061, 5.9571, 4.96481, 0.0429934, 1.75, 0, 0.0393887, 0.0393887
36871, 3.08832, 3.22865, 42.152, 41.8365, 5.95009, 5.95009, 0.52696, 0.041458, 1.76, 0, 0.0499077, 0.0499077
36881, 3.36413, 3.22116, 42.2081, 41.8961, 5.61349, 5.96762, 0.52696, 0.0399225, 1.77, 0, 0.386507, 0.386507
36890, 3.13418, 2.95331, 42.2677, 41.9557, 5.96412, 6.30773, 3.54942, 0.038387, 1.78, 0, 0.0358825, 0.0358825
36900, 2.86679, 3.19636, 42.3309, 42.0188, 6.30422, 5.9536, 3.54942, 0.0368515, 1.79, 0, -0.304223, -0.304223
36911, 2.81858, 3.1884, 42.394, 42.0749, 6.31474, 5.97113, 8.2674, 0.0353161, 1.8, 0, -0.314742, -0.314742
36921, 3.06352, 3.4839, 42.4536, 42.1345, 5.9571, 5.60648, 12.3956, 0.0337806, 1.81, 0, 0.0428953, 0.0428953
36930, 3.06633, 2.97157, 42.5132, 42.1941, 5.96061, 6.31124, 8.2674, 0.0322451, 1.82, 0, 0.0393887, 0.0393887
36940, 3.35479, 3.21416, 42.5693, 42.2572, 5.60648, 5.9571, 1.2494, 0.0307096, 1.83, 0, 0.393519, 0.393519
36951, 3.12295, 3.21697, 42.6289, 42.3168, 5.96061, 5.96061, 2.07505, 0.0291741, 1.84, 0, 0.0393887, 0.0393887
36961, 2.85602, 3.23054, 42.692, 42.3764, 6.30072, 5.95009, 2.26269, 0.0276386, 1.85, 0, -0.300716, -0.300716
36971, 2.80827, 2.95656, 42.7551, 42.436, 6.31124, 6.30072, 0.487266, 0.0261032, 1.86, 0, -0.311235, -0.311235
36980, 3.04245, 3.1781, 42.8147, 42.4957, 5.96762, 5.97464, 0.487266, 0.0245677, 1.87, 0, 0.0323763, 0.0323763
36990, 3.3328, 3.47313, 42.8708, 42.5553, 5.60999, 5.60999, 2.76309, 0.0230322, 1.88, 0, 0.390013, 0.390013
