QGPIORecord, QRC v6.1.0, 05-12-2021 @ 16:10:50, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
30330, 2.6637, 2.75913, 41.6752, 41.6086, 4.90874, 4.91224, 0.573872, -0.0445289, 1.22, 0, 0, 0.0912614
30341, 2.67922, 2.49648, 41.7243, 41.6577, 4.90523, 5.25586, 2.76309, -0.0460644, 1.23, 0, 0, 0.0947676
30351, 2.41474, 2.74411, 41.7769, 41.7103, 5.25235, 4.90173, 2.76309, -0.0475999, 1.24, 0, 0, -0.25235
30360, 2.65165, 2.7494, 41.826, 41.7593, 4.91224, 4.91224, 0.354951, -0.0491354, 1.25, 0, 0, 0.0877552
30370, 2.38619, 2.48955, 41.875, 41.8084, 5.25936, 5.25235, 0.354951, -0.0506709, 1.26, 0, 0, -0.259363
30381, 2.63614, 2.72926, 41.9276, 41.861, 4.90173, 4.90874, 4.96481, -0.0506709, 1.27, 0, 0, 0.0982738
30391, 2.64703, 2.74759, 41.9767, 41.9101, 4.90523, 4.90173, 4.96481, -0.0522063, 1.28, 0, 0, 0.0947676
30400, 2.37414, 2.75288, 42.0293, 41.9592, 5.26287, 4.91224, 4.96481, -0.0522063, 1.29, 0, 0, -0.262869
30410, 2.61799, 2.48461, 42.0784, 42.0118, 4.91224, 5.26287, 0.573872, -0.0506709, 1.3, 0, 0, 0.0877552
30420, 2.35533, 2.73127, 42.131, 42.0609, 5.25586, 4.90874, 0.586964, -0.0506709, 1.31, 0, 0, -0.255857
30431, 2.59736, 2.74399, 42.1801, 42.11, 4.90874, 4.90874, 0.445482, -0.0491354, 1.32, 0, 0, 0.0912614
30441, 2.61008, 2.75952, 42.2292, 42.159, 4.90874, 4.90523, 0.52696, -0.0491354, 1.33, 0, 0, 0.0912614
30450, 2.62281, 2.76712, 42.2783, 42.2081, 4.90874, 4.91224, 0.53794, -0.0475999, 1.34, 0, 0, 0.0912614
30460, 2.63833, 2.78777, 42.3274, 42.2572, 4.90523, 4.90173, 1.08786, -0.0460644, 1.35, 0, 0, 0.0947676
30471, 2.36824, 2.52097, 42.3799, 42.3063, 5.25936, 5.25235, 3.54942, -0.0445289, 1.36, 0, 0, -0.259363
30481, 2.61819, 2.76348, 42.429, 42.3589, 4.90173, 4.90523, 3.54942, -0.041458, 1.37, 0, 0, 0.0982738
30490, 2.62067, 2.77389, 42.4781, 42.4045, 4.91575, 4.90874, 3.54942, -0.0399225, 1.38, 0, 0, 0.084249
30500, 2.63803, 3.06431, 42.5272, 42.4536, 4.90874, 4.56162, 3.54942, -0.0368515, 1.39, 0, 0, 0.0912614
30511, 2.37025, 2.57283, 42.5798, 42.5027, 5.25936, 5.25235, 0.809944, -0.0337806, 1.4, 0, 0, -0.259363
30521, 2.6202, 2.81254, 42.6289, 42.5553, 4.90173, 4.90874, 2.76309, -0.0307096, 1.41, 0, 0, 0.0982738
30530, 2.62829, 2.82527, 42.678, 42.6043, 4.90874, 4.90874, 0.586964, -0.0291741, 1.42, 0, 0, 0.0912614
30540, 2.64101, 2.83799, 42.7271, 42.6534, 4.90874, 4.90874, 8.2674, -0.0261032, 1.43, 0, 0, 0.0912614
30551, 2.65374, 2.57301, 42.7761, 42.7025, 4.90874, 5.25586, 1.08786, -0.0230322, 1.44, 0, 0, 0.0912614
30561, 2.39437, 2.82346, 42.8287, 42.7551, 5.24884, 4.89822, 1.08786, -0.0199612, 1.45, 0, 0, -0.248844
30570, 2.62335, 2.82362, 42.8778, 42.8042, 4.91926, 4.91575, 0.423754, -0.0153548, 1.46, 0, 0, 0.0807428
30580, 2.64583, 2.56328, 42.9269, 42.8533, 4.90523, 5.25586, 0.423754, -0.0122838, 1.47, 0, 0, 0.0947676
30590, 2.38135, 2.80811, 42.9795, 42.9024, 5.25235, 4.90523, 0.586964, -0.00921288, 1.48, 0, 0, -0.25235
30601, 2.62106, 2.82413, 43.0286, 42.9515, 4.90874, 4.90173, 8.2674, -0.00614192, 1.49, 0, 0, 0.0912614
30611, 2.63939, 2.83783, 43.0777, 43.0041, 4.90173, 4.90173, 8.2674, -0.00307096, 1.5, 0, 0, 0.0982738
30620, 2.64187, 2.557, 43.1268, 43.0531, 4.91575, 5.26988, 2.07505, 0, 1.51, 0, 0, 0.084249
30630, 2.38433, 2.8083, 43.1794, 43.1057, 5.25235, 4.90874, 2.26269, 0.00307096, 1.52, 0, 0, -0.25235
30641, 2.34074, 2.81821, 43.232, 43.1548, 5.26287, 4.91224, 0.397953, 0.00460644, 1.53, 0, 0, -0.262869
30651, 2.59021, 2.83606, 43.281, 43.2039, 4.90523, 4.90523, 1.66222, 0.0076774, 1.54, 0, 0, 0.0947676
30660, 2.60061, 2.84646, 43.3301, 43.253, 4.90874, 4.90874, 1.66222, 0.00921288, 1.55, 0, 0, 0.0912614
30670, 2.89383, 2.85918, 43.3757, 43.3021, 4.55811, 4.90874, 1.08786, 0.0107484, 1.56, 0, 0, 0.441885
30681, 2.39443, 2.59702, 43.4283, 43.3512, 5.25936, 5.25235, 0.52696, 0.0122838, 1.57, 0, 0, -0.259363
30691, 2.36669, 2.84234, 43.4774, 43.4038, 5.24884, 4.90173, 0.53794, 0.0138193, 1.58, 0, 0, -0.248844
30700, 2.60128, 2.84762, 43.53, 43.4529, 4.91224, 4.91224, 1.08786, 0.0153548, 1.59, 0, 0, 0.0877552
30710, 2.89402, 2.86266, 43.5756, 43.5019, 4.56162, 4.90874, 1.08786, 0.0168903, 1.6, 0, 0, 0.438379
30721, 2.68024, 2.59488, 43.6247, 43.551, 4.90523, 5.25936, 0.718628, 0.0168903, 1.61, 0, 0, 0.0947676
30731, 2.41575, 2.84484, 43.6773, 43.6036, 5.25235, 4.90173, 2.76309, 0.0168903, 1.62, 0, 0, -0.25235
30741, 2.37216, 2.85293, 43.7298, 43.6527, 5.26287, 4.90874, 2.76309, 0.0184258, 1.63, 0, 0, -0.262869
30750, 2.89932, 2.86565, 43.7754, 43.7018, 4.55811, 4.90874, 1.55902, 0.0184258, 1.64, 0, 0, 0.441885
30760, 2.68042, 2.59507, 43.8245, 43.7544, 4.90874, 5.26287, 0.646044, 0.0184258, 1.65, 0, 0, 0.0912614
30771, 2.41825, 2.56684, 43.8771, 43.807, 5.25235, 5.25235, 0.646044, 0.0168903, 1.66, 0, 0, -0.25235
30781, 2.38027, 2.81216, 43.9262, 43.8561, 5.25586, 4.90173, 1.66222, 0.0168903, 1.67, 0, 0, -0.255857
30790, 2.61949, 2.81464, 43.9788, 43.9052, 4.91224, 4.91575, 1.66222, 0.0153548, 1.68, 0, 0, 0.0877552
30800, 2.91503, 2.55991, 44.0244, 43.9542, 4.55811, 5.24884, 0.53794, 0.0153548, 1.69, 0, 0, 0.441885
30811, 2.42405, 2.7973, 44.0735, 44.0068, 5.24884, 4.90874, 2.76309, 0.0138193, 1.7, 0, 0, -0.248844
30821, 2.65864, 2.52672, 44.1261, 44.0559, 4.91224, 5.26287, 2.76309, 0.0122838, 1.71, 0, 0, 0.0877552
30830, 2.39037, 2.77058, 44.1786, 44.105, 5.26287, 4.91224, 0.928316, 0.0107484, 1.72, 0, 0, -0.262869
30840, 2.63703, 3.06611, 44.2277, 44.1541, 4.90874, 4.55811, 0.928316, 0.00921288, 1.73, 0, 0, 0.0912614
30851, 2.65256, 2.85282, 44.2768, 44.2032, 4.90523, 4.90173, 3.54942, 0.0076774, 1.74, 0, 0, 0.0947676
30861, 2.66296, 2.30552, 44.3259, 44.2558, 4.90874, 5.60297, 0.928316, 0.00614192, 1.75, 0, 0, 0.0912614
30870, 2.68129, 2.78527, 44.375, 44.3084, 4.90173, 4.89822, 0.423754, 0.00460644, 1.76, 0, 0, 0.0982738
30880, 2.40608, 3.06313, 44.4276, 44.354, 5.26287, 4.56863, 0.895553, 0.00307096, 1.77, 0, 0, -0.262869
30891, 2.64993, 2.84837, 44.4767, 44.403, 4.91224, 4.91224, 0.718628, 0, 1.78, 0, 0, 0.0877552
30901, 2.39008, 2.30802, 44.5293, 44.4556, 5.25235, 5.60297, 0.718628, -0.00153548, 1.79, 0, 0, -0.25235
30911, 2.62699, 2.77936, 44.5784, 44.5082, 4.91224, 4.90874, 0.573872, -0.00153548, 1.8, 0, 0, 0.0877552
30920, 2.92253, 2.78927, 44.6239, 44.5573, 4.55811, 4.91224, 0.586964, -0.00307096, 1.81, 0, 0, 0.441885
30930, 2.70924, 2.80992, 44.673, 44.6064, 4.90173, 4.90173, 0.53794, -0.00460644, 1.82, 0, 0, 0.0982738
30941, 2.44244, 2.54312, 44.7256, 44.6555, 5.25235, 5.25235, 0.646044, -0.00460644, 1.83, 0, 0, -0.25235
30951, 2.39884, 2.78003, 44.7782, 44.7081, 5.26287, 4.91224, 0.646044, -0.00614192, 1.84, 0, 0, -0.262869
30960, 2.6455, 2.79226, 44.8273, 44.7572, 4.90874, 4.91224, 8.2674, -0.00614192, 1.85, 0, 0, 0.0912614
30970, 2.66384, 2.53241, 44.8764, 44.8098, 4.90173, 5.25235, 0.809944, -0.0076774, 1.86, 0, 0, 0.0982738
30981, 2.68034, 2.50004, 44.9255, 44.8624, 4.89822, 5.24884, 0.397953, -0.0076774, 1.87, 0, 0, 0.10178
30991, 2.6805, 2.73463, 44.9746, 44.9079, 4.91575, 4.91224, 1.55902, -0.0076774, 1.88, 0, 0, 0.084249
31000, 2.41736, 3.03017, 45.0272, 44.957, 5.25936, 4.55811, 1.55902, -0.0076774, 1.89, 0, 0, -0.259363
31010, 2.66451, 2.53638, 45.0762, 45.0061, 4.90523, 5.25235, 4.96481, -0.0076774, 1.9, 0, 0, 0.0947676
31021, 2.67491, 2.48998, 45.1253, 45.0622, 4.90874, 5.26638, 0.416987, -0.0076774, 1.91, 0, 0, 0.0912614
31031, 2.69044, 2.74176, 45.1744, 45.1113, 4.90523, 4.90523, 0.423754, -0.0076774, 1.92, 0, 0, 0.0947676
31040, 2.69804, 2.75217, 45.2235, 45.1569, 4.91224, 4.90874, 0.52696, -0.0076774, 1.93, 0, 0, 0.0877552
31050, 2.43819, 2.7705, 45.2726, 45.2095, 5.25235, 4.90173, 0.53794, -0.0076774, 1.94, 0, 0, -0.25235
31060, 2.6751, 2.77578, 45.3252, 45.2586, 4.91224, 4.91224, 0.718628, -0.0076774, 1.95, 0, 0, 0.0877552
31071, 2.69855, 2.51874, 45.3743, 45.3112, 4.89822, 5.24884, 0.718628, -0.0076774, 1.96, 0, 0, 0.10178
31081, 2.69871, 2.75333, 45.4234, 45.3603, 4.91575, 4.91224, 0.718628, -0.00614192, 1.97, 0, 0, 0.084249
31090, 2.43557, 2.76556, 45.476, 45.4093, 5.25936, 4.91224, 0.397953, -0.00614192, 1.98, 0, 0, -0.259363
