QGPIORecord, QRC v6.1.0, 05-12-2021 @ 22:34:25, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
59991, 3.63843, 3.40157, 64.6095, 64.4237, 5.60648, 5.60648, 1.08786, -0.0138193, 0.14, 0, 0.393519, 0.393519
60001, 3.1261, 2.90686, 64.6726, 64.4833, 6.31124, 6.31124, 4.96481, -0.00460644, 0.15, 0, -0.311235, -0.311235
60011, 3.08539, 3.1406, 64.7357, 64.5464, 6.31124, 5.9571, 4.96481, 0.00460644, 0.16, 0, -0.311235, -0.311235
60020, 3.60568, 2.8772, 64.7918, 64.606, 5.60999, 6.30422, 1.04299, 0.0138193, 0.17, 0, 0.390013, 0.390013
60030, 3.379, 3.37, 64.8514, 64.6656, 5.9571, 5.617, 0.461284, 0.0214967, 0.18, 0, 0.0428953, 0.0428953
60041, 3.38461, 3.16195, 64.9111, 64.7252, 5.9571, 5.95009, 8.2674, 0.0291741, 0.19, 0, 0.0428953, 0.0428953
60051, 3.10411, 3.15489, 64.9742, 64.7848, 6.31474, 5.96762, 0.573872, 0.0337806, 0.2, 0, -0.314742, -0.314742
60060, 3.06574, 2.89011, 65.0373, 64.8479, 6.31124, 6.31474, 0.586964, 0.038387, 0.21, 0, -0.311235, -0.311235
60070, 3.31114, 2.8571, 65.0969, 64.9111, 5.9536, 6.30422, 0.784975, 0.0399225, 0.22, 0, 0.0464015, 0.0464015
60081, 3.3088, 2.82002, 65.1565, 64.9707, 5.96412, 6.30072, 0.630166, 0.041458, 0.23, 0, 0.0358825, 0.0358825
60091, 3.04421, 3.31329, 65.2196, 65.0303, 6.30072, 5.61349, 0.630166, 0.0429934, 0.24, 0, -0.300716, -0.300716
60100, 3.27135, 3.36384, 65.2792, 65.0864, 5.96762, 5.61349, 8.2674, 0.041458, 0.25, 0, 0.0323763, 0.0323763
60110, 3.00911, 3.15353, 65.3423, 65.146, 6.30072, 5.95009, 8.2674, 0.0399225, 0.26, 0, -0.300716, -0.300716
60121, 3.23906, 2.60844, 65.4019, 65.2091, 5.96412, 6.66186, 2.76309, 0.0353161, 0.27, 0, 0.0358825, 0.0358825
60131, 3.25497, 2.79632, 65.4615, 65.2757, 5.95009, 6.30773, 0.809944, 0.0322451, 0.28, 0, 0.0499077, 0.0499077
60141, 2.97259, 3.0278, 65.5247, 65.3353, 6.31124, 5.9571, 0.809944, 0.0261032, 0.29, 0, -0.311235, -0.311235
60150, 3.21237, 3.29699, 65.5843, 65.3914, 5.96061, 5.617, 0.784975, 0.0199612, 0.3, 0, 0.0393887, 0.0393887
60161, 3.21472, 3.35252, 65.6439, 65.4475, 5.96412, 5.60999, 0.809944, 0.0122838, 0.31, 0, 0.0358825, 0.0358825
60171, 3.23064, 2.87638, 65.7035, 65.5071, 5.95009, 6.2902, 12.3956, 0.00460644, 0.32, 0, 0.0499077, 0.0499077
60181, 3.22314, 2.81124, 65.7631, 65.5737, 5.96762, 6.32526, 6.20328, -0.00460644, 0.33, 0, 0.0323763, 0.0323763
60190, 2.9609, 2.785, 65.8262, 65.6333, 6.30072, 6.30422, 8.2674, -0.0138193, 0.34, 0, -0.300716, -0.300716
60200, 3.19084, 3.28053, 65.8858, 65.6929, 5.96412, 5.61349, 0.69897, -0.0230322, 0.35, 0, 0.0358825, 0.0358825
60211, 3.47884, 3.3338, 65.9419, 65.749, 5.60999, 5.60999, 12.3956, -0.0337806, 0.36, 0, 0.390013, 0.390013
60221, 3.25497, 3.12395, 66.0015, 65.8087, 5.9536, 5.94659, 8.2674, -0.0445289, 0.37, 0, 0.0464015, 0.0464015
60230, 3.25543, 2.84561, 66.0611, 65.8718, 5.96061, 6.31474, 8.2674, -0.0552773, 0.38, 0, 0.0393887, 0.0393887
60240, 2.97727, 3.07346, 66.1242, 65.9314, 6.31474, 5.96762, 8.2674, -0.0675611, 0.39, 0, -0.314742, -0.314742
60251, 3.22502, 3.09128, 66.1838, 65.9875, 5.9536, 5.95009, 1.31458, -0.0783095, 0.4, 0, 0.0464015, 0.0464015
60261, 3.50598, 3.35868, 66.2399, 66.0471, 5.60999, 5.61349, 8.2674, -0.0905933, 0.41, 0, 0.390013, 0.390013
60271, 3.27088, 3.14565, 66.2995, 66.1067, 5.96762, 5.9536, 0.718628, -0.101342, 0.42, 0, 0.0323763, 0.0323763
60280, 3.00023, 2.8664, 66.3626, 66.1698, 6.31124, 6.32175, 8.2674, -0.113626, 0.43, 0, -0.311235, -0.311235
60291, 3.24563, 3.10692, 66.4222, 66.2294, 5.9536, 5.9571, 0.630166, -0.124374, 0.44, 0, 0.0464015, 0.0464015
60301, 3.24889, 2.85438, 66.4818, 66.289, 5.9571, 6.2902, 0.646044, -0.135122, 0.45, 0, 0.0428953, 0.0428953
60311, 2.96839, 3.33272, 66.5415, 66.3486, 6.31474, 5.62401, 2.07505, -0.145871, 0.46, 0, -0.314742, -0.314742
60320, 3.21895, 3.12647, 66.6046, 66.4082, 5.95009, 5.9536, 2.26269, -0.155084, 0.47, 0, 0.0499077, 0.0499077
60331, 3.49756, 3.1271, 66.6607, 66.4678, 5.60999, 5.96061, 12.3956, -0.165832, 0.48, 0, 0.390013, 0.390013
60341, 2.99599, 2.86867, 66.7238, 66.5309, 6.30072, 6.30072, 3.54942, -0.175045, 0.49, 0, -0.300716, -0.300716
60351, 3.21752, 3.08477, 66.7834, 66.5905, 5.97464, 5.97113, 3.54942, -0.182722, 0.5, 0, 0.0253639, 0.0253639
60360, 3.23206, 3.09941, 66.843, 66.6466, 5.96061, 5.9571, 2.76309, -0.1904, 0.51, 0, 0.0393887, 0.0393887
60370, 2.95951, 3.10231, 66.9061, 66.7063, 6.30773, 5.96061, 2.76309, -0.198077, 0.52, 0, -0.307729, -0.307729
60381, 3.19976, 3.11561, 66.9657, 66.7659, 5.9571, 5.95009, 2.76309, -0.204219, 0.53, 0, 0.0428953, 0.0428953
60391, 3.48026, 3.38028, 67.0218, 66.8255, 5.61349, 5.617, 0.573872, -0.208825, 0.54, 0, 0.386507, 0.386507
60400, 3.25873, 3.16408, 67.0814, 66.8851, 5.9536, 5.96061, 0.586964, -0.213432, 0.55, 0, 0.0464015, 0.0464015
60410, 2.9815, 3.17195, 67.141, 66.9447, 6.30773, 5.9571, 0.487266, -0.216503, 0.56, 0, -0.307729, -0.307729
60421, 3.21894, 3.17213, 67.2041, 67.0043, 5.96061, 5.96412, 3.54942, -0.219574, 0.57, 0, 0.0393887, 0.0393887
60431, 3.2297, 2.91596, 67.2637, 67.0639, 5.9536, 6.30072, 3.54942, -0.219574, 0.58, 0, 0.0464015, 0.0464015
60441, 3.23016, 3.1402, 67.3233, 67.1235, 5.96061, 5.96061, 12.3956, -0.219574, 0.59, 0, 0.0393887, 0.0393887
60450, 3.23251, 3.14536, 67.383, 67.1866, 5.96412, 5.96061, 8.2674, -0.218038, 0.6, 0, 0.0358825, 0.0358825
60461, 2.97073, 3.15594, 67.4461, 67.2427, 6.29721, 5.9536, 3.54942, -0.216503, 0.61, 0, -0.29721, -0.29721
60471, 3.19552, 3.15658, 67.5057, 67.3058, 5.96762, 5.96061, 2.76309, -0.214967, 0.62, 0, 0.0323763, 0.0323763
60481, 3.20537, 2.88728, 67.5653, 67.3689, 5.96061, 6.31474, 3.10711, -0.210361, 0.63, 0, 0.0393887, 0.0393887
60490, 3.21052, 2.84611, 67.6249, 67.4285, 5.96061, 6.31474, 8.2674, -0.20729, 0.64, 0, 0.0393887, 0.0393887
60500, 2.94359, 3.08483, 67.6845, 67.4916, 6.30072, 5.9536, 4.96481, -0.201148, 0.65, 0, -0.300716, -0.300716
60511, 3.17914, 3.09362, 67.7476, 67.5478, 5.9571, 5.95009, 0.680374, -0.196541, 0.66, 0, 0.0428953, 0.0428953
60521, 3.17634, 3.36101, 67.8072, 67.6074, 5.96762, 5.61349, 0.784975, -0.1904, 0.67, 0, 0.0323763, 0.0323763
60530, 3.1946, 3.14526, 67.8668, 67.667, 5.95009, 5.9571, 0.784975, -0.184258, 0.68, 0, 0.0499077, 0.0499077
60540, 3.19271, 2.87642, 67.9264, 67.7301, 5.96061, 6.31124, 8.2674, -0.178116, 0.69, 0, 0.0393887, 0.0393887
60551, 3.20628, 3.1156, 67.986, 67.7897, 5.95009, 5.95009, 0.630166, -0.170438, 0.7, 0, 0.0499077, 0.0499077
60561, 3.20439, 3.11397, 68.0456, 67.8493, 5.96061, 5.96061, 0.630166, -0.162761, 0.71, 0, 0.0393887, 0.0393887
60570, 3.20954, 3.11913, 68.1052, 67.9089, 5.96061, 5.96061, 3.54942, -0.155084, 0.72, 0, 0.0393887, 0.0393887
60580, 3.2203, 3.12971, 68.1648, 67.9685, 5.9536, 5.9536, 3.54942, -0.145871, 0.73, 0, 0.0464015, 0.0464015
60591, 3.21796, 3.13035, 68.2245, 68.0281, 5.96412, 5.96061, 0.52696, -0.136658, 0.74, 0, 0.0358825, 0.0358825
60601, 3.22826, 3.1355, 68.2841, 68.0877, 5.9571, 5.96061, 0.52696, -0.127445, 0.75, 0, 0.0428953, 0.0428953
60611, 3.22826, 3.13793, 68.3437, 68.1473, 5.96412, 5.96412, 0.53794, -0.118232, 0.76, 0, 0.0358825, 0.0358825
60620, 3.23576, 3.14535, 68.4033, 68.2069, 5.96061, 5.96061, 1.31458, -0.109019, 0.77, 0, 0.0393887, 0.0393887
60631, 3.2353, 3.14778, 68.4629, 68.2665, 5.96762, 5.96412, 1.19043, -0.0998062, 0.78, 0, 0.0323763, 0.0323763
60641, 3.25076, 3.16334, 68.5225, 68.3261, 5.9536, 5.95009, 0.469624, -0.0905933, 0.79, 0, 0.0464015, 0.0464015
60651, 2.96791, 3.159, 68.5821, 68.3857, 6.31474, 5.96412, 8.2674, -0.0813805, 0.8, 0, -0.314742, -0.314742
60660, 3.22407, 3.17456, 68.6452, 68.4453, 5.94308, 5.95009, 8.2674, -0.0737031, 0.81, 0, 0.0569201, 0.0569201
60670, 3.21188, 2.89849, 68.7048, 68.505, 5.96762, 6.31474, 1.2494, -0.0660257, 0.82, 0, 0.0323763, 0.0323763
60681, 3.22453, 3.13177, 68.7644, 68.5681, 5.9571, 5.96061, 0.809944, -0.0583483, 0.83, 0, 0.0428953, 0.0428953
60691, 2.95245, 3.14508, 68.8275, 68.6277, 6.30422, 5.95009, 0.809944, -0.0506709, 0.84, 0, -0.304223, -0.304223
60700, 3.18194, 3.1353, 68.8871, 68.6838, 5.96762, 5.97113, 0.69897, -0.0445289, 0.85, 0, 0.0323763, 0.0323763
60710, 3.21142, 3.16625, 68.9467, 68.7469, 5.93607, 5.93607, 2.26269, -0.038387, 0.86, 0, 0.0639324, 0.0639324
60721, 3.18893, 3.14472, 69.0063, 68.8065, 5.97464, 5.97464, 2.26269, -0.0322451, 0.87, 0, 0.0253639, 0.0253639
60731, 3.21188, 3.16706, 69.0659, 68.8661, 5.95009, 5.95009, 0.718628, -0.0276386, 0.88, 0, 0.0499077, 0.0499077
60740, 3.19877, 3.15457, 69.1256, 68.9257, 5.97464, 5.97464, 0.718628, -0.0245677, 0.89, 0, 0.0253639, 0.0253639
60750, 2.93842, 3.17419, 69.1887, 68.9853, 6.30422, 5.9536, 0.496606, -0.0199612, 0.9, 0, -0.304223, -0.304223
60761, 3.45121, 3.17482, 69.2448, 69.0449, 5.61349, 5.96061, 8.2674, -0.0168903, 0.91, 0, 0.386507, 0.386507
60771, 3.22407, 2.90281, 69.3044, 69.1045, 5.96061, 6.31825, 8.2674, -0.0153548, 0.92, 0, 0.0393887, 0.0393887
60781, 2.95994, 3.14922, 69.3675, 69.1676, 6.29721, 5.94659, 0.573872, -0.0138193, 0.93, 0, -0.29721, -0.29721
60790, 3.18474, 3.14533, 69.4271, 69.2272, 5.96762, 5.96061, 1.2494, -0.0138193, 0.94, 0, 0.0323763, 0.0323763
60801, 3.19739, 3.14777, 69.4867, 69.2868, 5.9571, 5.96412, 1.31458, -0.0138193, 0.95, 0, 0.0428953, 0.0428953
60811, 3.203, 3.1579, 69.5463, 69.3465, 5.9571, 5.9571, 0.52696, -0.0153548, 0.96, 0, 0.0428953, 0.0428953
60821, 2.91969, 2.88634, 69.6059, 69.4061, 6.31825, 6.31474, 0.52696, -0.0168903, 0.97, 0, -0.318248, -0.318248
60830, 3.1754, 3.12778, 69.6655, 69.4692, 5.94659, 5.95009, 8.2674, -0.0199612, 0.98, 0, 0.0534139, 0.0534139
60840, 3.44325, 3.118, 69.7251, 69.5253, 5.62051, 5.97113, 12.3956, -0.0230322, 0.99, 0, 0.379494, 0.379494
60851, 3.22361, 3.4071, 69.7847, 69.5849, 5.9571, 5.60297, 8.2674, -0.0261032, 1, 0, 0.0428953, 0.0428953
60861, 2.94591, 3.18186, 69.8478, 69.6445, 6.31124, 5.96061, 6.20328, -0.0307096, 1.01, 0, -0.311235, -0.311235
60870, 3.19412, 2.92071, 69.9074, 69.7076, 5.95009, 6.30422, 8.2674, -0.0353161, 1.02, 0, 0.0499077, 0.0499077
60880, 3.18662, 3.14178, 69.9635, 69.7672, 5.96762, 5.96762, 0.586964, -0.0399225, 1.03, 0, 0.0323763, 0.0323763
60891, 3.20208, 3.15689, 70.0267, 69.8268, 5.9536, 5.9536, 1.55902, -0.0445289, 1.04, 0, 0.0464015, 0.0464015
60901, 3.19973, 3.15752, 70.0863, 69.8864, 5.96412, 5.96061, 1.55902, -0.0506709, 1.05, 0, 0.0358825, 0.0358825
60910, 2.92392, 3.15996, 70.1459, 69.946, 6.31474, 5.96412, 0.445482, -0.0568128, 1.06, 0, -0.314742, -0.314742
60920, 3.17447, 3.17552, 70.209, 70.0056, 5.95009, 5.95009, 8.2674, -0.0614192, 1.07, 0, 0.0499077, 0.0499077
60931, 3.16978, 2.89944, 70.2686, 70.0687, 5.96412, 6.31474, 8.2674, -0.0675611, 1.08, 0, 0.0358825, 0.0358825
60941, 3.19131, 3.14631, 70.3282, 70.1283, 5.94308, 5.94308, 1.19043, -0.0737031, 1.09, 0, 0.0569201, 0.0569201
60951, 3.17351, 3.1293, 70.3878, 70.188, 5.97464, 5.97464, 1.2494, -0.079845, 1.1, 0, 0.0253639, 0.0253639
60960, 2.91315, 3.14892, 70.4509, 70.2476, 6.30422, 5.9536, 0.316726, -0.0875224, 1.11, 0, -0.304223, -0.304223
60971, 3.14825, 3.14956, 70.5105, 70.3072, 5.96061, 5.96061, 12.3956, -0.0936643, 1.12, 0, 0.0393887, 0.0393887
60981, 3.1534, 2.88298, 70.5701, 70.3668, 5.96061, 6.31124, 12.3956, -0.0998062, 1.13, 0, 0.0393887, 0.0393887
60991, 3.15856, 3.11672, 70.6297, 70.4299, 5.96061, 5.9571, 8.2674, -0.105948, 1.14, 0, 0.0393887, 0.0393887
61000, 2.89162, 3.12233, 70.6893, 70.4895, 6.30072, 5.9571, 0.52696, -0.11209, 1.15, 0, -0.300716, -0.300716
61010, 3.40207, 3.39696, 70.7489, 70.5456, 5.61349, 5.60999, 0.52696, -0.118232, 1.16, 0, 0.386507, 0.386507
61021, 3.18054, 2.9045, 70.8086, 70.6052, 5.9536, 6.31124, 1.13681, -0.124374, 1.17, 0, 0.0464015, 0.0464015
61031, 3.18941, 3.14368, 70.8682, 70.6683, 5.95009, 5.95009, 1.2494, -0.130516, 1.18, 0, 0.0499077, 0.0499077
61040, 3.45961, 3.40564, 70.9243, 70.7244, 5.62051, 5.62051, 0.718628, -0.135122, 1.19, 0, 0.379494, 0.379494
61050, 3.24558, 3.19985, 70.9839, 70.7805, 5.95009, 5.95009, 6.20328, -0.139729, 1.2, 0, 0.0499077, 0.0499077
61061, 2.95758, 3.19279, 71.047, 70.8436, 6.31825, 5.96762, 8.2674, -0.1428, 1.21, 0, -0.318248, -0.318248
61071, 3.21609, 2.94703, 71.1066, 70.9067, 5.94308, 6.2902, 12.3956, -0.147406, 1.22, 0, 0.0569201, 0.0569201
61080, 3.48159, 3.15363, 71.1627, 70.9663, 5.62051, 5.97464, 8.2674, -0.150477, 1.23, 0, 0.379494, 0.379494
61090, 3.26756, 3.17868, 71.2223, 71.0259, 5.95009, 5.94659, 2.26269, -0.153548, 1.24, 0, 0.0499077, 0.0499077
61101, 2.97957, 3.16665, 71.2854, 71.0855, 6.31825, 5.97113, 2.48787, -0.155084, 1.25, 0, -0.318248, -0.318248
61111, 3.22966, 2.90956, 71.345, 71.1487, 5.9536, 6.30773, 0.615063, -0.156619, 1.26, 0, 0.0464015, 0.0464015
61121, 3.22451, 3.14376, 71.4046, 71.2083, 5.96762, 5.9536, 0.739443, -0.158154, 1.27, 0, 0.0323763, 0.0323763
61130, 2.95666, 3.13896, 71.4677, 71.2679, 6.30773, 5.96762, 1.55902, -0.158154, 1.28, 0, -0.307729, -0.307729
61140, 3.4746, 3.15407, 71.5238, 71.3275, 5.60999, 5.9536, 1.66222, -0.158154, 1.29, 0, 0.390013, 0.390013
61151, 3.25073, 3.1547, 71.5834, 71.3871, 5.9536, 5.96061, 1.08786, -0.158154, 1.3, 0, 0.0464015, 0.0464015
61161, 2.96788, 2.88812, 71.6465, 71.4502, 6.31474, 6.31124, 1.08786, -0.158154, 1.31, 0, -0.314742, -0.314742
61170, 2.92952, 2.84197, 71.7097, 71.5098, 6.31124, 6.31825, 2.76309, -0.158154, 1.32, 0, -0.311235, -0.311235
61180, 3.17772, 3.0911, 71.7693, 71.5729, 5.95009, 5.94308, 1.55902, -0.156619, 1.33, 0, 0.0499077, 0.0499077
61191, 3.17023, 3.07953, 71.8289, 71.629, 5.96762, 5.96762, 1.55902, -0.155084, 1.34, 0, 0.0323763, 0.0323763
61201, 3.18849, 3.36636, 71.8885, 71.6886, 5.95009, 5.60297, 2.26269, -0.152013, 1.35, 0, 0.0499077, 0.0499077
61210, 3.18379, 3.13569, 71.9481, 71.7482, 5.96412, 5.96762, 0.69897, -0.150477, 1.36, 0, 0.0358825, 0.0358825
61220, 3.19129, 2.87363, 72.0077, 71.8113, 5.96061, 6.31124, 0.718628, -0.148942, 1.37, 0, 0.0393887, 0.0393887
61231, 3.19364, 3.10465, 72.0673, 71.8709, 5.96412, 5.96061, 4.96481, -0.145871, 1.38, 0, 0.0358825, 0.0358825
61241, 3.20394, 3.11796, 72.1269, 71.927, 5.9571, 5.95009, 0.69897, -0.141264, 1.39, 0, 0.0428953, 0.0428953
61251, 3.20955, 3.38535, 72.1865, 71.9866, 5.9571, 5.61349, 1.08786, -0.138193, 1.4, 0, 0.0428953, 0.0428953
61260, 3.20675, 3.16145, 72.2461, 72.0463, 5.96762, 5.96762, 0.69897, -0.135122, 1.41, 0, 0.0323763, 0.0323763
61271, 3.21659, 2.89939, 72.3057, 72.1094, 5.96061, 6.31124, 0.718628, -0.130516, 1.42, 0, 0.0393887, 0.0393887
61281, 3.22736, 2.86955, 72.3653, 72.169, 5.9536, 6.29721, 2.76309, -0.125909, 1.43, 0, 0.0464015, 0.0464015
61291, 2.94451, 3.09154, 72.4284, 72.2286, 6.31474, 5.96061, 0.52696, -0.122838, 1.44, 0, -0.314742, -0.314742
61300, 3.19506, 3.36842, 72.488, 72.2882, 5.95009, 5.60999, 0.53794, -0.118232, 1.45, 0, 0.0499077, 0.0499077
61310, 3.19037, 3.14499, 72.5477, 72.3443, 5.96412, 5.96412, 3.54942, -0.113626, 1.46, 0, 0.0358825, 0.0358825
61321, 3.21189, 3.16598, 72.6073, 72.4074, 5.94308, 5.94308, 4.13916, -0.109019, 1.47, 0, 0.0569201, 0.0569201
61331, 3.19409, 2.88267, 72.6669, 72.467, 5.97464, 6.31825, 0.445482, -0.105948, 1.48, 0, 0.0253639, 0.0253639
61340, 3.20863, 3.11278, 72.7265, 72.5301, 5.96061, 5.96762, 1.2494, -0.102877, 1.49, 0, 0.0393887, 0.0393887
61350, 2.9445, 3.13604, 72.7861, 72.5862, 6.29721, 5.94308, 1.38701, -0.0982707, 1.5, 0, -0.29721, -0.29721
61361, 3.16369, 3.38804, 72.8492, 72.6458, 5.97464, 5.62752, 1.55902, -0.0951998, 1.51, 0, 0.0253639, 0.0253639
61371, 3.18945, 3.18677, 72.9088, 72.7054, 5.94659, 5.95009, 1.38701, -0.0921288, 1.52, 0, 0.0534139, 0.0534139
61380, 3.4601, 2.90797, 72.9649, 72.7685, 5.617, 6.31825, 0.928316, -0.0890579, 1.53, 0, 0.383, 0.383
61390, 3.23531, 3.14895, 73.0245, 72.8281, 5.96061, 5.9536, 0.895553, -0.0859869, 1.54, 0, 0.0393887, 0.0393887
61401, 2.68507, 3.14959, 73.0876, 72.8878, 6.65485, 5.96061, 0.836578, -0.0829159, 1.55, 0, -0.654847, -0.654847
61411, 3.16042, 3.16017, 73.1507, 72.9474, 5.9536, 5.9536, 0.809944, -0.079845, 1.56, 0, 0.0464015, 0.0464015
61421, 3.43576, 3.16081, 73.2068, 73.007, 5.617, 5.96061, 2.76309, -0.0783095, 1.57, 0, 0.383, 0.383
61430, 3.21097, 3.16052, 73.2664, 73.0666, 5.96061, 5.96762, 2.76309, -0.0752385, 1.58, 0, 0.0393887, 0.0393887
61441, 2.94404, 2.90661, 73.3295, 73.1297, 6.30072, 6.30072, 0.739443, -0.0737031, 1.59, 0, -0.300716, -0.300716
61451, 3.17399, 3.13358, 73.3891, 73.1893, 5.96412, 5.9571, 0.784975, -0.0721676, 1.6, 0, 0.0358825, 0.0358825
61461, 2.90098, 3.13647, 73.4523, 73.2454, 6.31124, 5.96061, 8.2674, -0.0706321, 1.61, 0, -0.311235, -0.311235
61470, 3.14638, 3.41064, 73.5119, 73.305, 5.9536, 5.61349, 0.615063, -0.0706321, 1.62, 0, 0.0464015, 0.0464015
61480, 3.42454, 3.18946, 73.568, 73.3646, 5.61349, 5.96412, 0.359796, -0.0690966, 1.63, 0, 0.386507, 0.386507
61491, 3.2002, 2.92785, 73.6276, 73.4242, 5.9571, 6.30773, 1.55902, -0.0690966, 1.64, 0, 0.0428953, 0.0428953
61501, 2.9197, 3.15662, 73.6907, 73.4873, 6.31474, 5.96061, 1.91627, -0.0690966, 1.65, 0, -0.314742, -0.314742
61510, 2.88415, 3.16177, 73.7503, 73.5469, 6.30773, 5.96061, 2.07505, -0.0706321, 1.66, 0, -0.307729, -0.307729
61520, 3.13281, 3.17779, 73.8134, 73.6065, 5.94659, 5.94659, 2.07505, -0.0706321, 1.67, 0, 0.0534139, 0.0534139
61531, 3.40066, 3.16576, 73.8695, 73.6661, 5.62051, 5.97113, 1.91627, -0.0706321, 1.68, 0, 0.379494, 0.379494
61541, 3.18102, 2.91411, 73.9291, 73.7293, 5.9571, 6.30072, 0.69897, -0.0721676, 1.69, 0, 0.0428953, 0.0428953
61551, 2.90333, 3.13292, 73.9922, 73.7889, 6.31124, 5.96762, 1.46795, -0.0737031, 1.7, 0, -0.311235, -0.311235
61560, 2.86542, 3.14531, 74.0553, 73.8485, 6.30773, 5.9571, 1.55902, -0.0752385, 1.71, 0, -0.307729, -0.307729
61571, 3.10286, 3.1482, 74.1149, 73.9081, 5.96061, 5.96061, 3.54942, -0.076774, 1.72, 0, 0.0393887, 0.0393887
61581, 3.11363, 2.88977, 74.1745, 73.9677, 5.9536, 6.30072, 3.54942, -0.0783095, 1.73, 0, 0.0464015, 0.0464015
61591, 3.39178, 3.10858, 74.2306, 74.0273, 5.61349, 5.96762, 2.76309, -0.079845, 1.74, 0, 0.386507, 0.386507
61600, 3.16464, 3.38999, 74.2903, 74.0869, 5.96061, 5.60999, 0.52696, -0.0829159, 1.75, 0, 0.0393887, 0.0393887
61611, 2.90051, 3.18014, 74.3534, 74.1465, 6.29721, 5.94659, 0.53794, -0.0844514, 1.76, 0, -0.29721, -0.29721
61621, 3.12531, 3.17082, 74.413, 74.2061, 5.96762, 5.96762, 1.19043, -0.0875224, 1.77, 0, 0.0323763, 0.0323763
61631, 3.41565, 2.92234, 74.4691, 74.2692, 5.60999, 6.2937, 0.69897, -0.0890579, 1.78, 0, 0.390013, 0.390013
61640, 3.19458, 3.13935, 74.5287, 74.3253, 5.95009, 5.96412, 0.69897, -0.0905933, 1.79, 0, 0.0499077, 0.0499077
61650, 3.18428, 3.41035, 74.5883, 74.3849, 5.97113, 5.62051, 1.04299, -0.0905933, 1.8, 0, 0.0288701, 0.0288701
61661, 2.92158, 3.20184, 74.6514, 74.4445, 6.30422, 5.9536, 1.08786, -0.0921288, 1.81, 0, -0.304223, -0.304223
61671, 3.15668, 2.93345, 74.711, 74.5041, 5.96061, 6.30773, 12.3956, -0.0936643, 1.82, 0, 0.0393887, 0.0393887
61680, 3.15902, 3.15679, 74.7706, 74.5672, 5.96412, 5.96762, 1.55902, -0.0951998, 1.83, 0, 0.0358825, 0.0358825
61690, 3.17494, 3.17461, 74.8302, 74.6269, 5.95009, 5.95009, 1.66222, -0.0967353, 1.84, 0, 0.0499077, 0.0499077
61701, 3.16744, 3.16755, 74.8898, 74.6865, 5.96762, 5.96762, 12.3956, -0.0982707, 1.85, 0, 0.0323763, 0.0323763
61711, 2.9024, 3.18265, 74.9529, 74.7461, 6.30422, 5.9536, 2.07505, -0.0998062, 1.86, 0, -0.304223, -0.304223
61721, 3.13469, 2.90884, 75.0125, 74.8057, 5.96412, 6.31474, 0.561362, -0.101342, 1.87, 0, 0.0358825, 0.0358825
61730, 3.1478, 3.14755, 75.0721, 74.8653, 5.9536, 5.9536, 0.784975, -0.102877, 1.88, 0, 0.0464015, 0.0464015
