QGPIORecord, QRC v6.1.0, 05-12-2021 @ 00:45:40, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, ValueIn11
7320, 11.6154, 15.8024, 3.80077, 3.70259, -2.8085, -4.211, 0.630166, -0.0122838, 0.65, 0, 8.8085, 0
7330, 16.8504, 7.36696, 3.75168, 3.75168, -4.92276, 4.92276, 0.761519, -0.0122838, 0.66, 0, 10.9228, 0
7341, 5.12096, -1.49565, 3.8183, 3.87089, 7.00898, 12.2543, 0.809944, -0.0122838, 0.67, 0, -1.00898, 0
7351, -5.17108, -5.01447, 3.96907, 4.00763, 14.9927, 13.5972, 0.928316, -0.0122838, 0.68, 0, -8.99269, 0
7360, -7.94044, 0.545392, 4.12334, 4.08477, 15.0944, 7.37363, 12.3956, -0.0122838, 0.69, 0, -9.09437, 0
7370, 2.57025, 10.2516, 4.16892, 4.07776, 4.56513, -0.701248, 0.9636, -0.0138193, 0.7, 0, 1.43487, 0
7380, 14.4097, 12.216, 4.12334, 4.07075, -4.55461, -0.697742, 2.48787, -0.0153548, 0.71, 0, 10.5546, 0
7391, 14.4597, 3.13463, 4.1023, 4.15139, -2.11777, 8.12747, 4.13916, -0.0184258, 0.72, 0, 8.11777, 0
7401, 2.83685, -4.77312, 4.18996, 4.28813, 9.07065, 13.9443, 4.96481, -0.0199612, 0.73, 0, -3.07065, 0
7410, -6.80982, -4.52595, 4.35475, 4.41085, 16.0551, 11.8827, 1.19043, -0.0214967, 0.74, 0, -10.0551, 0
7420, -6.3619, 5.98892, 4.48799, 4.43189, 13.3377, 2.10374, 1.31458, -0.0230322, 0.75, 0, -7.33774, 0
7431, 6.86857, 14.5875, 4.49851, 4.39332, 1.04837, -3.84985, 1.66222, -0.0230322, 0.76, 0, 4.95163, 0
7441, 16.6904, 10.9011, 4.44241, 4.40735, -5.63453, 1.406, 0.516429, -0.0230322, 0.77, 0, 11.6345, 0
7450, 11.7372, 0.393923, 4.45293, 4.51253, 1.05187, 10.8764, 0.52696, -0.0230322, 0.78, 0, 4.94813, 0
7460, 0.0917521, -5.32321, 4.56863, 4.6598, 11.5145, 14.2985, 0.895553, -0.0214967, 0.79, 0, -5.5145, 0
7471, -8.20532, -2.1555, 4.73693, 4.75446, 16.8475, 9.82098, 0.928316, -0.0199612, 0.8, 0, -10.8475, 0
7481, -4.77247, 9.89572, 4.85264, 4.75446, 11.5601, -0.701248, 0.423754, -0.0153548, 0.81, 0, -5.56008, 0
7490, 8.94516, 15.3808, 4.84563, 4.7159, -0.701248, -3.50975, 3.10711, -0.0107484, 0.82, 0, 6.70125, 0
7500, 17.0817, 7.17827, 4.78953, 4.76498, -5.62752, 5.27339, 3.54942, -0.00614192, 0.83, 0, 11.6275, 0
7511, 7.75421, -1.33959, 4.83511, 4.89121, 4.5511, 12.2473, 0.895553, -0.00153548, 0.84, 0, 1.4489, 0
7521, -3.60237, -4.43493, 4.97536, 5.02444, 13.9619, 13.2536, 3.54942, 0.00307096, 0.85, 0, -7.96185, 0
7530, -9.09784, 1.23028, 5.14015, 5.09457, 16.4828, 7.02651, 3.10711, 0.00614192, 0.86, 0, -10.4828, 0
7540, -0.768568, 10.6038, 5.21378, 5.08756, 7.37012, -0.701248, 0.561362, 0.0107484, 0.87, 0, -1.37012, 0
7550, 13.3197, 13.0116, 5.17171, 5.07704, -4.20398, -1.05187, 0.928316, 0.0153548, 0.88, 0, 10.204, 0
7561, 16.3615, 3.15197, 5.12963, 5.15768, -4.23905, 8.47809, 0.895553, 0.0168903, 0.89, 0, 10.239, 0
7571, 3.14059, -3.55502, 5.21729, 5.29443, 8.72353, 13.2536, 2.76309, 0.0199612, 0.9, 0, -2.72353, 0
7580, -6.83869, -4.39991, 5.37857, 5.41714, 16.0551, 12.2263, 2.26269, 0.0214967, 0.91, 0, -10.0551, 0
7590, -6.83853, 4.68828, 5.51532, 5.45221, 13.6954, 3.50624, 0.350238, 0.0214967, 0.92, 0, -7.69538, 0
7601, 5.4133, 13.3226, 5.53636, 5.42416, 2.10374, -2.80499, 0.423754, 0.0230322, 0.93, 0, 3.89626, 0
7611, 17.1155, 10.6417, 5.47675, 5.43467, -6.32877, 1.4025, 0.416987, 0.0230322, 0.94, 0, 12.3288, 0
7620, 12.8141, 0.925768, 5.46974, 5.53986, 0, 10.2417, 4.13916, 0.0230322, 0.95, 0, 6, 0
7630, 1.42501, -5.82967, 5.57843, 5.68362, 10.5047, 14.6421, 4.96481, 0.0245677, 0.96, 0, -4.5047, 0
7641, -8.16888, -2.70585, 5.74673, 5.7853, 17.1105, 10.119, 3.54942, 0.0245677, 0.97, 0, -11.1105, 0
7651, -5.81856, 8.75299, 5.87646, 5.78881, 12.626, 0, 0.561362, 0.0245677, 0.98, 0, -6.62598, 0
7660, 7.60347, 14.9056, 5.87997, 5.75374, 0.350624, -3.50624, 0.52696, 0.0245677, 0.99, 0, 5.64938, 0
7670, 17.6259, 7.58879, 5.82036, 5.79932, -6.32877, 4.56863, 0.573872, 0.0230322, 1, 0, 12.3288, 0
7681, 10.2516, -2.07407, 5.8414, 5.92204, 2.45437, 12.6225, 8.2674, 0.0214967, 1.01, 0, 3.54563, 0
7691, -1.34501, -5.68349, 5.96762, 6.06229, 12.5488, 13.9513, 8.2674, 0.0214967, 1.02, 0, -6.54884, 0
7701, -9.10751, 1.09366, 6.13943, 6.13242, 17.2121, 6.67238, 0.928316, 0.0199612, 1.03, 0, -11.2121, 0
7710, -3.58689, 11.8838, 6.24111, 6.11138, 10.1716, -2.10374, 0.445482, 0.0184258, 1.04, 0, -4.17161, 0
7720, 10.5562, 13.8257, 6.22007, 6.09385, -2.10374, -1.75312, 0.761519, 0.0168903, 1.05, 0, 8.10374, 0
7731, 16.9055, 2.46443, 6.16748, 6.1815, -5.27339, 9.14077, 0.865048, 0.0138193, 1.06, 0, 11.2734, 0
7741, 7.03062, -5.85956, 6.22007, 6.33227, 5.25936, 15.0523, 0.928316, 0.0107484, 1.07, 0, 0.740637, 0
7750, -4.52087, -4.9941, 6.36383, 6.4585, 14.6596, 12.2368, 12.3956, 0.0076774, 1.08, 0, -8.6596, 0
7760, -8.90439, 6.30347, 6.52512, 6.47603, 16.1287, 1.74961, 8.2674, 0.00460644, 1.09, 0, -10.1287, 0
7771, 1.28045, 15.4583, 6.58472, 6.43045, 5.617, -4.56513, 0.69897, 0, 1.1, 0, 0.383, 0
7781, 15.019, 11.0909, 6.53213, 6.44447, -5.26638, 1.4025, 0.52696, -0.00460644, 1.11, 0, 11.2664, 0
7790, 16.5643, -0.28886, 6.49356, 6.55667, -3.85687, 11.5706, 0.52696, -0.00921288, 1.12, 0, 9.85687, 0
7800, 4.10908, -5.86755, 6.57771, 6.70744, 8.40446, 14.7192, 0.630166, -0.0122838, 1.13, 0, -2.40446, 0
7811, -6.22421, -1.82697, 6.739, 6.7986, 16.0937, 9.44582, 1.08786, -0.0153548, 1.14, 0, -10.0937, 0
7821, -7.89912, 10.2994, 6.88977, 6.79159, 15.0628, -1.04837, 1.13681, -0.0168903, 1.15, 0, -9.06281, 0
7830, 3.46368, 15.4474, 6.92833, 6.75653, 3.86037, -3.50624, 0.345653, -0.0184258, 1.16, 0, 2.13963, 0
7840, 15.9668, 6.80051, 6.87223, 6.81263, -5.62401, 5.63102, 0.354951, -0.0214967, 1.17, 0, 11.624, 0
7851, 12.7796, -2.72673, 6.86873, 6.94236, -0.350624, 13.3272, 0.487266, -0.0214967, 1.18, 0, 6.35062, 0
7861, 1.05895, -4.85752, 6.97041, 7.0791, 10.5012, 13.3097, 0.630166, -0.0230322, 1.19, 0, -4.50119, 0
7871, -9.01241, 1.79208, 7.14923, 7.13871, 17.4891, 6.28319, 0.630166, -0.0245677, 1.2, 0, -11.4891, 0
7880, -7.17282, 12.6483, 7.28246, 7.11767, 13.3237, -2.45437, 2.07505, -0.0261032, 1.21, 0, -7.32372, 0
7890, 7.35677, 12.9417, 7.28246, 7.11066, 0, -0.704755, 1.91627, -0.0291741, 1.22, 0, 6, 0
7901, 17.4427, 2.24691, 7.21585, 7.20182, -6.64783, 9.41075, 1.31458, -0.0322451, 1.23, 0, 12.6478, 0
7911, 11.0796, -5.8491, 7.22987, 7.35259, 1.4025, 15.0768, 0.516429, -0.0337806, 1.24, 0, 4.5975, 0
7920, -1.11664, -4.93379, 7.34908, 7.47531, 12.2228, 12.2157, 0.52696, -0.0353161, 1.25, 0, -6.22276, 0
7930, -8.71749, 7.21719, 7.52089, 7.49284, 16.8335, 1.05187, 0.836578, -0.038387, 1.26, 0, -10.8335, 0
7941, -3.54216, 15.699, 7.62257, 7.44375, 10.1576, -4.56162, 2.07505, -0.041458, 1.27, 0, -4.15758, 0
7951, 11.4699, 10.4526, 7.59803, 7.46128, -2.8085, 2.10725, 0.836578, -0.0445289, 1.28, 0, 8.8085, 0
7960, 17.1087, -0.216679, 7.54193, 7.57699, -5.24534, 11.5425, 6.20328, -0.0460644, 1.29, 0, 11.2453, 0
7970, 6.35643, -5.89688, 7.60153, 7.72776, 5.98165, 14.7788, 8.2674, -0.0460644, 1.3, 0, 0.0183516, 0
7981, -4.97707, -1.35581, 7.7523, 7.81541, 15.0383, 9.09169, 1.66222, -0.0460644, 1.31, 0, -9.03827, 0
7991, -8.05393, 10.8658, 7.90658, 7.80489, 15.3749, -1.39548, 6.20328, -0.0445289, 1.32, 0, -9.37487, 0
8000, 1.39541, 15.69, 7.96268, 7.76983, 5.62752, -3.51325, 6.20328, -0.0429934, 1.33, 0, 0.372482, 0
8010, 13.3881, 6.61057, 7.92411, 7.82944, -3.86388, 5.97113, 8.2674, -0.041458, 1.34, 0, 9.86388, 0
8020, 12.7611, -3.01659, 7.91359, 7.96268, -1.04837, 13.6673, 0.784975, -0.038387, 1.35, 0, 7.04837, 0
8031, 0.784466, -4.84344, 8.01176, 8.09942, 10.1716, 13.3272, 0.809944, -0.0353161, 1.36, 0, -4.17161, 0
8041, -9.11981, 2.70092, 8.18707, 8.15552, 17.1034, 5.58194, 3.54942, -0.0322451, 1.37, 0, -11.1034, 0
8050, -6.80256, 12.8896, 8.30979, 8.13097, 12.647, -2.45788, 0.662757, -0.0307096, 1.38, 0, -6.64701, 0
8060, 8.39995, 12.7362, 8.30278, 8.12747, -1.05538, -0.350624, 0.9636, -0.0291741, 1.39, 0, 7.05538, 0
8071, 17.9223, 1.88037, 8.23266, 8.22214, -7.00547, 9.81046, 4.13916, -0.0291741, 1.4, 0, 13.0055, 0
8081, 10.3386, -5.83264, 8.25369, 8.37291, 2.10374, 15.0768, 4.96481, -0.0276386, 1.41, 0, 3.89626, 0
8090, -2.07242, -4.49152, 8.38342, 8.49212, 12.931, 11.8756, 8.2674, -0.0245677, 1.42, 0, -6.93102, 0
8100, -8.99462, 7.33358, 8.54822, 8.50614, 16.8335, 1.05187, 2.76309, -0.0245677, 1.43, 0, -10.8335, 0
8111, -2.07653, 15.811, 8.63938, 8.46056, 8.7656, -4.55811, 1.31458, -0.0230322, 1.44, 0, -2.7656, 0
8121, 12.0451, 11.007, 8.60782, 8.47809, -3.16263, 1.75663, 8.2674, -0.0214967, 1.45, 0, 9.16263, 0
8130, 16.4842, -0.0202622, 8.56575, 8.59029, -4.55811, 11.5601, 6.20328, -0.0199612, 1.46, 0, 10.5581, 0
8140, 4.64764, -6.07875, 8.63587, 8.74106, 7.37363, 15.0944, 4.96481, -0.0168903, 1.47, 0, -1.37363, 0
8151, -6.15979, -2.08254, 8.79365, 8.83924, 15.6834, 9.76839, 8.2674, -0.0138193, 1.48, 0, -9.68342, 0
8161, -7.7888, 10.3529, 8.94092, 8.83222, 14.7122, -1.04837, 12.3956, -0.0107484, 1.49, 0, -8.71219, 0
8170, 4.116, 16.3789, 8.97247, 8.79015, 3.15912, -4.20749, 6.20328, -0.0076774, 1.5, 0, 2.84088, 0
8180, 15.5082, 7.50343, 8.91988, 8.83924, -5.27339, 5.27689, 8.2674, -0.00460644, 1.51, 0, 11.2734, 0
8190, 11.3444, -2.3368, 8.92689, 8.97247, 0.697742, 13.3062, 8.2674, -0.00153548, 1.52, 0, 5.30226, 0
8201, 0.206879, -5.31742, 9.03559, 9.11623, 10.8378, 13.9724, 6.20328, 0.00307096, 1.53, 0, -4.83779, 0
8211, -9.1293, 1.50184, 9.20389, 9.18285, 17.1595, 6.65485, 6.20328, 0.00460644, 1.54, 0, -11.1595, 0
8220, -5.44134, 12.2796, 9.3231, 9.16181, 11.5951, -2.10725, 1.04299, 0.0076774, 1.55, 0, -5.59514, 0
8230, 9.19224, 14.2225, 9.30907, 9.14428, -1.406, -1.75663, 8.2674, 0.0107484, 1.56, 0, 7.406, 0
8241, 17.0661, 2.87982, 9.24947, 9.23193, -5.9571, 9.12324, 6.20328, 0.0122838, 1.57, 0, 11.9571, 0
8251, 8.2964, -5.4434, 9.28803, 9.3827, 3.85336, 15.0383, 2.26269, 0.0153548, 1.58, 0, 2.14664, 0
8260, -3.28538, -4.59139, 9.42478, 9.50542, 13.6077, 12.2368, 8.2674, 0.0168903, 1.59, 0, -7.60772, 0
8270, -8.69876, 6.70179, 9.58607, 9.52646, 16.1462, 1.75312, 8.2674, 0.0184258, 1.6, 0, -10.1462, 0
8281, -1.10905, 15.8424, 9.6632, 9.48438, 7.70321, -4.5511, 8.2674, 0.0184258, 1.61, 0, -1.70321, 0
8291, 12.0034, 11.0407, 9.63165, 9.4949, -3.16964, 1.76013, 1.04299, 0.0199612, 1.62, 0, 9.16964, 0
8300, 14.6798, 0.433833, 9.60009, 9.6071, -3.15562, 11.227, 6.20328, 0.0199612, 1.63, 0, 9.15562, 0
8310, 2.89215, -5.92187, 9.68424, 9.75787, 8.40797, 15.0768, 1.55902, 0.0214967, 1.64, 0, -2.40797, 0
8321, -8.27184, -2.39462, 9.85254, 9.86306, 16.7598, 10.1295, 1.46795, 0.0214967, 1.65, 0, -10.7598, 0
8331, -8.00025, 9.0743, 9.98928, 9.86306, 14.018, 0, 8.2674, 0.0199612, 1.66, 0, -8.01795, 0
8340, 6.31659, 15.6659, 9.9998, 9.82449, 0.701248, -3.85687, 1.91627, 0.0199612, 1.67, 0, 5.29875, 0
8350, 17.1183, 8.00873, 9.93318, 9.86656, -6.6829, 4.57214, 8.2674, 0.0184258, 1.68, 0, 12.6829, 0
8360, 12.0386, -1.23375, 9.93669, 9.99279, 0.350624, 12.2894, 8.2674, 0.0168903, 1.69, 0, 5.64938, 0
8371, -0.335867, -5.63205, 10.0524, 10.133, 11.5601, 14.3265, 8.2674, 0.0153548, 1.7, 0, -5.56008, 0
8381, -9.78329, 1.10072, 10.2312, 10.2067, 17.8012, 6.99495, 12.3956, 0.0138193, 1.71, 0, -11.8012, 0
8390, -6.33652, 11.761, 10.3539, 10.1891, 12.2789, -1.75312, 6.20328, 0.0122838, 1.72, 0, -6.27886, 0
8400, 9.38679, 14.0389, 10.3364, 10.1716, -1.75312, -1.75312, 6.20328, 0.0107484, 1.73, 0, 7.75312, 0
8411, 18.2801, 3.55554, 10.2663, 10.2523, -7.03703, 8.43952, 6.20328, 0.0076774, 1.74, 0, 13.037, 0
8421, 8.91021, -4.13661, 10.3013, 10.3925, 3.50624, 14.0109, 8.2674, 0.0076774, 1.75, 0, 2.49376, 0
8430, -2.99101, -3.81244, 10.4346, 10.5152, 13.5972, 11.8721, 8.2674, 0.00614192, 1.76, 0, -7.59721, 0
8440, -8.84467, 4.93643, 10.6029, 10.5503, 16.4899, 3.50624, 8.2674, 0.00460644, 1.77, 0, -10.4899, 0
8451, -1.80806, 14.0054, 10.687, 10.5187, 8.40797, -3.15211, 6.20328, 0.00307096, 1.78, 0, -2.40797, 0
8461, 11.9796, 11.4265, 10.6555, 10.5292, -3.16964, 1.05538, 8.2674, 0, 1.79, 0, 9.16964, 0
8470, 15.5165, 0.649168, 10.6169, 10.6344, -3.84284, 10.8238, 6.20328, 0, 1.8, 0, 9.84284, 0
8480, 3.91758, -5.69782, 10.694, 10.7817, 7.73126, 14.7613, 8.2674, -0.00153548, 1.81, 0, -1.73126, 0
8491, -7.05199, -2.92509, 10.8518, 10.8869, 16.0866, 10.4907, 8.2674, -0.00153548, 1.82, 0, -10.0866, 0
8501, -7.41668, 8.88988, 10.9956, 10.8904, 14.0109, 0, 8.2674, -0.00460644, 1.83, 0, -8.01094, 0
8511, 5.13752, 15.4815, 11.0166, 10.8518, 2.10374, -3.85687, 4.13916, -0.00614192, 1.84, 0, 3.89626, 0
8520, 15.9618, 8.26768, 10.9605, 10.8904, -5.62752, 4.21801, 6.20328, -0.0076774, 1.85, 0, 11.6275, 0
8530, 11.8933, -1.30096, 10.964, 11.0131, 0.350624, 12.2789, 6.20328, -0.0076774, 1.86, 0, 5.64938, 0
8541, 0.0192981, -5.24402, 11.0762, 11.1569, 11.1604, 13.9548, 3.54942, -0.0076774, 1.87, 0, -5.16037, 0
8551, -9.03413, 0.667313, 11.248, 11.2305, 17.1806, 7.36661, 3.54942, -0.0076774, 1.88, 0, -11.1806, 0
8560, -5.30406, 11.2447, 11.3637, 11.2165, 11.5776, -1.4025, 1.78017, -0.00921288, 1.89, 0, -5.57761, 0
8570, 9.74731, 14.2932, 11.3462, 11.1954, -1.75312, -2.10024, 8.2674, -0.00921288, 1.9, 0, 7.75312, 0
8581, 17.7539, 4.35518, 11.2831, 11.2691, -6.32877, 7.73828, 6.20328, -0.00921288, 1.91, 0, 12.3288, 0
8591, 7.75009, -3.59187, 11.3287, 11.4058, 4.55461, 13.6778, 6.20328, -0.00614192, 1.92, 0, 1.44539, 0
8600, -3.1817, -3.59126, 11.4654, 11.5285, 13.6253, 11.8756, 8.2674, -0.00614192, 1.93, 0, -7.62526, 0
8610, -8.54755, 4.72638, 11.6232, 11.5671, 16.1217, 3.85336, 2.26269, -0.00460644, 1.94, 0, -10.1217, 0
8621, -0.116568, 13.2543, 11.6968, 11.5425, 7.01248, -2.45437, 8.2674, -0.00460644, 1.95, 0, -1.01248, 0
8631, 12.7642, 11.3484, 11.6618, 11.5531, -3.51325, 1.05187, 8.2674, -0.00307096, 1.96, 0, 9.51325, 0
8640, 14.2378, 1.3711, 11.6372, 11.6512, -2.45788, 10.1821, 0.369908, 0, 1.97, 0, 8.45788, 0
8650, 1.81496, -5.06832, 11.7284, 11.795, 9.44932, 14.344, 3.54942, 0.00153548, 1.98, 0, -3.44932, 0
8660, -7.47764, -2.68661, 11.8932, 11.9002, 16.0621, 10.4837, 4.13916, 0.00307096, 1.99, 0, -10.0621, 0
8671, -6.58402, 7.80469, 12.0229, 11.9142, 12.9871, 1.05187, 1.19043, 0.00460644, 2, 0, -6.98712, 0
