QGPIORecord, QRC v6.1.0, 05-12-2021 @ 15:41:33, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, eA, errorA
97270, 6.96863, 7.28567, 163.91, 163.605, 14.3896, 14.0565, 0.586964, 0.311703, 0.24, 0, 0, 0.610384
97281, 7.29282, 7.63264, 164.054, 163.745, 14.0004, 13.6673, 6.20328, 0.340877, 0.25, 0, 0, 0.999577
97291, 7.33575, 7.46934, 164.194, 163.885, 14.0355, 14.018, 0.43799, 0.368515, 0.26, 0, 0, 0.964514
97301, 7.17272, 7.04034, 164.338, 164.033, 14.351, 14.7017, 0.453242, 0.391548, 0.27, 0, 0, 0.648952
97310, 7.18912, 7.03021, 164.481, 164.176, 14.3896, 14.7437, 1.04299, 0.413044, 0.28, 0, 0, 0.610384
97320, 6.98405, 7.30728, 164.629, 164.32, 14.7297, 14.3861, 1.04299, 0.43147, 0.29, 0, 0, 0.270278
97331, 7.01526, 7.3569, 164.772, 164.464, 14.7122, 14.3756, 8.2674, 0.445289, 0.3, 0, 0, 0.287809
97341, 7.29194, 7.42506, 164.92, 164.611, 14.3581, 14.3405, 1.2494, 0.456038, 0.31, 0, 0, 0.64194
97350, 7.32058, 7.18773, 165.063, 164.758, 14.3791, 14.7297, 0.487266, 0.463715, 0.32, 0, 0, 0.620902
97360, 7.09843, 7.18331, 165.211, 164.906, 14.7437, 14.7613, 1.04299, 0.466786, 0.33, 0, 0, 0.256253
97371, 7.13377, 7.23018, 165.358, 165.053, 14.7192, 14.7192, 1.04299, 0.468322, 0.34, 0, 0, 0.280797
97381, 7.14788, 7.25956, 165.505, 165.2, 14.7262, 14.7052, 1.08786, 0.463715, 0.35, 0, 0, 0.273785
97390, 7.15898, 7.26446, 165.652, 165.344, 14.7367, 14.7262, 8.2674, 0.457573, 0.36, 0, 0, 0.263266
97400, 7.17698, 7.26792, 165.8, 165.491, 14.7367, 14.7473, 8.2674, 0.446825, 0.37, 0, 0, 0.263266
97411, 7.20771, 7.31574, 165.943, 165.638, 14.7192, 14.7052, 1.2494, 0.434541, 0.38, 0, 0, 0.280797
97421, 7.22692, 7.32573, 166.094, 165.786, 14.7192, 14.7192, 4.96481, 0.417651, 0.39, 0, 0, 0.280797
97430, 7.2334, 7.3373, 166.241, 165.933, 14.7367, 14.7297, 4.96481, 0.397689, 0.4, 0, 0, 0.263266
97440, 7.04022, 7.36851, 166.392, 166.084, 15.0278, 14.7122, 1.2494, 0.374657, 0.41, 0, 0, -0.0277529
97451, 7.24951, 7.38311, 166.539, 166.227, 14.7367, 14.7192, 1.2494, 0.35009, 0.42, 0, 0, 0.263266
97461, 7.28024, 7.40232, 166.683, 166.375, 14.7192, 14.7192, 4.96481, 0.322451, 0.43, 0, 0, 0.280797
97471, 7.52845, 7.6607, 166.83, 166.522, 14.4036, 14.3896, 6.20328, 0.291741, 0.44, 0, 0, 0.596358
97480, 7.10869, 7.20883, 166.981, 166.669, 15.0383, 15.0698, 6.20328, 0.261032, 0.45, 0, 0, -0.038271
97490, 7.06536, 7.19896, 167.132, 166.82, 15.0944, 15.0768, 1.04299, 0.227251, 0.46, 0, 0, -0.0943708
97501, 7.0869, 7.44815, 167.283, 166.971, 15.0558, 14.7262, 0.487266, 0.1904, 0.47, 0, 0, -0.0558023
97511, 7.04746, 7.45416, 167.434, 167.118, 15.1049, 14.7437, 0.478278, 0.153548, 0.48, 0, 0, -0.10489
97520, 7.31509, 7.24523, 167.581, 167.265, 14.7262, 15.0558, 2.07505, 0.115161, 0.49, 0, 0, 0.273785
97530, 7.10227, 7.48059, 167.732, 167.416, 15.0453, 14.7262, 2.26269, 0.076774, 0.5, 0, 0, -0.0452833
97541, 7.08136, 7.24996, 167.879, 167.563, 15.0698, 15.0698, 0.928316, 0.038387, 0.51, 0, 0, -0.0698271
97551, 7.30558, 7.492, 168.03, 167.711, 14.7543, 14.7297, 0.718628, -0.00153548, 0.52, 0, 0, 0.245734
97560, 7.3402, 7.26367, 168.177, 167.861, 14.7297, 15.0698, 0.386225, -0.0399225, 0.53, 0, 0, 0.270278
97570, 7.13478, 7.2538, 168.328, 168.012, 15.0383, 15.0768, 0.895553, -0.0783095, 0.54, 0, 0, -0.038271
97581, 7.09654, 7.50045, 168.475, 168.159, 15.0874, 14.7297, 0.573872, -0.115161, 0.55, 0, 0, -0.0873585
97591, 7.33229, 7.27721, 168.626, 168.31, 14.7543, 15.0628, 0.586964, -0.152013, 0.56, 0, 0, 0.245734
97601, 7.14299, 7.26783, 168.776, 168.461, 15.0383, 15.0698, 0.369908, -0.187329, 0.57, 0, 0, -0.038271
97610, 7.10475, 7.49714, 168.924, 168.612, 15.0874, 14.7473, 0.369908, -0.219574, 0.58, 0, 0, -0.0873585
97620, 7.35323, 7.29052, 169.074, 168.759, 14.7367, 15.0558, 8.2674, -0.251819, 0.59, 0, 0, 0.263266
97631, 7.39413, 7.27652, 169.222, 168.91, 14.7052, 15.0698, 8.2674, -0.279457, 0.6, 0, 0, 0.294822
97641, 7.14204, 7.50838, 169.373, 169.057, 15.0803, 14.7437, 8.2674, -0.307096, 0.61, 0, 0, -0.0803461
97650, 7.12382, 7.28927, 169.523, 169.208, 15.0979, 15.0698, 0.445482, -0.331664, 0.62, 0, 0, -0.0978775
97660, 7.16038, 7.27941, 169.674, 169.358, 15.0383, 15.0768, 0.445482, -0.353161, 0.63, 0, 0, -0.038271
97671, 7.3715, 7.26652, 169.821, 169.509, 14.7437, 15.0874, 0.739443, -0.371586, 0.64, 0, 0, 0.256253
97681, 7.1473, 7.53789, 169.972, 169.657, 15.0768, 14.7052, 1.55902, -0.386941, 0.65, 0, 0, -0.0768394
97690, 6.89269, 7.27308, 170.123, 169.807, 15.4205, 15.0979, 1.55902, -0.399225, 0.66, 0, 0, -0.420451
97700, 7.11074, 7.28165, 170.274, 169.958, 15.0803, 15.0768, 0.487266, -0.409973, 0.67, 0, 0, -0.0803461
97711, 7.35461, 7.02194, 170.424, 170.112, 14.7367, 15.4275, 1.04299, -0.416115, 0.68, 0, 0, 0.263266
97721, 7.39806, 7.25224, 170.572, 170.263, 14.7017, 15.0698, 1.04299, -0.419186, 0.69, 0, 0, 0.298328
97730, 7.12076, 7.4841, 170.722, 170.41, 15.1119, 14.7437, 0.784975, -0.420722, 0.7, 0, 0, -0.111902
97740, 6.8841, 7.50163, 170.873, 170.561, 15.4275, 14.7437, 0.784975, -0.417651, 0.71, 0, 0, -0.427464
97751, 7.38666, 7.30034, 171.024, 170.708, 14.6947, 15.0453, 0.586964, -0.411509, 0.72, 0, 0, 0.305341
97761, 7.13529, 7.27943, 171.175, 170.859, 15.0698, 15.0698, 8.2674, -0.402296, 0.73, 0, 0, -0.0698271
97771, 7.37733, 7.28483, 171.322, 171.01, 14.7297, 15.0558, 8.2674, -0.390012, 0.74, 0, 0, 0.270278
97780, 7.13119, 7.23521, 171.473, 171.161, 15.0944, 15.1189, 0.630166, -0.374657, 0.75, 0, 0, -0.0943708
97790, 7.13746, 7.26779, 171.624, 171.311, 15.0768, 15.0628, 0.416987, -0.357767, 0.76, 0, 0, -0.0768394
97801, 7.14238, 7.52303, 171.774, 171.459, 15.0628, 14.7052, 0.416987, -0.337806, 0.77, 0, 0, -0.0628147
97811, 7.13808, 7.28875, 171.922, 171.609, 15.0628, 15.0558, 0.69897, -0.314773, 0.78, 0, 0, -0.0628147
97820, 7.38314, 7.25694, 172.072, 171.76, 14.7192, 15.0944, 0.718628, -0.290206, 0.79, 0, 0, 0.280797
97830, 7.13518, 7.2683, 172.223, 171.911, 15.0874, 15.0698, 0.416987, -0.264103, 0.8, 0, 0, -0.0873585
97841, 7.37602, 7.26352, 172.37, 172.062, 14.7473, 15.0698, 0.809944, -0.234929, 0.81, 0, 0, 0.252747
97851, 6.93784, 7.51319, 172.521, 172.213, 15.3749, 14.7192, 0.809944, -0.205754, 0.82, 0, 0, -0.37487
97860, 7.11576, 7.2576, 172.672, 172.36, 15.0944, 15.0979, 3.54942, -0.173509, 0.83, 0, 0, -0.0943708
97870, 7.38157, 7.27126, 172.819, 172.511, 14.7192, 15.0698, 3.54942, -0.141264, 0.84, 0, 0, 0.280797
97881, 7.38805, 7.25376, 172.97, 172.661, 14.7367, 15.0874, 0.350238, -0.107484, 0.85, 0, 0, 0.263266
97891, 7.14398, 7.50732, 173.117, 172.812, 15.0979, 14.7297, 1.19043, -0.0737031, 0.86, 0, 0, -0.0978775
97900, 7.41209, 7.52072, 173.268, 172.959, 14.7192, 14.7367, 1.31458, -0.038387, 0.87, 0, 0, 0.280797
97910, 7.4262, 7.31481, 173.415, 173.107, 14.7262, 15.0453, 1.2494, -0.00307096, 0.88, 0, 0, 0.273785
97921, 7.20575, 7.28118, 173.566, 173.257, 15.0558, 15.0874, 0.52696, 0.0307096, 0.89, 0, 0, -0.0558023
97931, 6.94239, 7.30574, 173.72, 173.408, 15.4134, 15.0453, 0.53794, 0.0644902, 0.9, 0, 0, -0.413439
97941, 7.14312, 7.26702, 173.871, 173.559, 15.0979, 15.0944, 1.08786, 0.0967353, 0.91, 0, 0, -0.0978775
97950, 7.15678, 7.5201, 174.022, 173.71, 15.0698, 14.7367, 1.08786, 0.12898, 0.92, 0, 0, -0.0698271
97960, 7.40645, 7.30656, 174.169, 173.857, 14.7192, 15.0558, 1.55902, 0.15969, 0.93, 0, 0, 0.280797
97971, 7.43838, 7.29256, 174.316, 174.008, 14.7017, 15.0698, 8.2674, 0.187329, 0.94, 0, 0, 0.298328
97981, 7.16617, 7.53715, 174.467, 174.155, 15.1049, 14.7262, 8.2674, 0.214967, 0.95, 0, 0, -0.10489
97990, 7.17172, 7.54061, 174.618, 174.306, 15.0874, 14.7473, 3.54942, 0.24107, 0.96, 0, 0, -0.0873585
98000, 7.18864, 7.3238, 174.765, 174.457, 15.0558, 15.0698, 0.573872, 0.264103, 0.97, 0, 0, -0.0558023
98011, 7.42146, 7.31903, 174.916, 174.604, 14.7297, 15.0698, 0.586964, 0.285599, 0.98, 0, 0, 0.270278
98021, 7.42977, 7.55089, 175.063, 174.755, 14.7437, 14.7437, 0.69897, 0.304025, 0.99, 0, 0, 0.256253
98030, 7.22339, 7.3445, 175.21, 174.902, 15.0523, 15.0523, 0.69897, 0.320915, 1, 0, 0, -0.0522966
98040, 7.46662, 7.32311, 175.361, 175.053, 14.7122, 15.0768, 0.895553, 0.334735, 1.01, 0, 0, 0.287809
98051, 7.20133, 7.55195, 175.512, 175.2, 15.1049, 14.7543, 0.784975, 0.347019, 1.02, 0, 0, -0.10489
98061, 7.23232, 7.60438, 175.659, 175.347, 15.0523, 14.7052, 0.809944, 0.356231, 1.03, 0, 0, -0.0522966
98070, 7.45011, 7.35229, 175.81, 175.498, 14.7473, 15.0803, 2.07505, 0.362373, 1.04, 0, 0, 0.252747
98080, 7.24603, 7.35443, 175.957, 175.649, 15.0523, 15.0698, 2.07505, 0.365444, 1.05, 0, 0, -0.0522966
98091, 7.20938, 7.33693, 176.108, 175.799, 15.0979, 15.0874, 1.08786, 0.365444, 1.06, 0, 0, -0.0978775
98101, 7.23576, 7.60321, 176.259, 175.95, 15.0523, 14.7122, 4.96481, 0.362373, 1.07, 0, 0, -0.0522966
98111, 7.46628, 7.37354, 176.41, 176.097, 14.7297, 15.0558, 0.680374, 0.357767, 1.08, 0, 0, 0.270278
98120, 7.24304, 7.34682, 176.56, 176.248, 15.0628, 15.0874, 1.55902, 0.35009, 1.09, 0, 0, -0.0628147
98130, 7.20312, 7.33576, 176.711, 176.399, 15.1119, 15.0944, 8.2674, 0.339341, 1.1, 0, 0, -0.111902
98141, 7.23872, 7.61174, 176.862, 176.55, 15.0523, 14.7052, 8.2674, 0.327057, 1.11, 0, 0, -0.0522966
98151, 7.20461, 7.34692, 177.013, 176.697, 15.0944, 15.0979, 1.04299, 0.311703, 1.12, 0, 0, -0.0943708
98160, 7.23378, 7.37331, 177.163, 176.851, 15.0453, 15.0523, 1.04299, 0.293277, 1.13, 0, 0, -0.0452833
98170, 7.18742, 7.5911, 177.311, 176.999, 15.1049, 14.7473, 2.76309, 0.274851, 1.14, 0, 0, -0.10489
98181, 7.44742, 7.36921, 177.458, 177.146, 14.7367, 15.0768, 1.13681, 0.253354, 1.15, 0, 0, 0.263266
98191, 7.49087, 7.37922, 177.609, 177.297, 14.7017, 15.0558, 1.31458, 0.230322, 1.16, 0, 0, 0.298328
98200, 7.23139, 7.59931, 177.759, 177.447, 15.0874, 14.7473, 8.2674, 0.204219, 1.17, 0, 0, -0.0873585
98210, 7.23304, 7.40541, 177.91, 177.598, 15.0768, 15.0383, 3.10711, 0.178116, 1.18, 0, 0, -0.0768394
98221, 7.23797, 7.35954, 178.061, 177.745, 15.0628, 15.0979, 0.662757, 0.150477, 1.19, 0, 0, -0.0628147
98231, 7.21077, 7.39101, 178.212, 177.896, 15.0944, 15.0453, 3.54942, 0.122838, 1.2, 0, 0, -0.0943708
98241, 7.23485, 7.36501, 178.363, 178.047, 15.0523, 15.0768, 3.54942, 0.0936643, 1.21, 0, 0, -0.0522966
98250, 7.20583, 7.35721, 178.513, 178.198, 15.0874, 15.0803, 1.04299, 0.0644902, 1.22, 0, 0, -0.0873585
98260, 7.2253, 7.60616, 178.664, 178.348, 15.0523, 14.7297, 6.20328, 0.0337806, 1.23, 0, 0, -0.0522966
98271, 7.18355, 7.37275, 178.815, 178.496, 15.1049, 15.0768, 6.20328, 0.00307096, 1.24, 0, 0, -0.10489
98281, 7.212, 7.36749, 178.966, 178.65, 15.0558, 15.0768, 0.784975, -0.0276386, 1.25, 0, 0, -0.0558023
98290, 7.198, 7.35969, 179.116, 178.797, 15.0698, 15.0803, 0.784975, -0.0568128, 1.26, 0, 0, -0.0698271
98300, 7.17542, 7.61119, 179.264, 178.945, 15.0944, 14.7262, 0.895553, -0.0859869, 1.27, 0, 0, -0.0943708
98311, 7.44631, 7.38564, 179.414, 179.095, 14.7122, 15.0628, 1.04299, -0.113626, 1.28, 0, 0, 0.287809
98321, 7.19883, 7.36863, 179.565, 179.246, 15.0803, 15.0803, 1.04299, -0.141264, 1.29, 0, 0, -0.0803461
98330, 7.18824, 7.61249, 179.716, 179.397, 15.0874, 14.7367, 0.662757, -0.167367, 1.3, 0, 0, -0.0873585
98340, 6.96344, 7.39895, 179.867, 179.548, 15.3889, 15.0558, 6.20328, -0.191935, 1.31, 0, 0, -0.388895
98351, 7.39739, 7.11778, 180.017, 179.698, 14.7543, 15.438, 6.20328, -0.214967, 1.32, 0, 0, 0.245734
98361, 7.1852, 7.34736, 180.168, 179.849, 15.0698, 15.0803, 2.07505, -0.236464, 1.33, 0, 0, -0.0698271
98370, 7.17279, 7.59123, 180.319, 179.996, 15.0803, 14.7367, 2.07505, -0.256425, 1.34, 0, 0, -0.0803461
98380, 7.15457, 7.38023, 180.47, 180.147, 15.0979, 15.0523, 0.69897, -0.273316, 1.35, 0, 0, -0.0978775
98391, 6.94686, 7.35884, 180.621, 180.298, 15.3749, 15.0768, 0.784975, -0.28867, 1.36, 0, 0, -0.37487
98401, 7.3665, 7.35359, 180.771, 180.449, 14.7613, 15.0768, 0.784975, -0.30249, 1.37, 0, 0, 0.238722
98411, 7.18182, 7.35851, 180.922, 180.6, 15.0383, 15.0628, 0.895553, -0.313238, 1.38, 0, 0, -0.038271
98420, 7.13086, 7.3135, 181.073, 180.754, 15.1049, 15.1189, 3.54942, -0.322451, 1.39, 0, 0, -0.10489
98430, 7.1593, 7.35117, 181.22, 180.901, 15.0558, 15.0558, 4.13916, -0.327057, 1.4, 0, 0, -0.0558023
98441, 7.39212, 7.34226, 181.371, 181.052, 14.7297, 15.0628, 2.26269, -0.330128, 1.41, 0, 0, 0.270278
98451, 7.15107, 7.31506, 181.522, 181.203, 15.0874, 15.0944, 2.76309, -0.330128, 1.42, 0, 0, -0.0873585
98460, 7.15273, 7.32133, 181.672, 181.353, 15.0768, 15.0768, 0.496606, -0.328593, 1.43, 0, 0, -0.0768394
98470, 7.13984, 7.56798, 181.823, 181.501, 15.0874, 14.7297, 0.865048, -0.323986, 1.44, 0, 0, -0.0873585
98481, 7.40613, 7.34474, 181.97, 181.651, 14.7122, 15.0628, 0.895553, -0.317844, 1.45, 0, 0, 0.287809
98491, 7.43345, 7.5898, 182.118, 181.802, 14.7017, 14.7192, 8.2674, -0.308632, 1.46, 0, 0, 0.298328
98500, 7.16887, 7.34693, 182.268, 181.949, 15.0944, 15.0803, 8.2674, -0.296348, 1.47, 0, 0, -0.0943708
98510, 7.17514, 7.33634, 182.419, 182.1, 15.0768, 15.0874, 0.784975, -0.284064, 1.48, 0, 0, -0.0768394
98521, 7.18769, 7.3609, 182.567, 182.254, 15.0523, 15.0453, 0.615063, -0.268709, 1.49, 0, 0, -0.0522966
98531, 7.15358, 7.32218, 182.717, 182.402, 15.0944, 15.0944, 0.646044, -0.250283, 1.5, 0, 0, -0.0943708
98540, 7.39394, 7.57017, 182.868, 182.552, 14.7543, 14.7437, 0.380624, -0.231858, 1.51, 0, 0, 0.245734
98550, 6.94511, 7.11443, 183.019, 182.703, 15.3959, 15.3959, 8.2674, -0.211896, 1.52, 0, 0, -0.395908
98561, 7.14195, 7.3189, 183.173, 182.854, 15.0874, 15.0768, 8.2674, -0.188864, 1.53, 0, 0, -0.0873585
98571, 7.14869, 7.30092, 183.324, 183.005, 15.0698, 15.0944, 0.369908, -0.165832, 1.54, 0, 0, -0.0698271
98581, 7.14901, 7.33009, 183.471, 183.156, 15.0628, 15.0453, 0.369908, -0.1428, 1.55, 0, 0, -0.0628147
98590, 7.40425, 7.55599, 183.622, 183.306, 14.7052, 14.7297, 0.630166, -0.118232, 1.56, 0, 0, 0.294822
98600, 7.39388, 7.30985, 183.769, 183.454, 14.7473, 15.0944, 2.76309, -0.0936643, 1.57, 0, 0, 0.252747
98611, 7.43152, 7.57566, 183.916, 183.601, 14.7192, 14.7192, 2.76309, -0.0675611, 1.58, 0, 0, 0.280797
98621, 7.17084, 7.58723, 184.067, 183.752, 15.1049, 14.7297, 0.69897, -0.0399225, 1.59, 0, 0, -0.10489
98630, 6.93466, 7.34109, 184.221, 183.902, 15.4205, 15.0944, 2.26269, -0.0153548, 1.6, 0, 0, -0.420451
98640, 7.40971, 7.1209, 184.369, 184.053, 14.7262, 15.3889, 2.76309, 0.0122838, 1.61, 0, 0, 0.273785
98651, 7.43352, 7.57266, 184.516, 184.2, 14.7192, 14.7297, 0.69897, 0.038387, 1.62, 0, 0, 0.280797
98661, 7.22118, 7.59878, 184.667, 184.348, 15.0383, 14.7192, 0.380624, 0.0644902, 1.63, 0, 0, -0.038271
98670, 7.17022, 7.3381, 184.814, 184.498, 15.1049, 15.1049, 24.7803, 0.0890579, 1.64, 0, 0, -0.10489
98680, 7.2063, 7.37927, 184.965, 184.649, 15.0453, 15.0383, 8.2674, 0.113626, 1.65, 0, 0, -0.0452833
98691, 7.4322, 7.34611, 185.116, 184.8, 14.7297, 15.0803, 8.2674, 0.136658, 1.66, 0, 0, 0.270278
98701, 7.17843, 7.57217, 185.263, 184.951, 15.1049, 14.7613, 1.46795, 0.158154, 1.67, 0, 0, -0.10489
98711, 7.1967, 7.39511, 185.417, 185.098, 15.0698, 15.0278, 0.895553, 0.178116, 1.68, 0, 0, -0.0698271
98720, 7.20465, 7.34996, 185.568, 185.249, 15.0523, 15.0874, 0.928316, 0.198077, 1.69, 0, 0, -0.0522966
98731, 7.40463, 7.58062, 185.715, 185.396, 14.7718, 14.7613, 0.69897, 0.214967, 1.7, 0, 0, 0.228203
98741, 7.4635, 7.63257, 185.862, 185.547, 14.7122, 14.7122, 0.718628, 0.230322, 1.71, 0, 0, 0.287809
98751, 7.47046, 7.4029, 186.01, 185.694, 14.7297, 15.0558, 1.55902, 0.244141, 1.72, 0, 0, 0.270278
98760, 7.27012, 7.38891, 186.16, 185.845, 15.0313, 15.0698, 4.96481, 0.25489, 1.73, 0, 0, -0.0312586
98770, 7.20437, 7.61313, 186.311, 185.996, 15.1189, 14.7543, 0.69897, 0.264103, 1.74, 0, 0, -0.118915
98781, 6.99268, 7.40094, 186.465, 186.143, 15.3994, 15.0698, 1.04299, 0.27178, 1.75, 0, 0, -0.399414
98791, 7.20963, 7.40125, 186.616, 186.297, 15.0628, 15.0628, 1.04299, 0.276386, 1.76, 0, 0, -0.0628147
98800, 7.16971, 7.37405, 186.763, 186.444, 15.1119, 15.0944, 2.76309, 0.277922, 1.77, 0, 0, -0.111902
98810, 7.45213, 7.3905, 186.914, 186.595, 14.7122, 15.0628, 2.07505, 0.279457, 1.78, 0, 0, 0.287809
98821, 7.20719, 7.61775, 187.062, 186.746, 15.0768, 14.7437, 2.26269, 0.276386, 1.79, 0, 0, -0.0768394
98831, 7.47419, 7.41136, 187.212, 186.893, 14.7017, 15.0523, 2.48787, 0.273316, 1.8, 0, 0, 0.298328
98840, 7.1918, 7.36453, 187.363, 187.047, 15.1189, 15.1119, 0.895553, 0.265638, 1.81, 0, 0, -0.118915
98850, 7.24983, 7.41794, 187.51, 187.195, 15.0278, 15.0278, 0.928316, 0.257961, 1.82, 0, 0, -0.0277529
98861, 7.45912, 7.37279, 187.661, 187.346, 14.7367, 15.0874, 1.55902, 0.248748, 1.83, 0, 0, 0.263266
98871, 7.47713, 7.62126, 187.808, 187.496, 14.7367, 14.7367, 0.549396, 0.236464, 1.84, 0, 0, 0.263266
98880, 7.23305, 7.41536, 187.959, 187.644, 15.0979, 15.0453, 0.469624, 0.22418, 1.85, 0, 0, -0.0978775
98890, 7.26961, 7.37664, 188.11, 187.794, 15.0383, 15.0944, 1.13681, 0.208825, 1.86, 0, 0, -0.038271
98900, 7.48582, 7.62972, 188.257, 187.945, 14.7367, 14.7367, 1.19043, 0.193471, 1.87, 0, 0, 0.263266
98911, 7.51655, 7.41618, 188.404, 188.092, 14.7192, 15.0558, 1.2494, 0.17658, 1.88, 0, 0, 0.280797
98921, 7.27368, 7.38946, 188.552, 188.243, 15.0803, 15.0874, 1.55902, 0.158154, 1.89, 0, 0, -0.0803461
98930, 7.27581, 7.4013, 188.702, 188.394, 15.0698, 15.0628, 1.66222, 0.138193, 1.9, 0, 0, -0.0698271
98940, 7.25832, 7.37919, 188.857, 188.545, 15.0874, 15.0874, 2.48787, 0.118232, 1.91, 0, 0, -0.0873585
98951, 7.26506, 7.38594, 189.007, 188.695, 15.0698, 15.0698, 2.76309, 0.0967353, 1.92, 0, 0, -0.0698271
98961, 7.26538, 7.38116, 189.158, 188.846, 15.0628, 15.0698, 1.08786, 0.0737031, 1.93, 0, 0, -0.0628147
98970, 6.99645, 7.36366, 189.309, 188.997, 15.4275, 15.0874, 1.46795, 0.0506709, 1.94, 0, 0, -0.427464
98980, 7.21912, 7.38059, 189.46, 189.148, 15.0803, 15.0558, 0.549396, 0.0276386, 1.95, 0, 0, -0.0803461
98991, 7.4757, 7.3615, 189.607, 189.298, 14.7192, 15.0768, 1.91627, 0.00460644, 1.96, 0, 0, 0.280797
99001, 7.50509, 7.61578, 189.758, 189.449, 14.7052, 14.7192, 2.07505, -0.0184258, 1.97, 0, 0, 0.294822
99010, 7.22246, 7.35001, 189.909, 189.6, 15.1224, 15.1119, 3.10711, -0.041458, 1.98, 0, 0, -0.122421
99020, 7.27007, 7.3907, 190.059, 189.747, 15.0453, 15.0453, 0.928316, -0.0644902, 1.99, 0, 0, -0.0452833
99031, 7.24407, 7.60643, 190.21, 189.898, 15.0768, 14.7437, 0.928316, -0.0859869, 2, 0, 0, -0.0768394
99041, 7.49072, 7.39241, 190.357, 190.045, 14.7297, 15.0628, 1.08786, -0.105948, 2.01, 0, 0, 0.270278
99051, 7.51684, 7.3932, 190.505, 190.196, 14.7192, 15.0558, 1.2494, -0.125909, 2.02, 0, 0, 0.280797
99060, 7.26378, 7.34104, 190.655, 190.347, 15.0944, 15.1224, 1.31458, -0.144335, 2.03, 0, 0, -0.0943708
99070, 7.02069, 7.38355, 190.81, 190.498, 15.4205, 15.0523, 1.2494, -0.161225, 2.04, 0, 0, -0.420451
99081, 7.24638, 7.35453, 190.96, 190.648, 15.0698, 15.0874, 1.31458, -0.17658, 2.05, 0, 0, -0.0698271
99091, 7.48842, 7.38418, 191.108, 190.799, 14.7297, 15.0383, 0.586964, -0.1904, 2.06, 0, 0, 0.270278
