QGPIORecord, QRC v6.1.0, 17-11-2021 @ 09:58:09, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
13971, 5.976, 5.976, 5.11911, 5.14015, 12.2999, 12.2648, 4.13916, -0.0522063, 0.49, 0, 0, 0
13980, 5.976, 5.976, 5.24183, 5.26287, 12.2368, 12.2648, 0.586964, -0.0721676, 0.5, 0, 0, 0
13990, 5.976, 5.976, 5.36455, 5.38559, 12.2894, 11.9282, 2.07505, -0.0905933, 0.51, 0, 0, 0
14001, 5.976, 5.976, 5.48727, 5.5048, 12.2859, 11.9493, 4.13916, -0.107484, 0.52, 0, 0, 0
14011, 5.976, 5.976, 5.60999, 5.62752, 12.2403, 12.2403, 4.13916, -0.124374, 0.53, 0, 0, 0
14020, 5.976, 5.976, 5.7292, 5.74673, 11.9352, 12.2718, 4.96481, -0.138193, 0.54, 0, 0, 0
14030, 5.976, 5.976, 5.85192, 5.86945, 12.2754, 12.2754, 4.96481, -0.152013, 0.55, 0, 0, 0
14041, 5.976, 5.976, 5.97113, 5.99217, 12.2754, 12.2859, 4.13916, -0.164296, 0.56, 0, 0, 0
14051, 5.976, 5.976, 6.09385, 6.11489, 11.9212, 12.2613, 4.13916, -0.17658, 0.57, 0, 0, 0
14060, 5.976, 5.976, 6.21657, 6.2376, 12.2508, 11.9142, 4.96481, -0.185793, 0.58, 0, 0, 0
14070, 5.976, 5.976, 6.33578, 6.36032, 12.2859, 12.2859, 2.07505, -0.193471, 0.59, 0, 0, 0
14081, 5.976, 5.976, 6.462, 6.48304, 12.2613, 12.6049, 2.07505, -0.199612, 0.6, 0, 0, 0
14091, 5.976, 5.976, 6.58472, 6.60576, 12.2789, 12.2718, 0.549396, -0.204219, 0.61, 0, 0, 0
14100, 5.976, 5.976, 6.70744, 6.72848, 12.2613, 12.2613, 8.2674, -0.20729, 0.62, 0, 0, 0
14110, 5.976, 5.976, 6.83016, 6.8512, 12.2894, 12.2754, 8.2674, -0.208825, 0.63, 0, 0, 0
14120, 5.976, 5.976, 6.95288, 6.97392, 12.2508, 11.9282, 8.2674, -0.20729, 0.64, 0, 0, 0
14131, 5.976, 5.976, 7.0756, 7.09313, 12.2718, 12.2648, 8.2674, -0.205754, 0.65, 0, 0, 0
14141, 5.976, 5.976, 7.19481, 7.21234, 11.9388, 11.9247, 8.2674, -0.201148, 0.66, 0, 0, 0
14150, 5.976, 5.976, 7.31402, 7.33155, 12.2543, 11.9247, 4.96481, -0.196541, 0.67, 0, 0, 0
14160, 5.976, 5.976, 7.43674, 7.45427, 11.9037, 11.9037, 4.13916, -0.188864, 0.68, 0, 0, 0
14171, 5.976, 5.976, 7.55946, 7.57348, 12.2894, 12.2754, 6.20328, -0.181187, 0.69, 0, 0, 0
14181, 5.976, 5.976, 7.68218, 7.6962, 12.6049, 12.2648, 8.2674, -0.171974, 0.7, 0, 0, 0
14190, 5.976, 5.976, 7.8084, 7.81892, 12.2789, 11.9212, 0.615063, -0.161225, 0.71, 0, 0, 0
14200, 5.976, 5.976, 7.93112, 7.93813, 12.2718, 12.2859, 2.07505, -0.148942, 0.72, 0, 0, 0
14211, 5.976, 5.976, 8.05384, 8.06085, 12.2613, 11.9037, 4.13916, -0.136658, 0.73, 0, 0, 0
14221, 5.976, 5.976, 8.17656, 8.18006, 12.2789, 11.9282, 4.13916, -0.122838, 0.74, 0, 0, 0
14230, 5.976, 5.976, 8.29577, 8.29927, 11.9212, 12.2754, 2.76309, -0.107484, 0.75, 0, 0, 0
14240, 5.976, 5.976, 8.41849, 8.42199, 12.2859, 11.9282, 2.76309, -0.0936643, 0.76, 0, 0, 0
14251, 5.976, 5.976, 8.54121, 8.54471, 12.5944, 12.2508, 2.07505, -0.076774, 0.77, 0, 0, 0
14261, 5.976, 5.976, 8.66392, 8.66392, 12.2789, 12.2754, 3.10711, -0.0614192, 0.78, 0, 0, 0
14271, 5.976, 5.976, 8.78664, 8.78664, 12.2543, 12.2403, 3.54942, -0.0460644, 0.79, 0, 0, 0
14280, 5.976, 5.976, 8.90936, 8.90585, 12.2999, 11.9388, 4.13916, -0.0291741, 0.8, 0, 0, 0
14290, 5.976, 5.976, 9.03208, 9.02857, 11.9037, 11.9212, 4.13916, -0.0122838, 0.81, 0, 0, 0
14301, 5.976, 5.976, 9.1548, 9.15129, 12.2648, 12.2789, 0.416987, 0.00460644, 0.82, 0, 0, 0
14311, 5.976, 5.976, 9.27752, 9.2705, 12.2894, 12.2718, 1.08786, 0.0214967, 0.83, 0, 0, 0
14320, 5.976, 5.976, 9.39673, 9.38972, 11.9247, 11.9037, 1.04299, 0.0368515, 0.84, 0, 0, 0
14330, 5.976, 5.976, 9.51945, 9.51243, 12.2403, 12.2754, 2.48787, 0.0537418, 0.85, 0, 0, 0
14341, 5.976, 5.976, 9.63866, 9.63515, 12.2999, 11.9493, 1.2494, 0.0690966, 0.86, 0, 0, 0
14351, 5.976, 5.976, 9.76138, 9.75436, 12.2368, 12.2263, 1.2494, 0.0829159, 0.87, 0, 0, 0
14360, 5.976, 5.976, 9.8841, 9.87708, 11.9282, 11.9388, 4.96481, 0.0967353, 0.88, 0, 0, 0
14370, 5.976, 5.976, 10.0068, 9.9998, 12.2894, 12.2789, 4.13916, 0.110555, 0.89, 0, 0, 0
14381, 5.976, 5.976, 10.1295, 10.119, 12.2613, 11.9212, 4.96481, 0.122838, 0.9, 0, 0, 0
14391, 5.976, 5.976, 10.2523, 10.2382, 12.2543, 12.2403, 1.2494, 0.133587, 0.91, 0, 0, 0
14400, 5.976, 5.976, 10.375, 10.3609, 12.2754, 11.9352, 1.55902, 0.1428, 0.92, 0, 0, 0
14410, 5.976, 5.976, 10.4977, 10.4802, 12.2894, 12.2964, 2.07505, 0.152013, 0.93, 0, 0, 0
14420, 5.976, 5.976, 10.6169, 10.6029, 11.9037, 12.2473, 4.13916, 0.158154, 0.94, 0, 0, 0
14431, 5.976, 5.976, 10.7396, 10.7221, 12.2648, 11.9107, 4.96481, 0.164296, 0.95, 0, 0, 0
14440, 5.976, 5.976, 10.8588, 10.8448, 11.9352, 11.9423, 1.2494, 0.168903, 0.96, 0, 0, 0
14450, 5.976, 5.976, 10.9815, 10.964, 12.2613, 11.9212, 1.31458, 0.171974, 0.97, 0, 0, 0
14460, 5.976, 5.976, 11.1008, 11.0832, 11.9388, 12.2754, 1.55902, 0.173509, 0.98, 0, 0, 0
14471, 5.976, 5.976, 11.2235, 11.2059, 12.2543, 11.9037, 2.07505, 0.175045, 0.99, 0, 0, 0
14481, 5.976, 5.976, 11.3462, 11.3252, 12.2754, 12.2613, 2.07505, 0.173509, 1, 0, 0, 0
14490, 5.976, 5.976, 11.4689, 11.4479, 12.2543, 11.9352, 3.54942, 0.170438, 1.01, 0, 0, 0
14500, 5.976, 5.976, 11.5916, 11.5671, 12.2754, 12.2613, 3.54942, 0.165832, 1.02, 0, 0, 0
14511, 5.976, 5.976, 11.7108, 11.6863, 12.2754, 11.9352, 0.561362, 0.161225, 1.03, 0, 0, 0
14521, 5.976, 5.976, 11.8336, 11.809, 11.9107, 11.9107, 1.2494, 0.155084, 1.04, 0, 0, 0
14530, 5.976, 5.976, 11.9563, 11.9282, 12.2754, 12.2648, 1.31458, 0.147406, 1.05, 0, 0, 0
14540, 5.976, 5.976, 12.0755, 12.051, 11.9247, 11.9247, 3.54942, 0.139729, 1.06, 0, 0, 0
14551, 5.976, 5.976, 12.1947, 12.1702, 11.9212, 12.2754, 2.48787, 0.130516, 1.07, 0, 0, 0
14561, 5.976, 5.976, 12.3174, 12.2929, 12.2613, 11.9142, 2.76309, 0.119767, 1.08, 0, 0, 0
14570, 5.976, 5.976, 12.4401, 12.4156, 12.2789, 12.2613, 2.07505, 0.109019, 1.09, 0, 0, 0
14580, 5.976, 5.976, 12.5594, 12.5383, 12.2613, 12.2789, 2.07505, 0.0982707, 1.1, 0, 0, 0
14590, 5.976, 5.976, 12.6821, 12.6575, 11.9247, 12.2648, 1.66222, 0.0859869, 1.11, 0, 0, 0
14601, 5.976, 5.976, 12.8048, 12.7803, 12.2754, 12.2754, 3.54942, 0.0721676, 1.12, 0, 0, 0
14611, 5.976, 5.976, 12.9275, 12.9065, 12.2754, 12.2789, 3.54942, 0.0583483, 1.13, 0, 0, 0
14620, 5.976, 5.976, 13.0502, 13.0292, 12.2754, 12.2718, 1.2494, 0.0445289, 1.14, 0, 0, 0
14630, 5.976, 5.976, 13.173, 13.1484, 12.2543, 12.2543, 4.13916, 0.0307096, 1.15, 0, 0, 0
14641, 5.976, 5.976, 13.2957, 13.2711, 12.2718, 11.9352, 4.13916, 0.0153548, 1.16, 0, 0, 0
14651, 5.976, 5.976, 13.4149, 13.3903, 12.2543, 12.2508, 2.07505, 0.00153548, 1.17, 0, 0, 0
14660, 5.976, 5.976, 13.5376, 13.5131, 11.9493, 11.9493, 2.07505, -0.0122838, 1.18, 0, 0, 0
14670, 5.976, 5.976, 13.6603, 13.6323, 12.2613, 11.9107, 3.54942, -0.0245677, 1.19, 0, 0, 0
14681, 5.976, 5.976, 13.7795, 13.7515, 11.9282, 12.2613, 1.55902, -0.038387, 1.2, 0, 0, 0
14691, 5.976, 5.976, 13.9022, 13.8742, 12.2473, 11.9142, 1.55902, -0.0506709, 1.21, 0, 0, 0
14700, 5.976, 5.976, 14.025, 13.9934, 12.2789, 12.2718, 2.07505, -0.0629547, 1.22, 0, 0, 0
14710, 5.976, 5.976, 14.1477, 14.1161, 12.2754, 12.2754, 2.07505, -0.0737031, 1.23, 0, 0, 0
14721, 5.976, 5.976, 14.2704, 14.2388, 12.6049, 11.9142, 2.76309, -0.0844514, 1.24, 0, 0, 0
14731, 5.976, 5.976, 14.3966, 14.3581, 12.2894, 12.2964, 2.48787, -0.0951998, 1.25, 0, 0, 0
14740, 5.976, 5.976, 14.5193, 14.4808, 12.2648, 11.9037, 2.76309, -0.102877, 1.26, 0, 0, 0
14750, 5.976, 5.976, 14.6421, 14.6035, 12.2648, 12.2754, 2.07505, -0.11209, 1.27, 0, 0, 0
14760, 5.976, 5.976, 14.7648, 14.7227, 12.2613, 12.2613, 3.10711, -0.118232, 1.28, 0, 0, 0
14771, 5.976, 5.976, 14.8875, 14.8454, 12.2859, 11.9352, 3.54942, -0.125909, 1.29, 0, 0, 0
14781, 5.976, 5.976, 15.0102, 14.9646, 12.2648, 12.2473, 2.48787, -0.130516, 1.3, 0, 0, 0
14790, 5.976, 5.976, 15.1329, 15.0874, 12.2718, 11.9247, 2.76309, -0.135122, 1.31, 0, 0, 0
14800, 5.976, 5.976, 15.2557, 15.2066, 12.2613, 12.2718, 1.08786, -0.138193, 1.32, 0, 0, 0
14811, 5.976, 5.976, 15.3749, 15.3258, 12.2999, 11.9493, 2.07505, -0.139729, 1.33, 0, 0, 0
14821, 5.976, 5.976, 15.4976, 15.4485, 11.9037, 11.8967, 2.07505, -0.139729, 1.34, 0, 0, 0
14830, 5.976, 5.976, 15.6203, 15.5712, 12.2543, 12.2648, 3.54942, -0.139729, 1.35, 0, 0, 0
14840, 5.976, 5.976, 15.7395, 15.6904, 12.2718, 12.2718, 2.48787, -0.136658, 1.36, 0, 0, 0
14851, 5.976, 5.976, 15.8622, 15.8096, 11.9388, 11.9282, 3.10711, -0.133587, 1.37, 0, 0, 0
14861, 5.976, 5.976, 15.985, 15.9324, 12.2613, 12.2613, 2.07505, -0.130516, 1.38, 0, 0, 0
14870, 5.976, 5.976, 16.1077, 16.0551, 12.2613, 12.2648, 2.07505, -0.124374, 1.39, 0, 0, 0
14880, 5.976, 5.976, 16.2304, 16.1778, 12.2859, 11.9388, 2.76309, -0.118232, 1.4, 0, 0, 0
14891, 5.976, 5.976, 16.3531, 16.297, 12.2789, 12.2718, 2.07505, -0.11209, 1.41, 0, 0, 0
14901, 5.976, 5.976, 16.4723, 16.4197, 11.9002, 11.9002, 2.07505, -0.102877, 1.42, 0, 0, 0
