QGPIORecord, QRC v6.1.0, 13-11-2021 @ 18:13:39, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
12291, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
12300, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
12310, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12320, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12331, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
12340, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
12350, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12360, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12370, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
12380, 0, 0, 0, 0, 0, 0.251411, 0, 0, 0, 0, 0, 0
12390, 0, 0, 0, 0, 0, 0.249098, 0, 0, 0, 0, 0, 0
12400, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12410, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12421, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12430, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
12440, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
12450, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12461, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12470, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
12480, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
12490, 0, 0, 0, 0, 0, 0.646044, 0, 0, 0, 0, 0, 0
12500, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
12510, 0, 0, 0, 0, 0, 0.298947, 0, 0, 0, 0, 0, 0
12520, 0, 0, 0, 0, 0, 0.312997, 0, 0, 0, 0, 0, 0
12530, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
12540, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
12551, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12560, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12570, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12580, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
12591, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
12600, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12610, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12620, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12631, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0, 0
12640, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0, 0
12650, 0, 0, 0, 0, 0, 0.274435, 0, 0, 0, 0, 0, 0
12660, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0, 0
12670, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0, 0
12680, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
12690, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
12700, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12710, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12721, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12730, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
12740, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12750, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
12761, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12770, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12780, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
12790, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12801, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12810, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
12820, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12830, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
12840, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12850, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12860, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
12870, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12880, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
12891, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12900, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12910, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
12920, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12931, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12940, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
12950, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12960, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
12971, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
12980, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
12990, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13000, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13010, 0, 0, 0, 0, 0, 0.586964, 0, 0, 0, 0, 0, 0
13020, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
13030, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
13040, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13050, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13061, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13070, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
13080, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13090, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
13101, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13110, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13120, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13130, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13140, 0, 0, 0, 0, 0, 0.469624, 0, 0, 0, 0, 0, 0
13150, 0, 0, 0, 0, 0, 0.586964, 0, 0, 0, 0, 0, 0
13160, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13170, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
13180, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13190, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
13200, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
13210, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13220, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13231, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13240, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13250, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
13260, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13271, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13280, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13290, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13300, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
13310, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13320, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13330, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13340, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13350, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13361, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13370, 0, 0, 0, 0, 0, 0.36478, 0, 0, 0, 0, 0, 0
13380, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13390, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
13401, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
13410, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
13420, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13430, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0, 0
13441, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13450, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13460, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
13470, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
13480, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13490, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13500, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13510, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13520, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
13531, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13540, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
13550, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13560, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13571, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
13580, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13590, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13600, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13611, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13620, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13630, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13640, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
13650, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
13660, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13670, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
13680, 0, 0, 0, 0, 0, 0.328488, 0, 0, 0, 0, 0, 0
13690, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13701, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13710, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13720, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13730, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13741, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13750, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13760, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13770, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13780, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
13790, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13800, 0, 0, 0, 0, 0, 0.461284, 0, 0, 0, 0, 0, 0
13810, 0, 0, 0, 0, 0, 0.258625, 0, 0, 0, 0, 0, 0
13820, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
13831, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
13840, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13850, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13860, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
13871, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13880, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13890, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
13900, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0, 0
13911, 0, 0, 0, 0, 0, 0.586964, 0, 0, 0, 0, 0, 0
13920, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
13930, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
13940, 0, 0, 0, 0, 0, 0.328488, 0, 0, 0, 0, 0, 0
13950, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13960, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13970, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
13980, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
13990, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14001, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14010, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14020, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
14030, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14041, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14050, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14060, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14070, 0, 0, 0, 0, 0, 0.283122, 0, 0, 0, 0, 0, 0
14081, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14090, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14100, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14110, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14120, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14130, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14140, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14150, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
14160, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14171, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
14180, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14190, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14200, 0, 0, 0, 0, 0, 0.271662, 0, 0, 0, 0, 0, 0
14211, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14220, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
14230, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14240, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14251, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14260, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
14270, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14280, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14290, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14300, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14310, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14320, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14330, 0, 0, 0, 0, 0, 0.283122, 0, 0, 0, 0, 0, 0
14341, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14350, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14360, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14370, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14381, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14390, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14400, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14410, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14420, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
14430, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
14440, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
14450, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14460, 0, 0, 0, 0, 0, 0.271662, 0, 0, 0, 0, 0, 0
14471, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
14480, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14490, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14500, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14511, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14520, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
14530, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14540, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14551, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14560, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14570, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14580, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14590, 0, 0, 0, 0, 0, 0.280164, 0, 0, 0, 0, 0, 0
14600, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
14610, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
14620, 0, 0, 0, 0, 0, 0.646044, 0, 0, 0, 0, 0, 0
14630, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14641, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14650, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14660, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14670, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14681, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14690, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
14700, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
14710, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14721, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14730, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14740, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14750, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14760, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
14770, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14780, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14790, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14800, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
14811, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
14820, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
14830, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
14840, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
14851, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
14860, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14870, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14880, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14891, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14900, 0, 0, 0, 0, 0, 0.386225, 0, 0, 0, 0, 0, 0
14910, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
14920, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14930, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
14940, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
14950, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
14960, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
14970, 0, 0, 0, 0, 0, 0.268946, 0, 0, 0, 0, 0, 0
14981, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
14990, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15000, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
15010, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
15021, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15030, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
15040, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
15050, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
15060, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15070, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15080, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
15090, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
15100, 0, 0, 0, 0, 0, 0.295637, 0, 0, 0, 0, 0, 0
15111, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
15120, 0, 0, 0, 0, 0, 0.386225, 0, 0, 0, 0, 0, 0
15130, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
15140, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
15151, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
15160, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
15170, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
15180, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15191, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
15200, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
15210, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
15220, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
15230, 0, 0, 0, 0, 0, 0.295637, 0, 0, 0, 0, 0, 0
15240, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
15250, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
15260, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
15270, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
15281, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
