QGPIORecord, QRC v6.1.0, 11-11-2021 @ 17:11:42, Windows 10 Version 1903, 10.0.18362, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
26140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26490, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26501, 0, 0, 0, 0, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26510, -12, 0, 0, 0, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26520, -12, -0.0806436, 0, -8.05384, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26530, -12, -0.255956, 0, -17.5312, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26541, -12, -0.476849, 0, -22.0788, 0, 0.0918768, 0, 0, 0, 0, 0, 0
26550, -12, -0.71878, 0, -24.172, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26560, -12, -0.964217, 0, -24.9013, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26570, -12, -1.22017, 0, -25.6026, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26580, -12, -1.47963, 0, -25.585, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26591, -12, -1.73559, 0, -25.585, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26600, -12, -1.99505, 0, -25.9848, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26610, -12, -2.25101, 0, -25.9146, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26620, -12, -2.51047, 0, -25.585, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26631, -12, -2.76993, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26640, -12, -3.02589, 0, -25.9532, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26650, -12, -3.28885, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26660, -12, -3.54481, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26671, -12, -3.80427, 0, -25.585, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26680, -12, -4.06373, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26690, -12, -4.3232, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26700, -12, -4.58266, 0, -25.9462, 0, 0.0916132, 0, 0, 0, 0, 0, 0
26711, -12, -4.84212, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26720, -12, -5.10158, 0, -25.9357, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26730, -12, -5.36104, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26740, -12, -5.62051, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26750, -12, -5.87997, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26761, -12, -6.13943, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26770, -12, -6.39889, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26780, -12, -6.65485, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26790, -12, -6.91431, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26801, -12, -7.17377, 0, -25.9252, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26810, -12, -7.43323, 0, -25.9532, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26820, -12, -7.69269, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26830, -12, -7.95216, 0, -25.9252, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26841, -12, -8.21162, 0, -25.6026, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26850, -12, -8.47108, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26860, -12, -8.73054, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26870, -12, -8.9865, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26881, -12, -9.24947, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26890, -12, -9.50542, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26900, -12, -9.76839, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26910, -12, -10.0243, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26920, -12, -10.2838, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26931, -12, -10.5433, 0, -25.6026, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26940, -12, -10.8027, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26950, -12, -11.0622, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26960, -12, -11.3217, 0, -26.2547, 0, 0.0963428, 0, 0, 0, 0, 0, 0
26971, -12, -11.5811, 0, -25.6131, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26980, -12, -11.8406, 0, -26.2758, 0, 0.0960493, 0, 0, 0, 0, 0, 0
26990, -12, -12.1, 0, -25.6341, 0, 0.0918768, 0, 0, 0, 0, 0, 0
27000, -12, -12.3595, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27011, -12, -12.619, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27020, -12, -12.8784, 0, -25.9146, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27030, -12, -13.1379, 0, -25.9848, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27040, -12, -13.3974, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27051, -12, -13.6568, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27060, -12, -13.9163, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27070, -12, -14.1757, 0, -25.9532, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27080, -12, -14.4352, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27090, -12, -14.6947, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27101, -12, -14.9541, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27110, -12, -15.2101, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27120, -12, -15.473, 0, -25.9252, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27130, -12, -15.7325, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27141, -12, -15.9885, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27150, -12, -16.2479, 0, -25.9357, 0, 0.0916132, 0, 0, 0, 0, 0, 0
27160, -12, -16.5074, 0, -25.6236, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27170, -12, -16.7668, 0, -25.9357, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27181, -12, -17.0263, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27190, -12, -17.2858, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27200, -12, -17.5452, 0, -26.2968, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27210, -12, -17.8047, 0, -25.6026, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27220, -12, -18.0642, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27231, -12, -18.3236, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27240, -12, -18.5831, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27250, -12, -18.8425, 0, -25.9532, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27260, -12, -19.102, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27271, -12, -19.3615, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27280, -12, -19.6209, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27290, -12, -19.8804, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27300, -12, -20.1399, 0, -25.9462, 0, 0.0916132, 0, 0, 0, 0, 0, 0
27311, -12, -20.3993, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27320, -12, -20.6588, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27330, -12, -20.9182, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27340, -12, -21.1777, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27351, -12, -21.4372, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27360, -12, -21.6966, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27370, -12, -21.9561, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27380, -12, -22.212, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27390, -12, -22.4715, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27401, -12, -22.731, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27410, -12, -22.9904, 0, -25.9532, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27420, -12, -23.2499, 0, -25.6026, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27430, -12, -23.5094, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27441, -12, -23.7688, 0, -25.9742, 0, 0.0918768, 0, 0, 0, 0, 0, 0
27450, -12, -24.0283, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27460, -12, -24.2877, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27470, -12, -24.5472, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27481, -12, -24.8067, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27490, -12, -25.0661, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27500, -12, -25.3256, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27510, -12, -25.585, 0, -25.9146, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27521, -12, -25.8445, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27530, -12, -26.104, 0, -25.9041, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27540, -12, -26.3599, 0, -25.9953, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27550, -12, -26.6194, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27560, -12, -26.8788, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27571, -12, -27.1418, 0, -25.9041, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27580, -12, -27.4013, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27590, -12, -27.6607, 0, -25.9357, 0, 0.0918768, 0, 0, 0, 0, 0, 0
27600, -12, -27.9167, 0, -25.9742, 0, 0.0916132, 0, 0, 0, 0, 0, 0
27611, -12, -28.1762, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27620, -12, -28.4356, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27630, -12, -28.6986, 0, -25.9146, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27640, -12, -28.9581, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27651, -12, -29.2175, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27660, -12, -29.477, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27670, -12, -29.7329, 0, -25.9742, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27680, -12, -29.9924, 0, -25.585, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27691, -12, -30.2519, 0, -26.3073, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27700, -12, -30.5113, 0, -25.9146, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27710, -12, -30.7708, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27720, -12, -31.0302, 0, -25.6131, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27730, -12, -31.2897, 0, -25.9357, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27741, -12, -31.5492, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27750, -12, -31.8086, 0, -25.9742, 0, 0.0916132, 0, 0, 0, 0, 0, 0
27760, -12, -32.0681, 0, -26.2863, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27770, -12, -32.3275, 0, -25.6026, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27781, -12, -32.587, 0, -26.2863, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27790, -12, -32.8465, 0, -25.5745, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27800, -12, -33.1059, 0, -25.9742, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27810, -12, -33.3654, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27821, -12, -33.6249, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27830, -12, -33.8843, 0, -25.9252, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27840, -12, -34.1438, 0, -25.9742, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27850, -12, -34.4032, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27860, -12, -34.6627, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27871, -12, -34.9222, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27880, -12, -35.1816, 0, -25.9637, 0, 0.0966384, 0, 0, 0, 0, 0, 0
27890, -12, -35.4411, 0, -25.9357, 0, 0.0918768, 0, 0, 0, 0, 0, 0
27900, -12, -35.7006, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27911, -12, -35.96, 0, -25.9357, 0, 0.0963428, 0, 0, 0, 0, 0, 0
27920, -12, -36.2195, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27930, -12, -36.4789, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27940, -12, -36.7384, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27951, -12, -36.9979, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27960, -12, -37.2573, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27970, -12, -37.5133, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27980, -12, -37.7762, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
27991, -12, -38.0357, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
28000, -12, -38.2952, 0, -25.9252, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28010, -12, -38.5546, 0, -25.9637, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28020, -12, -38.8141, 0, -25.9462, 0, 0.0963428, 0, 0, 0, 0, 0, 0
28030, -12, -39.0701, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28041, -12, -39.333, 0, -25.9357, 0, 0.0918768, 0, 0, 0, 0, 0, 0
28050, -12, -39.589, 0, -25.9637, 0, 0.0916132, 0, 0, 0, 0, 0, 0
28060, -12, -39.8519, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28070, -12, -40.1114, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28081, -12, -40.3709, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28090, -12, -40.6268, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28100, -12, -40.8863, 0, -25.9462, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28110, -12, -41.1457, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28121, -12, -41.4087, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28130, -12, -41.6647, 0, -25.9357, 0, 0.0960493, 0, 0, 0, 0, 0, 0
28140, -12, -41.9276, 0, -25.9532, 0, 0.0960493, 0, 0, 0, 0, 0, 0
