QGPIORecord, QRC v6.1.0, 24-11-2021 @ 17:40:08, Windows 10 Version 2009, 10.0.19042, x86_64
Time, VoltageA, VoltageB, PositionA, PositionB, SpeedA, SpeedB, FrontDistance, PendulumAngle, Time, ValueIn9, ValueIn10, ValueIn11
7740, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7750, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7760, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7771, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7780, 0, 0, 0, 0, 0, 0, 3.54942, 0, 0, 0, 0, 0
7790, 0, 0, 0, 0, 0, 0, 3.54942, 0, 0, 0, 0, 0
7800, 0, 0, 0, 0, 0, 0, 3.54942, 0, 0, 0, 0, 0
7811, 0, 0, 0, 0, 0, 0, 1.66222, 0, 0, 0, 0, 0
7820, 0, 0, 0, 0, 0, 0, 1.66222, 0, 0, 0, 0, 0
7830, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
7840, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
7851, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7860, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7870, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7880, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7890, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7901, 0, 0, 0, 0, 0, 0, 8.2674, 0, 0, 0, 0, 0
7910, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7920, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7930, 0, 0, 0, 0, 0, 0, 1.31458, 0, 0, 0, 0, 0
7941, 0, 0, 0, 0, 0, 0, 2.07505, 0, 0, 0, 0, 0
7950, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
7960, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7970, 0, 0, 0, 0, 0, 0, 4.96481, 0, 0, 0, 0, 0
7981, 0, 0, 0, 0, 0, 0, 1.66222, 0, 0, 0, 0, 0
7990, 0, 0, 0, 0, 0, 0, 2.76309, 0, 0, 0, 0, 0
