QGPIORecord, QRC v6.1.0, 13-11-2021 @ 19:06:11, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
24451, -5.976, -5.976, 34.0702, 33.8843, -12.2859, -12.6225, 0.445482, 0, 6.32, 0, 0, 0
24461, -5.976, -5.976, 33.9439, 33.7581, -12.6049, -12.6049, 0.478278, 0, 6.33, 0, 0, 0
24470, -5.976, -5.976, 33.8177, 33.6319, -12.6225, -12.2894, 0.506319, 0, 6.34, 0, 0, 0
24480, -5.976, -5.976, 33.695, 33.5092, -12.6365, -12.6155, 0.630166, 0, 6.35, 0, 0, 0
24491, -5.976, -5.976, 33.5688, 33.3829, -12.6225, -12.2859, 0.478278, 0, 6.36, 0, 0, 0
24501, -5.976, -5.976, 33.4425, 33.2567, -12.2613, -12.612, 0.487266, 0, 6.37, 0, 0, 0
24510, -5.976, -5.976, 33.3163, 33.134, -12.626, -12.6155, 0.52696, 0, 6.38, 0, 0, 0
24520, -5.976, -5.976, 33.1901, 33.0078, -12.6049, -12.612, 0.516429, 0, 6.39, 0, 0, 0
24530, -5.976, -5.976, 33.0639, 32.8815, -12.6225, -12.2754, 0.487266, 0, 6.4, 0, 0, 0
24541, -5.976, -5.976, 32.9376, 32.7588, -12.6225, -12.612, 0.52696, 0, 6.41, 0, 0, 0
24551, -5.976, -5.976, 32.8114, 32.6326, -12.6295, -12.2789, 0.516429, 0, 6.42, 0, 0, 0
24560, -5.976, -5.976, 32.6887, 32.5099, -12.2754, -12.626, 0.573872, 0, 6.43, 0, 0, 0
24570, -5.976, -5.976, 32.5625, 32.3836, -12.6155, -12.612, 0.549396, 0, 6.44, 0, 0, 0
24581, -5.976, -5.976, 32.4362, 32.2574, -12.6155, -12.2718, 0.52696, 0, 6.45, 0, 0, 0
24591, -5.976, -5.976, 32.31, 32.1347, -12.6295, -12.626, 0.52696, 0, 6.46, 0, 0, 0
24600, -5.976, -5.976, 32.1838, 32.0085, -12.626, -12.2894, 0.53794, 0, 6.47, 0, 0, 0
24610, -5.976, -5.976, 32.0611, 31.8823, -12.6225, -12.6225, 0.324468, 0, 6.48, 0, 0, 0
24621, -5.976, -5.976, 31.9349, 31.7595, -12.2613, -12.612, 0.52696, 0, 6.49, 0, 0, 0
24631, -5.976, -5.976, 31.8086, 31.6333, -12.6014, -12.5944, 0.52696, 0, 6.5, 0, 0, 0
24640, -5.976, -5.976, 31.6824, 31.5071, -12.626, -12.2718, 0.615063, 0, 6.51, 0, 0, 0
24650, -5.976, -5.976, 31.5597, 31.3844, -12.2964, -12.6295, 0.630166, 0, 6.52, 0, 0, 0
24660, -5.976, -5.976, 31.4335, 31.2581, -12.6155, -12.2789, 0.391999, 0, 6.53, 0, 0, 0
24671, -5.976, -5.976, 31.3072, 31.1354, -12.6155, -12.612, 0.615063, 0, 6.54, 0, 0, 0
24681, -5.976, -5.976, 31.181, 31.0092, -12.6155, -12.612, 0.630166, 0, 6.55, 0, 0, 0
24690, -5.976, -5.976, 31.0548, 30.883, -12.6225, -12.2894, 0.487266, 0, 6.56, 0, 0, 0
24700, -5.976, -5.976, 30.9286, 30.7603, -12.6365, -12.6225, 0.516429, 0, 6.57, 0, 0, 0
24711, -5.976, -5.976, 30.8058, 30.634, -12.2648, -12.6155, 0.53794, 0, 6.58, 0, 0, 0
24721, -5.976, -5.976, 30.6796, 30.5078, -12.6049, -12.2718, 0.561362, 0, 6.59, 0, 0, 0
24730, -5.976, -5.976, 30.5534, 30.3851, -12.6295, -12.626, 0.573872, 0, 6.6, 0, 0, 0
24740, -5.976, -5.976, 30.4307, 30.2589, -12.6049, -12.2613, 0.305805, 0, 6.61, 0, 0, 0
24751, -5.976, -5.976, 30.3044, 30.1361, -12.6225, -12.6225, 0.445482, 0, 6.62, 0, 0, 0
24761, -5.976, -5.976, 30.1782, 30.0099, -12.2859, -12.612, 0.445482, 0, 6.63, 0, 0, 0
24770, -5.976, -5.976, 30.052, 29.8837, -12.6295, -12.2999, 0.445482, 0, 6.64, 0, 0, 0
24780, -5.976, -5.976, 29.9293, 29.761, -12.5944, -12.6014, 0.52696, 0, 6.65, 0, 0, 0
24791, -5.976, -5.976, 29.8031, 29.6348, -12.2754, -12.2718, 0.52696, 0, 6.66, 0, 0, 0
24801, -5.976, -5.976, 29.6768, 29.512, -12.612, -12.6155, 0.573872, 0, 6.67, 0, 0, 0
24810, -5.976, -5.976, 29.5541, 29.3858, -12.64, -12.2789, 0.573872, 0, 6.68, 0, 0, 0
24820, -5.976, -5.976, 29.4279, 29.2596, -12.6155, -12.626, 0.478278, 0, 6.69, 0, 0, 0
24830, -5.976, -5.976, 29.3017, 29.1369, -12.2754, -12.612, 0.43799, 0, 6.7, 0, 0, 0
24841, -5.976, -5.976, 29.1754, 29.0106, -12.612, -12.2613, 0.453242, 0, 6.71, 0, 0, 0
24851, -5.976, -5.976, 29.0492, 28.8879, -12.647, -12.64, 0.52696, 0, 6.72, 0, 0, 0
24860, -5.976, -5.976, 28.9265, 28.7617, -12.2648, -12.6225, 0.52696, 0, 6.73, 0, 0, 0
24870, -5.976, -5.976, 28.8003, 28.6355, -12.6225, -12.2859, 0.283122, 0, 6.74, 0, 0, 0
24881, -5.976, -5.976, 28.674, 28.5128, -12.6014, -12.6014, 0.516429, 0, 6.75, 0, 0, 0
24891, -5.976, -5.976, 28.5478, 28.3865, -12.6049, -12.6049, 0.516429, 0, 6.76, 0, 0, 0
24900, -5.976, -5.976, 28.4216, 28.2638, -12.6295, -12.2789, 0.487266, 0, 6.77, 0, 0, 0
24910, -5.976, -5.976, 28.2989, 28.1376, -12.6365, -12.626, 0.52696, 0, 6.78, 0, 0, 0
24921, -5.976, -5.976, 28.1727, 28.0114, -12.2789, -12.2754, 0.52696, 0, 6.79, 0, 0, 0
24931, -5.976, -5.976, 28.0464, 27.8886, -12.612, -12.612, 0.369908, 0, 6.8, 0, 0, 0
24940, -5.976, -5.976, 27.9202, 27.7624, -12.6225, -12.6225, 0.369908, 0, 6.81, 0, 0, 0
24950, -5.976, -5.976, 27.794, 27.6362, -12.6225, -12.2859, 0.52696, 0, 6.82, 0, 0, 0
24961, -5.976, -5.976, 27.6678, 27.5135, -12.6155, -12.6155, 0.391999, 0, 6.83, 0, 0, 0
24971, -5.976, -5.976, 27.545, 27.3873, -12.6295, -12.6155, 0.397953, 0, 6.84, 0, 0, 0
24980, -5.976, -5.976, 27.4188, 27.261, -12.2754, -12.2789, 0.573872, 0, 6.85, 0, 0, 0
24990, -5.976, -5.976, 27.2926, 27.1383, -12.6049, -12.6155, 0.630166, 0, 6.86, 0, 0, 0
25000, -5.976, -5.976, 27.1664, 27.0121, -12.6155, -12.6155, 0.34119, 0, 6.87, 0, 0, 0
25011, -5.976, -5.976, 27.0401, 26.8859, -12.612, -12.2613, 0.680374, 0, 6.88, 0, 0, 0
25021, -5.976, -5.976, 26.9139, 26.7631, -12.64, -12.6155, 0.718628, 0, 6.89, 0, 0, 0
25030, -5.976, -5.976, 26.7912, 26.6369, -12.2789, -12.2894, 0.52696, 0, 6.9, 0, 0, 0
25040, -5.976, -5.976, 26.665, 26.5142, -12.6225, -12.626, 0.680374, 0, 6.91, 0, 0, 0
25051, -5.976, -5.976, 26.5387, 26.388, -12.612, -12.6049, 0.680374, 0, 6.92, 0, 0, 0
25061, -5.976, -5.976, 26.4125, 26.2618, -12.612, -12.2754, 0.416987, 0, 6.93, 0, 0, 0
25070, -5.976, -5.976, 26.2898, 26.139, -12.626, -12.626, 0.416987, 0, 6.94, 0, 0, 0
25080, -5.976, -5.976, 26.1636, 26.0128, -12.6365, -12.6225, 0.416987, 0, 6.95, 0, 0, 0
25091, -5.976, -5.976, 26.0374, 25.8866, -12.2718, -12.2859, 0.630166, 0, 6.96, 0, 0, 0
25101, -5.976, -5.976, 25.9111, 25.7639, -12.5909, -12.5909, 0.646044, 0, 6.97, 0, 0, 0
25110, -5.976, -5.976, 25.7849, 25.6376, -12.6295, -12.2789, 0.586964, 0, 6.98, 0, 0, 0
25120, -5.976, -5.976, 25.6587, 25.5149, -12.6155, -12.6155, 0.630166, 0, 6.99, 0, 0, 0
25131, -5.976, -5.976, 25.536, 25.3887, -12.6365, -12.626, 0.345653, 0, 7, 0, 0, 0
25141, -5.976, -5.976, 25.4097, 25.2625, -12.612, -12.2718, 0.445482, 0, 7.01, 0, 0, 0
25150, -5.976, -5.976, 25.2835, 25.1362, -12.2894, -12.6225, 0.445482, 0, 7.02, 0, 0, 0
25160, -5.976, -5.976, 25.1573, 25.0135, -12.6225, -12.626, 0.445482, 0, 7.03, 0, 0, 0
25170, -5.976, -5.976, 25.0311, 24.8873, -12.612, -12.2754, 0.416987, 0, 7.04, 0, 0, 0
25181, -5.976, -5.976, 24.9048, 24.7611, -12.612, -12.612, 0.416987, 0, 7.05, 0, 0, 0
25191, -5.976, -5.976, 24.7821, 24.6384, -12.64, -12.6225, 0.69897, 0, 7.06, 0, 0, 0
25200, -5.976, -5.976, 24.6559, 24.5121, -12.2543, -12.2648, 0.52696, 0, 7.07, 0, 0, 0
25210, -5.976, -5.976, 24.5297, 24.3894, -12.6295, -12.6365, 0.52696, 0, 7.08, 0, 0, 0
25221, -5.976, -5.976, 24.4034, 24.2632, -12.6014, -12.6049, 0.506319, 0, 7.09, 0, 0, 0
25231, -5.976, -5.976, 24.2807, 24.1405, -12.612, -12.2613, 0.53794, 0, 7.1, 0, 0, 0
25240, -5.976, -5.976, 24.1545, 24.0142, -12.3104, -12.6365, 0.53794, 0, 7.11, 0, 0, 0
25250, -5.976, -5.976, 24.0283, 23.888, -12.6155, -12.2789, 0.69897, 0, 7.12, 0, 0, 0
25261, -5.976, -5.976, 23.9021, 23.7618, -12.6225, -12.6295, 0.36478, 0, 7.13, 0, 0, 0
25271, -5.976, -5.976, 23.7793, 23.6391, -12.6155, -12.612, 0.52696, 0, 7.14, 0, 0, 0
25280, -5.976, -5.976, 23.6531, 23.5129, -12.6155, -12.612, 0.445482, 0, 7.15, 0, 0, 0
25290, -5.976, -5.976, 23.5269, 23.3866, -12.2648, -12.2754, 0.445482, 0, 7.16, 0, 0, 0
25300, -5.976, -5.976, 23.4007, 23.2639, -12.626, -12.612, 0.561362, 0, 7.17, 0, 0, 0
25311, -5.976, -5.976, 23.2744, 23.1377, -12.612, -12.2754, 0.573872, 0, 7.18, 0, 0, 0
25321, -5.976, -5.976, 23.1517, 23.015, -12.6225, -12.612, 0.416987, 0, 7.19, 0, 0, 0
25330, -5.976, -5.976, 23.0255, 22.8887, -12.2789, -12.626, 0.52696, 0, 7.2, 0, 0, 0
25340, -5.976, -5.976, 22.8993, 22.7625, -12.6225, -12.2718, 0.52696, 0, 7.21, 0, 0, 0
25351, -5.976, -5.976, 22.7765, 22.6398, -12.6225, -12.6365, 0.478278, 0, 7.22, 0, 0, 0
25361, -5.976, -5.976, 22.6503, 22.5136, -12.2718, -12.612, 0.487266, 0, 7.23, 0, 0, 0
25370, -5.976, -5.976, 22.5241, 22.3874, -12.6225, -12.2789, 0.453242, 0, 7.24, 0, 0, 0
25380, -5.976, -5.976, 22.3979, 22.2611, -12.6225, -12.6225, 0.506319, 0, 7.25, 0, 0, 0
25391, -5.976, -5.976, 22.2716, 22.1384, -12.6049, -12.6014, 0.53794, 0, 7.26, 0, 0, 0
25401, -5.976, -5.976, 22.1489, 22.0122, -12.2754, -12.2648, 0.280164, 0, 7.27, 0, 0, 0
25410, -5.976, -5.976, 22.0227, 21.8895, -12.647, -12.6295, 0.784975, 0, 7.28, 0, 0, 0
25420, -5.976, -5.976, 21.8965, 21.7632, -12.6155, -12.6295, 0.784975, 0, 7.29, 0, 0, 0
25431, -5.976, -5.976, 21.7703, 21.637, -12.6225, -12.2894, 0.549396, 0, 7.3, 0, 0, 0
25441, -5.976, -5.976, 21.644, 21.5143, -12.612, -12.6049, 0.561362, 0, 7.31, 0, 0, 0
25450, -5.976, -5.976, 21.5213, 21.3881, -12.6225, -12.6155, 0.445482, 0, 7.32, 0, 0, 0
25460, -5.976, -5.976, 21.3951, 21.2619, -12.2718, -12.2754, 0.630166, 0, 7.33, 0, 0, 0
25470, -5.976, -5.976, 21.2689, 21.1391, -12.6049, -12.6049, 0.615063, 0, 7.34, 0, 0, 0
25481, -5.976, -5.976, 21.1426, 21.0129, -12.626, -12.612, 0.52696, 0, 7.35, 0, 0, 0
25491, -5.976, -5.976, 21.0164, 20.8867, -12.6295, -12.2859, 0.784975, 0, 7.36, 0, 0, 0
25500, -5.976, -5.976, 20.8902, 20.764, -12.6225, -12.6295, 0.809944, 0, 7.37, 0, 0, 0
25510, -5.976, -5.976, 20.7675, 20.6377, -12.6049, -12.6049, 0.487266, 0, 7.38, 0, 0, 0
25521, -5.976, -5.976, 20.6412, 20.5115, -12.2859, -12.2718, 0.298947, 0, 7.39, 0, 0, 0
25531, -5.976, -5.976, 20.515, 20.3888, -12.6225, -12.6155, 0.354951, 0, 7.4, 0, 0, 0
25540, -5.976, -5.976, 20.3888, 20.2626, -12.6295, -12.2999, 0.573872, 0, 7.41, 0, 0, 0
25550, -5.976, -5.976, 20.2661, 20.1363, -12.626, -12.626, 0.573872, 0, 7.42, 0, 0, 0
25561, -5.976, -5.976, 20.1399, 20.0136, -12.6014, -12.6014, 0.416987, 0, 7.43, 0, 0, 0
25571, -5.976, -5.976, 20.0136, 19.8874, -12.2613, -12.6049, 0.573872, 0, 7.44, 0, 0, 0
25580, -5.976, -5.976, 19.8874, 19.7612, -12.626, -12.2754, 0.573872, 0, 7.45, 0, 0, 0
25590, -5.976, -5.976, 19.7612, 19.6385, -12.6295, -12.6225, 0.416987, 0, 7.46, 0, 0, 0
25601, -5.976, -5.976, 19.635, 19.5122, -12.6225, -12.2859, 0.416987, 0, 7.47, 0, 0, 0
25611, -5.976, -5.976, 19.5087, 19.386, -12.612, -12.6049, 0.469624, 0, 7.48, 0, 0, 0
25621, -5.976, -5.976, 19.386, 19.2633, -12.2648, -12.612, 0.561362, 0, 7.49, 0, 0, 0
25630, -5.976, -5.976, 19.2598, 19.1371, -12.6295, -12.626, 0.586964, 0, 7.5, 0, 0, 0
25640, -5.976, -5.976, 19.1336, 19.0108, -12.626, -12.2754, 0.461284, 0, 7.51, 0, 0, 0
25651, -5.976, -5.976, 19.0073, 18.8881, -12.612, -12.6155, 0.487266, 0, 7.52, 0, 0, 0
25661, -5.976, -5.976, 18.8811, 18.7619, -12.64, -12.6155, 0.324468, 0, 7.53, 0, 0, 0
25670, -5.976, -5.976, 18.7549, 18.6357, -12.6225, -12.3034, 0.478278, 0, 7.54, 0, 0, 0
25680, -5.976, -5.976, 18.6322, 18.513, -12.612, -12.6049, 0.487266, 0, 7.55, 0, 0, 0
25691, -5.976, -5.976, 18.5059, 18.3867, -12.6225, -12.2754, 0.69897, 0, 7.56, 0, 0, 0
25701, -5.976, -5.976, 18.3797, 18.264, -12.2613, -12.612, 0.404096, 0, 7.57, 0, 0, 0
25710, -5.976, -5.976, 18.2535, 18.1378, -12.626, -12.6155, 0.416987, 0, 7.58, 0, 0, 0
25720, -5.976, -5.976, 18.1273, 18.0116, -12.626, -12.2859, 0.52696, 0, 7.59, 0, 0, 0
25731, -5.976, -5.976, 18.001, 17.8853, -12.6155, -12.6155, 0.52696, 0, 7.6, 0, 0, 0
25741, -5.976, -5.976, 17.8783, 17.7626, -12.2789, -12.6155, 0.478278, 0, 7.61, 0, 0, 0
25750, -5.976, -5.976, 17.7521, 17.6364, -12.6155, -12.612, 0.573872, 0, 7.62, 0, 0, 0
25760, -5.976, -5.976, 17.6259, 17.5102, -12.6225, -12.2894, 0.586964, 0, 7.63, 0, 0, 0
25771, -5.976, -5.976, 17.4997, 17.3875, -12.6365, -12.6225, 0.573872, 0, 7.64, 0, 0, 0
25781, -5.976, -5.976, 17.3769, 17.2612, -12.6049, -12.2718, 0.52696, 0, 7.65, 0, 0, 0
25790, -5.976, -5.976, 17.2507, 17.135, -12.2754, -12.6225, 0.309358, 0, 7.66, 0, 0, 0
25800, -5.976, -5.976, 17.1245, 17.0123, -12.6049, -12.6049, 0.52696, 0, 7.67, 0, 0, 0
25810, -5.976, -5.976, 16.9983, 16.8861, -12.6225, -12.2754, 0.52696, 0, 7.68, 0, 0, 0
25821, -5.976, -5.976, 16.872, 16.7598, -12.612, -12.612, 0.516429, 0, 7.69, 0, 0, 0
25831, -5.976, -5.976, 16.7493, 16.6371, -12.64, -12.6155, 0.416987, 0, 7.7, 0, 0, 0
25840, -5.976, -5.976, 16.6196, 16.5109, -12.6225, -12.2964, 0.410438, 0, 7.71, 0, 0, 0
25850, -5.976, -5.976, 16.4969, 16.3847, -12.2789, -12.6225, 0.865048, 0, 7.72, 0, 0, 0
25861, -5.976, -5.976, 16.3706, 16.2619, -12.6225, -12.6155, 0.865048, 0, 7.73, 0, 0, 0
25871, -5.976, -5.976, 16.2444, 16.1357, -12.6049, -12.2648, 0.630166, 0, 7.74, 0, 0, 0
25880, -5.976, -5.976, 16.1182, 16.0095, -12.626, -12.6295, 0.52696, 0, 7.75, 0, 0, 0
25890, -5.976, -5.976, 15.9955, 15.8868, -12.2789, -12.6155, 0.52696, 0, 7.76, 0, 0, 0
25901, -5.976, -5.976, 15.8693, 15.7606, -12.612, -12.2754, 0.630166, 0, 7.77, 0, 0, 0
25911, -5.976, -5.976, 15.743, 15.6343, -12.6049, -12.6049, 0.69897, 0, 7.78, 0, 0, 0
25920, -5.976, -5.976, 15.6168, 15.5116, -12.6225, -12.612, 0.359796, 0, 7.79, 0, 0, 0
25930, -5.976, -5.976, 15.4906, 15.3854, -12.6225, -12.6295, 0.445482, 0, 7.8, 0, 0, 0
25940, -5.976, -5.976, 15.3679, 15.2627, -12.6225, -12.2718, 0.453242, 0, 7.81, 0, 0, 0
25951, -5.976, -5.976, 15.2416, 15.1364, -12.6225, -12.612, 0.573872, 0, 7.82, 0, 0, 0
25961, -5.976, -5.976, 15.1154, 15.0102, -12.2964, -12.6225, 0.52696, 0, 7.83, 0, 0, 0
25970, -5.976, -5.976, 14.9892, 14.884, -12.6155, -12.2999, 0.52696, 0, 7.84, 0, 0, 0
25980, -5.976, -5.976, 14.863, 14.7613, -12.612, -12.612, 0.487266, 0, 7.85, 0, 0, 0
25991, -5.976, -5.976, 14.7402, 14.6351, -12.6049, -12.6014, 0.445482, 0, 7.86, 0, 0, 0
26001, -5.976, -5.976, 14.614, 14.5088, -12.2718, -12.2754, 0.453242, 0, 7.87, 0, 0, 0
26010, -5.976, -5.976, 14.4878, 14.3861, -12.64, -12.626, 0.573872, 0, 7.88, 0, 0, 0
26020, -5.976, -5.976, 14.3616, 14.2599, -12.6155, -12.6155, 0.586964, 0, 7.89, 0, 0, 0
26031, -5.976, -5.976, 14.2388, 14.1337, -12.6225, -12.2894, 0.53794, 0, 7.9, 0, 0, 0
26041, -5.976, -5.976, 14.1126, 14.0109, -12.6014, -12.5944, 0.573872, 0, 7.91, 0, 0, 0
26050, -5.976, -5.976, 13.9864, 13.8847, -12.2894, -12.6295, 0.328488, 0, 7.92, 0, 0, 0
26060, -5.976, -5.976, 13.8602, 13.7585, -12.6225, -12.2859, 0.615063, 0, 7.93, 0, 0, 0
26071, -5.976, -5.976, 13.7339, 13.6358, -12.6365, -12.6155, 0.52696, 0, 7.94, 0, 0, 0
26081, -5.976, -5.976, 13.6077, 13.5096, -12.6155, -12.2789, 0.52696, 0, 7.95, 0, 0, 0
26090, -5.976, -5.976, 13.485, 13.3833, -12.2754, -12.6155, 0.630166, 0, 7.96, 0, 0, 0
26100, -5.976, -5.976, 13.3588, 13.2606, -12.9731, -12.6295, 0.646044, 0, 7.97, 0, 0, 0
26110, -5.976, -5.976, 13.2326, 13.1344, -12.2648, -12.612, 0.52696, 0, 7.98, 0, 0, 0
26121, -5.976, -5.976, 13.1063, 13.0082, -12.5944, -12.2508, 0.506319, 0, 7.99, 0, 0, 0
26131, -5.976, -5.976, 12.9801, 12.8819, -12.626, -12.6225, 0.516429, 0, 8, 0, 0, 0
26140, -5.976, -5.976, 12.8539, 12.7592, -12.6365, -12.626, 0.630166, 0, 8.01, 0, 0, 0
26150, -5.976, -5.976, 12.7312, 12.633, -12.6225, -12.2859, 0.630166, 0, 8.02, 0, 0, 0
26161, -5.976, -5.976, 12.6049, 12.5103, -12.6225, -12.6225, 0.561362, 0, 8.03, 0, 0, 0
26171, -5.976, -5.976, 12.4787, 12.384, -12.2613, -12.5944, 0.615063, 0, 8.04, 0, 0, 0
26180, -5.976, -5.976, 12.3525, 12.2613, -12.6295, -12.2789, 0.34119, 0, 8.05, 0, 0, 0
26190, -5.976, -5.976, 12.2263, 12.1351, -12.6295, -12.6295, 0.359796, 0, 8.06, 0, 0, 0
26201, -5.976, -5.976, 12.1035, 12.0089, -12.6225, -12.2859, 0.487266, 0, 8.07, 0, 0, 0
26211, -5.976, -5.976, 11.9773, 11.8827, -12.2508, -12.6014, 0.487266, 0, 8.08, 0, 0, 0
26220, -5.976, -5.976, 11.8511, 11.7599, -12.6295, -12.6295, 0.487266, 0, 8.09, 0, 0, 0
26230, -5.976, -5.976, 11.7249, 11.6337, -12.612, -12.6049, 0.478278, 0, 8.1, 0, 0, 0
26241, -5.976, -5.976, 11.6022, 11.5075, -12.6225, -12.2754, 0.630166, 0, 8.11, 0, 0, 0
26251, -5.976, -5.976, 11.4759, 11.3848, -12.6225, -12.612, 0.52696, 0, 8.12, 0, 0, 0
26260, -5.976, -5.976, 11.3497, 11.2585, -12.2859, -12.2648, 0.516429, 0, 8.13, 0, 0, 0
26270, -5.976, -5.976, 11.2235, 11.1358, -12.626, -12.647, 0.391999, 0, 8.14, 0, 0, 0
26280, -5.976, -5.976, 11.0973, 11.0096, -12.6049, -12.612, 0.445482, 0, 8.15, 0, 0, 0
26291, -5.976, -5.976, 10.9745, 10.8834, -12.6155, -12.2718, 0.453242, 0, 8.16, 0, 0, 0
26301, -5.976, -5.976, 10.8483, 10.7607, -12.2894, -12.6155, 0.69897, 0, 8.17, 0, 0, 0
26310, -5.976, -5.976, 10.7221, 10.6344, -12.6049, -12.6155, 0.36478, 0, 8.18, 0, 0, 0
26320, -5.976, -5.976, 10.5959, 10.5082, -12.626, -12.2894, 0.253768, 0, 8.19, 0, 0, 0
26331, -5.976, -5.976, 10.4696, 10.3855, -12.6225, -12.6225, 0.573872, 0, 8.2, 0, 0, 0
26341, -5.976, -5.976, 10.3434, 10.2593, -12.6014, -12.6014, 0.549396, 0, 8.21, 0, 0, 0
26350, -5.976, -5.976, 10.2207, 10.133, -12.2894, -12.2754, 0.52696, 0, 8.22, 0, 0, 0
26360, -5.976, -5.976, 10.0945, 10.0103, -12.6155, -12.6225, 0.69897, 0, 8.23, 0, 0, 0
26371, -5.976, -5.976, 9.96825, 9.8841, -12.6365, -12.6295, 0.69897, 0, 8.24, 0, 0, 0
26381, -5.976, -5.976, 9.84553, 9.75787, -12.6155, -12.2754, 0.573872, 0, 8.25, 0, 0, 0
26390, -5.976, -5.976, 9.7193, 9.63515, -12.2613, -12.6155, 0.573872, 0, 8.26, 0, 0, 0
26400, -5.976, -5.976, 9.59308, 9.50893, -12.612, -12.612, 0.573872, 0, 8.27, 0, 0, 0
26411, -5.976, -5.976, 9.46685, 9.3827, -12.6225, -12.2718, 0.561362, 0, 8.28, 0, 0, 0
26421, -5.976, -5.976, 9.34413, 9.25998, -12.6155, -12.612, 0.586964, 0, 8.29, 0, 0, 0
26430, -5.976, -5.976, 9.2144, 9.13376, -12.64, -12.6225, 0.630166, 0, 8.3, 0, 0, 0
26440, -5.976, -5.976, 9.09169, 9.00753, -12.2789, -12.2894, 0.630166, 0, 8.31, 0, 0, 0
26450, -5.976, -5.976, 8.96546, 8.88482, -12.6225, -12.626, 0.309358, 0, 8.32, 0, 0, 0
26461, -5.976, -5.976, 8.83924, 8.75859, -12.6014, -12.612, 0.52696, 0, 8.33, 0, 0, 0
26471, -5.976, -5.976, 8.71301, 8.63237, -12.6295, -12.2718, 0.52696, 0, 8.34, 0, 0, 0
26480, -5.976, -5.976, 8.59029, 8.50965, -12.2859, -12.6295, 0.487266, 0, 8.35, 0, 0, 0
26490, -5.976, -5.976, 8.46407, 8.38342, -12.6155, -12.2789, 0.615063, 0, 8.36, 0, 0, 0
26501, -5.976, -5.976, 8.33784, 8.2572, -12.612, -12.612, 0.630166, 0, 8.37, 0, 0, 0
26511, -5.976, -5.976, 8.21162, 8.13448, -12.5944, -12.5944, 0.404096, 0, 8.38, 0, 0, 0
26520, -5.976, -5.976, 8.08539, 8.00826, -12.6295, -12.6295, 0.410438, 0, 8.39, 0, 0, 0
26530, -5.976, -5.976, 7.96268, 7.88554, -12.6225, -12.2718, 0.487266, 0, 8.4, 0, 0, 0
26541, -5.976, -5.976, 7.83645, 7.75931, -12.6295, -12.6225, 0.573872, 0, 8.41, 0, 0, 0
26551, -5.976, -5.976, 7.71023, 7.63309, -12.2754, -12.2718, 0.573872, 0, 8.42, 0, 0, 0
26560, -5.976, -5.976, 7.584, 7.51037, -12.6295, -12.6225, 0.573872, 0, 8.43, 0, 0, 0
26570, -5.976, -5.976, 7.45778, 7.38415, -12.612, -12.6225, 0.478278, 0, 8.44, 0, 0, 0
26580, -5.976, -5.976, 7.33155, 7.25792, -12.6155, -12.2789, 0.298947, 0, 8.45, 0, 0, 0
26591, -5.976, -5.976, 7.20883, 7.1317, -12.6225, -12.6225, 0.52696, 0, 8.46, 0, 0, 0
26601, -5.976, -5.976, 7.08261, 7.00898, -12.612, -12.6014, 0.52696, 0, 8.47, 0, 0, 0
26610, -5.976, -5.976, 6.95638, 6.88275, -12.2859, -12.6295, 0.52696, 0, 8.48, 0, 0, 0
26620, -5.976, -5.976, 6.83016, 6.75653, -12.6225, -12.2859, 0.52696, 0, 8.49, 0, 0, 0
26631, -5.976, -5.976, 6.70393, 6.63381, -12.6049, -12.6049, 0.52696, 0, 8.5, 0, 0, 0
26641, -5.976, -5.976, 6.57771, 6.50759, -12.6155, -12.2648, 0.52696, 0, 8.51, 0, 0, 0
26650, -5.976, -5.976, 6.45499, 6.38487, -12.2859, -12.626, 0.52696, 0, 8.52, 0, 0, 0
26660, -5.976, -5.976, 6.32877, 6.25864, -12.6365, -12.6225, 0.487266, 0, 8.53, 0, 0, 0
26671, -5.976, -5.976, 6.20254, 6.13242, -12.6225, -12.2964, 0.410438, 0, 8.54, 0, 0, 0
26681, -5.976, -5.976, 6.07632, 6.00619, -12.612, -12.612, 0.423754, 0, 8.55, 0, 0, 0
26690, -5.976, -5.976, 5.95009, 5.88347, -12.6225, -12.6225, 0.496606, 0, 8.56, 0, 0, 0
26700, -5.976, -5.976, 5.82737, 5.75725, -12.6155, -12.2648, 0.445482, 0, 8.57, 0, 0, 0
26711, -5.976, -5.976, 5.70115, 5.63453, -12.6225, -12.6225, 0.280164, 0, 8.58, 0, 0, 0
26721, -5.976, -5.976, 5.57492, 5.50831, -12.2718, -12.6049, 0.630166, 0, 8.59, 0, 0, 0
26730, -5.976, -5.976, 5.4487, 5.38208, -12.626, -12.2789, 0.646044, 0, 8.6, 0, 0, 0
26740, -5.976, -5.976, 5.32247, 5.25936, -12.612, -12.6225, 0.680374, 0, 8.61, 0, 0, 0
26750, -5.976, -5.976, 5.19625, 5.13314, -12.6225, -12.6225, 0.478278, 0, 8.62, 0, 0, 0
26761, -5.976, -5.976, 5.07353, 5.00691, -12.2718, -12.2613, 0.487266, 0, 8.63, 0, 0, 0
26771, -5.976, -5.976, 4.94731, 4.88419, -12.6295, -12.6155, 0.487266, 0, 8.64, 0, 0, 0
