QGPIORecord, QRC v6.1.0, 13-11-2021 @ 18:46:41, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
9210, 0, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0
9221, 0, 0, 0, 0, 0, 0, 0.298947, 0, 0, 0, 0, 0
9230, 0, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0
9240, 0, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0
9250, 0, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0
9261, 0, 0, 0, 0, 0, 0, 0.680374, 0, 0, 0, 0, 0
9270, 0, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0
9280, 0, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0, 0
9290, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9300, 0, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0
9310, 0, 0, 0, 0, 0, 0, 0.662757, 0, 0, 0, 0, 0
9320, 0, 0, 0, 0, 0, 0, 0.718628, 0, 0, 0, 0, 0
9330, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9340, 0, 0, 0, 0, 0, 0, 0.549396, 0, 0, 0, 0, 0
9351, 0, 0, 0, 0, 0, 0, 0.328488, 0, 0, 0, 0, 0
9360, 0, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0
9370, 0, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0
9380, 0, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0
9391, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
9400, 0, 0, 0, 0, 0, 0, 0.600679, 0, 0, 0, 0, 0
9410, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0
9420, 0, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0
9431, 0, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0
9440, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9450, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9460, 0, 0, 0, 0, 0, 0, 0.718628, 0, 0, 0, 0, 0
9470, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9480, 0, 0, 0, 0, 0, 0, 0.312997, 0, 0, 0, 0, 0
9490, 0, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0, 0
9500, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9510, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9521, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0
9530, 0, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0
9540, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9550, 0, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0
9561, 0, 0, 0, 0, 0, 0, 0.386225, 0, 0, 0, 0, 0
9570, 0, 0, 0, 0, 0, 0, 0.865048, 0, 0, 0, 0, 0
9580, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9590, 0, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0
9601, 0, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0
9610, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
9620, 0, 0, 0, 0, 0, 0, 0.295637, 0, 0, 0, 0, 0
9630, 0, 0, 0, 0, 0, 0, 0.680374, 0, 0, 0, 0, 0
9640, 0, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0
9651, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
9660, 0, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0
9670, 0, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0
9680, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9691, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9700, 0, 0, 0, 0, 0, 0, 0.506319, 0, 0, 0, 0, 0
9710, 0, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0
9720, 0, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0
9731, 0, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0
9740, 0, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0
9750, 0, 0, 0, 0, 0, 0, 0.312997, 0, 0, 0, 0, 0
9760, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
9771, 0, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0
9780, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9790, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
9800, 0, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0
9810, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9821, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9830, 0, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0
9840, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
9850, 0, 0, 0, 0, 0, 0, 0.586964, 0, 0, 0, 0, 0
9861, 0, 0, 0, 0, 0, 0, 0.680374, 0, 0, 0, 0, 0
9870, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
9880, 0, 0, 0, 0, 0, 0, 0.34119, 0, 0, 0, 0, 0
9890, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
9901, 0, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0
9910, 0, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0
9920, 0, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0
9930, 0, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0
9940, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
9950, 0, 0, 0, 0, 0, 0, 0.615063, 0, 0, 0, 0, 0
9960, 0, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0
9970, 0, 0, 0, 0, 0, 0, 0.680374, 0, 0, 0, 0, 0
9980, 0, 0, 0, 0, 0, 0, 0.718628, 0, 0, 0, 0, 0
9991, 0, 0, 0, 0, 0, 0, 0.809944, 0, 0, 0, 0, 0
10000, 0, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0
10011, 0, 0, 0, 0, 0, 0, 0.305805, 0, 0, 0, 0, 0
10020, 0, 0, 0, 0, 0, 0, 0.615063, 0, 0.01, 0, 0, 0
10031, 5.976, 5.976, 0, 0, 0, 0, 0.630166, 0, 0.02, 0, 0, 0
10041, 5.976, 5.976, 0.0385687, 0.0385687, 3.84635, 3.83232, 0.784975, 0, 0.03, 0, 0, 0
10050, 5.976, 5.976, 0.122718, 0.122718, 8.41849, 8.7621, 0.43799, 0, 0.04, 0, 0, 0
10060, 5.976, 5.976, 0.227906, 0.227906, 10.5047, 10.5117, 0.445482, 0, 0.05, 0, 0, 0
10071, 5.976, 5.976, 0.343612, 0.343612, 11.5776, 11.5776, 0.630166, 0, 0.06, 0, 0, 0
10081, 5.976, 5.976, 0.462824, 0.462824, 11.9142, 11.9037, 0.445482, 0, 0.07, 0, 0, 0
10090, 5.976, 5.976, 0.585542, 0.585542, 12.2718, 12.2613, 0.445482, 0, 0.08, 0, 0, 0
10100, 5.976, 5.976, 0.711767, 0.711767, 12.6225, 12.2964, 0.478278, 0, 0.09, 0, 0, 0
10110, 5.976, 5.976, 0.834486, 0.834486, 12.2648, 12.6014, 0.487266, 0, 0.1, 0, 0, 0
10121, 5.976, 5.976, 0.96071, 0.96071, 12.612, 12.2613, 0.445482, 0, 0.11, 0, 0, 0
10131, 5.976, 5.976, 1.08693, 1.08343, 12.64, 12.6295, 0.487266, 0, 0.12, 0, 0, 0
10140, 5.976, 5.976, 1.20965, 1.20965, 12.6225, 12.6365, 0.469624, 0, 0.13, 0, 0, 0
10150, 5.976, 5.976, 1.33588, 1.33588, 12.2718, 12.2789, 0.630166, 0, 0.14, 0, 0, 0
10161, 5.976, 5.976, 1.4621, 1.4586, 12.612, 12.6049, 0.416987, 0, 0.15, 0, 0, 0
10171, 5.976, 5.976, 1.58833, 1.58482, 12.5944, 12.5944, 0.271662, 0, 0.16, 0, 0, 0
10180, 5.976, 5.976, 1.71455, 1.71105, 12.6295, 12.2789, 0.573872, 0, 0.17, 0, 0, 0
10190, 5.976, 5.976, 1.84078, 1.83376, 12.6365, 12.626, 0.573872, 0, 0.18, 0, 0, 0
10201, 5.976, 5.976, 1.967, 1.95999, 12.6225, 12.6225, 0.453242, 0, 0.19, 0, 0, 0
10211, 5.976, 5.976, 2.09323, 2.08621, 12.6049, 12.2718, 0.43799, 0, 0.2, 0, 0, 0
10220, 5.976, 5.976, 2.21594, 2.21244, 12.2964, 12.6295, 0.445482, 0, 0.21, 0, 0, 0
10230, 5.976, 5.976, 2.34217, 2.33516, 12.6049, 12.6049, 0.516429, 0, 0.22, 0, 0, 0
10241, 5.976, 5.976, 2.46839, 2.46138, 12.6225, 12.2754, 0.52696, 0, 0.23, 0, 0, 0
10251, 5.976, 5.976, 2.59462, 2.58761, 12.6155, 12.612, 0.52696, 0, 0.24, 0, 0, 0
10260, 5.976, 5.976, 2.72084, 2.71033, 12.64, 12.6225, 0.469624, 0, 0.25, 0, 0, 0
10270, 5.976, 5.976, 2.84707, 2.83655, 12.6225, 12.3034, 0.478278, 0, 0.26, 0, 0, 0
10280, 5.976, 5.976, 2.96979, 2.96277, 12.6225, 12.6225, 0.487266, 0, 0.27, 0, 0, 0
10291, 5.976, 5.976, 3.09601, 3.08549, 12.5839, 12.5804, 0.561362, 0, 0.28, 0, 0, 0
10301, 5.976, 5.976, 3.22224, 3.21172, 12.2789, 12.626, 0.312997, 0, 0.29, 0, 0, 0
10310, 5.976, 5.976, 3.34846, 3.33794, 12.6225, 12.2789, 0.478278, 0, 0.3, 0, 0, 0
10320, 5.976, 5.976, 3.47469, 3.46066, 12.6365, 12.6225, 0.478278, 0, 0.31, 0, 0, 0
10331, 5.976, 5.976, 3.60091, 3.58689, 12.6225, 12.2718, 0.516429, 0, 0.32, 0, 0, 0
10341, 5.976, 5.976, 3.72363, 3.71311, 12.2718, 12.6225, 0.630166, 0, 0.33, 0, 0, 0
10350, 5.976, 5.976, 3.84985, 3.83583, 12.6295, 12.6295, 0.646044, 0, 0.34, 0, 0, 0
10360, 5.976, 5.976, 3.97608, 3.96205, 12.6155, 12.6155, 0.52696, 0, 0.35, 0, 0, 0
10371, 5.976, 5.976, 4.1023, 4.08828, 12.6155, 12.6155, 0.69897, 0, 0.36, 0, 0, 0
10381, 5.976, 5.976, 4.22853, 4.2145, 12.612, 12.2754, 0.69897, 0, 0.37, 0, 0, 0
10390, 5.976, 5.976, 4.35475, 4.33722, 12.64, 12.626, 0.573872, 0, 0.38, 0, 0, 0
10400, 5.976, 5.976, 4.47747, 4.46345, 12.6225, 12.626, 0.573872, 0, 0.39, 0, 0, 0
10411, 5.976, 5.976, 4.6037, 4.58967, 12.2648, 12.2754, 0.53794, 0, 0.4, 0, 0, 0
10421, 5.976, 5.976, 4.72992, 4.7159, 12.5909, 12.5909, 0.469624, 0, 0.41, 0, 0, 0
10430, 5.976, 5.976, 4.85614, 4.83861, 12.6295, 12.6225, 0.298947, 0, 0.42, 0, 0, 0
10440, 5.976, 5.976, 4.98237, 4.96484, 12.626, 12.2789, 0.630166, 0, 0.43, 0, 0, 0
10450, 5.976, 5.976, 5.10509, 5.08756, 12.6225, 12.626, 0.573872, 0, 0.44, 0, 0, 0
10461, 5.976, 5.976, 5.23131, 5.21378, 12.6225, 12.612, 0.573872, 0, 0.45, 0, 0, 0
10471, 5.976, 5.976, 5.35754, 5.34001, 12.2894, 12.2789, 0.487266, 0, 0.46, 0, 0, 0
10480, 5.976, 5.976, 5.48376, 5.46623, 12.6225, 12.626, 0.487266, 0, 0.47, 0, 0, 0
10490, 5.976, 5.976, 5.60999, 5.58895, 12.6225, 12.6225, 0.487266, 0, 0.48, 0, 0, 0
10501, 5.976, 5.976, 5.73621, 5.71517, 12.612, 12.2754, 0.573872, 0, 0.49, 0, 0, 0
10511, 5.976, 5.976, 5.85893, 5.8414, 12.6155, 12.612, 0.573872, 0, 0.5, 0, 0, 0
10520, 5.976, 5.976, 5.98515, 5.96412, 12.626, 12.6155, 0.52696, 0, 0.51, 0, 0, 0
10530, 5.976, 5.976, 6.11138, 6.09034, 12.2718, 12.2859, 0.516429, 0, 0.52, 0, 0, 0
10541, 5.976, 5.976, 6.2376, 6.21306, 12.6225, 12.6225, 0.586964, 0, 0.53, 0, 0, 0
10551, 5.976, 5.976, 6.36383, 6.33929, 12.5944, 12.5909, 0.630166, 0, 0.54, 0, 0, 0
10560, 5.976, 5.976, 6.49005, 6.46551, 12.6295, 12.2754, 0.345653, 0, 0.55, 0, 0, 0
10570, 5.976, 5.976, 6.61277, 6.58823, 12.6225, 12.6295, 0.391999, 0, 0.56, 0, 0, 0
10580, 5.976, 5.976, 6.739, 6.71445, 12.6295, 12.6155, 0.549396, 0, 0.57, 0, 0, 0
10591, 5.976, 5.976, 6.86522, 6.84068, 12.2789, 12.6155, 0.573872, 0, 0.58, 0, 0, 0
10600, 5.976, 5.976, 6.99145, 6.9669, 12.626, 12.2859, 0.573872, 0, 0.59, 0, 0, 0
10610, 5.976, 5.976, 7.11767, 7.08962, 12.6225, 12.626, 0.573872, 0, 0.6, 0, 0, 0
10620, 5.976, 5.976, 7.2439, 7.21585, 12.612, 12.612, 0.506319, 0, 0.61, 0, 0, 0
10631, 5.976, 5.976, 7.37012, 7.34207, 12.612, 12.2754, 0.52696, 0, 0.62, 0, 0, 0
10641, 5.976, 5.976, 7.49635, 7.46479, 12.6155, 12.612, 0.52696, 0, 0.63, 0, 0, 0
10650, 5.976, 5.976, 7.62257, 7.59101, 12.647, 12.6365, 0.69897, 0, 0.64, 0, 0, 0
10660, 5.976, 5.976, 7.74879, 7.71724, 12.6155, 12.6155, 0.561362, 0, 0.65, 0, 0, 0
10671, 5.976, 5.976, 7.87502, 7.84346, 12.626, 12.2894, 0.573872, 0, 0.66, 0, 0, 0
10681, 5.976, 5.976, 8.00124, 7.96618, 12.612, 12.6049, 0.478278, 0, 0.67, 0, 0, 0
10690, 5.976, 5.976, 8.12396, 8.09241, 12.6225, 12.6225, 0.298947, 0, 0.68, 0, 0, 0
10700, 5.976, 5.976, 8.25019, 8.21863, 12.6225, 12.2754, 0.516429, 0, 0.69, 0, 0, 0
