QGPIORecord, QRC v6.1.0, 13-11-2021 @ 18:33:24, Windows 10 Version 2009, 10.0.19042, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
18221, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18230, 0, 0, 0, 0, 0, 0.646044, 0, 0, 0, 0, 0, 0
18240, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18250, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18260, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18270, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
18280, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0, 0
18290, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
18300, 0, 0, 0, 0, 0, 0.69897, 0, 0, 0, 0, 0, 0
18311, 0, 0, 0, 0, 0, 0.718628, 0, 0, 0, 0, 0, 0
18320, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
18330, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
18340, 0, 0, 0, 0, 0, 0.312997, 0, 0, 0, 0, 0, 0
18351, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18360, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
18370, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
18380, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0, 0
18391, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
18400, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18410, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18420, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18430, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18440, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
18450, 0, 0, 0, 0, 0, 0.809944, 0, 0, 0, 0, 0, 0
18460, 0, 0, 0, 0, 0, 0.680374, 0, 0, 0, 0, 0, 0
18470, 0, 0, 0, 0, 0, 0.359796, 0, 0, 0, 0, 0, 0
18481, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18490, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18500, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
18510, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18521, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
18530, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18540, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
18550, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18561, 0, 0, 0, 0, 0, 0.345653, 0, 0, 0, 0, 0, 0
18570, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
18580, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18590, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18600, 0, 0, 0, 0, 0, 0.249098, 0, 0, 0, 0, 0, 0
18610, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18620, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18630, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18640, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18651, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
18660, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18670, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18680, 0, 0, 0, 0, 0, 0.430751, 0, 0, 0, 0, 0, 0
18691, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18700, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
18710, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
18720, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18731, 0, 0, 0, 0, 0, 0.295637, 0, 0, 0, 0, 0, 0
18740, 0, 0, 0, 0, 0, 0.280164, 0, 0, 0, 0, 0, 0
18750, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
18760, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
18770, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18780, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18790, 0, 0, 0, 0, 0, 0.386225, 0, 0, 0, 0, 0, 0
18800, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18810, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
18821, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18830, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18840, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18850, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
18861, 0, 0, 0, 0, 0, 0.268946, 0, 0, 0, 0, 0, 0
18870, 0, 0, 0, 0, 0, 0.298947, 0, 0, 0, 0, 0, 0
18880, 0, 0, 0, 0, 0, 0.615063, 0, 0, 0, 0, 0, 0
18890, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
18900, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0, 0
18910, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18920, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
18930, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18940, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
18951, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
18960, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
18970, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
18980, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
18991, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19000, 0, 0, 0, 0, 0, 0.305805, 0, 0, 0, 0, 0, 0
19010, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19020, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19031, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19040, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19050, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19060, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19070, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0, 0
19080, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19090, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19100, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
19110, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
19121, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19130, 0, 0, 0, 0, 0, 0.283122, 0, 0, 0, 0, 0, 0
19140, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19150, 0, 0, 0, 0, 0, 0.397953, 0, 0, 0, 0, 0, 0
19161, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19170, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19180, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19190, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19201, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19210, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19220, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
19230, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0, 0, 0
19240, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
19250, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19260, 0, 0, 0, 0, 0, 0.309358, 0, 0, 0, 0, 0, 0
19270, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
19280, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
19291, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19300, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
19310, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19320, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
19331, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
19340, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19350, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
19360, 0, 0, 0, 0, 0, 0.354951, 0, 0, 0, 0, 0, 0
19371, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
19380, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19390, 0, 0, 0, 0, 0, 0.298947, 0, 0, 0, 0, 0, 0
19400, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19410, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19420, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19430, 0, 0, 0, 0, 0, 0.316726, 0, 0, 0, 0, 0, 0
19440, 0, 0, 0, 0, 0, 0.316726, 0, 0, 0, 0, 0, 0
19450, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19461, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
19470, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
19480, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19490, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0, 0
19501, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
19510, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19520, 0, 0, 0, 0, 0, 0.283122, 0, 0, 0, 0, 0, 0
19530, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19540, 0, 0, 0, 0, 0, 0.516429, 0, 0, 0, 0, 0, 0
19550, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19560, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19570, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19580, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19591, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19600, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
19610, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19620, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19631, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
19640, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
19650, 0, 0, 0, 0, 0, 0.34119, 0, 0, 0, 0, 0, 0
19660, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19671, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19680, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19690, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19700, 0, 0, 0, 0, 0, 0.410438, 0, 0, 0, 0, 0, 0
19710, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
19720, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19730, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
19740, 0, 0, 0, 0, 0, 0.630166, 0, 0, 0, 0, 0, 0
19750, 0, 0, 0, 0, 0, 0.561362, 0, 0, 0, 0, 0, 0
19761, 0, 0, 0, 0, 0, 0.586964, 0, 0, 0, 0, 0, 0
19770, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
19780, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
19790, 0, 0, 0, 0, 0, 0.496606, 0, 0, 0, 0, 0, 0
19801, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19810, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19820, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
19830, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19841, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19850, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19860, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19870, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
19880, 0, 0, 0, 0, 0, 0.52696, 0, 0, 0, 0, 0, 0
19890, 0, 0, 0, 0, 0, 0.53794, 0, 0, 0, 0, 0, 0
19900, 0, 0, 0, 0, 0, 0.43799, 0, 0, 0, 0, 0, 0
19910, 0, 0, 0, 0, 0, 0.478278, 0, 0, 0, 0, 0, 0
19920, 0, 0, 0, 0, 0, 0.487266, 0, 0, 0, 0, 0, 0
19931, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19940, 0, 0, 0, 0, 0, 0.423754, 0, 0, 0, 0, 0, 0
19950, 0, 0, 0, 0, 0, 0.573872, 0, 0, 0, 0, 0, 0
19960, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19971, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19980, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
19990, 0, 0, 0, 0, 0, 0.416987, 0, 0, 0, 0, 0, 0
20000, 0, 0, 0, 0, 0, 0.453242, 0, 0, 0, 0, 0, 0
20011, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
20020, 0, 0, 0, 0, 0, 0.391999, 0, 0, 0, 0, 0, 0
20030, 0, 0, 0, 0, 0, 0.445482, 0, 0, 0, 0, 0, 0
20040, 0, 0, 0, 0, 0, 0.36478, 0, 0, 0, 0, 0, 0
20050, 0, 0, 0, 0, 0, 0.369908, 0, 0, 0, 0, 0, 0
20060, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
20071, 0, 0, 0, 0, 0, 0.350238, 0, 0, 0, 0, 0, 0
20080, 0, 0, 0, 0, 0, 0.573872, 0, 0.01, 0, 0, 0, 0
20090, 5.976, 0, 0, 0, 0, 0.487266, 0, 0.02, 0, 0, 0, 0
20101, 5.976, 0.0385687, 0.0385687, 3.84985, 3.82882, 0.487266, 0, 0.03, 0, 0, 0, 0
20111, 5.976, 0.122718, 0.122718, 8.40797, 8.40797, 0.416987, 0, 0.04, 0, 0, 0, 0
20120, 5.976, 0.227906, 0.227906, 10.5222, 10.8588, 0.369908, 0, 0.05, 0, 0, 0, 0
20130, 5.976, 0.343612, 0.343612, 11.9002, 11.227, 0.369908, 0, 0.06, 0, 0, 0, 0
20141, 5.976, 0.462824, 0.462824, 11.9282, 12.2754, 0.369908, 0, 0.07, 0, 0, 0, 0
20151, 5.976, 0.585542, 0.585542, 12.2718, 12.2613, 0.36478, 0, 0.08, 0, 0, 0, 0
20160, 5.976, 0.711767, 0.708261, 12.2859, 12.2754, 0.445482, 0, 0.09, 0, 0, 0, 0
20170, 5.976, 0.837992, 0.834486, 12.612, 12.2789, 0.445482, 0, 0.1, 0, 0, 0, 0
20180, 5.976, 0.96071, 0.96071, 12.5944, 12.6014, 0.453242, 0, 0.11, 0, 0, 0, 0
20191, 5.976, 1.08693, 1.08343, 12.2754, 12.612, 0.350238, 0, 0.12, 0, 0, 0, 0
20200, 5.976, 1.21316, 1.20965, 12.6295, 12.2859, 0.487266, 0, 0.13, 0, 0, 0, 0
20210, 5.976, 1.33938, 1.33588, 12.626, 12.6365, 0.487266, 0, 0.14, 0, 0, 0, 0
20220, 5.976, 1.46561, 1.4586, 12.612, 12.6049, 0.43799, 0, 0.15, 0, 0, 0, 0
20231, 5.976, 1.59183, 1.58482, 12.612, 12.612, 0.445482, 0, 0.16, 0, 0, 0, 0
20240, 5.976, 1.71806, 1.71105, 12.6155, 12.2648, 0.391999, 0, 0.17, 0, 0, 0, 0
20250, 5.976, 1.84078, 1.83376, 12.626, 12.6295, 0.416987, 0, 0.18, 0, 0, 0, 0
20260, 5.976, 1.967, 1.95999, 12.2999, 12.6225, 0.416987, 0, 0.19, 0, 0, 0, 0
20271, 5.976, 2.09323, 2.08621, 12.6225, 12.2859, 0.416987, 0, 0.2, 0, 0, 0, 0
20281, 5.976, 2.21945, 2.21244, 12.612, 12.612, 0.410438, 0, 0.21, 0, 0, 0, 0
20290, 5.976, 2.34568, 2.33516, 12.6295, 12.6295, 0.487266, 0, 0.22, 0, 0, 0, 0
20300, 5.976, 2.4719, 2.46138, 12.6049, 12.6049, 0.445482, 0, 0.23, 0, 0, 0, 0
20311, 5.976, 2.59813, 2.58761, 12.626, 12.2894, 0.453242, 0, 0.24, 0, 0, 0, 0
20321, 5.976, 2.72435, 2.71383, 12.612, 12.6049, 0.309358, 0, 0.25, 0, 0, 0, 0
20330, 5.976, 2.85057, 2.83655, 12.64, 12.6225, 0.391999, 0, 0.26, 0, 0, 0, 0
20340, 5.976, 2.9768, 2.96277, 12.6225, 12.6295, 0.391999, 0, 0.27, 0, 0, 0, 0
20350, 5.976, 3.09952, 3.089, 12.6225, 12.2859, 0.391999, 0, 0.28, 0, 0, 0, 0
20361, 5.976, 3.22574, 3.21172, 12.6155, 12.612, 0.391999, 0, 0.29, 0, 0, 0, 0
20370, 5.976, 3.35197, 3.33794, 12.2613, 12.6049, 0.445482, 0, 0.3, 0, 0, 0, 0
20380, 5.976, 3.47819, 3.46417, 12.9731, 12.6295, 0.445482, 0, 0.31, 0, 0, 0, 0
20390, 5.976, 3.60442, 3.59039, 12.2718, 12.2718, 0.445482, 0, 0.32, 0, 0, 0, 0
20401, 5.976, 3.73064, 3.71311, 12.626, 12.612, 0.369908, 0, 0.33, 0, 0, 0, 0
20411, 5.976, 3.85687, 3.83933, 12.6155, 12.6155, 0.416987, 0, 0.34, 0, 0, 0, 0
20420, 5.976, 3.98309, 3.96556, 12.6225, 12.2859, 0.423754, 0, 0.35, 0, 0, 0, 0
20430, 5.976, 4.10932, 4.09178, 12.626, 12.6225, 0.391999, 0, 0.36, 0, 0, 0, 0
20441, 5.976, 4.23554, 4.2145, 12.6225, 12.626, 0.397953, 0, 0.37, 0, 0, 0, 0
20451, 5.976, 4.36176, 4.34073, 12.6014, 12.5944, 0.283122, 0, 0.38, 0, 0, 0, 0
20460, 5.976, 4.48799, 4.46695, 12.626, 12.2789, 0.487266, 0, 0.39, 0, 0, 0, 0
20470, 5.976, 4.61421, 4.59318, 12.6225, 12.6225, 0.487266, 0, 0.4, 0, 0, 0, 0
20481, 5.976, 4.74044, 4.7159, 12.626, 12.626, 0.52696, 0, 0.41, 0, 0, 0, 0
20491, 5.976, 4.86666, 4.84212, 12.6225, 12.6049, 0.369908, 0, 0.42, 0, 0, 0, 0
20500, 5.976, 4.99289, 4.96834, 12.626, 12.6155, 0.375187, 0, 0.43, 0, 0, 0, 0
20510, 5.976, 5.11911, 5.09457, 12.626, 12.2999, 0.52696, 0, 0.44, 0, 0, 0, 0
20520, 5.976, 5.24183, 5.21729, 12.626, 12.6225, 0.53794, 0, 0.45, 0, 0, 0, 0
20531, 5.976, 5.37156, 5.34351, 12.5944, 12.5944, 0.445482, 0, 0.46, 0, 0, 0, 0
20540, 5.976, 5.49428, 5.46974, 12.626, 12.6225, 0.350238, 0, 0.47, 0, 0, 0, 0
20550, 5.976, 5.62401, 5.59596, 12.6225, 12.2789, 0.350238, 0, 0.48, 0, 0, 0, 0
20560, 5.976, 5.74673, 5.71868, 12.6225, 12.6225, 0.52696, 0, 0.49, 0, 0, 0, 0
20571, 5.976, 5.87646, 5.8449, 12.6365, 12.6225, 0.52696, 0, 0.5, 0, 0, 0, 0
20580, 5.976, 5.99918, 5.97113, 12.612, 12.2718, 0.261127, 0, 0.51, 0, 0, 0, 0
20590, 5.976, 6.1254, 6.09735, 12.6295, 12.6295, 0.445482, 0, 0.52, 0, 0, 0, 0
20600, 5.976, 6.25163, 6.22007, 12.6225, 12.6225, 0.445482, 0, 0.53, 0, 0, 0, 0
20611, 5.976, 6.37785, 6.3463, 12.6014, 12.6049, 0.369908, 0, 0.54, 0, 0, 0, 0
20621, 5.976, 6.50759, 6.47252, 12.6155, 12.6155, 0.487266, 0, 0.55, 0, 0, 0, 0
20630, 5.976, 6.6303, 6.59875, 12.2789, 12.2718, 0.487266, 0, 0.56, 0, 0, 0, 0
20640, 5.976, 6.75653, 6.72147, 12.9731, 12.626, 0.52696, 0, 0.57, 0, 0, 0, 0
20651, 5.976, 6.88275, 6.84769, 12.2964, 12.6225, 0.52696, 0, 0.58, 0, 0, 0, 0
20661, 5.976, 7.00898, 6.97392, 12.612, 12.612, 0.369908, 0, 0.59, 0, 0, 0, 0
20670, 5.976, 7.1352, 7.10014, 12.626, 12.2859, 0.416987, 0, 0.6, 0, 0, 0, 0
20680, 5.976, 7.26143, 7.22286, 12.6295, 12.6295, 0.423754, 0, 0.61, 0, 0, 0, 0
20690, 5.976, 7.38765, 7.34908, 12.6049, 12.612, 0.416987, 0, 0.62, 0, 0, 0, 0
20701, 5.976, 7.51388, 7.47531, 12.612, 12.6049, 0.391999, 0, 0.63, 0, 0, 0, 0
20710, 5.976, 7.6401, 7.60153, 12.6295, 12.2754, 0.261127, 0, 0.64, 0, 0, 0, 0
20720, 5.976, 7.76633, 7.72425, 12.6365, 12.6295, 0.487266, 0, 0.65, 0, 0, 0, 0
20730, 5.976, 7.89255, 7.85048, 12.612, 12.6155, 0.487266, 0, 0.66, 0, 0, 0, 0
20741, 5.976, 8.01877, 7.9767, 12.6225, 12.2859, 0.369908, 0, 0.67, 0, 0, 0, 0
20751, 5.976, 8.145, 8.10293, 12.6155, 12.626, 0.391999, 0, 0.68, 0, 0, 0, 0
20760, 5.976, 8.27122, 8.22564, 12.6295, 12.6155, 0.391999, 0, 0.69, 0, 0, 0, 0
20770, 5.976, 8.39745, 8.35187, 12.612, 12.6225, 0.630166, 0, 0.7, 0, 0, 0, 0
20781, 5.976, 8.52367, 8.47809, 12.6155, 12.6049, 0.630166, 0, 0.71, 0, 0, 0, 0
20791, 5.976, 8.6499, 8.60432, 12.6155, 12.2754, 0.52696, 0, 0.72, 0, 0, 0, 0
20800, 5.976, 8.77262, 8.72704, 12.64, 12.626, 0.487266, 0, 0.73, 0, 0, 0, 0
20810, 5.976, 8.89884, 8.85326, 12.6225, 12.626, 0.487266, 0, 0.74, 0, 0, 0, 0
20820, 5.976, 9.02507, 8.97949, 12.6225, 12.2859, 0.487266, 0, 0.75, 0, 0, 0, 0
20831, 5.976, 9.15129, 9.10571, 12.2508, 12.6014, 0.573872, 0, 0.76, 0, 0, 0, 0
20840, 5.976, 9.27752, 9.22843, 12.6365, 12.6225, 0.328488, 0, 0.77, 0, 0, 0, 0
20850, 5.976, 9.40374, 9.35465, 12.6014, 12.612, 0.391999, 0, 0.78, 0, 0, 0, 0
20860, 5.976, 9.52997, 9.48088, 12.6225, 12.2754, 0.391999, 0, 0.79, 0, 0, 0, 0
20871, 5.976, 9.65619, 9.6071, 12.626, 12.6225, 0.445482, 0, 0.8, 0, 0, 0, 0
20880, 5.976, 9.78241, 9.72982, 12.612, 12.6155, 0.445482, 0, 0.81, 0, 0, 0, 0
20890, 5.976, 9.90864, 9.85605, 12.64, 12.6225, 0.445482, 0, 0.82, 0, 0, 0, 0
