QGPIORecord, QRC v6.1.0, 11-11-2021 @ 16:44:18, Windows 10 Version 1903, 10.0.18362, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
14690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14891, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14940, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14980, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15050, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15450, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15480, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
15630, 0, 0, 0, 0, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15640, -12, 0, 0, 0, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15650, -12, -0.0771373, 0, -8.05384, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15661, -12, -0.252449, 0, -17.5312, 0, 0.0761137, 0, 0, 0, 0, 0, 0
15670, -12, -0.473343, 0, -21.7282, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15680, -12, -0.715273, 0, -24.2001, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15690, -12, -0.964217, 0, -24.8943, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15700, -12, -1.22017, 0, -25.5745, 0, 0.0736384, 0, 0, 0, 0, 0, 0
15711, -12, -1.47613, 0, -25.6026, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15720, -12, -1.73559, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15730, -12, -1.99155, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15740, -12, -2.25101, 0, -25.5956, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15751, -12, -2.51047, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15760, -12, -2.76993, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15770, -12, -3.02939, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15780, -12, -3.28535, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15791, -12, -3.54481, 0, -25.585, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15800, -12, -3.80427, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15810, -12, -4.06373, 0, -25.9637, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15820, -12, -4.3232, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15831, -12, -4.58266, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15840, -12, -4.84212, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15850, -12, -5.10158, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15860, -12, -5.36104, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15870, -12, -5.617, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15881, -12, -5.87646, 0, -25.585, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15890, -12, -6.13592, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15900, -12, -6.39539, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15910, -12, -6.65485, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15921, -12, -6.9108, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15930, -12, -7.17026, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15940, -12, -7.42973, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15950, -12, -7.68919, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15961, -12, -7.94865, 0, -25.5956, 0, 0.0764586, 0, 0, 0, 0, 0, 0
15970, -12, -8.20811, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15980, -12, -8.46757, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
15990, -12, -8.72704, 0, -25.9462, 0, 0.0768072, 0, 0, 0, 0, 0, 0
16001, -12, -8.9865, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16010, -12, -9.24245, 0, -25.9252, 0, 0.0737976, 0, 0, 0, 0, 0, 0
16020, -12, -9.50191, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16030, -12, -9.76138, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16040, -12, -10.0208, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16051, -12, -10.2803, 0, -25.585, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16060, -12, -10.5398, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16070, -12, -10.7992, 0, -25.9532, 0, 0.0769828, 0, 0, 0, 0, 0, 0
16080, -12, -11.0552, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16091, -12, -11.3146, 0, -25.9252, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16100, -12, -11.5741, 0, -25.6341, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16110, -12, -11.8336, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16120, -12, -12.093, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16131, -12, -12.3525, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16140, -12, -12.612, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16150, -12, -12.8714, 0, -25.9532, 0, 0.0737976, 0, 0, 0, 0, 0, 0
16160, -12, -13.1309, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16171, -12, -13.3903, 0, -25.9146, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16181, -12, -13.6498, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16190, -12, -13.9093, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16200, -12, -14.1652, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16210, -12, -14.4247, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16221, -12, -14.6841, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16230, -12, -14.9436, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16240, -12, -15.2031, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16250, -12, -15.4625, 0, -25.5956, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16261, -12, -15.722, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16270, -12, -15.9815, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16280, -12, -16.2409, 0, -25.9742, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16290, -12, -16.5004, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16301, -12, -16.7598, 0, -25.9357, 0, 0.0737976, 0, 0, 0, 0, 0, 0
16310, -12, -17.0158, 0, -25.9357, 0, 0.0736384, 0, 0, 0, 0, 0, 0
16320, -12, -17.2788, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16330, -12, -17.5347, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16340, -12, -17.7977, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16351, -12, -18.0536, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16360, -12, -18.3131, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16370, -12, -18.5726, 0, -25.5956, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16380, -12, -18.832, 0, -26.2968, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16391, -12, -19.0915, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16400, -12, -19.3509, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16410, -12, -19.6104, 0, -25.9357, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16420, -12, -19.8699, 0, -25.6026, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16431, -12, -20.1293, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16440, -12, -20.3888, 0, -25.9357, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16450, -12, -20.6483, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16460, -12, -20.9077, 0, -25.9462, 0, 0.0736384, 0, 0, 0, 0, 0, 0
16471, -12, -21.1672, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16480, -12, -21.4266, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16490, -12, -21.6861, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16500, -12, -21.9456, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16510, -12, -22.205, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16521, -12, -22.4645, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16530, -12, -22.724, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16540, -12, -22.9834, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16550, -12, -23.2429, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16561, -12, -23.5023, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16570, -12, -23.7618, 0, -25.9742, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16580, -12, -24.0213, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16590, -12, -24.2772, 0, -25.9532, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16601, -12, -24.5367, 0, -25.9252, 0, 0.0766324, 0, 0, 0, 0, 0, 0
16610, -12, -24.7961, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16620, -12, -25.0591, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16630, -12, -25.3186, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16641, -12, -25.578, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16650, -12, -25.834, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16660, -12, -26.0935, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16670, -12, -26.3529, 0, -25.9532, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16680, -12, -26.6159, 0, -25.9146, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16691, -12, -26.8753, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16700, -12, -27.1348, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16710, -12, -27.3908, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16720, -12, -27.6537, 0, -25.9146, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16731, -12, -27.9097, 0, -25.9742, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16740, -12, -28.1727, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16750, -12, -28.4321, 0, -25.9357, 0, 0.0768072, 0, 0, 0, 0, 0, 0
16760, -12, -28.6916, 0, -25.9357, 0, 0.0736384, 0, 0, 0, 0, 0, 0
16771, -12, -28.951, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16780, -12, -29.2105, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16790, -12, -29.4665, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16800, -12, -29.7294, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16811, -12, -29.9889, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16821, -12, -30.2483, 0, -25.9041, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16830, -12, -30.5078, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16840, -12, -30.7638, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16850, -12, -31.0232, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16861, -12, -31.2827, 0, -25.9146, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16870, -12, -31.5422, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16880, -12, -31.8016, 0, -25.9357, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16890, -12, -32.0611, 0, -25.9532, 0, 0.0764586, 0, 0, 0, 0, 0, 0
16901, -12, -32.3205, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16910, -12, -32.58, 0, -25.9532, 0, 0.0737976, 0, 0, 0, 0, 0, 0
16920, -12, -32.8395, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16930, -12, -33.0989, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16941, -12, -33.3584, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16950, -12, -33.6214, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16960, -12, -33.8773, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16970, -12, -34.1368, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16980, -12, -34.3962, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
16991, -12, -34.6557, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17000, -12, -34.9152, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17010, -12, -35.1746, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17020, -12, -35.4341, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17031, -12, -35.6935, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17040, -12, -35.953, 0, -25.5956, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17050, -12, -36.2125, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17060, -12, -36.4719, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17071, -12, -36.7314, 0, -26.2968, 0, 0.0736384, 0, 0, 0, 0, 0, 0
17080, -12, -36.9909, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17090, -12, -37.2503, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17100, -12, -37.5098, 0, -25.585, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17111, -12, -37.7692, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17120, -12, -38.0287, 0, -26.2653, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17130, -12, -38.2882, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17140, -12, -38.5476, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17150, -12, -38.8071, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17161, -12, -39.0665, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17170, -12, -39.326, 0, -25.5956, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17180, -12, -39.5855, 0, -25.9532, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17190, -12, -39.8449, 0, -26.2863, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17201, -12, -40.1044, 0, -25.9462, 0, 0.0766324, 0, 0, 0, 0, 0, 0
17210, -12, -40.3639, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17220, -12, -40.6233, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17230, -12, -40.8828, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17241, -12, -41.1422, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17250, -12, -41.4017, 0, -25.9252, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17260, -12, -41.6647, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17270, -12, -41.9241, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17281, -12, -42.1801, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17290, -12, -42.4396, 0, -25.9146, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17300, -12, -42.699, 0, -25.9637, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17310, -12, -42.9585, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17320, -12, -43.2179, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17331, -12, -43.4809, 0, -25.9252, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17340, -12, -43.7369, 0, -25.9742, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17350, -12, -43.9963, 0, -25.585, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17360, -12, -44.2558, 0, -25.9532, 0, 0.0737976, 0, 0, 0, 0, 0, 0
17371, -12, -44.5152, 0, -26.2863, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17380, -12, -44.7747, 0, -25.9462, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17390, -12, -45.0342, 0, -25.6026, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17400, -12, -45.2936, 0, -26.2863, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17411, -12, -45.5531, 0, -25.6026, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17420, -12, -45.8126, 0, -25.9146, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17430, -12, -46.072, 0, -25.9742, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17440, -12, -46.3315, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17451, -12, -46.5909, 0, -25.9532, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17460, -12, -46.8504, 0, -26.2653, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17470, -12, -47.1099, 0, -25.6236, 0, 0.0764586, 0, 0, 0, 0, 0, 0
17480, -12, -47.3693, 0, -25.9357, 0, 0.0762857, 0, 0, 0, 0, 0, 0
17490, -12, -47.6288, 0, -25.9462, 0, 0.0764586, 0, 0, 0, 0, 0, 0
